"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
817401,"800940","1",3213,"","1"
817401,"800940","1",3213,"","2"
817401,"800940","1",3213,"","3"
817401,"800940","1",3213,"","4"
817401,"800940","1",3213,"","5"
817401,"900000","1",42000,"","1"
817401,"900000","1",42000,"","2"
817401,"900000","1",42000,"","3"
817401,"900000","1",42000,"","4"
817401,"900000","1",42000,"","5"
817401,"900030","1",14322,"","1"
817401,"900030","1",14322,"","2"
817401,"900030","1",14322,"","3"
817401,"900030","1",14322,"","4"
817401,"900030","1",14322,"","5"
817401,"900080","1",10,"","1"
817401,"900080","1",10,"","2"
817401,"900080","1",10,"","3"
817401,"900080","1",10,"","4"
817401,"900080","1",10,"","5"
817401,"950002","1",4151,"","1"
817401,"950002","1",4151,"","2"
817401,"950002","1",4151,"","3"
817401,"950002","1",4151,"","4"
817401,"950002","1",4151,"","5"
817401,"950012","1",2051,"","1"
817401,"950012","1",2051,"","2"
817401,"950012","1",2051,"","3"
817401,"950012","1",2051,"","4"
817401,"950012","1",2051,"","5"
817401,"980000","1",56332,"","1"
817401,"980000","1",56332,"","2"
817401,"980000","1",56332,"","3"
817401,"980000","1",56332,"","4"
817401,"980000","1",56332,"","5"
817401,"980070","1",50610,"","1"
817401,"980070","1",50610,"","2"
817401,"980070","1",50610,"","3"
817401,"980070","1",50610,"","4"
817401,"980070","1",50610,"","5"
817402,"800940","1",3213,"","1"
817402,"800940","1",3213,"","2"
817402,"800940","1",3213,"","3"
817402,"800940","1",3213,"","4"
817402,"800940","1",3213,"","5"
817402,"900000","1",42000,"","1"
817402,"900000","1",42000,"","2"
817402,"900000","1",42000,"","3"
817402,"900000","1",42000,"","4"
817402,"900000","1",42000,"","5"
817402,"900030","1",14322,"","1"
817402,"900030","1",14322,"","2"
817402,"900030","1",14322,"","3"
817402,"900030","1",14322,"","4"
817402,"900030","1",14322,"","5"
817402,"900080","1",10,"","1"
817402,"900080","1",10,"","2"
817402,"900080","1",10,"","3"
817402,"900080","1",10,"","4"
817402,"900080","1",10,"","5"
817402,"950002","1",4151,"","1"
817402,"950002","1",4151,"","2"
817402,"950002","1",4151,"","3"
817402,"950002","1",4151,"","4"
817402,"950002","1",4151,"","5"
817402,"950012","1",2051,"","1"
817402,"950012","1",2051,"","2"
817402,"950012","1",2051,"","3"
817402,"950012","1",2051,"","4"
817402,"950012","1",2051,"","5"
817402,"980000","1",56332,"","1"
817402,"980000","1",56332,"","2"
817402,"980000","1",56332,"","3"
817402,"980000","1",56332,"","4"
817402,"980000","1",56332,"","5"
817402,"980070","1",50610,"","1"
817402,"980070","1",50610,"","2"
817402,"980070","1",50610,"","3"
817402,"980070","1",50610,"","4"
817402,"980070","1",50610,"","5"
819161,"800940","1",6580,"","1"
819161,"800940","1",6580,"","2"
819161,"800940","1",6580,"","3"
819161,"800940","1",6580,"","4"
819161,"800940","1",6580,"","5"
819161,"900000","1",86000,"","1"
819161,"900000","1",86000,"","2"
819161,"900000","1",86000,"","3"
819161,"900000","1",86000,"","4"
819161,"900000","1",86000,"","5"
819161,"900050","1",85,"","1"
819161,"900050","1",85,"","2"
819161,"900050","1",85,"","3"
819161,"900050","1",85,"","4"
819161,"900050","1",85,"","5"
819161,"900131","1",1300,"","1"
819161,"900131","1",1300,"","2"
819161,"900131","1",1300,"","3"
819161,"900131","1",1300,"","4"
