"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
841901,"900030","1",4950,"","1"
841901,"900030","1",4950,"","2"
841901,"900030","1",4950,"","3"
841901,"900030","1",4950,"","4"
841901,"900030","1",4950,"","5"
841901,"900040","1",16358,"","1"
841901,"900040","1",16358,"","2"
841901,"900040","1",16358,"","3"
841901,"900040","1",16358,"","4"
841901,"900040","1",16358,"","5"
841901,"980000","1",21308,"","1"
841901,"980000","1",21308,"","2"
841901,"980000","1",21308,"","3"
841901,"980000","1",21308,"","4"
841901,"980000","1",21308,"","5"
841901,"980070","1",21308,"","1"
841901,"980070","1",21308,"","2"
841901,"980070","1",21308,"","3"
841901,"980070","1",21308,"","4"
841901,"980070","1",21308,"","5"
841902,"900030","1",4950,"","1"
841902,"900030","1",4950,"","2"
841902,"900030","1",4950,"","3"
841902,"900030","1",4950,"","4"
841902,"900030","1",4950,"","5"
841902,"900040","1",16358,"","1"
841902,"900040","1",16358,"","2"
841902,"900040","1",16358,"","3"
841902,"900040","1",16358,"","4"
841902,"900040","1",16358,"","5"
841902,"980000","1",21308,"","1"
841902,"980000","1",21308,"","2"
841902,"980000","1",21308,"","3"
841902,"980000","1",21308,"","4"
841902,"980000","1",21308,"","5"
841902,"980070","1",21308,"","1"
841902,"980070","1",21308,"","2"
841902,"980070","1",21308,"","3"
841902,"980070","1",21308,"","4"
841902,"980070","1",21308,"","5"
844831,"800940","1",2797,"","1"
844831,"800940","1",2797,"","2"
844831,"800940","1",2797,"","3"
844831,"800940","1",2797,"","4"
844831,"800940","1",2797,"","5"
844831,"900000","1",36560,"","1"
844831,"900000","1",36560,"","2"
844831,"900000","1",36560,"","3"
844831,"900000","1",36560,"","4"
844831,"900000","1",36560,"","5"
844831,"950002","1",1164,"","1"
844831,"950002","1",1164,"","2"
844831,"950002","1",1164,"","3"
844831,"950002","1",1164,"","4"
844831,"950002","1",1164,"","5"
844831,"980000","1",36560,"","1"
844831,"980000","1",36560,"","2"
844831,"980000","1",36560,"","3"
844831,"980000","1",36560,"","4"
844831,"980000","1",36560,"","5"
844831,"980070","1",39556,"","1"
844831,"980070","1",39556,"","2"
844831,"980070","1",39556,"","3"
844831,"980070","1",39556,"","4"
844831,"980070","1",39556,"","5"
850011,"800940","1",4973,"","1"
850011,"800940","1",4973,"","2"
850011,"800940","1",4973,"","3"
850011,"800940","1",4973,"","4"
850011,"800940","1",4973,"","5"
850011,"900000","1",65000,"","1"
850011,"900000","1",65000,"","2"
850011,"900000","1",65000,"","3"
850011,"900000","1",65000,"","4"
850011,"900000","1",65000,"","5"
850011,"900050","1",3700,"","1"
850011,"900050","1",3700,"","2"
850011,"900050","1",3700,"","3"
850011,"900050","1",3700,"","4"
850011,"900050","1",3700,"","5"
850011,"900080","1",4000,"","1"
850011,"900080","1",4000,"","2"
850011,"900080","1",4000,"","3"
850011,"900080","1",4000,"","4"
850011,"900080","1",4000,"","5"
850011,"950002","1",16000,"","1"
850011,"950002","1",16000,"","2"
850011,"950002","1",16000,"","3"
850011,"950002","1",16000,"","4"
850011,"950002","1",16000,"","5"
850011,"950012","1",1950,"","1"
850011,"950012","1",1950,"","2"
850011,"950012","1",1950,"","3"
850011,"950012","1",1950,"","4"
850011,"950012","1",1950,"","5"
850011,"980000","1",72700,"","1"
850011,"980000","1",72700,"","2"
850011,"980000","1",72700,"","3"
850011,"980000","1",72700,"","4"
850011,"980000","1",72700,"","5"
850011,"980070","1",54750,"","1"
850011,"980070","1",54750,"","2"
850011,"980070","1",54750,"","3"
850011,"980070","1",54750,"","4"
850011,"980070","1",54750,"","5"
850012,"800940","1",4973,"","1"
850012,"800940","1",4973,"","2"
850012,"800940","1",4973,"","3"
850012,"800940","1",4973,"","4"
850012,"800940","1",4973,"","5"
850012,"900000","1",65000,"","1"
850012,"900000","1",65000,"","2"
850012,"900000","1",65000,"","3"
850012,"900000","1",65000,"","4"
850012,"900000","1",65000,"","5"
850012,"900050","1",3700,"","1"
850012,"900050","1",3700,"","2"
850012,"900050","1",3700,"","3"
850012,"900050","1",3700,"","4"
850012,"900050","1",3700,"","5"
850012,"900080","1",4000,"","1"
850012,"900080","1",4000,"","2"
850012,"900080","1",4000,"","3"
850012,"900080","1",4000,"","4"
850012,"900080","1",4000,"","5"
850012,"950002","1",16000,"","1"
850012,"950002","1",16000,"","2"
850012,"950002","1",16000,"","3"
850012,"950002","1",16000,"","4"
850012,"950002","1",16000,"","5"
850012,"950012","1",1950,"","1"
850012,"950012","1",1950,"","2"
850012,"950012","1",1950,"","3"
850012,"950012","1",1950,"","4"
850012,"950012","1",1950,"","5"
850012,"980000","1",72700,"","1"
850012,"980000","1",72700,"","2"
850012,"980000","1",72700,"","3"
850012,"980000","1",72700,"","4"
850012,"980000","1",72700,"","5"
850012,"980070","1",54750,"","1"
850012,"980070","1",54750,"","2"
850012,"980070","1",54750,"","3"
850012,"980070","1",54750,"","4"
850012,"980070","1",54750,"","5"
844181,"800940","1",2410,"","1"
844181,"800940","1",2410,"","2"
844181,"800940","1",2410,"","3"
844181,"800940","1",2410,"","4"
844181,"800940","1",2410,"","5"
844181,"900000","1",31500,"","1"
844181,"900000","1",31500,"","2"
844181,"900000","1",31500,"","3"
844181,"900000","1",31500,"","4"
844181,"900000","1",31500,"","5"
844181,"900030","1",10866,"","1"
844181,"900030","1",10866,"","2"
844181,"900030","1",10866,"","3"
844181,"900030","1",10866,"","4"
844181,"900030","1",10866,"","5"
844181,"900080","1",400,"","1"
844181,"900080","1",400,"","2"
844181,"900080","1",400,"","3"
844181,"900080","1",400,"","4"
844181,"900080","1",400,"","5"
844181,"950002","1",6043,"","1"
844181,"950002","1",6043,"","2"
844181,"950002","1",6043,"","3"
844181,"950002","1",6043,"","4"
844181,"950002","1",6043,"","5"
844181,"950012","1",926,"","1"
844181,"950012","1",926,"","2"
844181,"950012","1",926,"","3"
844181,"950012","1",926,"","4"
844181,"950012","1",926,"","5"
844181,"980000","1",42766,"","1"
844181,"980000","1",42766,"","2"
844181,"980000","1",42766,"","3"
844181,"980000","1",42766,"","4"
844181,"980000","1",42766,"","5"
844181,"980070","1",36531,"","1"
844181,"980070","1",36531,"","2"
844181,"980070","1",36531,"","3"
844181,"980070","1",36531,"","4"
844181,"980070","1",36531,"","5"
844182,"800940","1",2410,"","1"
844182,"800940","1",2410,"","2"
844182,"800940","1",2410,"","3"
844182,"800940","1",2410,"","4"
844182,"800940","1",2410,"","5"
844182,"900000","1",31500,"","1"
844182,"900000","1",31500,"","2"
844182,"900000","1",31500,"","3"
844182,"900000","1",31500,"","4"
844182,"900000","1",31500,"","5"
844182,"900030","1",10866,"","1"
844182,"900030","1",10866,"","2"
844182,"900030","1",10866,"","3"
844182,"900030","1",10866,"","4"
844182,"900030","1",10866,"","5"
844182,"900080","1",400,"","1"
844182,"900080","1",400,"","2"
844182,"900080","1",400,"","3"
844182,"900080","1",400,"","4"
844182,"900080","1",400,"","5"
844182,"950002","1",6043,"","1"
844182,"950002","1",6043,"","2"
844182,"950002","1",6043,"","3"
844182,"950002","1",6043,"","4"
844182,"950002","1",6043,"","5"
844182,"950012","1",926,"","1"
844182,"950012","1",926,"","2"
844182,"950012","1",926,"","3"
844182,"950012","1",926,"","4"
844182,"950012","1",926,"","5"
844182,"980000","1",42766,"","1"
844182,"980000","1",42766,"","2"
844182,"980000","1",42766,"","3"
844182,"980000","1",42766,"","4"
844182,"980000","1",42766,"","5"
844182,"980070","1",36531,"","1"
844182,"980070","1",36531,"","2"
844182,"980070","1",36531,"","3"
844182,"980070","1",36531,"","4"
844182,"980070","1",36531,"","5"
841481,"800940","1",3519,"","1"
841481,"800940","1",3519,"","2"
841481,"800940","1",3519,"","3"
841481,"800940","1",3519,"","4"
841481,"800940","1",3519,"","5"
841481,"900000","1",46000,"","1"
841481,"900000","1",46000,"","2"
841481,"900000","1",46000,"","3"
841481,"900000","1",46000,"","4"
841481,"900000","1",46000,"","5"
841481,"900080","1",120,"","1"
841481,"900080","1",120,"","2"
841481,"900080","1",120,"","3"
841481,"900080","1",120,"","4"
841481,"900080","1",120,"","5"
841481,"900140","1",570,"","1"
841481,"900140","1",570,"","2"
841481,"900140","1",570,"","3"
841481,"900140","1",570,"","4"
841481,"900140","1",570,"","5"
841481,"950002","1",9565,"","1"
841481,"950002","1",9565,"","2"
841481,"950002","1",9565,"","3"
841481,"950002","1",9565,"","4"
841481,"950002","1",9565,"","5"
841481,"950012","1",1330,"","1"
841481,"950012","1",1330,"","2"
841481,"950012","1",1330,"","3"
841481,"950012","1",1330,"","4"
841481,"950012","1",1330,"","5"
841481,"980000","1",46690,"","1"
841481,"980000","1",46690,"","2"
841481,"980000","1",46690,"","3"
841481,"980000","1",46690,"","4"
841481,"980000","1",46690,"","5"
841481,"980070","1",36365,"","1"
841481,"980070","1",36365,"","2"
841481,"980070","1",36365,"","3"
841481,"980070","1",36365,"","4"
841481,"980070","1",36365,"","5"
841482,"800940","1",3519,"","1"
841482,"800940","1",3519,"","2"
841482,"800940","1",3519,"","3"
841482,"800940","1",3519,"","4"
841482,"800940","1",3519,"","5"
841482,"900000","1",46000,"","1"
841482,"900000","1",46000,"","2"
841482,"900000","1",46000,"","3"
841482,"900000","1",46000,"","4"
841482,"900000","1",46000,"","5"
841482,"900080","1",120,"","1"
841482,"900080","1",120,"","2"
841482,"900080","1",120,"","3"
841482,"900080","1",120,"","4"
841482,"900080","1",120,"","5"
841482,"900140","1",570,"","1"
841482,"900140","1",570,"","2"
841482,"900140","1",570,"","3"
841482,"900140","1",570,"","4"
841482,"900140","1",570,"","5"
841482,"950002","1",9565,"","1"
841482,"950002","1",9565,"","2"
841482,"950002","1",9565,"","3"
841482,"950002","1",9565,"","4"
841482,"950002","1",9565,"","5"
841482,"950012","1",1330,"","1"
841482,"950012","1",1330,"","2"
841482,"950012","1",1330,"","3"
841482,"950012","1",1330,"","4"
841482,"950012","1",1330,"","5"
841482,"980000","1",46690,"","1"
841482,"980000","1",46690,"","2"
841482,"980000","1",46690,"","3"
841482,"980000","1",46690,"","4"
841482,"980000","1",46690,"","5"
841482,"980070","1",36365,"","1"
