"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
816991,"800940",2575,"","1"
816991,"900000",33658,"","1"
816991,"900131",11400,"","1"
816991,"950001",-1000,"","1"
816991,"950011",-99,"","1"
816991,"980000",45058,"","1"
816991,"980010",4,"","1"
816991,"980020",35,"","1"
816991,"980030",1,"","1"
816991,"980040",1,"","1"
816991,"980050",3,"","1"
816991,"980070",46157,"","1"
816991,"980220",100,"","1"
816991,"980260",100,"","1"
816991,"980281",100,"","1"
816991,"980285",100,"","1"
816991,"980300",100,"","1"
816991,"980330",100,"","1"
816992,"800940",2644,"","1"
816992,"900000",34556,"","1"
816992,"900131",11400,"","1"
816992,"950001",-1000,"","1"
816992,"950011",-99,"","1"
816992,"980000",45956,"","1"
816992,"980010",4,"","1"
816992,"980020",35,"","1"
816992,"980030",1,"","1"
816992,"980040",1,"","1"
816992,"980050",3,"","1"
816992,"980070",47055,"","1"
816992,"980220",100,"","1"
816992,"980260",100,"","1"
816992,"980281",100,"","1"
816992,"980285",100,"","1"
816992,"980310",100,"","1"
816992,"980330",100,"","1"
817001,"800932",5000,"","1"
817001,"900030",14217,"","1"
817001,"900080",479,"","1"
817001,"950001",-100,"","1"
817001,"950011",-50,"","1"
817001,"980000",14696,"","1"
817001,"980010",2,"","1"
817001,"980020",66,"","1"
817001,"980040",2,"","1"
817001,"980060",2,"","1"
817001,"980070",14846,"","1"
817001,"980090",100,"","1"
817001,"980220",100,"","1"
817001,"980240",100,"","1"
817001,"980281",100,"","1"
817001,"980286",100,"","1"
817001,"980310",100,"","1"
817001,"980330",100,"","1"
817002,"800932",5000,"","1"
817002,"900030",14217,"","1"
817002,"900080",217,"","1"
817002,"950001",-100,"","1"
817002,"950011",-50,"","1"
817002,"980000",14434,"","1"
817002,"980010",2,"","1"
817002,"980020",66,"","1"
817002,"980040",2,"","1"
817002,"980060",2,"","1"
817002,"980070",14584,"","1"
817002,"980090",100,"","1"
817002,"980220",100,"","1"
817002,"980240",100,"","1"
817002,"980281",100,"","1"
817002,"980286",100,"","1"
817002,"980310",100,"","1"
817002,"980330",100,"","1"
817011,"800940",4284,"","1"
817011,"900000",56000,"","1"
817011,"980000",56000,"","1"
817011,"980010",1,"","1"
817011,"980020",27,"","1"
817011,"980030",1,"","1"
817011,"980040",1,"","1"
817011,"980070",56000,"","1"
817011,"980210",100,"","1"
817011,"980260",100,"","1"
