"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
854341,"800940","1",5629,"","1"
854341,"800940","1",5393,"","2"
854341,"800940","1",6081,"","3"
854341,"800940","1",6615,"","4"
854341,"800940","1",6185,"","5"
854341,"900000","1",73585,"","1"
854341,"900000","1",70495,"","2"
854341,"900000","1",79490,"","3"
854341,"900000","1",86470,"","4"
854341,"900000","1",80849,"","5"
854341,"980000","1",73585,"","1"
854341,"980000","1",70495,"","2"
854341,"980000","1",79490,"","3"
854341,"980000","1",86470,"","4"
854341,"980000","1",80849,"","5"
854341,"980070","1",73585,"","1"
854341,"980070","1",70495,"","2"
854341,"980070","1",79490,"","3"
854341,"980070","1",86470,"","4"
854341,"980070","1",80849,"","5"
854342,"800940","1",5826,"","1"
854342,"800940","1",5586,"","2"
854342,"800940","1",6679,"","3"
854342,"800940","1",5738,"","4"
854342,"800940","1",5990,"","5"
854342,"900000","1",76162,"","1"
854342,"900000","1",73017,"","2"
854342,"900000","1",87313,"","3"
854342,"900000","1",75000,"","4"
854342,"900000","1",78306,"","5"
854342,"980000","1",76162,"","1"
854342,"980000","1",73017,"","2"
854342,"980000","1",87313,"","3"
854342,"980000","1",75000,"","4"
854342,"980000","1",78306,"","5"
854342,"980070","1",76162,"","1"
854342,"980070","1",73017,"","2"
854342,"980070","1",87313,"","3"
854342,"980070","1",75000,"","4"
854342,"980070","1",78306,"","5"
863801,"800940","1",2605,"","1"
863801,"800940","1",2604,"","2"
863801,"800940","1",2816,"","3"
863801,"800940","1",2604,"","4"
863801,"800940","1",2650,"","5"
863801,"900000","1",34050,"","1"
863801,"900000","1",34032,"","2"
863801,"900000","1",36805,"","3"
863801,"900000","1",34028,"","4"
863801,"900000","1",34635,"","5"
863801,"980000","1",34050,"","1"
863801,"980000","1",34032,"","2"
863801,"980000","1",36805,"","3"
863801,"980000","1",34028,"","4"
863801,"980000","1",34635,"","5"
863801,"980070","1",34050,"","1"
863801,"980070","1",34032,"","2"
863801,"980070","1",36805,"","3"
863801,"980070","1",34028,"","4"
863801,"980070","1",34635,"","5"
863802,"800940","1",2566,"","1"
863802,"800940","1",2842,"","2"
863802,"800940","1",2568,"","3"
863802,"800940","1",2619,"","4"
863802,"800940","1",2685,"","5"
863802,"900000","1",33541,"","1"
863802,"900000","1",37143,"","2"
863802,"900000","1",33561,"","3"
863802,"900000","1",34235,"","4"
863802,"900000","1",35095,"","5"
863802,"980000","1",33541,"","1"
863802,"980000","1",37143,"","2"
863802,"980000","1",33561,"","3"
863802,"980000","1",34235,"","4"
863802,"980000","1",35095,"","5"
863802,"980070","1",33541,"","1"
863802,"980070","1",37143,"","2"
863802,"980070","1",33561,"","3"
863802,"980070","1",34235,"","4"
863802,"980070","1",35095,"","5"
856262,"800940","1",5988,"","1"
