"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
870751,"800940",5508,"","1"
870751,"900000",72000,"","1"
870751,"950001",-1500,"","1"
870751,"980000",72000,"","1"
870751,"980010",3,"","1"
870751,"980020",31,"","1"
870751,"980030",1,"","1"
870751,"980040",2,"","1"
870751,"980050",1,"","1"
870751,"980070",73500,"","1"
870751,"980090",100,"","1"
870751,"980210",100,"","1"
870751,"980230",100,"","1"
870751,"980281",100,"","1"
870751,"980286",100,"","1"
870751,"980310",100,"","1"
870751,"980330",100,"","1"
870752,"800940",5508,"","1"
870752,"900000",72000,"","1"
870752,"950001",-1500,"","1"
870752,"980000",72000,"","1"
870752,"980010",3,"","1"
870752,"980020",31,"","1"
870752,"980030",1,"","1"
870752,"980040",2,"","1"
870752,"980050",1,"","1"
870752,"980070",73500,"","1"
870752,"980090",100,"","1"
870752,"980210",100,"","1"
870752,"980230",100,"","1"
870752,"980281",100,"","1"
870752,"980286",100,"","1"
870752,"980310",100,"","1"
870752,"980330",100,"","1"
870761,"800931",1312,"","1"
870761,"800940",12672,"","1"
870761,"900000",100000,"","1"
870761,"900010",32817,"","1"
870761,"900080",251,"","1"
870761,"950001",-1600,"","1"
870761,"950002",6146,"","1"
870761,"950011",-350,"","1"
870761,"950012",3476,"","1"
870761,"980000",133068,"","1"
870761,"980010",6,"","1"
870761,"980020",60,"","1"
870761,"980030",4,"","1"
870761,"980040",1,"","1"
870761,"980050",2,"","1"
870761,"980070",125396,"","1"
870761,"980090",100,"","1"
870761,"980220",100,"","1"
870761,"980230",100,"","1"
870761,"980270",100,"","1"
870761,"980286",100,"","1"
870761,"980310",100,"","1"
870761,"980330",100,"","1"
870762,"800931",1312,"","1"
870762,"800940",9332,"","1"
870762,"900000",100000,"","1"
870762,"900010",10985,"","1"
870762,"900080",205,"","1"
870762,"950001",-1600,"","1"
870762,"950002",6146,"","1"
870762,"950011",-350,"","1"
870762,"950012",3476,"","1"
870762,"980000",111190,"","1"
870762,"980010",6,"","1"
