"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
735901,"800940","1",2638,,"1"
735901,"800940","1",11160,,"2"
735901,"800940","1",3333,,"3"
735901,"800940","1",4242,,"4"
735901,"800940","1",5413,,"5"
735901,"900000","1",34476,,"1"
735901,"900000","1",145884,,"2"
735901,"900000","1",43562,,"3"
735901,"900000","1",55448,,"4"
735901,"900000","1",70752,,"5"
735901,"980000","1",34476,,"1"
735901,"980000","1",145884,,"2"
735901,"980000","1",43562,,"3"
735901,"980000","1",55448,,"4"
735901,"980000","1",70752,,"5"
735901,"980070","1",34476,,"1"
735901,"980070","1",145884,,"2"
735901,"980070","1",43562,,"3"
735901,"980070","1",55448,,"4"
735901,"980070","1",70752,,"5"
733411,"800940","1",10235,,"1"
733411,"800940","1",10235,,"2"
733411,"800940","1",10235,,"3"
733411,"800940","1",10235,,"4"
733411,"800940","1",10235,,"5"
733411,"900000","1",150000,,"1"
733411,"900000","1",150000,,"2"
733411,"900000","1",150000,,"3"
733411,"900000","1",150000,,"4"
733411,"900000","1",150000,,"5"
733411,"900080","1",175,,"1"
733411,"900080","1",175,,"2"
733411,"900080","1",175,,"3"
733411,"900080","1",175,,"4"
733411,"900080","1",175,,"5"
733411,"950000","1",47031,"T","1"
733411,"950000","1",47031,"T","2"
733411,"950000","1",47031,"T","3"
733411,"950000","1",47031,"T","4"
733411,"950000","1",47031,"T","5"
733411,"950010","1",6299,,"1"
733411,"950010","1",6299,,"2"
733411,"950010","1",6299,,"3"
733411,"950010","1",6299,,"4"
733411,"950010","1",6299,,"5"
733411,"980000","1",150175,,"1"
733411,"980000","1",150175,,"2"
733411,"980000","1",150175,,"3"
733411,"980000","1",150175,,"4"
733411,"980000","1",150175,,"5"
733411,"980070","1",96885,"T","1"
733411,"980070","1",96885,"T","2"
733411,"980070","1",96885,"T","3"
733411,"980070","1",96885,"T","4"
733411,"980070","1",96885,"T","5"
733412,"800940","1",10235,,"1"
733412,"800940","1",10235,,"2"
733412,"800940","1",10235,,"3"
733412,"800940","1",10235,,"4"
733412,"800940","1",10235,,"5"
733412,"900000","1",150000,,"1"
733412,"900000","1",150000,,"2"
733412,"900000","1",150000,,"3"
733412,"900000","1",150000,,"4"
733412,"900000","1",150000,,"5"
733412,"900080","1",175,,"1"
733412,"900080","1",175,,"2"
733412,"900080","1",175,,"3"
733412,"900080","1",175,,"4"
733412,"900080","1",175,,"5"
733412,"950000","1",47031,"T","1"
733412,"950000","1",47031,"T","2"
733412,"950000","1",47031,"T","3"
733412,"950000","1",47031,"T","4"
733412,"950000","1",47031,"T","5"
733412,"950010","1",6299,,"1"
733412,"950010","1",6299,,"2"
733412,"950010","1",6299,,"3"
733412,"950010","1",6299,,"4"
733412,"950010","1",6299,,"5"
733412,"980000","1",150175,,"1"
733412,"980000","1",150175,,"2"
733412,"980000","1",150175,,"3"
733412,"980000","1",150175,,"4"
733412,"980000","1",150175,,"5"
733412,"980070","1",96885,"T","1"
733412,"980070","1",96885,"T","2"
733412,"980070","1",96885,"T","3"
733412,"980070","1",96885,"T","4"
733412,"980070","1",96885,"T","5"
722461,"800940","1",3979,,"1"
722461,"800940","1",3979,,"2"
722461,"800940","1",3979,,"3"
722461,"800940","1",3979,,"4"
722461,"800940","1",3979,,"5"
722461,"900000","1",52000,,"1"
722461,"900000","1",52000,,"2"
722461,"900000","1",52000,,"3"
722461,"900000","1",52000,,"4"
722461,"900000","1",52000,,"5"
722461,"950000","1",6465,,"1"
722461,"950000","1",6465,,"2"
722461,"950000","1",6465,,"3"
722461,"950000","1",6465,,"4"
722461,"950000","1",6465,,"5"
722461,"950010","1",1681,,"1"
722461,"950010","1",1681,,"2"
722461,"950010","1",1681,,"3"
722461,"950010","1",1681,,"4"
722461,"950010","1",1681,,"5"
722461,"980000","1",52000,,"1"
722461,"980000","1",52000,,"2"
722461,"980000","1",52000,,"3"
722461,"980000","1",52000,,"4"
722461,"980000","1",52000,,"5"
722461,"980070","1",46154,,"1"
722461,"980070","1",46154,,"2"
722461,"980070","1",46154,,"3"
722461,"980070","1",46154,,"4"
722461,"980070","1",46154,,"5"
722462,"800940","1",3979,,"1"
722462,"800940","1",3979,,"2"
722462,"800940","1",3979,,"3"
722462,"800940","1",3979,,"4"
722462,"800940","1",3979,,"5"
722462,"900000","1",52000,,"1"
722462,"900000","1",52000,,"2"
722462,"900000","1",52000,,"3"
722462,"900000","1",52000,,"4"
722462,"900000","1",52000,,"5"
722462,"950000","1",6465,,"1"
