"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
700822,"800940",2858,,"1"
700822,"900000",40764,,"1"
700822,"980000",40764,,"1"
700822,"980010",1,,"1"
700822,"980020",53,,"1"
700822,"980030",1,,"1"
700822,"980070",40764,,"1"
700822,"980090",100,,"1"
700822,"980210",100,,"1"
700822,"980250",100,,"1"
700822,"980281",100,,"1"
700822,"980286",100,,"1"
700822,"980310",100,,"1"
700831,"800932",2400,,"1"
700831,"800940",5355,,"1"
700831,"900000",70000,,"1"
700831,"950001",-600,,"1"
700831,"980000",70000,,"1"
700831,"980010",2,,"1"
700831,"980020",55,,"1"
700831,"980030",2,,"1"
700831,"980040",2,,"1"
700831,"980070",70600,,"1"
700831,"980090",100,,"1"
700831,"980210",100,,"1"
700831,"980230",100,,"1"
700831,"980283",100,,"1"
700831,"980286",100,,"1"
700831,"980310",100,,"1"
700831,"980330",100,,"1"
700832,"800932",2400,,"1"
700832,"800940",5355,,"1"
700832,"900000",70000,,"1"
700832,"950001",-600,,"1"
700832,"980000",70000,,"1"
700832,"980010",2,,"1"
700832,"980020",55,,"1"
700832,"980030",2,,"1"
700832,"980040",2,,"1"
700832,"980070",70600,,"1"
700832,"980090",100,,"1"
700832,"980210",100,,"1"
700832,"980230",100,,"1"
700832,"980283",100,,"1"
700832,"980286",100,,"1"
700832,"980310",100,,"1"
700832,"980330",100,,"1"
700841,"800931",4252,,"1"
700841,"800940",5463,,"1"
700841,"900000",71400,,"1"
700841,"900060",5500,,"1"
700841,"950000",3250,,"1"
700841,"950001",-4200,,"1"
700841,"950021",2900,,"1"
700841,"980000",76900,,"1"
700841,"980010",4,,"1"
700841,"980020",53,,"1"
700841,"980030",4,,"1"
700841,"980040",3,,"1"
700841,"980050",1,,"1"
700841,"980070",74950,,"1"
700841,"980090",100,,"1"
700841,"980210",100,,"1"
700841,"980230",100,,"1"
700841,"980281",100,,"1"
700841,"980286",100,,"1"
700841,"980310",100,,"1"
700841,"980330",100,,"1"
700842,"800931",4252,,"1"
700842,"800940",5463,,"1"
700842,"900000",71400,,"1"
700842,"900060",5500,,"1"
700842,"950000",3250,,"1"
700842,"950001",-4200,,"1"
700842,"950021",2900,,"1"
700842,"980000",76900,,"1"
700842,"980010",4,,"1"
700842,"980020",53,,"1"
700842,"980030",4,,"1"
700842,"980040",3,,"1"
700842,"980050",1,,"1"
700842,"980070",74950,,"1"
700842,"980090",100,,"1"
700842,"980210",100,,"1"
700842,"980230",100,,"1"
700842,"980281",100,,"1"
700842,"980286",100,,"1"
700842,"980310",100,,"1"
700842,"980330",100,,"1"
700851,"800931",3750,,"1"
700851,"800940",4591,,"1"
700851,"900000",60000,,"1"
700851,"900080",17,,"1"
700851,"950000",6000,,"1"
700851,"950001",-2000,,"1"
700851,"950010",1929,,"1"
700851,"950011",-200,,"1"
700851,"980000",60017,,"1"
700851,"980010",2,,"1"
700851,"980020",30,,"1"
700851,"980030",2,,"1"
700851,"980040",1,,"1"
700851,"980070",54288,,"1"
700851,"980210",100,,"1"
700851,"980260",100,,"1"
700851,"980282",100,,"1"
700851,"980286",100,,"1"
700851,"980310",100,,"1"
700851,"980330",100,,"1"
700852,"800931",3750,,"1"
700852,"800940",4591,,"1"
700852,"900000",60000,,"1"
700852,"900080",17,,"1"
700852,"950000",6000,,"1"
700852,"950001",-2000,,"1"
700852,"950010",1929,,"1"
700852,"950011",-200,,"1"
700852,"980000",60017,,"1"
700852,"980010",2,,"1"
700852,"980020",30,,"1"
700852,"980030",2,,"1"
700852,"980040",1,,"1"
700852,"980070",54288,,"1"
700852,"980210",100,,"1"
700852,"980260",100,,"1"
700852,"980282",100,,"1"
700852,"980286",100,,"1"
700852,"980310",100,,"1"
700852,"980330",100,,"1"
700861,"800932",6000,,"1"
700861,"800940",5336,,"1"
