"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
719652,"900000","1",54283,,"2"
719652,"900000","1",55010,,"3"
719652,"900000","1",61649,,"4"
719652,"900000","1",53108,,"5"
719652,"900040","1",24000,,"1"
719652,"900040","1",24000,,"2"
719652,"900040","1",24000,,"3"
719652,"900040","1",24000,,"4"
719652,"900040","1",24000,,"5"
719652,"900050","1",239,,"1"
719652,"900050","1",87,,"2"
719652,"900050","1",467,,"3"
719652,"900050","1",15,,"4"
719652,"900050","1",67,,"5"
719652,"900080","1",925,,"1"
719652,"900080","1",144,,"2"
719652,"900080","1",16,,"3"
719652,"900080","1",50,,"4"
719652,"900080","1",78,,"5"
719652,"980000","1",83052,,"1"
719652,"980000","1",78514,,"2"
719652,"980000","1",79493,,"3"
719652,"980000","1",85714,,"4"
719652,"980000","1",77253,,"5"
719652,"980070","1",84152,,"1"
719652,"980070","1",79614,,"2"
719652,"980070","1",80593,,"3"
719652,"980070","1",86814,,"4"
719652,"980070","1",78353,,"5"
710091,"900030","1",17594,,"1"
710091,"900030","1",13238,,"2"
710091,"900030","1",12950,,"3"
710091,"900030","1",14090,,"4"
710091,"900030","1",17126,,"5"
710091,"900040","1",539,,"1"
710091,"900040","1",1602,,"2"
710091,"900040","1",7490,,"3"
710091,"900040","1",13370,,"4"
710091,"900040","1",3957,,"5"
710091,"900080","1",14,,"1"
710091,"900080","1",17,,"2"
710091,"900080","1",314,,"3"
710091,"900080","1",35,,"4"
710091,"900080","1",131,,"5"
710091,"980000","1",18147,,"1"
710091,"980000","1",14857,,"2"
710091,"980000","1",20754,,"3"
710091,"980000","1",27495,,"4"
710091,"980000","1",21214,,"5"
710091,"980070","1",18147,,"1"
710091,"980070","1",14857,,"2"
710091,"980070","1",20754,,"3"
710091,"980070","1",27495,,"4"
710091,"980070","1",21214,,"5"
710092,"900030","1",13358,,"1"
710092,"900030","1",16670,,"2"
710092,"900030","1",13478,,"3"
710092,"900030","1",14438,,"4"
710092,"900030","1",18602,,"5"
710092,"900040","1",790,,"1"
710092,"900040","1",1997,,"2"
710092,"900040","1",1351,,"3"
710092,"900040","1",5877,,"4"
710092,"900040","1",9467,,"5"
710092,"900080","1",2,,"1"
710092,"900080","1",68,,"2"
710092,"900080","1",83,,"3"
710092,"900080","1",82,,"4"
710092,"900080","1",11,,"5"
710092,"980000","1",14150,,"1"
710092,"980000","1",18735,,"2"
710092,"980000","1",14912,,"3"
710092,"980000","1",20397,,"4"
710092,"980000","1",28080,,"5"
710092,"980070","1",14150,,"1"
710092,"980070","1",18735,,"2"
710092,"980070","1",14912,,"3"
710092,"980070","1",20397,,"4"
710092,"980070","1",28080,,"5"
709531,"800940","1",3175,,"1"
709531,"800940","1",3175,,"2"
709531,"800940","1",3175,,"3"
709531,"800940","1",3175,,"4"
709531,"800940","1",3175,,"5"
709531,"900000","1",41500,,"1"
709531,"900000","1",41500,,"2"
709531,"900000","1",41500,,"3"
709531,"900000","1",41500,,"4"
709531,"900000","1",41500,,"5"
709531,"900080","1",100,,"1"
709531,"900080","1",138,,"2"
709531,"900080","1",70,,"3"
709531,"900080","1",161,,"4"
709531,"900080","1",73,,"5"
709531,"980000","1",41600,,"1"
709531,"980000","1",41638,,"2"
709531,"980000","1",41570,,"3"
709531,"980000","1",41661,,"4"
709531,"980000","1",41573,,"5"
709531,"980070","1",42690,,"1"
709531,"980070","1",42728,,"2"
709531,"980070","1",42660,,"3"
709531,"980070","1",42751,,"4"
709531,"980070","1",42663,,"5"
709532,"800940","1",3175,,"1"
709532,"800940","1",3175,,"2"
709532,"800940","1",3175,,"3"
709532,"800940","1",3175,,"4"
709532,"800940","1",3175,,"5"
709532,"900000","1",41500,,"1"
709532,"900000","1",41500,,"2"
709532,"900000","1",41500,,"3"
709532,"900000","1",41500,,"4"
709532,"900000","1",41500,,"5"
709532,"900080","1",150,,"1"
709532,"900080","1",110,,"2"
709532,"900080","1",87,,"3"
709532,"900080","1",86,,"4"
709532,"900080","1",120,,"5"
709532,"980000","1",41650,,"1"
709532,"980000","1",41610,,"2"
709532,"980000","1",41587,,"3"
709532,"980000","1",41586,,"4"
709532,"980000","1",41620,,"5"
709532,"980070","1",42740,,"1"
709532,"980070","1",42700,,"2"
709532,"980070","1",42677,,"3"
709532,"980070","1",42676,,"4"
709532,"980070","1",42710,,"5"
707631,"800940","1",2618,,"1"
707631,"800940","1",1005,,"2"
707631,"800940","1",2190,,"3"
707631,"800940","1",10,,"4"
707631,"800940","1",2555,,"5"
707631,"900000","1",34222,,"1"
707631,"900000","1",13141,,"2"
707631,"900000","1",28632,,"3"
707631,"900000","1",136,,"4"
707631,"900000","1",33404,,"5"
707631,"980000","1",34222,,"1"
707631,"980000","1",13141,,"2"
707631,"980000","1",28632,,"3"
707631,"980000","1",136,,"4"
707631,"980000","1",33404,,"5"
707631,"980070","1",34222,,"1"
707631,"980070","1",13141,,"2"
707631,"980070","1",28632,,"3"
707631,"980070","1",136,,"4"
707631,"980070","1",33404,,"5"
707632,"800940","1",2108,,"1"
707632,"800940","1",346,,"2"
707632,"800940","1",4440,,"3"
707632,"800940","1",2,,"4"
707632,"800940","1",2066,,"5"
707632,"900000","1",27552,,"1"
707632,"900000","1",4526,,"2"
707632,"900000","1",58043,,"3"
707632,"900000","1",24,,"4"
707632,"900000","1",27009,,"5"
707632,"980000","1",27552,,"1"
707632,"980000","1",4526,,"2"
707632,"980000","1",58043,,"3"
707632,"980000","1",24,,"4"
707632,"980000","1",27009,,"5"
707632,"980070","1",27552,,"1"
707632,"980070","1",4526,,"2"
707632,"980070","1",58043,,"3"
707632,"980070","1",24,,"4"
707632,"980070","1",27009,,"5"
702351,"900030","1",9506,,"1"
702351,"900030","1",9506,,"2"
702351,"900030","1",9506,,"3"
702351,"900030","1",9506,,"4"
702351,"900030","1",9506,,"5"
702351,"980000","1",9506,,"1"
702351,"980000","1",9506,,"2"
702351,"980000","1",9506,,"3"
702351,"980000","1",9506,,"4"
702351,"980000","1",9506,,"5"
702351,"980070","1",9506,,"1"
702351,"980070","1",9506,,"2"
702351,"980070","1",9506,,"3"
702351,"980070","1",9506,,"4"
702351,"980070","1",9506,,"5"
702352,"900030","1",9506,,"1"
702352,"900030","1",9506,,"2"
702352,"900030","1",9506,,"3"
702352,"900030","1",9506,,"4"
702352,"900030","1",9506,,"5"
702352,"980000","1",9506,,"1"
702352,"980000","1",9506,,"2"
702352,"980000","1",9506,,"3"
702352,"980000","1",9506,,"4"
702352,"980000","1",9506,,"5"
702352,"980070","1",9506,,"1"
702352,"980070","1",9506,,"2"
702352,"980070","1",9506,,"3"
702352,"980070","1",9506,,"4"
702352,"980070","1",9506,,"5"
716521,"800940","1",3672,,"1"
716521,"800940","1",3672,,"2"
716521,"800940","1",3672,,"3"
716521,"800940","1",3672,,"4"
716521,"800940","1",3672,,"5"
716521,"900000","1",48000,,"1"
716521,"900000","1",48000,,"2"
716521,"900000","1",48000,,"3"
716521,"900000","1",48000,,"4"
716521,"900000","1",48000,,"5"
716521,"900050","1",2400,,"1"
716521,"900050","1",2400,,"2"
716521,"900050","1",2400,,"3"
716521,"900050","1",2400,,"4"
716521,"900050","1",2400,,"5"
716521,"900080","1",1200,,"1"
716521,"900080","1",1200,,"2"
716521,"900080","1",1200,,"3"
716521,"900080","1",1200,,"4"
716521,"900080","1",1200,,"5"
716521,"950000","1",7820,,"1"
716521,"950000","1",7820,,"2"
716521,"950000","1",7820,,"3"
716521,"950000","1",7820,,"4"
716521,"950000","1",7820,,"5"
716521,"950010","1",1444,,"1"
716521,"950010","1",1444,,"2"
716521,"950010","1",1444,,"3"
716521,"950010","1",1444,,"4"
716521,"950010","1",1444,,"5"
716521,"980000","1",51600,,"1"
716521,"980000","1",51600,,"2"
716521,"980000","1",51600,,"3"
716521,"980000","1",51600,,"4"
716521,"980000","1",51600,,"5"
716521,"980070","1",42896,,"1"
716521,"980070","1",42896,,"2"
716521,"980070","1",42896,,"3"
716521,"980070","1",42896,,"4"
716521,"980070","1",42896,,"5"
716522,"800940","1",3672,,"1"
716522,"800940","1",3672,,"2"
716522,"800940","1",3672,,"3"
716522,"800940","1",3672,,"4"
716522,"800940","1",3672,,"5"
716522,"900000","1",48000,,"1"
716522,"900000","1",48000,,"2"
716522,"900000","1",48000,,"3"
716522,"900000","1",48000,,"4"
716522,"900000","1",48000,,"5"
716522,"900050","1",2400,,"1"
716522,"900050","1",2400,,"2"
716522,"900050","1",2400,,"3"
716522,"900050","1",2400,,"4"
716522,"900050","1",2400,,"5"
716522,"900080","1",1200,,"1"
716522,"900080","1",1200,,"2"
716522,"900080","1",1200,,"3"
716522,"900080","1",1200,,"4"
716522,"900080","1",1200,,"5"
716522,"950000","1",7820,,"1"
716522,"950000","1",7820,,"2"
716522,"950000","1",7820,,"3"
716522,"950000","1",7820,,"4"
716522,"950000","1",7820,,"5"
716522,"950010","1",1444,,"1"
716522,"950010","1",1444,,"2"
716522,"950010","1",1444,,"3"
716522,"950010","1",1444,,"4"
716522,"950010","1",1444,,"5"
716522,"980000","1",51600,,"1"
716522,"980000","1",51600,,"2"
716522,"980000","1",51600,,"3"
716522,"980000","1",51600,,"4"
716522,"980000","1",51600,,"5"
716522,"980070","1",42896,,"1"
716522,"980070","1",42896,,"2"
716522,"980070","1",42896,,"3"
716522,"980070","1",42896,,"4"
716522,"980070","1",42896,,"5"
717501,"900030","1",29512,,"1"
717501,"900030","1",29512,,"2"
717501,"900030","1",29512,,"3"
717501,"900030","1",29512,,"4"
717501,"900030","1",29512,,"5"
717501,"900040","1",24500,,"1"
717501,"900040","1",24500,,"2"
717501,"900040","1",24500,,"3"
717501,"900040","1",24500,,"4"
717501,"900040","1",24500,,"5"
717501,"900050","1",1240,,"1"
717501,"900050","1",1240,,"2"
717501,"900050","1",1240,,"3"
717501,"900050","1",1240,,"4"
717501,"900050","1",1240,,"5"
717501,"900080","1",870,,"1"
717501,"900080","1",870,,"2"
717501,"900080","1",870,,"3"
717501,"900080","1",870,,"4"
717501,"900080","1",870,,"5"
717501,"980000","1",56122,,"1"
717501,"980000","1",56122,,"2"
717501,"980000","1",56122,,"3"
717501,"980000","1",56122,,"4"
717501,"980000","1",56122,,"5"
717501,"980070","1",56122,,"1"
717501,"980070","1",56122,,"2"
717501,"980070","1",56122,,"3"
717501,"980070","1",56122,,"4"
717501,"980070","1",56122,,"5"
717502,"900030","1",29512,,"1"
717502,"900030","1",29512,,"2"
717502,"900030","1",29512,,"3"
717502,"900030","1",29512,,"4"
717502,"900030","1",29512,,"5"
717502,"900040","1",24500,,"1"
717502,"900040","1",24500,,"2"
717502,"900040","1",24500,,"3"
717502,"900040","1",24500,,"4"
717502,"900040","1",24500,,"5"
717502,"900050","1",1240,,"1"
717502,"900050","1",1240,,"2"
717502,"900050","1",1240,,"3"
717502,"900050","1",1240,,"4"
717502,"900050","1",1240,,"5"
717502,"900080","1",870,,"1"
717502,"900080","1",870,,"2"
717502,"900080","1",870,,"3"
717502,"900080","1",870,,"4"
717502,"900080","1",870,,"5"
717502,"980000","1",56122,,"1"
717502,"980000","1",56122,,"2"
717502,"980000","1",56122,,"3"
717502,"980000","1",56122,,"4"
717502,"980000","1",56122,,"5"
717502,"980070","1",56122,,"1"
717502,"980070","1",56122,,"2"
717502,"980070","1",56122,,"3"
717502,"980070","1",56122,,"4"
717502,"980070","1",56122,,"5"
700891,"800940","1",2448,,"1"
700891,"800940","1",2448,,"2"
700891,"800940","1",2448,,"3"
700891,"800940","1",2448,,"4"
700891,"800940","1",2448,,"5"
700891,"900000","1",32000,,"1"
700891,"900000","1",32000,,"2"
700891,"900000","1",32000,,"3"
700891,"900000","1",32000,,"4"
700891,"900000","1",32000,,"5"
700891,"900080","1",300,,"1"
700891,"900080","1",300,,"2"
700891,"900080","1",300,,"3"
700891,"900080","1",300,,"4"
700891,"900080","1",300,,"5"
700891,"950000","1",5442,,"1"
700891,"950000","1",5442,,"2"
700891,"950000","1",5442,,"3"
700891,"950000","1",5442,,"4"
700891,"950000","1",5442,,"5"
700891,"950010","1",914,,"1"
700891,"950010","1",914,,"2"
700891,"950010","1",914,,"3"
700891,"950010","1",914,,"4"
700891,"950010","1",914,,"5"
700891,"980000","1",32300,,"1"
700891,"980000","1",32300,,"2"
700891,"980000","1",32300,,"3"
700891,"980000","1",32300,,"4"
700891,"980000","1",32300,,"5"
700891,"980070","1",26479,,"1"
700891,"980070","1",26479,,"2"
700891,"980070","1",26479,,"3"
700891,"980070","1",26479,,"4"
700891,"980070","1",26479,,"5"
700892,"800940","1",2448,,"1"
700892,"800940","1",2448,,"2"
700892,"800940","1",2448,,"3"
700892,"800940","1",2448,,"4"
700892,"800940","1",2448,,"5"
700892,"900000","1",32000,,"1"
700892,"900000","1",32000,,"2"
700892,"900000","1",32000,,"3"
700892,"900000","1",32000,,"4"
700892,"900000","1",32000,,"5"
700892,"900080","1",300,,"1"
700892,"900080","1",300,,"2"
700892,"900080","1",300,,"3"
700892,"900080","1",300,,"4"
700892,"900080","1",300,,"5"
700892,"950000","1",5442,,"1"
700892,"950000","1",5442,,"2"
700892,"950000","1",5442,,"3"
700892,"950000","1",5442,,"4"
700892,"950000","1",5442,,"5"
700892,"950010","1",914,,"1"
700892,"950010","1",914,,"2"
700892,"950010","1",914,,"3"
700892,"950010","1",914,,"4"
700892,"950010","1",914,,"5"
700892,"980000","1",32300,,"1"
700892,"980000","1",32300,,"2"
700892,"980000","1",32300,,"3"
700892,"980000","1",32300,,"4"
700892,"980000","1",32300,,"5"
700892,"980070","1",26479,,"1"
700892,"980070","1",26479,,"2"
700892,"980070","1",26479,,"3"
700892,"980070","1",26479,,"4"
700892,"980070","1",26479,,"5"
709192,"800940","1",866,,"1"
709192,"800940","1",4332,,"2"
709192,"800940","1",3156,,"3"
709192,"800940","1",3613,,"4"
709192,"800940","1",2992,,"5"
709192,"900000","1",11316,,"1"
709192,"900000","1",56623,,"2"
709192,"900000","1",41257,,"3"
709192,"900000","1",47229,,"4"
709192,"900000","1",39112,,"5"
709192,"980000","1",11316,,"1"
709192,"980000","1",56623,,"2"
709192,"980000","1",41257,,"3"
709192,"980000","1",47229,,"4"
709192,"980000","1",39112,,"5"
709192,"980070","1",11316,,"1"
709192,"980070","1",56623,,"2"
709192,"980070","1",41257,,"3"
709192,"980070","1",47229,,"4"
709192,"980070","1",39112,,"5"
710261,"900030","1",18156,,"1"
710261,"900030","1",22620,,"2"
710261,"900030","1",13956,,"3"
710261,"900030","1",19020,,"4"
710261,"900030","1",21396,,"5"
710261,"900050","1",13602,,"1"
710261,"900050","1",5444,,"2"
710261,"900050","1",510,,"3"
710261,"900050","1",87,,"4"
710261,"900050","1",69,,"5"
710261,"900080","1",672,,"1"
710261,"900080","1",192,,"2"
710261,"900080","1",278,,"3"
710261,"900080","1",24933,,"4"
710261,"900080","1",2076,,"5"
710261,"900140","1",2508,,"1"
710261,"900140","1",3138,,"2"
710261,"900140","1",218,,"3"
710261,"900140","1",350,,"4"
710261,"900140","1",1412,,"5"
710261,"980000","1",34938,,"1"
710261,"980000","1",31394,,"2"
710261,"980000","1",14962,,"3"
710261,"980000","1",44390,,"4"
710261,"980000","1",24953,,"5"
710261,"980070","1",34938,,"1"
710261,"980070","1",31394,,"2"
710261,"980070","1",14962,,"3"
710261,"980070","1",44390,,"4"
710261,"980070","1",24953,,"5"
710262,"900050","1",1583,,"1"
710262,"900050","1",14305,,"2"
710262,"900050","1",453,,"3"
710262,"900050","1",1033,,"4"
710262,"900050","1",537,,"5"
710262,"900080","1",213,,"1"
710262,"900080","1",226,,"2"
710262,"900080","1",107,,"3"
710262,"900080","1",22,,"4"
710262,"900080","1",107,,"5"
710262,"980000","1",1796,,"1"
710262,"980000","1",14531,,"2"
710262,"980000","1",560,,"3"
710262,"980000","1",1055,,"4"
710262,"980000","1",644,,"5"
710262,"980070","1",1796,,"1"
710262,"980070","1",14531,,"2"
710262,"980070","1",560,,"3"
710262,"980070","1",1055,,"4"
710262,"980070","1",644,,"5"
713501,"800940","1",8568,,"1"
713501,"800940","1",8568,,"2"
713501,"800940","1",8568,,"3"
713501,"800940","1",8568,,"4"
713501,"800940","1",8568,,"5"
713501,"900000","1",32000,,"1"
713501,"900000","1",32000,,"2"
713501,"900000","1",32000,,"3"
713501,"900000","1",32000,,"4"
713501,"900000","1",32000,,"5"
713501,"900010","1",40000,,"1"
713501,"900010","1",40000,,"2"
713501,"900010","1",40000,,"3"
713501,"900010","1",40000,,"4"
713501,"900010","1",40000,,"5"
713501,"900050","1",200,,"1"
713501,"900050","1",200,,"2"
713501,"900050","1",200,,"3"
713501,"900050","1",200,,"4"
713501,"900050","1",200,,"5"
713501,"900080","1",2000,,"1"
713501,"900080","1",2000,,"2"
713501,"900080","1",2000,,"3"
713501,"900080","1",2000,,"4"
713501,"900080","1",2000,,"5"
713501,"980000","1",74200,,"1"
713501,"980000","1",74200,,"2"
713501,"980000","1",74200,,"3"
713501,"980000","1",74200,,"4"
713501,"980000","1",74200,,"5"
713501,"980070","1",76275,,"1"
713501,"980070","1",76275,,"2"
713501,"980070","1",76275,,"3"
713501,"980070","1",76275,,"4"
713501,"980070","1",76275,,"5"
713502,"800940","1",8568,,"1"
713502,"800940","1",8568,,"2"
713502,"800940","1",8568,,"3"
713502,"800940","1",8568,,"4"
713502,"800940","1",8568,,"5"
713502,"900000","1",32000,,"1"
713502,"900000","1",32000,,"2"
713502,"900000","1",32000,,"3"
713502,"900000","1",32000,,"4"
713502,"900000","1",32000,,"5"
713502,"900010","1",40000,,"1"
713502,"900010","1",40000,,"2"
713502,"900010","1",40000,,"3"
713502,"900010","1",40000,,"4"
713502,"900010","1",40000,,"5"
713502,"900050","1",200,,"1"
713502,"900050","1",200,,"2"
713502,"900050","1",200,,"3"
713502,"900050","1",200,,"4"
713502,"900050","1",200,,"5"
713502,"900080","1",2000,,"1"
713502,"900080","1",2000,,"2"
713502,"900080","1",2000,,"3"
713502,"900080","1",2000,,"4"
713502,"900080","1",2000,,"5"
713502,"980000","1",74200,,"1"
713502,"980000","1",74200,,"2"
713502,"980000","1",74200,,"3"
713502,"980000","1",74200,,"4"
713502,"980000","1",74200,,"5"
713502,"980070","1",76275,,"1"
713502,"980070","1",76275,,"2"
713502,"980070","1",76275,,"3"
713502,"980070","1",76275,,"4"
713502,"980070","1",76275,,"5"
704891,"800940","1",8140,"T","1"
704891,"800940","1",8140,"T","2"
704891,"800940","1",8140,"T","3"
704891,"800940","1",8140,"T","4"
704891,"800940","1",8140,"T","5"
704891,"900000","1",35000,,"1"
704891,"900000","1",35000,,"2"
704891,"900000","1",35000,,"3"
704891,"900000","1",35000,,"4"
704891,"900000","1",35000,,"5"
704891,"900010","1",2702,,"1"
704891,"900010","1",1490,,"2"
704891,"900010","1",40011,,"3"
704891,"900010","1",6447,,"4"
704891,"900010","1",23105,,"5"
704891,"900030","1",30000,,"1"
704891,"900030","1",30000,,"2"
704891,"900030","1",30000,,"3"
704891,"900030","1",30000,,"4"
704891,"900030","1",30000,,"5"
704891,"900040","1",1200,,"1"
704891,"900040","1",1200,,"2"
704891,"900040","1",1200,,"3"
704891,"900040","1",1200,,"4"
704891,"900040","1",1200,,"5"
704891,"900050","1",300,,"1"
704891,"900050","1",300,,"2"
704891,"900050","1",300,,"3"
704891,"900050","1",300,,"4"
704891,"900050","1",300,,"5"
704891,"980000","1",69202,,"1"
704891,"980000","1",67990,,"2"
704891,"980000","1",106511,,"3"
704891,"980000","1",72947,,"4"
704891,"980000","1",89605,,"5"
704891,"980070","1",71152,,"1"
704891,"980070","1",69940,,"2"
704891,"980070","1",108461,,"3"
704891,"980070","1",74897,,"4"
704891,"980070","1",91555,,"5"
704892,"800940","1",8140,"T","1"
704892,"800940","1",8140,"T","2"
704892,"800940","1",8140,"T","3"
704892,"800940","1",8140,"T","4"
704892,"800940","1",8140,"T","5"
704892,"900000","1",35000,,"1"
704892,"900000","1",35000,,"2"
704892,"900000","1",35000,,"3"
704892,"900000","1",35000,,"4"
704892,"900000","1",35000,,"5"
704892,"900010","1",112900,,"1"
704892,"900010","1",140876,,"2"
704892,"900010","1",27160,,"3"
704892,"900010","1",60911,,"4"
704892,"900010","1",112018,,"5"
704892,"900030","1",30000,,"1"
704892,"900030","1",30000,,"2"
704892,"900030","1",30000,,"3"
704892,"900030","1",30000,,"4"
704892,"900030","1",30000,,"5"
704892,"900040","1",1200,,"1"
704892,"900040","1",1200,,"2"
704892,"900040","1",1200,,"3"
704892,"900040","1",1200,,"4"
704892,"900040","1",1200,,"5"
704892,"900050","1",300,,"1"
704892,"900050","1",300,,"2"
704892,"900050","1",300,,"3"
704892,"900050","1",300,,"4"
704892,"900050","1",300,,"5"
704892,"980000","1",179400,,"1"
704892,"980000","1",207376,,"2"
704892,"980000","1",93660,,"3"
704892,"980000","1",127411,,"4"
704892,"980000","1",178518,,"5"
704892,"980070","1",181350,,"1"
704892,"980070","1",209326,,"2"
704892,"980070","1",95610,,"3"
704892,"980070","1",129361,,"4"
704892,"980070","1",180468,,"5"
711541,"800940","1",2326,,"1"
711541,"800940","1",2326,,"2"
711541,"800940","1",2326,,"3"
711541,"800940","1",2326,,"4"
711541,"800940","1",2326,,"5"
711541,"900000","1",30400,,"1"
711541,"900000","1",30400,,"2"
711541,"900000","1",30400,,"3"
711541,"900000","1",30400,,"4"
711541,"900000","1",30400,,"5"
711541,"900080","1",630,,"1"
711541,"900080","1",630,,"2"
711541,"900080","1",630,,"3"
711541,"900080","1",630,,"4"
711541,"900080","1",630,,"5"
711541,"950000","1",4925,,"1"
711541,"950000","1",4925,,"2"
711541,"950000","1",4925,,"3"
711541,"950000","1",4925,,"4"
711541,"950000","1",4925,,"5"
711541,"950010","1",1378,,"1"
711541,"950010","1",1378,,"2"
711541,"950010","1",1378,,"3"
711541,"950010","1",1378,,"4"
711541,"950010","1",1378,,"5"
711541,"980000","1",31030,,"1"
711541,"980000","1",31030,,"2"
711541,"980000","1",31030,,"3"
711541,"980000","1",31030,,"4"
711541,"980000","1",31030,,"5"
711541,"980070","1",25202,,"1"
711541,"980070","1",25202,,"2"
711541,"980070","1",25202,,"3"
711541,"980070","1",25202,,"4"
711541,"980070","1",25202,,"5"
711542,"800940","1",2326,,"1"
711542,"800940","1",2326,,"2"
711542,"800940","1",2326,,"3"
711542,"800940","1",2326,,"4"
711542,"800940","1",2326,,"5"
711542,"900000","1",30400,,"1"
711542,"900000","1",30400,,"2"
711542,"900000","1",30400,,"3"
711542,"900000","1",30400,,"4"
711542,"900000","1",30400,,"5"
711542,"900080","1",630,,"1"
711542,"900080","1",630,,"2"
711542,"900080","1",630,,"3"
711542,"900080","1",630,,"4"
711542,"900080","1",630,,"5"
711542,"950000","1",4925,,"1"
711542,"950000","1",4925,,"2"
711542,"950000","1",4925,,"3"
711542,"950000","1",4925,,"4"
711542,"950000","1",4925,,"5"
711542,"950010","1",1378,,"1"
711542,"950010","1",1378,,"2"
711542,"950010","1",1378,,"3"
711542,"950010","1",1378,,"4"
711542,"950010","1",1378,,"5"
711542,"980000","1",31030,,"1"
711542,"980000","1",31030,,"2"
711542,"980000","1",31030,,"3"
711542,"980000","1",31030,,"4"
711542,"980000","1",31030,,"5"
711542,"980070","1",25202,,"1"
