"HH_CU_Q","hhid","hhid_","newid"
1,.,"A",601691
1,.,"A",601692
1,.,"A",601702
1,.,"A",601711
1,.,"A",601712
1,.,"A",601721
1,.,"A",601722
1,.,"A",601731
1,.,"A",601732
1,.,"A",601741
1,.,"A",601742
1,.,"A",601752
1,.,"A",601761
1,.,"A",601762
1,.,"A",601771
1,.,"A",601772
1,.,"A",601781
1,.,"A",601782
1,.,"A",601791
1,.,"A",601792
1,.,"A",601801
1,.,"A",601802
1,.,"A",601811
1,.,"A",601812
1,.,"A",601821
1,.,"A",601822
1,.,"A",601831
1,.,"A",601841
1,.,"A",601842
1,.,"A",601851
1,.,"A",601852
3,14,"D",601861
3,36,"D",601862
1,.,"A",601871
1,.,"A",601872
1,.,"A",601881
1,.,"A",601882
1,.,"A",601891
1,.,"A",601892
1,.,"A",601901
1,.,"A",601902
1,.,"A",601911
1,.,"A",601912
1,.,"A",601921
1,.,"A",601922
1,.,"A",601931
1,.,"A",601932
1,.,"A",601941
1,.,"A",601942
1,.,"A",601951
1,.,"A",601952
1,.,"A",601961
1,.,"A",601962
1,.,"A",601971
1,.,"A",601972
1,.,"A",601981
1,.,"A",601982
1,.,"A",601991
1,.,"A",601992
1,.,"A",602001
1,.,"A",602002
1,.,"A",602011
1,.,"A",602012
1,.,"A",602021
1,.,"A",602022
1,.,"A",602031
1,.,"A",602041
1,.,"A",602042
1,.,"A",602051
1,.,"A",602052
1,.,"A",602062
1,.,"A",602071
1,.,"A",602072
1,.,"A",602081
1,.,"A",602082
1,.,"A",602091
1,.,"A",602092
1,.,"A",602101
1,.,"A",602102
1,.,"A",602111
1,.,"A",602112
1,.,"A",602122
1,.,"A",602131
1,.,"A",602132
1,.,"A",602141
1,.,"A",602142
1,.,"A",602151
1,.,"A",602152
1,.,"A",602161
1,.,"A",602162
1,.,"A",602171
1,.,"A",602172
1,.,"A",602181
1,.,"A",602182
1,.,"A",602191
1,.,"A",602192
1,.,"A",602202
1,.,"A",602211
1,.,"A",602212
1,.,"A",602221
1,.,"A",602222
1,.,"A",602231
1,.,"A",602232
1,.,"A",602241
1,.,"A",602242
1,.,"A",602251
1,.,"A",602252
1,.,"A",602261
1,.,"A",602262
1,.,"A",602271
1,.,"A",602272
1,.,"A",602281
1,.,"A",602282
1,.,"A",602291
1,.,"A",602292
1,.,"A",602301
1,.,"A",602302
1,.,"A",602311
1,.,"A",602321
1,.,"A",602322
1,.,"A",602331
1,.,"A",602332
1,.,"A",602342
1,.,"A",602351
1,.,"A",602361
1,.,"A",602362
1,.,"A",602371
1,.,"A",602372
1,.,"A",602381
1,.,"A",602382
1,.,"A",602391
1,.,"A",602401
1,.,"A",602402
1,.,"A",602411
1,.,"A",602412
1,.,"A",602421
1,.,"A",602422
1,.,"A",602431
1,.,"A",602432
1,.,"A",602441
1,.,"A",602442
1,.,"A",602451
1,.,"A",602452
1,.,"A",602461
1,.,"A",602462
1,.,"A",602471
1,.,"A",602472
1,.,"A",602481
1,.,"A",602482
1,.,"A",602491
1,.,"A",602492
1,.,"A",602501
1,.,"A",602502
1,.,"A",602512
1,.,"A",602521
1,.,"A",602522
1,.,"A",602532
1,.,"A",602541
1,.,"A",602542
1,.,"A",602551
1,.,"A",602552
1,.,"A",602561
1,.,"A",602562
1,.,"A",602571
1,.,"A",602572
1,.,"A",602581
1,.,"A",602582
1,.,"A",602591
1,.,"A",602592
1,.,"A",602601
1,.,"A",602602
1,.,"A",602611
1,.,"A",602612
1,.,"A",602621
1,.,"A",602631
1,.,"A",602632
1,.,"A",602641
1,.,"A",602642
1,.,"A",602651
1,.,"A",602652
1,.,"A",602661
1,.,"A",602662
1,.,"A",602671
1,.,"A",602672
1,.,"A",602681
1,.,"A",602682
1,.,"A",602691
1,.,"A",602692
1,.,"A",602701
1,.,"A",602702
1,.,"A",602711
1,.,"A",602712
1,.,"A",602721
1,.,"A",602722
1,.,"A",602731
1,.,"A",602732
1,.,"A",602741
1,.,"A",602742
1,.,"A",602751
1,.,"A",602761
1,.,"A",602762
1,.,"A",602771
1,.,"A",602772
1,.,"A",602781
1,.,"A",602782
1,.,"A",602792
1,.,"A",602801
1,.,"A",602811
1,.,"A",602812
1,.,"A",602821
1,.,"A",602822
1,.,"A",602831
1,.,"A",602832
1,.,"A",602842
1,.,"A",602851
1,.,"A",602852
1,.,"A",602861
1,.,"A",602862
1,.,"A",602871
1,.,"A",602872
1,.,"A",602881
1,.,"A",602882
1,.,"A",602891
1,.,"A",602892
1,.,"A",602901
1,.,"A",602902
1,.,"A",602911
1,.,"A",602912
1,.,"A",602921
1,.,"A",602922
1,.,"A",602931
1,.,"A",602932
2,4,"D",602941
1,.,"A",602942
1,.,"A",602951
1,.,"A",602952
1,.,"A",602961
1,.,"A",602962
1,.,"A",602971
1,.,"A",602972
1,.,"A",602981
1,.,"A",602982
1,.,"A",602991
1,.,"A",602992
1,.,"A",603001
1,.,"A",603002
1,.,"A",603011
1,.,"A",603012
1,.,"A",603021
1,.,"A",603022
1,.,"A",603031
1,.,"A",603032
1,.,"A",603041
1,.,"A",603042
1,.,"A",603051
1,.,"A",603052
1,.,"A",603061
1,.,"A",603062
1,.,"A",603071
1,.,"A",603072
1,.,"A",603081
1,.,"A",603082
1,.,"A",603091
1,.,"A",603092
1,.,"A",603101
1,.,"A",603102
1,.,"A",603111
1,.,"A",603112
1,.,"A",603121
1,.,"A",603122
1,.,"A",603131
1,.,"A",603132
1,.,"A",603141
1,.,"A",603142
1,.,"A",603151
1,.,"A",603152
1,.,"A",603161
1,.,"A",603162
1,.,"A",603171
1,.,"A",603172
1,.,"A",603181
1,.,"A",603182
1,.,"A",603191
1,.,"A",603192
1,.,"A",603201
1,.,"A",603202
1,.,"A",603211
1,.,"A",603212
1,.,"A",603221
1,.,"A",603222
1,.,"A",603231
1,.,"A",603232
1,.,"A",603241
1,.,"A",603242
1,.,"A",603251
1,.,"A",603252
1,.,"A",603261
1,.,"A",603262
1,.,"A",603271
1,.,"A",603272
1,.,"A",603281
1,.,"A",603282
1,.,"A",603291
1,.,"A",603292
1,.,"A",603301
1,.,"A",603302
1,.,"A",603311
1,.,"A",603312
1,.,"A",603321
1,.,"A",603322
1,.,"A",603331
1,.,"A",603332
1,.,"A",603341
1,.,"A",603342
1,.,"A",603351
1,.,"A",603352
1,.,"A",603362
1,.,"A",603371
1,.,"A",603372
1,.,"A",603381
1,.,"A",603382
1,.,"A",603391
1,.,"A",603392
1,.,"A",603401
1,.,"A",603402
3,15,"D",603411
3,37,"D",603412
1,.,"A",603421
1,.,"A",603422
1,.,"A",603431
1,.,"A",603432
1,.,"A",603441
1,.,"A",603442
1,.,"A",603451
1,.,"A",603452
1,.,"A",603461
1,.,"A",603462
1,.,"A",603471
1,.,"A",603472
3,17,"D",603481
3,39,"D",603482
1,.,"A",603491
1,.,"A",603492
1,.,"A",603501
1,.,"A",603502
1,.,"A",603511
1,.,"A",603512
1,.,"A",603521
1,.,"A",603522
1,.,"A",603531
1,.,"A",603532
1,.,"A",603541
1,.,"A",603542
1,.,"A",603551
1,.,"A",603552
1,.,"A",603561
1,.,"A",603562
1,.,"A",603571
1,.,"A",603572
1,.,"A",603581
1,.,"A",603582
1,.,"A",603591
1,.,"A",603592
1,.,"A",603601
1,.,"A",603602
1,.,"A",603611
1,.,"A",603612
1,.,"A",603621
1,.,"A",603622
1,.,"A",603631
1,.,"A",603632
1,.,"A",603641
1,.,"A",603642
1,.,"A",603651
1,.,"A",603652
1,.,"A",603661
1,.,"A",603662
1,.,"A",603671
1,.,"A",603672
1,.,"A",603681
1,.,"A",603682
2,21,"D",603691
1,.,"A",603701
1,.,"A",603702
1,.,"A",603711
1,.,"A",603712
1,.,"A",603721
1,.,"A",603722
1,.,"A",603732
1,.,"A",603741
1,.,"A",603742
1,.,"A",603751
1,.,"A",603752
1,.,"A",603761
1,.,"A",603762
1,.,"A",603771
1,.,"A",603772
1,.,"A",603781
1,.,"A",603782
1,.,"A",603791
1,.,"A",603792
1,.,"A",603801
1,.,"A",603802
1,.,"A",603811
1,.,"A",603812
1,.,"A",603821
1,.,"A",603822
1,.,"A",603831
1,.,"A",603832
1,.,"A",603841
1,.,"A",603842
1,.,"A",603851
1,.,"A",603852
1,.,"A",603861
1,.,"A",603862
1,.,"A",603871
1,.,"A",603872
1,.,"A",603881
1,.,"A",603882
1,.,"A",603891
1,.,"A",603892
1,.,"A",603901
1,.,"A",603902
1,.,"A",603911
1,.,"A",603912
1,.,"A",603921
1,.,"A",603922
1,.,"A",603931
1,.,"A",603932
1,.,"A",603941
1,.,"A",603942
1,.,"A",603951
1,.,"A",603952
1,.,"A",603961
1,.,"A",603962
1,.,"A",603972
2,5,"D",603981
2,27,"D",603982
1,.,"A",603991
1,.,"A",603992
1,.,"A",604001
