"UCC","AMOUNT","NEWID","PUB_FLAG","AMOUNT_"
"980280",100,340732,"1",
"980300",100,340732,"1",
"980330",100,340732,"1",
"900030",25224,340741,"1",
"980000",25224,340741,"1",
"980010",2,340741,"1",
"980020",64,340741,"1",
"980030",1,340741,"1",
"980040",2,340741,"1",
"980060",1,340741,"1",
"980070",25224,340741,"1",
"980090",100,340741,"1",
"980220",100,340741,"1",
"980230",100,340741,"1",
"980280",100,340741,"1",
"980310",100,340741,"1",
"980330",100,340741,"1",
"900030",25224,340742,"1",
"980000",25224,340742,"1",
"980010",2,340742,"1",
"980020",64,340742,"1",
"980030",1,340742,"1",
"980040",2,340742,"1",
"980060",1,340742,"1",
"980070",25224,340742,"1",
"980090",100,340742,"1",
"980220",100,340742,"1",
"980230",100,340742,"1",
"980280",100,340742,"1",
"980310",100,340742,"1",
"980330",100,340742,"1",
"800940",2296,340751,"1",
"900000",30000,340751,"1",
"950001",-4200,340751,"1",
"950011",-355,340751,"1",
"980000",30000,340751,"1",
"980010",4,340751,"1",
"980020",28,340751,"1",
"980030",2,340751,"1",
"980040",2,340751,"1",
"980050",2,340751,"1",
"980070",34555,340751,"1",
"980090",100,340751,"1",
"980220",100,340751,"1",
"980230",100,340751,"1",
"980280",100,340751,"1",
"980310",100,340751,"1",
"980330",100,340751,"1",
"800940",2296,340752,"1",
"900000",30000,340752,"1",
"950001",-4200,340752,"1",
"950011",-355,340752,"1",
"980000",30000,340752,"1",
"980010",4,340752,"1",
"980020",28,340752,"1",
"980030",2,340752,"1",
"980040",2,340752,"1",
"980050",2,340752,"1",
"980070",34555,340752,"1",
"980090",100,340752,"1",
"980220",100,340752,"1",
"980230",100,340752,"1",
"980280",100,340752,"1",
"980310",100,340752,"1",
"980330",100,340752,"1",
"980010",2,340761,"1",
"980020",48,340761,"1",
"980030",1,340761,"1",
"980040",3,340761,"1",
"980090",100,340761,"1",
"980220",100,340761,"1",
"980230",100,340761,"1",
"980280",100,340761,"1",
"980300",100,340761,"1",
"980330",100,340761,"1",
"980010",2,340762,"1",
"980020",51,340762,"1",
"980030",1,340762,"1",
"980040",3,340762,"1",
"980090",100,340762,"1",
"980220",100,340762,"1",
"980230",100,340762,"1",
"980280",100,340762,"1",
"980300",100,340762,"1",
"980330",100,340762,"1",
"800700",10,340771,"1",
"980010",2,340771,"1",
"980020",55,340771,"1",
"980030",2,340771,"1",
"980040",2,340771,"1",
"980090",100,340771,"1",
"980220",100,340771,"1",
"980230",100,340771,"1",
"980280",100,340771,"1",
"980310",100,340771,"1",
"980330",100,340771,"1",
"800700",10,340772,"1",
"980010",2,340772,"1",
"980020",55,340772,"1",
"980030",2,340772,"1",
"980040",2,340772,"1",
"980090",100,340772,"1",
"980220",100,340772,"1",
"980230",100,340772,"1",
"980280",100,340772,"1",
"980310",100,340772,"1",
"980330",100,340772,"1",
"900030",600,340781,"1",
"980000",600,340781,"1",
"980010",1,340781,"1",
"980020",73,340781,"1",
"980040",1,340781,"1",
"980060",1,340781,"1",
"980070",600,340781,"1",
"980090",100,340781,"1",
"980220",100,340781,"1",
"980240",100,340781,"1",
"980280",100,340781,"1",
"980300",100,340781,"1",
"980330",100,340781,"1",
"900030",600,340782,"1",
"980000",600,340782,"1",
"980010",1,340782,"1",
"980020",73,340782,"1",
"980040",1,340782,"1",
"980060",1,340782,"1",
"980070",600,340782,"1",
"980090",100,340782,"1",
"980220",100,340782,"1",
"980240",100,340782,"1",
"980280",100,340782,"1",
"980300",100,340782,"1",
"980330",100,340782,"1",
"900040",19200,340791,"1",
"900090",9600,340791,"1",
"980000",28800,340791,"1",
"980010",2,340791,"1",
"980020",46,340791,"1",
"980070",28800,340791,"1",
"980090",100,340791,"1",
"980210",100,340791,"1",
"980230",100,340791,"1",
"980270",100,340791,"1",
"980300",100,340791,"1",
"900040",19200,340792,"1",
"900090",9600,340792,"1",
"980000",28800,340792,"1",
"980010",2,340792,"1",
"980020",46,340792,"1",
"980070",28800,340792,"1",
"980090",100,340792,"1",
"980210",100,340792,"1",
"980230",100,340792,"1",
"980270",100,340792,"1",
"980300",100,340792,"1",
"800940",1378,340801,"1",
"900000",18000,340801,"1",
"980000",18000,340801,"1",
"980010",5,340801,"1",
"980020",49,340801,"1",
"980030",2,340801,"1",
"980050",1,340801,"1",
"980070",18000,340801,"1",
"980210",100,340801,"1",
"980260",100,340801,"1",
"980280",100,340801,"1",
"980310",100,340801,"1",
"800940",1378,340802,"1",
"900000",18000,340802,"1",
"980000",18000,340802,"1",
"980010",5,340802,"1",
"980020",49,340802,"1",
"980030",2,340802,"1",
"980050",1,340802,"1",
"980070",18000,340802,"1",
"980210",100,340802,"1",
"980260",100,340802,"1",
"980280",100,340802,"1",
"980310",100,340802,"1",
"800910",1150,340811,"1",
"800931",754,340811,"1",
"800940",3681,340811,"1",
"900000",48116,340811,"1",
"900080",20,340811,"1",
"910010",175,340811,"1",
"950000",2257,340811,"1",
"950001",-2104,340811,"1",
"980000",48136,340811,"1",
"980010",3,340811,"1",
"980020",33,340811,"1",
"980030",2,340811,"1",
"980040",2,340811,"1",
"980050",1,340811,"1",
"980070",47983,340811,"1",
"980210",100,340811,"1",
"980260",100,340811,"1",
"980280",100,340811,"1",
"980310",100,340811,"1",
"980330",100,340811,"1",
"800910",1150,340812,"1",
"800931",754,340812,"1",
"800940",3681,340812,"1",
"900000",48116,340812,"1",
"900080",20,340812,"1",
"910010",175,340812,"1",
"950000",2257,340812,"1",
"950001",-2104,340812,"1",
"980000",48136,340812,"1",
"980010",3,340812,"1",
"980020",33,340812,"1",
"980030",2,340812,"1",
"980040",2,340812,"1",
"980050",1,340812,"1",
"980070",47983,340812,"1",
"980210",100,340812,"1",
"980260",100,340812,"1",
"980280",100,340812,"1",
"980310",100,340812,"1",
"980330",100,340812,"1",
"900030",11760,340821,"1",
"900040",86846,340821,"1","T"
"900050",2000,340821,"1",
"900080",2000,340821,"1",
"950000",22000,340821,"1",
"950001",-450,340821,"1",
"950010",6132,340821,"1",
"980000",102606,340821,"1","T"
"980010",1,340821,"1",
"980020",86,340821,"1","T"
"980040",1,340821,"1",
"980060",1,340821,"1",
"980070",74924,340821,"1","T"
"980090",100,340821,"1",
"980210",100,340821,"1",
"980240",100,340821,"1",
"980280",100,340821,"1",
"980310",100,340821,"1",
"980330",100,340821,"1",
"980010",3,340831,"1",
"980020",42,340831,"1",
"980030",2,340831,"1",
"980040",2,340831,"1",
"980050",1,340831,"1",
"980210",100,340831,"1",
"980260",100,340831,"1",
"980280",100,340831,"1",
"980290",100,340831,"1",
"980330",100,340831,"1",
"980010",3,340832,"1",
"980020",42,340832,"1",
"980030",2,340832,"1",
"980040",2,340832,"1",
"980050",1,340832,"1",
"980210",100,340832,"1",
"980260",100,340832,"1",
"980280",100,340832,"1",
"980310",100,340832,"1",
"980330",100,340832,"1",
"980010",3,340841,"1",
"980020",28,340841,"1",
"980030",2,340841,"1",
"980040",1,340841,"1",
"980050",1,340841,"1",
"980090",100,340841,"1",
"980210",100,340841,"1",
"980230",100,340841,"1",
"980280",100,340841,"1",
"980310",100,340841,"1",
"980330",100,340841,"1",
"980010",3,340842,"1",
"980020",28,340842,"1",
"980030",2,340842,"1",
"980040",1,340842,"1",
"980050",1,340842,"1",
"980090",100,340842,"1",
"980210",100,340842,"1",
"980230",100,340842,"1",
"980280",100,340842,"1",
"980310",100,340842,"1",
"980330",100,340842,"1",
"800932",2000,340851,"1",
"800940",8883,340851,"1",
"900000",108000,340851,"1",
"900010",12000,340851,"1",
"980000",120000,340851,"1",
"980010",4,340851,"1",
"980020",50,340851,"1",
"980030",3,340851,"1",
"980040",6,340851,"1",
"980050",2,340851,"1",
"980070",120000,340851,"1",
"980090",100,340851,"1",
"980220",100,340851,"1",
"980230",100,340851,"1",
"980280",100,340851,"1",
"980310",100,340851,"1",
"980330",100,340851,"1",
"800932",2000,340852,"1",
"800940",8883,340852,"1",
"900000",108000,340852,"1",
"900010",12000,340852,"1",
"980000",120000,340852,"1",
"980010",4,340852,"1",
"980020",50,340852,"1",
"980030",3,340852,"1",
"980040",6,340852,"1",
"980050",2,340852,"1",
"980070",120000,340852,"1",
"980090",100,340852,"1",
"980220",100,340852,"1",
"980230",100,340852,"1",
"980280",100,340852,"1",
"980310",100,340852,"1",
"980330",100,340852,"1",
"800940",1301,340861,"1",
"900000",17000,340861,"1",
"980000",17000,340861,"1",
"980010",1,340861,"1",
"980020",30,340861,"1",
"980030",1,340861,"1",
"980040",2,340861,"1",
"980070",17000,340861,"1",
"980210",100,340861,"1",
"980260",100,340861,"1",
"980280",100,340861,"1",
"980310",100,340861,"1",
"980330",100,340861,"1",
"900030",7800,340871,"1",
"900040",152,340871,"1",
"980000",7952,340871,"1",
"980010",1,340871,"1",
"980020",70,340871,"1",
"980040",1,340871,"1",
"980060",1,340871,"1",
"980070",7952,340871,"1",
"980220",100,340871,"1",
"980260",100,340871,"1",
"980280",100,340871,"1",
"980300",100,340871,"1",
"980330",100,340871,"1",
"900030",7800,340872,"1",
"900040",152,340872,"1",
"980000",7952,340872,"1",
"980010",1,340872,"1",
"980020",70,340872,"1",
"980040",1,340872,"1",
"980060",1,340872,"1",
"980070",7952,340872,"1",
"980220",100,340872,"1",
"980260",100,340872,"1",
"980280",100,340872,"1",
"980300",100,340872,"1",
"980330",100,340872,"1",
"800932",2000,340881,"1",
"910010",300,340881,"1",
"980010",5,340881,"1",
"980020",38,340881,"1",
"980030",1,340881,"1",
"980040",1,340881,"1",
"980050",3,340881,"1",
"980210",100,340881,"1",
"980260",100,340881,"1",
"980280",100,340881,"1",
"980310",100,340881,"1",
"980330",100,340881,"1",
"800932",2000,340882,"1",
"910010",300,340882,"1",
"980010",5,340882,"1",
"980020",38,340882,"1",
"980030",1,340882,"1",
"980040",1,340882,"1",
"980050",3,340882,"1",
"980210",100,340882,"1",
"980260",100,340882,"1",
"980280",100,340882,"1",
"980310",100,340882,"1",
"980330",100,340882,"1",
"800932",3000,340891,"1",
"800940",7880,340891,"1",
"900000",73000,340891,"1",
"900010",15000,340891,"1",
"950000",5769,340891,"1",
"950001",-200,340891,"1",
"950010",3365,340891,"1",
"950011",-170,340891,"1",
"980000",88000,340891,"1",
"980010",5,340891,"1",
"980020",35,340891,"1",
"980030",2,340891,"1",
"980040",2,340891,"1",
"980050",3,340891,"1",
"980070",79236,340891,"1",
"980090",100,340891,"1",
"980210",100,340891,"1",
"980230",100,340891,"1",
"980280",100,340891,"1",
"980310",100,340891,"1",
"980330",100,340891,"1",
"800932",3000,340892,"1",
"800940",7880,340892,"1",
"900000",73000,340892,"1",
"900010",15000,340892,"1",
"950000",5769,340892,"1",
"950001",-200,340892,"1",
"950010",3365,340892,"1",
"950011",-170,340892,"1",
"980000",88000,340892,"1",
"980010",5,340892,"1",
"980020",35,340892,"1",
"980030",2,340892,"1",
"980040",2,340892,"1",
"980050",3,340892,"1",
"980070",79236,340892,"1",
"980090",100,340892,"1",
"980210",100,340892,"1",
"980230",100,340892,"1",
"980280",100,340892,"1",
"980310",100,340892,"1",
"980330",100,340892,"1",
"980010",2,340901,"1",
"980020",61,340901,"1",
"980030",2,340901,"1",
"980210",100,340901,"1",
"980260",100,340901,"1",
"980280",100,340901,"1",
"980300",100,340901,"1",
"980010",2,340902,"1",
"980020",61,340902,"1",
"980030",2,340902,"1",
"980090",100,340902,"1",
"980210",100,340902,"1",
"980250",100,340902,"1",
"980280",100,340902,"1",
"980300",100,340902,"1",
"800931",8639,340911,"1",
"800940",4551,340911,"1",
"900000",129196,340911,"1",
"950000",15119,340911,"1",
"950010",6479,340911,"1",
"980000",129196,340911,"1",
"980010",3,340911,"1",
"980020",56,340911,"1",
"980030",3,340911,"1",
"980040",2,340911,"1",
"980070",107598,340911,"1",
"980090",100,340911,"1",
"980210",100,340911,"1",
"980230",100,340911,"1",
"980280",100,340911,"1",
"980310",100,340911,"1",
"980330",100,340911,"1",
"800931",8639,340912,"1",
"800940",4551,340912,"1",
"900000",129196,340912,"1",
"950000",15119,340912,"1",
"950010",6479,340912,"1",
"980000",129196,340912,"1",
"980010",3,340912,"1",
"980020",56,340912,"1",
"980030",3,340912,"1",
"980040",2,340912,"1",
"980060",1,340912,"1",
"980070",107598,340912,"1",
"980090",100,340912,"1",
"980210",100,340912,"1",
"980230",100,340912,"1",
"980280",100,340912,"1",
"980310",100,340912,"1",
"980330",100,340912,"1",
"800931",5000,340921,"1",
"800940",7191,340921,"1",
"900000",94000,340921,"1",
"950000",11173,340921,"1",
"950000",80,340921,"1",
"950010",4872,340921,"1",
"950011",-230,340921,"1",
"980000",94000,340921,"1",
"980010",4,340921,"1",
"980020",41,340921,"1",
"980030",2,340921,"1",
"980040",2,340921,"1",
"980050",2,340921,"1",
"980070",78105,340921,"1",
"980090",100,340921,"1",
"980210",100,340921,"1",
"980230",100,340921,"1",
"980280",100,340921,"1",
"980300",100,340921,"1",
"980330",100,340921,"1",
"800931",5000,340922,"1",
"800940",7191,340922,"1",
"900000",94000,340922,"1",
"950000",11173,340922,"1",
"950000",80,340922,"1",
"950010",4872,340922,"1",
"950011",-230,340922,"1",
"980000",94000,340922,"1",
"980010",4,340922,"1",
"980020",41,340922,"1",
"980030",2,340922,"1",
"980040",2,340922,"1",
"980050",2,340922,"1",
"980070",78105,340922,"1",
"980090",100,340922,"1",
"980210",100,340922,"1",
"980230",100,340922,"1",
"980280",100,340922,"1",
"980300",100,340922,"1",
"980330",100,340922,"1",
"800910",435,340931,"1",
"800932",2000,340931,"1",
"800940",4667,340931,"1",
"900000",61000,340931,"1",
"900080",45,340931,"1",
"900140",270,340931,"1",
"950000",7028,340931,"1",
"950001",-323,340931,"1",
"950010",3952,340931,"1",
"950010",14,340931,"1",
"980000",61315,340931,"1",
"980010",2,340931,"1",
"980020",34,340931,"1",
"980030",2,340931,"1",
"980040",2,340931,"1",
"980070",50644,340931,"1",
"980210",100,340931,"1",
"980260",100,340931,"1",
"980280",100,340931,"1",
"980310",100,340931,"1",
"980330",100,340931,"1",
"800910",435,340932,"1",
"800932",2000,340932,"1",
"800940",4667,340932,"1",
"900000",61000,340932,"1",
"900080",45,340932,"1",
"900140",270,340932,"1",
"950000",7028,340932,"1",
"950001",-323,340932,"1",
"950010",3952,340932,"1",
"950010",14,340932,"1",
"980000",61315,340932,"1",
"980010",2,340932,"1",
"980020",34,340932,"1",
"980030",2,340932,"1",
"980040",2,340932,"1",
"980070",50644,340932,"1",
"980210",100,340932,"1",
"980260",100,340932,"1",
"980280",100,340932,"1",
"980310",100,340932,"1",
"980330",100,340932,"1",
"800931",7655,340941,"1",
"800932",17200,340941,"1",
"800940",12167,340941,"1","T"
"900000",45608,340941,"1",
"900010",55000,340941,"1",
"900050",2050,340941,"1",
"900070",12000,340941,"1",
"900080",5129,340941,"1",
"950000",8334,340941,"1",
"950010",2434,340941,"1",
"980000",119787,340941,"1",
"980010",2,340941,"1",
"980020",62,340941,"1",
"980030",2,340941,"1",
"980040",2,340941,"1",
"980070",109019,340941,"1",
"980090",100,340941,"1",
"980220",100,340941,"1",
"980230",100,340941,"1",
"980280",100,340941,"1",
"980310",100,340941,"1",
"980330",100,340941,"1",
"800931",7655,340942,"1",
"800932",17200,340942,"1",
"800940",12167,340942,"1","T"
"900000",45608,340942,"1",
"900010",55000,340942,"1",
"900050",2050,340942,"1",
"900070",12000,340942,"1",
"900080",5129,340942,"1",
"950000",8334,340942,"1",
"950010",2434,340942,"1",
"980000",119787,340942,"1",
"980010",2,340942,"1",
"980020",62,340942,"1",
"980030",2,340942,"1",
"980040",2,340942,"1",
"980070",109019,340942,"1",
"980090",100,340942,"1",
"980220",100,340942,"1",
"980230",100,340942,"1",
"980280",100,340942,"1",
"980310",100,340942,"1",
"980330",100,340942,"1",
"900030",8412,340951,"1",
"950000",2241,340951,"1",
"950010",58,340951,"1",
"950023",-151,340951,"1",
"980000",8412,340951,"1",
"980010",1,340951,"1",
"980020",73,340951,"1",
"980040",1,340951,"1",
"980060",1,340951,"1",
"980070",6264,340951,"1",
"980090",100,340951,"1",
"980210",100,340951,"1",
"980240",100,340951,"1",
"980280",100,340951,"1",
"980300",100,340951,"1",
"980330",100,340951,"1",
"900030",8412,340952,"1",
"950000",2241,340952,"1",
"950010",58,340952,"1",
"950023",-151,340952,"1",
"980000",8412,340952,"1",
"980010",1,340952,"1",
"980020",73,340952,"1",
"980040",1,340952,"1",
"980060",1,340952,"1",
"980070",6264,340952,"1",
"980090",100,340952,"1",
"980210",100,340952,"1",
"980240",100,340952,"1",
"980280",100,340952,"1",
"980300",100,340952,"1",
"980330",100,340952,"1",
"800940",551,340961,"1",
"900000",7200,340961,"1",
"900030",12600,340961,"1",
"980000",19800,340961,"1",
"980010",1,340961,"1",
"980020",53,340961,"1",
"980030",1,340961,"1",
"980040",1,340961,"1",
"980070",19800,340961,"1",
"980220",100,340961,"1",
"980260",100,340961,"1",
"980280",100,340961,"1",
"980300",100,340961,"1",
"980330",100,340961,"1",
"800940",551,340962,"1",
"900000",7200,340962,"1",
"900030",12600,340962,"1",
"980000",19800,340962,"1",
"980010",1,340962,"1",
"980020",41,340962,"1",
"980030",1,340962,"1",
"980040",1,340962,"1",
"980070",19800,340962,"1",
"980220",100,340962,"1",
"980260",100,340962,"1",
"980280",100,340962,"1",
"980300",100,340962,"1",
"980330",100,340962,"1",
"800700",25,340971,"1",
"800932",2000,340971,"1",
"800940",1015,340971,"1",
"900000",13260,340971,"1",
"900030",23088,340971,"1",
"900040",610,340971,"1",
"900080",600,340971,"1",
"950000",21255,340971,"1",
"950001",-220,340971,"1",
"950010",2126,340971,"1",
"950011",-45,340971,"1",
"950022",504,340971,"1",
"980000",37558,340971,"1",
"980010",2,340971,"1",
"980020",67,340971,"1",
"980030",2,340971,"1",
"980040",3,340971,"1",
"980060",1,340971,"1",
"980070",13938,340971,"1",
"980090",100,340971,"1",
"980220",100,340971,"1",
"980240",100,340971,"1",
"980280",100,340971,"1",
"980300",100,340971,"1",
"980330",100,340971,"1",
"800700",25,340972,"1",
"800932",2000,340972,"1",
"800940",1015,340972,"1",
"900000",13260,340972,"1",
"900030",23088,340972,"1",
"900040",610,340972,"1",
"900080",600,340972,"1",
"950000",21255,340972,"1",
"950001",-220,340972,"1",
"950010",2126,340972,"1",
"950011",-45,340972,"1",
"950022",504,340972,"1",
"980000",37558,340972,"1",
"980010",2,340972,"1",
"980020",67,340972,"1",
"980030",2,340972,"1",
"980040",3,340972,"1",
"980060",1,340972,"1",
"980070",13938,340972,"1",
"980090",100,340972,"1",
"980220",100,340972,"1",
"980240",100,340972,"1",
"980280",100,340972,"1",
"980300",100,340972,"1",
"980330",100,340972,"1",
"980010",1,340981,"1",
"980020",31,340981,"1",
"980030",1,340981,"1",
"980040",1,340981,"1",
"980090",100,340981,"1",
"980220",100,340981,"1",
"980230",100,340981,"1",
"980270",100,340981,"1",
"980310",100,340981,"1",
"980330",100,340981,"1",
"980010",1,340982,"1",
"980020",31,340982,"1",
"980030",1,340982,"1",
"980040",1,340982,"1",
"980090",100,340982,"1",
"980220",100,340982,"1",
"980230",100,340982,"1",
"980270",100,340982,"1",
"980310",100,340982,"1",
"980330",100,340982,"1",
"800940",230,340991,"1",
"900000",3000,340991,"1",
"900030",8484,340991,"1",
"950000",2300,340991,"1",
"950022",1020,340991,"1",
"980000",11484,340991,"1",
"980010",2,340991,"1",
"980020",63,340991,"1",
"980030",1,340991,"1",
"980040",1,340991,"1",
"980060",1,340991,"1",
"980070",8164,340991,"1",
"980090",100,340991,"1",
"980220",100,340991,"1",
"980230",100,340991,"1",
"980280",100,340991,"1",
"980310",100,340991,"1",
"980330",100,340991,"1",
"800940",230,340992,"1",
"900000",3000,340992,"1",
"900030",8484,340992,"1",
"950000",2300,340992,"1",
"950022",1020,340992,"1",
"980000",11484,340992,"1",
"980010",2,340992,"1",
"980020",63,340992,"1",
"980030",1,340992,"1",
"980040",1,340992,"1",
"980060",1,340992,"1",
"980070",8164,340992,"1",
"980090",100,340992,"1",
"980220",100,340992,"1",
"980230",100,340992,"1",
"980280",100,340992,"1",
"980310",100,340992,"1",
"980330",100,340992,"1",
"800931",503,341001,"1",
"800932",800,341001,"1",
"800940",1989,341001,"1",
"900000",26000,341001,"1",
"950000",3381,341001,"1",
"950010",1462,341001,"1",
"980000",26000,341001,"1",
"980010",2,341001,"1",
"980020",50,341001,"1",
"980030",1,341001,"1",
"980040",1,341001,"1",
"980070",21157,341001,"1",
"980090",100,341001,"1",
"980220",100,341001,"1",
"980230",100,341001,"1",
"980280",100,341001,"1",
"980300",100,341001,"1",
"980330",100,341001,"1",
"800931",503,341002,"1",
"800932",800,341002,"1",
"800940",1989,341002,"1",
"900000",26000,341002,"1",
"950000",3381,341002,"1",
"950010",1462,341002,"1",
"980000",26000,341002,"1",
"980010",2,341002,"1",
"980020",50,341002,"1",
"980030",1,341002,"1",
"980040",1,341002,"1",
"980070",21157,341002,"1",
"980090",100,341002,"1",
"980220",100,341002,"1",
"980230",100,341002,"1",
"980280",100,341002,"1",
"980300",100,341002,"1",
"980330",100,341002,"1",
"800940",4590,341011,"1",
"900000",60000,341011,"1",
"950000",17143,341011,"1",
"950010",2014,341011,"1",
"980000",60000,341011,"1",
"980010",1,341011,"1",
"980020",36,341011,"1",
"980030",1,341011,"1",
"980040",1,341011,"1",
"980070",40843,341011,"1",
"980210",100,341011,"1",
"980260",100,341011,"1",
"980280",100,341011,"1",
"980310",100,341011,"1",
"980330",100,341011,"1",
"800940",4590,341012,"1",
"900000",60000,341012,"1",
"950000",17143,341012,"1",
"950010",2014,341012,"1",
"980000",60000,341012,"1",
"980010",1,341012,"1",
"980020",36,341012,"1",
"980030",1,341012,"1",
"980040",1,341012,"1",
"980070",40843,341012,"1",
"980210",100,341012,"1",
"980260",100,341012,"1",
"980280",100,341012,"1",
"980310",100,341012,"1",
"980330",100,341012,"1",
"800940",1836,341021,"1",
"900000",24000,341021,"1",
"910000",11600,341021,"1",
"950001",-3000,341021,"1",
"950010",15,341021,"1",
"980000",24000,341021,"1",
"980010",4,341021,"1",
"980020",40,341021,"1",
"980030",2,341021,"1",
"980040",2,341021,"1",
"980050",2,341021,"1",
"980070",26985,341021,"1",
"980210",100,341021,"1",
"980260",100,341021,"1",
"980280",100,341021,"1",
"980300",100,341021,"1",
"980330",100,341021,"1",
"800940",1836,341022,"1",
"900000",24000,341022,"1",
"910000",11600,341022,"1",
"950001",-3000,341022,"1",
"950010",15,341022,"1",
"980000",24000,341022,"1",
"980010",4,341022,"1",
"980020",40,341022,"1",
"980030",2,341022,"1",
"980040",2,341022,"1",
"980050",2,341022,"1",
"980070",26985,341022,"1",
"980210",100,341022,"1",
"980260",100,341022,"1",
"980280",100,341022,"1",
"980300",100,341022,"1",
"980330",100,341022,"1",
"900030",22800,341031,"1",
"900050",15000,341031,"1",
"900080",5000,341031,"1",
"980000",42800,341031,"1",
"980010",2,341031,"1",
"980020",86,341031,"1","T"
"980040",2,341031,"1",
"980060",2,341031,"1",
"980070",42800,341031,"1",
"980090",100,341031,"1",
"980220",100,341031,"1",
"980240",100,341031,"1",
"980280",100,341031,"1",
"980310",100,341031,"1",
"980330",100,341031,"1",
"900030",22800,341032,"1",
"900050",15000,341032,"1",
"900080",5000,341032,"1",
"980000",42800,341032,"1",
"980010",2,341032,"1",
"980020",86,341032,"1","T"
"980040",2,341032,"1",
"980060",2,341032,"1",
"980070",42800,341032,"1",
"980090",100,341032,"1",
"980220",100,341032,"1",
"980240",100,341032,"1",
"980280",100,341032,"1",
"980310",100,341032,"1",
"980330",100,341032,"1",
"980010",5,341041,"1",
"980020",38,341041,"1",
"980030",1,341041,"1",
"980040",2,341041,"1",
"980050",3,341041,"1",
"980090",100,341041,"1",
"980210",100,341041,"1",
"980250",100,341041,"1",
"980280",100,341041,"1",
"980310",100,341041,"1",
"980330",100,341041,"1",
"980010",5,341042,"1",
"980020",38,341042,"1",
"980030",1,341042,"1",
"980040",2,341042,"1",
"980050",3,341042,"1",
"980090",100,341042,"1",
"980210",100,341042,"1",
"980250",100,341042,"1",
"980280",100,341042,"1",
"980310",100,341042,"1",
"980330",100,341042,"1",
"800700",20,341051,"1",
"800932",203,341051,"1",
"800940",2274,341051,"1",
"900000",3000,341051,"1",
