"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEDICARE","PAYPERD","ANYRAIL","ANYSSINC","STA_SUPP","US_SUPP","SS_RRQ","SLFEMPSS","SS_RRX","SUPPX","GROSPAYX","SOCRRX","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","AGE_","MEDI_ARE","PAYPERD_","ANYRAIL_","ANYS_INC","STA__UPP","US_SUPP_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","SS_RRQ_","SLFE_PSS","SS_RRX_","SUPPX_","GROS_AYX","SOCRRX_","SCHL_CHX","SCHL_CHQ","NEWID"
.,.,.,1301,17000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","2","D","D",19,,,"2","2","2","2",.,0,.,.,.,0,4,"3","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",384831
.,.,.,3213,42000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",55,52,"D","D","1","1","1",,"10","D","D","D","A","D","1","1","D","D",41,,,"2","2","2","2",.,0,.,.,.,0,1,"1","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",384832
.,.,.,1530,20000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"04","D","D","D","A","D","1","2","D","D",42,,,"2","2","2","2",.,0,.,.,.,0,2,"2","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",384832
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",9,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384832
.,.,.,1301,17000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","2","D","D",19,,,"2","2","2","2",.,0,.,.,.,0,4,"3","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",384832
.,.,.,2142,28000,.,.,.,.,.,"A","A","A","D","D","A","A","B","A","A",.,.,.,.,.,"A","A","B","A","A",40,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","2","D","D",36,,,"2","2","2","2",.,0,.,.,.,0,2,"1","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",384841
.,.,.,2754,36000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",45,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","1","D","D",36,,,"2","2","2","2",.,0,.,.,.,0,1,"2","46","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",384841
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",12,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384841
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",9,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384841
.,.,.,2142,28000,.,.,.,.,.,"A","A","A","D","D","A","A","B","A","A",.,.,.,.,.,"A","A","B","A","A",40,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","2","D","D",36,,,"2","2","2","2",.,0,.,.,.,0,2,"1","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",384842
.,.,.,2754,36000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",45,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","1","D","D",36,,,"2","2","2","2",.,0,.,.,.,0,1,"2","46","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",384842
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",12,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384842
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",9,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384842
.,.,.,4272,55844,9959,4396,.,.,.,"A","A","A","D","D","D","D","A","A","A",700,309,.,.,.,"D","D","A","A","A",40,52,"D","D","1","1","1",,"02","D","D","D","A","D","1","2","D","D",43,,"3","2","2","2","2",.,0,.,.,3925,0,1,"1","45","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384851
.,.,.,3902,51000,.,4135,.,.,.,"A","A","A","D","D","B","D","A","A","A",.,300,.,.,.,"C","D","A","A","A",50,52,"D","D","1","1","1",,"02","D","D","D","A","D","1","1","D","D",41,,"3","2","2","2","2",.,0,.,.,3700,0,2,"2","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384851
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",4,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384851
.,.,.,4272,55844,9959,4396,.,.,.,"A","A","A","D","D","D","D","A","A","A",700,309,.,.,.,"D","D","A","A","A",40,52,"D","D","1","1","1",,"02","D","D","D","A","D","1","2","D","D",43,,"3","2","2","2","2",.,0,.,.,3925,0,1,"1","45","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384852
.,.,.,3902,51000,.,4135,.,.,.,"A","A","A","D","D","B","D","A","A","A",.,300,.,.,.,"C","D","A","A","A",50,52,"D","D","1","1","1",,"02","D","D","D","A","D","1","1","D","D",41,,"3","2","2","2","2",.,0,.,.,3700,0,2,"2","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384852
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",4,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384852
.,.,.,2142,28000,1390,.,927,.,1787,"A","A","A","D","D","D","A","D","A","D",42,.,28,.,54,"D","A","D","A","D",43,52,"D","D","1","5","3",,"07","D","D","D","A","D","2","2","D","D",28,,"2","2","2","2","2",.,0,.,.,846,0,1,"1","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384861
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","3",,,"A","D","D","A","A","2","1","D","D",11,,,,,,,.,.,.,.,.,.,2,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384861
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","3",,,"A","D","D","A","A","2","1","D","D",1,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384861
.,.,.,2448,32000,6118,.,.,.,3021,"A","A","A","D","D","D","A","A","A","D",239,.,.,.,118,"D","A","A","A","D",40,52,"D","D","2","5","3",,"18","D","D","D","A","D","2","1","D","D",25,,"7","2","2","2","2",.,0,.,.,1250,0,4,"9","40","3","1",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384861
.,.,.,2142,28000,1390,.,927,.,1787,"A","A","A","D","D","D","A","D","A","D",42,.,28,.,54,"D","A","D","A","D",43,52,"D","D","1","5","3",,"07","D","D","D","A","D","2","2","D","D",26,,"2","2","2","2","2",.,0,.,.,846,0,1,"1","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384862
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","3",,,"A","D","D","A","A","2","1","D","D",9,,,,,,,.,.,.,.,.,.,2,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384862
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","3",,,"A","D","D","A","A","2","1","D","D",1,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384862
.,.,.,2448,32000,6118,.,.,.,3021,"A","A","A","D","D","D","A","A","A","D",239,.,.,.,118,"D","A","A","A","D",40,52,"D","D","2","5","3",,"18","D","D","D","A","D","2","1","D","D",25,,"7","2","2","2","2",.,0,.,.,1250,0,4,"9","40","3","1",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384862
.,.,.,1071,14000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,24,"D","D","1","1","4",,"11","D","D","D","A","D","1","1","D","D",56,"2","1","2","1","2","2",6,0,1335,.,590,8010,1,"1","11",,"2",.,.,"D","D","D","D","D","D","D","D","D","A","D","D","D","D","A","D","D","A","A",384871
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,52,"D","D","3","1","1",,"01","D","D","D","A","D","1","2","D","D",52,,,"2","2","2","2",.,0,.,.,.,0,2,"2","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",384871
.,.,.,1530,20000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","1","D","D",20,,"1","2","2","2","2",.,0,.,.,380,0,3,"3","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384871
.,.,.,995,13000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","1","D","D",17,,"1","2","2","2","2",.,0,.,.,450,0,4,"9","11",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",384871
.,.,.,38,500,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",20,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","2","D","D",16,,"2","2","2","2","2",.,0,.,.,206,0,5,"9","10",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",384871
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,6,"9","09",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",384871
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",14,,,"2","2","2","2",.,.,.,.,.,0,7,"9","08",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",384871
.,.,.,1071,14000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,24,"D","D","1","1","4",,"11","D","D","D","A","D","1","1","D","D",56,"2","1","2","1","2","2",6,0,1335,.,590,8010,1,"1","11",,"2",.,.,"D","D","D","D","D","D","D","D","D","A","D","D","D","D","A","D","D","A","A",384872
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,52,"D","D","3","1","1",,"01","D","D","D","A","D","1","2","D","D",52,,,"2","2","2","2",.,0,.,.,.,0,2,"2","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",384872
.,.,.,1530,20000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","1","D","D",20,,"1","2","2","2","2",.,0,.,.,380,0,3,"3","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384872
.,.,.,995,13000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","1","D","D",17,,"1","2","2","2","2",.,0,.,.,450,0,4,"9","11",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",384872
.,.,.,38,500,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",20,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","2","D","D",16,,"2","2","2","2","2",.,0,.,.,206,0,5,"9","10",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",384872
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,6,"9","09",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",384872
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",14,,,"2","2","2","2",.,.,.,.,.,0,7,"9","08",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",384872
.,.,3775,0,.,.,.,.,.,.,"C","A","D","D","B","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,52,"D","D","5","1","4",,"15","D","D","D","A","D","1","2","D","D",62,,,"2","2","2","2",.,0,.,.,.,0,1,"1","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",384881
.,.,3775,0,.,.,.,.,.,.,"C","A","D","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,52,"D","D","5","1","1",,"03","D","D","D","A","D","1","1","D","D",64,,,"2","2","2","2",.,0,.,.,.,0,2,"2","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",384881
.,.,3775,0,.,.,.,.,.,.,"C","A","D","D","B","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,52,"D","D","5","1","4",,"15","D","D","D","A","D","1","2","D","D",62,,,"2","2","2","2",.,0,.,.,.,0,1,"1","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",384882
.,.,3775,0,.,.,.,.,.,.,"C","A","D","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,52,"D","D","5","1","1",,"03","D","D","D","A","D","1","1","D","D",64,,,"2","2","2","2",.,0,.,.,.,0,2,"2","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",384882
.,.,.,1530,20000,1983,.,1548,.,243,"A","A","A","D","D","D","A","D","A","D",114,.,89,.,14,"D","A","D","A","D",40,52,"D","D","1","1","1",,"06","D","D","D","A","D","1","2","D","D",36,,"2","2","2","2","2",.,0,.,.,1150,0,1,"1","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384891
.,.,.,3060,40000,4353,.,1990,.,746,"A","A","A","D","D","D","A","D","A","D",175,.,80,.,30,"D","A","D","A","D",50,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","1","D","D",36,,"2","2","2","2","2",.,0,.,.,1608,0,2,"2","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384891
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",12,,,,,,,.,.,.,.,.,.,3,"3",,,,20,2,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",384891
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",9,,,,,,,.,.,.,.,.,.,4,"3",,,,20,2,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",384891
.,.,.,1530,20000,1983,.,1548,.,243,"A","A","A","D","D","D","A","D","A","D",114,.,89,.,14,"D","A","D","A","D",40,52,"D","D","1","1","1",,"06","D","D","D","A","D","1","2","D","D",36,,"2","2","2","2","2",.,0,.,.,1150,0,1,"1","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384892
.,.,.,3060,40000,4353,.,1990,.,746,"A","A","A","D","D","D","A","D","A","D",175,.,80,.,30,"D","A","D","A","D",50,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","1","D","D",36,,"2","2","2","2","2",.,0,.,.,1608,0,2,"2","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384892
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",12,,,,,,,.,.,.,.,.,.,3,"3",,,,20,2,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",384892
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",9,,,,,,,.,.,.,.,.,.,4,"3",,,,20,2,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",384892
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","1","D","D",19,,,"2","2","2","2",.,.,.,.,.,0,1,"1","40","1","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",384901
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","1","D","D",19,,,"2","2","2","2",.,.,.,.,.,0,1,"1","40","1","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",384902
.,.,.,1836,24000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",32,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","1","D","D",36,,"2","2","2","2","2",.,0,.,.,.,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",384911
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",35,,,"2","2","2","2",.,.,.,.,.,0,2,"2","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",384911
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","3",,"A","D","D","D","A","1","1","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,4,"3","10",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",384911
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",13,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384911
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",6,,,,,,,.,.,.,.,.,.,6,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384911
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",0,,,,,,,.,.,.,.,.,.,7,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384911
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",60,52,"D","D","1","1","4",,"16","D","D","D","A","D","1","1","D","D",30,,,"2","2","2","2",.,0,.,.,.,0,3,"9","00",,"2",.,.,"D","A","B","D","D","D","D","D","D","A","D","A","D","A","A","B","D","A","A",384911
.,.,.,1836,24000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",32,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","1","D","D",36,,"2","2","2","2","2",.,0,.,.,.,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",384912
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",35,,,"2","2","2","2",.,.,.,.,.,0,2,"2","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",384912
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","3",,"A","D","D","D","A","1","1","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,4,"3","10",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",384912
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",13,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384912
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",6,,,,,,,.,.,.,.,.,.,6,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384912
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",0,,,,,,,.,.,.,.,.,.,7,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",384912
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",60,52,"D","D","1","1","4",,"16","D","D","D","A","D","1","1","D","D",23,,,"2","2","2","2",.,0,.,.,.,0,3,"9","40","2","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",384912
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",30,48,"D","D","1","5","1",,"05","D","D","D","A","D","1","2","D","D",18,,"1","2","2","2","2",.,0,.,.,530,0,2,"1","39","1","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",384922
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","1","1",,"A","D","D","D","A","1","2","D","D",85,"1",,"2","1","2","2",12,.,643,.,.,8316,1,"1","40","3",,.,.,"T","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",384931
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","1","1",,"A","D","D","D","A","1","2","D","D",85,"1",,"2","1","2","2",12,.,643,.,.,8316,1,"1","40","3",,.,.,"T","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",384932
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","3","1",,"A","D","D","D","A","2","1","D","D",75,,,"2","2","2","2",.,.,.,.,.,0,1,"1","11",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",384941
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",40,52,"D","D","1","2","3",,"01","D","D","D","A","D","2","1","D","D",40,,,"2","2","2","2",.,0,.,.,.,0,2,"3","39","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",384941
