"UCC","AMOUNT","NEWID","PUB_FLAG","AMOUNT_"
"950001",-2000,363121,"1",
"950010",1983,363121,"1",
"950010",64,363121,"1",
"980000",38620,363121,"1",
"980010",2,363121,"1",
"980020",60,363121,"1",
"980030",2,363121,"1",
"980040",1,363121,"1",
"980070",33483,363121,"1",
"980210",100,363121,"1",
"980260",100,363121,"1",
"980280",100,363121,"1",
"980300",100,363121,"1",
"980330",100,363121,"1",
"800940",2272,363122,"1",
"900000",29700,363122,"1",
"900110",8920,363122,"1",
"950000",5090,363122,"1",
"950001",-2000,363122,"1",
"950010",1983,363122,"1",
"950010",64,363122,"1",
"980000",38620,363122,"1",
"980010",2,363122,"1",
"980020",60,363122,"1",
"980030",2,363122,"1",
"980040",1,363122,"1",
"980070",33483,363122,"1",
"980210",100,363122,"1",
"980260",100,363122,"1",
"980280",100,363122,"1",
"980300",100,363122,"1",
"980330",100,363122,"1",
"900030",22200,363131,"1",
"980000",22200,363131,"1",
"980010",1,363131,"1",
"980020",86,363131,"1","T"
"980030",1,363131,"1",
"980040",1,363131,"1",
"980060",1,363131,"1",
"980070",22200,363131,"1",
"980210",100,363131,"1",
"980260",100,363131,"1",
"980280",100,363131,"1",
"980310",100,363131,"1",
"980330",100,363131,"1",
"900030",22200,363132,"1",
"980000",22200,363132,"1",
"980010",1,363132,"1",
"980020",86,363132,"1","T"
"980030",1,363132,"1",
"980040",1,363132,"1",
"980060",1,363132,"1",
"980070",22200,363132,"1",
"980210",100,363132,"1",
"980260",100,363132,"1",
"980280",100,363132,"1",
"980310",100,363132,"1",
"980330",100,363132,"1",
"800940",2754,363141,"1",
"900000",36000,363141,"1",
"950001",-500,363141,"1",
"950011",-20,363141,"1",
"980000",36000,363141,"1",
"980010",2,363141,"1",
"980020",36,363141,"1",
"980030",1,363141,"1",
"980040",1,363141,"1",
"980070",36520,363141,"1",
"980210",100,363141,"1",
"980260",100,363141,"1",
"980280",100,363141,"1",
"980310",100,363141,"1",
"980330",100,363141,"1",
"800940",2754,363142,"1",
"900000",36000,363142,"1",
"950001",-500,363142,"1",
"950011",-20,363142,"1",
"980000",36000,363142,"1",
"980010",2,363142,"1",
"980020",36,363142,"1",
"980030",1,363142,"1",
"980040",1,363142,"1",
"980070",36520,363142,"1",
"980210",100,363142,"1",
"980260",100,363142,"1",
"980280",100,363142,"1",
"980310",100,363142,"1",
"980330",100,363142,"1",
"900030",18120,363151,"1",
"980000",18120,363151,"1",
"980010",2,363151,"1",
"980020",79,363151,"1",
"980040",1,363151,"1",
"980060",2,363151,"1",
"980070",18120,363151,"1",
"980090",100,363151,"1",
"980210",100,363151,"1",
"980240",100,363151,"1",
"980280",100,363151,"1",
"980290",100,363151,"1",
"980330",100,363151,"1",
"900030",18120,363152,"1",
"980000",18120,363152,"1",
"980010",2,363152,"1",
"980020",79,363152,"1",
"980040",1,363152,"1",
"980060",2,363152,"1",
"980070",18120,363152,"1",
"980090",100,363152,"1",
"980210",100,363152,"1",
"980240",100,363152,"1",
"980280",100,363152,"1",
"980290",100,363152,"1",
"980330",100,363152,"1",
"800940",6427,363161,"1",
"900000",84000,363161,"1",
"900080",150,363161,"1",
"950000",4161,363161,"1",
"950010",1300,363161,"1",
"950022",1284,363161,"1",
"980000",84150,363161,"1",
"980010",2,363161,"1",
"980020",44,363161,"1",
"980030",2,363161,"1",
"980040",2,363161,"1",
"980070",77405,363161,"1",
"980090",100,363161,"1",
"980220",100,363161,"1",
"980230",100,363161,"1",
"980280",100,363161,"1",
"980300",100,363161,"1",
"980330",100,363161,"1",
"800940",6427,363162,"1",
"900000",84000,363162,"1",
"900080",150,363162,"1",
"950000",4161,363162,"1",
"950010",1300,363162,"1",
"950022",1284,363162,"1",
"980000",84150,363162,"1",
"980010",2,363162,"1",
"980020",44,363162,"1",
"980030",2,363162,"1",
"980040",2,363162,"1",
"980070",77405,363162,"1",
"980090",100,363162,"1",
"980220",100,363162,"1",
"980230",100,363162,"1",
"980280",100,363162,"1",
"980300",100,363162,"1",
"980330",100,363162,"1",
"900030",10620,363171,"1",
"900050",400,363171,"1",
"900070",10000,363171,"1",
"980000",21020,363171,"1",
"980010",1,363171,"1",
"980020",67,363171,"1",
"980040",1,363171,"1",
"980060",1,363171,"1",
"980070",21020,363171,"1",
"980090",100,363171,"1",
"980210",100,363171,"1",
"980230",100,363171,"1",
"980280",100,363171,"1",
"980300",100,363171,"1",
"980330",100,363171,"1",
"900030",10620,363172,"1",
"900050",400,363172,"1",
"900070",10000,363172,"1",
"980000",21020,363172,"1",
"980010",1,363172,"1",
"980020",67,363172,"1",
"980040",1,363172,"1",
"980060",1,363172,"1",
"980070",21020,363172,"1",
"980090",100,363172,"1",
"980210",100,363172,"1",
"980230",100,363172,"1",
"980280",100,363172,"1",
"980300",100,363172,"1",
"980330",100,363172,"1",
"900030",11208,363181,"1",
"980000",11208,363181,"1",
"980010",1,363181,"1",
"980020",74,363181,"1",
"980040",1,363181,"1",
"980060",1,363181,"1",
"980070",11208,363181,"1",
"980090",100,363181,"1",
"980220",100,363181,"1",
"980240",100,363181,"1",
"980280",100,363181,"1",
"980300",100,363181,"1",
"980330",100,363181,"1",
"900030",11208,363182,"1",
"980000",11208,363182,"1",
"980010",1,363182,"1",
"980020",74,363182,"1",
"980040",1,363182,"1",
"980060",1,363182,"1",
"980070",11208,363182,"1",
"980090",100,363182,"1",
"980220",100,363182,"1",
"980240",100,363182,"1",
"980280",100,363182,"1",
"980300",100,363182,"1",
"980330",100,363182,"1",
"900030",21780,363191,"1",
"900040",86846,363191,"1","T"
"910010",50,363191,"1",
"950000",21300,363191,"1",
"950010",300,363191,"1",
"950021",4700,363191,"1",
"980000",108626,363191,"1","T"
"980010",2,363191,"1",
"980020",68,363191,"1",
"980040",2,363191,"1",
"980060",2,363191,"1",
"980070",82326,363191,"1","T"
"980090",100,363191,"1",
"980220",100,363191,"1",
"980230",100,363191,"1",
"980280",100,363191,"1",
"980310",100,363191,"1",
"980330",100,363191,"1",
"900030",21780,363192,"1",
"900040",86846,363192,"1","T"
"910010",50,363192,"1",
"950000",21300,363192,"1",
"950010",300,363192,"1",
"950021",4700,363192,"1",
"980000",108626,363192,"1","T"
"980010",2,363192,"1",
"980020",68,363192,"1",
"980040",2,363192,"1",
"980060",2,363192,"1",
"980070",82326,363192,"1","T"
"980090",100,363192,"1",
"980220",100,363192,"1",
"980230",100,363192,"1",
"980280",100,363192,"1",
"980310",100,363192,"1",
"980330",100,363192,"1",
"800940",1595,363201,"1",
"900000",58656,363201,"1",
"900110",11628,363201,"1",
"980000",70284,363201,"1",
"980010",4,363201,"1",
"980020",77,363201,"1",
"980030",3,363201,"1",
"980040",2,363201,"1",
"980050",1,363201,"1",
"980060",1,363201,"1",
"980070",70284,363201,"1",
"980090",100,363201,"1",
"980210",100,363201,"1",
"980230",100,363201,"1",
"980280",100,363201,"1",
"980310",100,363201,"1",
"980330",100,363201,"1",
"800940",1595,363202,"1",
"900000",58656,363202,"1",
"900110",11628,363202,"1",
"980000",70284,363202,"1",
"980010",4,363202,"1",
"980020",77,363202,"1",
"980030",3,363202,"1",
"980040",2,363202,"1",
"980050",1,363202,"1",
"980060",1,363202,"1",
"980070",70284,363202,"1",
"980090",100,363202,"1",
"980210",100,363202,"1",
"980230",100,363202,"1",
"980280",100,363202,"1",
"980310",100,363202,"1",
"980330",100,363202,"1",
"800940",536,363211,"1",
"900000",7000,363211,"1",
"980000",7000,363211,"1",
"980010",1,363211,"1",
"980020",51,363211,"1",
"980030",1,363211,"1",
"980040",1,363211,"1",
"980070",7000,363211,"1",
"980090",100,363211,"1",
"980220",100,363211,"1",
"980240",100,363211,"1",
"980270",100,363211,"1",
"980300",100,363211,"1",
"980330",100,363211,"1",
"800940",536,363212,"1",
"900000",7000,363212,"1",
"980000",7000,363212,"1",
"980010",1,363212,"1",
"980020",51,363212,"1",
"980030",1,363212,"1",
"980040",1,363212,"1",
"980070",7000,363212,"1",
"980090",100,363212,"1",
"980220",100,363212,"1",
"980240",100,363212,"1",
"980270",100,363212,"1",
"980300",100,363212,"1",
"980330",100,363212,"1",
"900030",7800,363221,"1",
"980000",7800,363221,"1",
"980010",1,363221,"1",
"980020",86,363221,"1","T"
"980040",1,363221,"1",
"980060",1,363221,"1",
"980070",7800,363221,"1",
"980090",100,363221,"1",
"980210",100,363221,"1",
"980240",100,363221,"1",
"980280",100,363221,"1",
"980300",100,363221,"1",
"980330",100,363221,"1",
"900030",7800,363222,"1",
"980000",7800,363222,"1",
"980010",1,363222,"1",
"980020",86,363222,"1","T"
"980040",1,363222,"1",
"980060",1,363222,"1",
"980070",7800,363222,"1",
"980090",100,363222,"1",
"980210",100,363222,"1",
"980240",100,363222,"1",
"980280",100,363222,"1",
"980300",100,363222,"1",
"980330",100,363222,"1",
"800931",3294,363231,"1",
"800940",4284,363231,"1",
"900000",56000,363231,"1",
"900080",200,363231,"1",
"900131",12000,363231,"1",
"950000",6588,363231,"1",
"950001",-5000,363231,"1",
"950010",2800,363231,"1",
"950011",-1000,363231,"1",
"980000",68200,363231,"1",
"980010",4,363231,"1",
"980020",46,363231,"1",
"980030",1,363231,"1",
"980040",2,363231,"1",
"980050",3,363231,"1",
"980070",64812,363231,"1",
"980090",100,363231,"1",
"980220",100,363231,"1",
"980230",100,363231,"1",
"980270",100,363231,"1",
"980310",100,363231,"1",
"980330",100,363231,"1",
"800931",3294,363232,"1",
"800940",4284,363232,"1",
"900000",56000,363232,"1",
"900080",200,363232,"1",
"900131",12000,363232,"1",
"950000",6588,363232,"1",
"950001",-5000,363232,"1",
"950010",2800,363232,"1",
"950011",-1000,363232,"1",
"980000",68200,363232,"1",
"980010",4,363232,"1",
"980020",46,363232,"1",
"980030",1,363232,"1",
"980040",2,363232,"1",
"980050",3,363232,"1",
"980070",64812,363232,"1",
"980090",100,363232,"1",
"980220",100,363232,"1",
"980230",100,363232,"1",
"980270",100,363232,"1",
"980310",100,363232,"1",
"980330",100,363232,"1",
"980010",2,363241,"1",
"980020",46,363241,"1",
"980030",1,363241,"1",
"980040",1,363241,"1",
"980210",100,363241,"1",
"980260",100,363241,"1",
"980280",100,363241,"1",
"980290",100,363241,"1",
"980330",100,363241,"1",
"980010",2,363242,"1",
"980020",46,363242,"1",
"980030",1,363242,"1",
"980040",1,363242,"1",
"980210",100,363242,"1",
"980260",100,363242,"1",
"980280",100,363242,"1",
"980290",100,363242,"1",
"980330",100,363242,"1",
"900030",600,363251,"1",
"980000",600,363251,"1",
"980010",1,363251,"1",
"980020",86,363251,"1","T"
"980040",1,363251,"1",
"980060",1,363251,"1",
"980070",600,363251,"1",
"980210",100,363251,"1",
"980260",100,363251,"1",
"980280",100,363251,"1",
"980300",100,363251,"1",
"980330",100,363251,"1",
"900030",600,363252,"1",
"980000",600,363252,"1",
"980010",1,363252,"1",
"980020",86,363252,"1","T"
"980040",1,363252,"1",
"980060",1,363252,"1",
"980070",600,363252,"1",
"980210",100,363252,"1",
"980260",100,363252,"1",
"980280",100,363252,"1",
"980300",100,363252,"1",
"980330",100,363252,"1",
"800940",138,363261,"1",
"900000",1800,363261,"1",
"950000",377,363261,"1",
"950001",-2900,363261,"1",
"980000",1800,363261,"1",
"980010",3,363261,"1",
"980020",23,363261,"1",
"980030",1,363261,"1",
"980050",1,363261,"1",
"980070",4323,363261,"1",
"980210",100,363261,"1",
"980260",100,363261,"1",
"980270",100,363261,"1",
"980310",100,363261,"1",
"800940",138,363262,"1",
"900000",1800,363262,"1",
"950000",377,363262,"1",
"950001",-2900,363262,"1",
"980000",1800,363262,"1",
"980010",3,363262,"1",
"980020",23,363262,"1",
"980030",1,363262,"1",
"980050",1,363262,"1",
"980070",4323,363262,"1",
"980210",100,363262,"1",
"980260",100,363262,"1",
"980270",100,363262,"1",
"980310",100,363262,"1",
"980010",1,363271,"1",
"980020",67,363271,"1",
"980030",1,363271,"1",
"980040",1,363271,"1",
"980060",1,363271,"1",
"980210",100,363271,"1",
"980260",100,363271,"1",
"980280",100,363271,"1",
"980310",100,363271,"1",
"980330",100,363271,"1",
"980010",1,363272,"1",
"980020",86,363272,"1","T"
"980030",1,363272,"1",
"980040",1,363272,"1",
"980060",1,363272,"1",
"980210",100,363272,"1",
"980260",100,363272,"1",
"980280",100,363272,"1",
"980310",100,363272,"1",
"980330",100,363272,"1",
"980010",1,363281,"1",
"980020",28,363281,"1",
"980030",1,363281,"1",
"980040",1,363281,"1",
"980210",100,363281,"1",
"980260",100,363281,"1",
"980280",100,363281,"1",
"980310",100,363281,"1",
"980330",100,363281,"1",
"980010",1,363282,"1",
"980020",28,363282,"1",
"980030",1,363282,"1",
"980040",1,363282,"1",
"980210",100,363282,"1",
"980260",100,363282,"1",
"980280",100,363282,"1",
"980310",100,363282,"1",
"980330",100,363282,"1",
"900030",17946,363291,"1",
"900050",12000,363291,"1",
"900080",133824,363291,"1","T"
"950000",1200,363291,"1",
"950022",185,363291,"1",
"980000",163770,363291,"1","T"
"980010",2,363291,"1",
"980020",65,363291,"1",
"980040",1,363291,"1",
"980060",2,363291,"1",
"980070",162385,363291,"1","T"
"980090",100,363291,"1",
"980220",100,363291,"1",
"980240",100,363291,"1",
"980280",100,363291,"1",
"980310",100,363291,"1",
"980330",100,363291,"1",
"900030",17946,363292,"1",
"900050",12000,363292,"1",
"900080",133824,363292,"1","T"
"950000",1200,363292,"1",
"950022",185,363292,"1",
"980000",163770,363292,"1","T"
"980010",2,363292,"1",
"980020",65,363292,"1",
"980040",1,363292,"1",
"980060",2,363292,"1",
"980070",162385,363292,"1","T"
"980090",100,363292,"1",
"980220",100,363292,"1",
"980240",100,363292,"1",
"980280",100,363292,"1",
"980310",100,363292,"1",
"980330",100,363292,"1",
"800932",10500,363301,"1",
"800940",6493,363301,"1",
"900000",104000,363301,"1",
"900030",10248,363301,"1",
"900040",86846,363301,"1","T"
"900080",2000,363301,"1",
"950000",4670,363301,"1",
"950000",38967,363301,"1","T"
"950010",10387,363301,"1","T"
"950011",-180,363301,"1",
"980000",203094,363301,"1","T"
"980010",3,363301,"1",
"980020",64,363301,"1",
"980030",2,363301,"1",
"980040",1,363301,"1",
"980060",1,363301,"1",
"980070",149250,363301,"1","T"
"980090",100,363301,"1",
"980220",100,363301,"1",
"980240",100,363301,"1",
"980280",100,363301,"1",
"980310",100,363301,"1",
"980330",100,363301,"1",
"800932",10500,363302,"1",
"800940",6493,363302,"1",
"900000",104000,363302,"1",
"900030",10248,363302,"1",
"900040",86846,363302,"1","T"
"900080",2000,363302,"1",
"950000",4670,363302,"1",
"950000",38967,363302,"1","T"
"950010",10387,363302,"1","T"
"950011",-180,363302,"1",
"980000",203094,363302,"1","T"
"980010",3,363302,"1",
"980020",64,363302,"1",
"980030",2,363302,"1",
"980040",1,363302,"1",
"980060",1,363302,"1",
"980070",149250,363302,"1","T"
"980090",100,363302,"1",
"980220",100,363302,"1",
"980240",100,363302,"1",
"980280",100,363302,"1",
"980310",100,363302,"1",
"980330",100,363302,"1",
"800940",4284,363311,"1",
"900000",56000,363311,"1",
"900030",1050,363311,"1",
"950001",-40,363311,"1",
"950022",650,363311,"1",
"980000",57050,363311,"1",
"980010",2,363311,"1",
"980020",58,363311,"1",
"980030",2,363311,"1",
"980040",2,363311,"1",
"980070",56440,363311,"1",
"980090",100,363311,"1",
"980210",100,363311,"1",
"980240",100,363311,"1",
"980280",100,363311,"1",
"980310",100,363311,"1",
"980330",100,363311,"1",
"800940",4284,363312,"1",
"900000",56000,363312,"1",
"900030",1050,363312,"1",
"950001",-40,363312,"1",
"950022",650,363312,"1",
"980000",57050,363312,"1",
"980010",2,363312,"1",
"980020",58,363312,"1",
"980030",2,363312,"1",
"980040",2,363312,"1",
"980070",56440,363312,"1",
"980090",100,363312,"1",
"980210",100,363312,"1",
"980240",100,363312,"1",
"980280",100,363312,"1",
"980310",100,363312,"1",
"980330",100,363312,"1",
"980010",1,363321,"1",
"980020",29,363321,"1",
"980030",1,363321,"1",
"980090",100,363321,"1",
"980210",100,363321,"1",
"980250",100,363321,"1",
"980280",100,363321,"1",
"980310",100,363321,"1",
"980010",1,363322,"1",
"980020",29,363322,"1",
"980030",1,363322,"1",
"980090",100,363322,"1",
"980210",100,363322,"1",
"980250",100,363322,"1",
"980280",100,363322,"1",
"980310",100,363322,"1",
"800940",6043,363331,"1",
"900000",79000,363331,"1",
"900080",5000,363331,"1",
"950000",600,363331,"1",
"950011",-34,363331,"1",
"980000",84000,363331,"1",
"980010",2,363331,"1",
"980020",53,363331,"1",
"980030",2,363331,"1",
"980040",2,363331,"1",
"980070",83434,363331,"1",
"980090",100,363331,"1",
"980210",100,363331,"1",
"980240",100,363331,"1",
"980280",100,363331,"1",
"980310",100,363331,"1",
"980330",100,363331,"1",
"800940",6043,363332,"1",
"900000",79000,363332,"1",
"900080",5000,363332,"1",
"950000",600,363332,"1",
"950011",-34,363332,"1",
"980000",84000,363332,"1",
"980010",2,363332,"1",
"980020",53,363332,"1",
"980030",2,363332,"1",
"980040",2,363332,"1",
"980070",83434,363332,"1",
"980090",100,363332,"1",
"980210",100,363332,"1",
"980240",100,363332,"1",
"980280",100,363332,"1",
"980310",100,363332,"1",
"980330",100,363332,"1",
"980010",3,363341,"1",
"980020",59,363341,"1",
"980030",1,363341,"1",
"980040",3,363341,"1",
"980090",100,363341,"1",
"980210",100,363341,"1",
"980230",100,363341,"1",
"980280",100,363341,"1",
"980300",100,363341,"1",
"980330",100,363341,"1",
"980010",3,363342,"1",
"980020",59,363342,"1",
"980030",1,363342,"1",
"980040",3,363342,"1",
"980090",100,363342,"1",
"980210",100,363342,"1",
"980230",100,363342,"1",
"980280",100,363342,"1",
"980300",100,363342,"1",
"980330",100,363342,"1",
"800940",4722,363351,"1",
"900000",61720,363351,"1",
"900120",14928,363351,"1",
"980000",76648,363351,"1",
"980010",6,363351,"1",
"980020",48,363351,"1",
"980030",3,363351,"1",
"980040",2,363351,"1",
"980050",2,363351,"1",
"980060",2,363351,"1",
"980070",76648,363351,"1",
"980210",100,363351,"1",
"980260",100,363351,"1",
"980280",100,363351,"1",
"980310",100,363351,"1",
"980330",100,363351,"1",
"800940",4722,363352,"1",
"900000",61720,363352,"1",
"900120",14928,363352,"1",
"980000",76648,363352,"1",
"980010",6,363352,"1",
"980020",48,363352,"1",
"980030",3,363352,"1",
"980040",2,363352,"1",
"980050",2,363352,"1",
"980060",2,363352,"1",
"980070",76648,363352,"1",
"980210",100,363352,"1",
"980260",100,363352,"1",
"980280",100,363352,"1",
"980310",100,363352,"1",
"980330",100,363352,"1",
"800940",1148,363361,"1",
"900000",15000,363361,"1",
"950001",-301,363361,"1",
"980000",15000,363361,"1",
"980010",1,363361,"1",
"980020",22,363361,"1",
"980030",1,363361,"1",
"980040",2,363361,"1",
"980070",15301,363361,"1",
"980210",100,363361,"1",
"980260",100,363361,"1",
"980280",100,363361,"1",
"980310",100,363361,"1",
"980330",100,363361,"1",
"800940",1148,363362,"1",
"900000",15000,363362,"1",
"950001",-301,363362,"1",
"980000",15000,363362,"1",
"980010",1,363362,"1",
"980020",22,363362,"1",
"980030",1,363362,"1",
"980040",2,363362,"1",
"980070",15301,363362,"1",
"980210",100,363362,"1",
"980260",100,363362,"1",
"980280",100,363362,"1",
"980310",100,363362,"1",
"980330",100,363362,"1",
"980010",1,363371,"1",
"980020",34,363371,"1",
"980030",1,363371,"1",
"980210",100,363371,"1",
"980260",100,363371,"1",
"980280",100,363371,"1",
"980300",100,363371,"1",
"980010",1,363372,"1",
"980020",34,363372,"1",
"980030",1,363372,"1",
"980210",100,363372,"1",
"980260",100,363372,"1",
"980280",100,363372,"1",
"980300",100,363372,"1",
"900050",4000,363381,"1",
"900070",50,363381,"1",
"900080",150,363381,"1",
"900140",13300,363381,"1",
"950000",2000,363381,"1",
"950010",800,363381,"1",
"950022",1800,363381,"1",
"980000",17500,363381,"1",
"980010",2,363381,"1",
"980020",38,363381,"1",
"980030",1,363381,"1",
"980070",12900,363381,"1",
"980210",100,363381,"1",
"980260",100,363381,"1",
"980280",100,363381,"1",
"980310",100,363381,"1",
"900050",4000,363382,"1",
"900070",50,363382,"1",
"900080",150,363382,"1",
"900140",13300,363382,"1",
"950000",2000,363382,"1",
"950010",800,363382,"1",
"950022",1800,363382,"1",
"980000",17500,363382,"1",
"980010",2,363382,"1",
"980020",38,363382,"1",
"980030",1,363382,"1",
"980070",12900,363382,"1",
"980210",100,363382,"1",
"980260",100,363382,"1",
"980280",100,363382,"1",
"980310",100,363382,"1",
"980010",3,363391,"1",
"980020",52,363391,"1",
"980030",1,363391,"1",
"980040",2,363391,"1",
"980050",1,363391,"1",
"980090",100,363391,"1",
"980210",100,363391,"1",
"980240",100,363391,"1",
"980280",100,363391,"1",
"980310",100,363391,"1",
"980330",100,363391,"1",
"980010",3,363392,"1",
"980020",52,363392,"1",
"980030",1,363392,"1",
"980040",2,363392,"1",
"980050",1,363392,"1",
"980090",100,363392,"1",
"980210",100,363392,"1",
"980240",100,363392,"1",
"980280",100,363392,"1",
"980310",100,363392,"1",
"980330",100,363392,"1",
"900030",17184,363401,"1",
"950001",-500,363401,"1",
"950011",-130,363401,"1",
"950021",3305,363401,"1",
"950022",500,363401,"1",
"980000",17184,363401,"1",
"980010",2,363401,"1",
"980020",64,363401,"1",
"980040",2,363401,"1",
"980060",1,363401,"1",
"980070",14009,363401,"1",
"980090",100,363401,"1",
"980220",100,363401,"1",
"980240",100,363401,"1",
"980280",100,363401,"1",
"980300",100,363401,"1",
"980330",100,363401,"1",
"900030",17184,363402,"1",
"950001",-500,363402,"1",
"950011",-130,363402,"1",
"950021",3305,363402,"1",
"950022",500,363402,"1",
"980000",17184,363402,"1",
"980010",2,363402,"1",
"980020",64,363402,"1",
"980040",2,363402,"1",
"980060",1,363402,"1",
"980070",14009,363402,"1",
"980090",100,363402,"1",
"980220",100,363402,"1",
"980240",100,363402,"1",
"980280",100,363402,"1",
"980300",100,363402,"1",
"980330",100,363402,"1",
"800940",5967,363411,"1",
"900000",18000,363411,"1",
"900010",30000,363411,"1",
"900040",2700,363411,"1",
"900060",-1200,363411,"1",
"900080",40,363411,"1",
"950000",4000,363411,"1",
"950010",400,363411,"1",
"980000",49540,363411,"1",
"980010",2,363411,"1",
"980020",57,363411,"1",
"980030",2,363411,"1",
"980040",2,363411,"1",
"980070",45140,363411,"1",
"980090",100,363411,"1",
"980210",100,363411,"1",
"980230",100,363411,"1",
"980280",100,363411,"1",
"980310",100,363411,"1",
"980330",100,363411,"1",
"800940",5967,363412,"1",
"900000",18000,363412,"1",
"900010",30000,363412,"1",
"900040",2700,363412,"1",
"900060",-1200,363412,"1",
"900080",40,363412,"1",
"950000",4000,363412,"1",
"950010",400,363412,"1",
"980000",49540,363412,"1",
"980010",2,363412,"1",
"980020",57,363412,"1",
"980030",2,363412,"1",
"980040",2,363412,"1",
"980070",45140,363412,"1",
"980090",100,363412,"1",
"980210",100,363412,"1",
"980230",100,363412,"1",
"980280",100,363412,"1",
"980310",100,363412,"1",
"980330",100,363412,"1",
"800932",8500,363421,"1",
"800940",6275,363421,"1",
"900000",89000,363421,"1",
"900080",600,363421,"1",
"950001",-10191,363421,"1","T"
"950011",-1000,363421,"1",
"980000",89600,363421,"1",
"980010",3,363421,"1",
"980020",33,363421,"1",
"980030",1,363421,"1",
"980040",2,363421,"1",
"980050",1,363421,"1",
"980070",100791,363421,"1","T"
"980090",100,363421,"1",
"980210",100,363421,"1",
"980230",100,363421,"1",
"980280",100,363421,"1",
"980310",100,363421,"1",
"980330",100,363421,"1",
"800932",8500,363422,"1",
"800940",6275,363422,"1",
"900000",89000,363422,"1",
"900080",600,363422,"1",
"950001",-10191,363422,"1","T"
"950011",-1000,363422,"1",
"980000",89600,363422,"1",
"980010",3,363422,"1",
"980020",33,363422,"1",
"980030",1,363422,"1",
"980040",2,363422,"1",
"980050",1,363422,"1",
"980070",100791,363422,"1","T"
"980090",100,363422,"1",
"980210",100,363422,"1",
"980230",100,363422,"1",
"980280",100,363422,"1",
"980310",100,363422,"1",
"980330",100,363422,"1",
"800940",1088,363431,"1",
"900000",75000,363431,"1",
"980000",75000,363431,"1",
"980010",3,363431,"1",
"980020",40,363431,"1",
"980030",1,363431,"1",
"980040",2,363431,"1",
"980050",1,363431,"1",
"980070",75000,363431,"1",
"980090",100,363431,"1",
"980220",100,363431,"1",
"980230",100,363431,"1",
"980270",100,363431,"1",
"980310",100,363431,"1",
"980330",100,363431,"1",
"800940",1088,363432,"1",
"900000",75000,363432,"1",
"980000",75000,363432,"1",
"980010",3,363432,"1",
"980020",40,363432,"1",
"980030",1,363432,"1",
"980040",2,363432,"1",
"980050",1,363432,"1",
"980070",75000,363432,"1",
"980090",100,363432,"1",
"980220",100,363432,"1",
"980230",100,363432,"1",
"980270",100,363432,"1",
"980310",100,363432,"1",
"980330",100,363432,"1",
"900030",14424,363441,"1",
"980000",14424,363441,"1",
"980010",1,363441,"1",
"980020",63,363441,"1",
"980040",1,363441,"1",
"980070",14424,363441,"1",
"980090",100,363441,"1",
"980220",100,363441,"1",
"980240",100,363441,"1",
"980280",100,363441,"1",
"980310",100,363441,"1",
"980330",100,363441,"1",
"900030",14424,363442,"1",
"980000",14424,363442,"1",
"980010",1,363442,"1",
"980020",63,363442,"1",
"980040",1,363442,"1",
"980070",14424,363442,"1",
"980090",100,363442,"1",
"980220",100,363442,"1",
"980240",100,363442,"1",
"980280",100,363442,"1",
"980310",100,363442,"1",
"980330",100,363442,"1",
"900030",12600,363451,"1",
"900110",6000,363451,"1",
"910020",3771,363451,"1","T"
"980000",18600,363451,"1",
"980010",2,363451,"1",
"980020",43,363451,"1",
"980050",1,363451,"1",
"980070",18600,363451,"1",
"980210",100,363451,"1",
"980260",100,363451,"1",
"980280",100,363451,"1",
"980300",100,363451,"1",
"980010",1,363461,"1",
"980020",46,363461,"1",
"980030",1,363461,"1",
"980090",100,363461,"1",
"980210",100,363461,"1",
"980250",100,363461,"1",
"980280",100,363461,"1",
"980310",100,363461,"1",
"980010",1,363462,"1",
"980020",46,363462,"1",
"980030",1,363462,"1",
"980210",100,363462,"1",
"980260",100,363462,"1",
"980280",100,363462,"1",
"980310",100,363462,"1",
"800700",25,363471,"1",
"800940",2142,363471,"1",
"900000",28000,363471,"1",
"900100",1785,363471,"1",
"950001",-200,363471,"1",
"950011",-12,363471,"1",
"980000",29785,363471,"1",
"980010",1,363471,"1",
"980020",29,363471,"1",
"980030",1,363471,"1",
"980040",1,363471,"1",
"980070",29997,363471,"1",
"980090",100,363471,"1",
"980210",100,363471,"1",
"980230",100,363471,"1",
"980280",100,363471,"1",
"980310",100,363471,"1",
"980330",100,363471,"1",
"800700",25,363472,"1",
"800940",2142,363472,"1",
"900000",28000,363472,"1",
"900100",1785,363472,"1",
"950001",-200,363472,"1",
"950011",-12,363472,"1",
"980000",29785,363472,"1",
"980010",1,363472,"1",
"980020",29,363472,"1",
"980030",1,363472,"1",
"980040",1,363472,"1",
"980070",29997,363472,"1",
"980090",100,363472,"1",
"980210",100,363472,"1",
"980230",100,363472,"1",
"980280",100,363472,"1",
"980310",100,363472,"1",
"980330",100,363472,"1",
"900030",10200,363481,"1",
"900090",480,363481,"1",
"980000",10680,363481,"1",
"980010",2,363481,"1",
"980020",66,363481,"1",
"980040",1,363481,"1",
"980060",1,363481,"1",
"980070",10680,363481,"1",
"980090",100,363481,"1",
"980220",100,363481,"1",
"980240",100,363481,"1",
"980280",100,363481,"1",
"980300",100,363481,"1",
"980330",100,363481,"1",
"900030",10200,363482,"1",
"900090",480,363482,"1",
"980000",10680,363482,"1",
"980010",2,363482,"1",
"980020",66,363482,"1",
"980040",1,363482,"1",
"980060",1,363482,"1",
