"UCC","AMOUNT","NEWID","PUB_FLAG","AMOUNT_"
"980010",1,406341,"1",
"980020",57,406341,"1",
"980040",1,406341,"1",
"980070",7188,406341,"1",
"980220",100,406341,"1",
"980260",100,406341,"1",
"980280",100,406341,"1",
"980300",100,406341,"1",
"980330",100,406341,"1",
"900090",6360,406342,"1",
"900150",828,406342,"1",
"980000",7188,406342,"1",
"980010",1,406342,"1",
"980020",57,406342,"1",
"980040",1,406342,"1",
"980070",7188,406342,"1",
"980220",100,406342,"1",
"980260",100,406342,"1",
"980280",100,406342,"1",
"980300",100,406342,"1",
"980330",100,406342,"1",
"800910",5500,406351,"1",
"800931",6875,406351,"1",
"800940",4208,406351,"1",
"900000",55000,406351,"1",
"900050",1850,406351,"1",
"950000",7563,406351,"1",
"950001",-500,406351,"1",
"980000",56850,406351,"1",
"980010",1,406351,"1",
"980020",47,406351,"1",
"980030",1,406351,"1",
"980040",1,406351,"1",
"980070",49787,406351,"1",
"980090",100,406351,"1",
"980220",100,406351,"1",
"980230",100,406351,"1",
"980280",100,406351,"1",
"980300",100,406351,"1",
"980330",100,406351,"1",
"800910",5500,406352,"1",
"800931",6875,406352,"1",
"800940",4208,406352,"1",
"900000",55000,406352,"1",
"900050",1850,406352,"1",
"950000",7563,406352,"1",
"950001",-500,406352,"1",
"980000",56850,406352,"1",
"980010",1,406352,"1",
"980020",47,406352,"1",
"980030",1,406352,"1",
"980040",1,406352,"1",
"980070",49787,406352,"1",
"980090",100,406352,"1",
"980220",100,406352,"1",
"980230",100,406352,"1",
"980280",100,406352,"1",
"980300",100,406352,"1",
"980330",100,406352,"1",
"800940",1607,406361,"1",
"900000",21000,406361,"1",
"900030",10464,406361,"1",
"900110",12000,406361,"1",
"900131",2400,406361,"1",
"950001",-3500,406361,"1",
"950011",-270,406361,"1",
"950022",1200,406361,"1",
"980000",45864,406361,"1",
"980010",4,406361,"1",
"980020",52,406361,"1",
"980030",2,406361,"1",
"980040",1,406361,"1",
"980050",2,406361,"1",
"980070",48434,406361,"1",
"980090",100,406361,"1",
"980210",100,406361,"1",
"980230",100,406361,"1",
"980280",100,406361,"1",
"980300",100,406361,"1",
"980330",100,406361,"1",
"800940",1607,406362,"1",
"900000",21000,406362,"1",
"900030",10464,406362,"1",
"900110",12000,406362,"1",
"900131",2400,406362,"1",
"950001",-3500,406362,"1",
"950011",-270,406362,"1",
"950022",1200,406362,"1",
"980000",45864,406362,"1",
"980010",4,406362,"1",
"980020",52,406362,"1",
"980030",2,406362,"1",
"980040",1,406362,"1",
"980050",2,406362,"1",
"980070",48434,406362,"1",
"980090",100,406362,"1",
"980210",100,406362,"1",
"980230",100,406362,"1",
"980280",100,406362,"1",
"980300",100,406362,"1",
"980330",100,406362,"1",
"800940",891,406371,"1",
"900000",11652,406371,"1",
"900080",300,406371,"1",
"900100",12970,406371,"1",
"950000",857,406371,"1",
"950000",275,406371,"1",
"950001",-600,406371,"1",
"950010",210,406371,"1",
"950021",1400,406371,"1",
"980000",24922,406371,"1",
"980010",2,406371,"1",
"980020",51,406371,"1",
"980030",2,406371,"1",
"980040",2,406371,"1",
"980070",22780,406371,"1",
"980090",100,406371,"1",
"980210",100,406371,"1",
"980240",100,406371,"1",
"980280",100,406371,"1",
"980310",100,406371,"1",
"980330",100,406371,"1",
"800940",891,406372,"1",
"900000",11652,406372,"1",
"900080",300,406372,"1",
"900100",12970,406372,"1",
"950000",857,406372,"1",
"950000",275,406372,"1",
"950001",-600,406372,"1",
"950010",210,406372,"1",
"950021",1400,406372,"1",
"980000",24922,406372,"1",
"980010",2,406372,"1",
"980020",51,406372,"1",
"980030",2,406372,"1",
"980040",2,406372,"1",
"980070",22780,406372,"1",
"980090",100,406372,"1",
"980210",100,406372,"1",
"980240",100,406372,"1",
"980280",100,406372,"1",
"980310",100,406372,"1",
"980330",100,406372,"1",
"800940",3137,406381,"1",
"900000",41000,406381,"1",
"950001",-1250,406381,"1",
"950011",-930,406381,"1",
"980000",41000,406381,"1",
"980010",4,406381,"1",
"980020",24,406381,"1",
"980030",2,406381,"1",
"980040",2,406381,"1",
"980050",2,406381,"1",
"980070",43180,406381,"1",
"980090",100,406381,"1",
"980210",100,406381,"1",
"980230",100,406381,"1",
"980280",100,406381,"1",
"980310",100,406381,"1",
"980330",100,406381,"1",
"800940",3137,406382,"1",
"900000",41000,406382,"1",
"950001",-1250,406382,"1",
"950011",-930,406382,"1",
"980000",41000,406382,"1",
"980010",4,406382,"1",
"980020",24,406382,"1",
"980030",2,406382,"1",
"980040",2,406382,"1",
"980050",2,406382,"1",
"980070",43180,406382,"1",
"980090",100,406382,"1",
"980210",100,406382,"1",
"980230",100,406382,"1",
"980280",100,406382,"1",
"980310",100,406382,"1",
"980330",100,406382,"1",
"800940",6203,406391,"1",
"900000",84000,406391,"1",
"910040",100,406391,"1",
"950000",9336,406391,"1",
"950001",-3400,406391,"1",
"950010",2328,406391,"1",
"950010",873,406391,"1",
"950022",640,406391,"1",
"950023",-600,406391,"1",
"980000",84000,406391,"1",
"980010",4,406391,"1",
"980020",38,406391,"1",
"980030",1,406391,"1",
"980040",2,406391,"1",
"980050",2,406391,"1",
"980070",74823,406391,"1",
"980090",100,406391,"1",
"980220",100,406391,"1",
"980230",100,406391,"1",
"980280",100,406391,"1",
"980310",100,406391,"1",
"980330",100,406391,"1",
"800940",6203,406392,"1",
"900000",84000,406392,"1",
"910040",100,406392,"1",
"950000",9336,406392,"1",
"950001",-3400,406392,"1",
"950010",2328,406392,"1",
"950010",873,406392,"1",
"950022",640,406392,"1",
"950023",-600,406392,"1",
"980000",84000,406392,"1",
"980010",4,406392,"1",
"980020",38,406392,"1",
"980030",1,406392,"1",
"980040",2,406392,"1",
"980050",2,406392,"1",
"980070",74823,406392,"1",
"980090",100,406392,"1",
"980220",100,406392,"1",
"980230",100,406392,"1",
"980280",100,406392,"1",
"980310",100,406392,"1",
"980330",100,406392,"1",
"950022",40,406401,"1",
"980010",1,406401,"1",
"980020",50,406401,"1",
"980030",1,406401,"1",
"980040",3,406401,"1",
"980070",-40,406401,"1",
"980090",100,406401,"1",
"980210",100,406401,"1",
"980240",100,406401,"1",
"980280",100,406401,"1",
"980310",100,406401,"1",
"980330",100,406401,"1",
"950022",40,406402,"1",
"980010",1,406402,"1",
"980020",50,406402,"1",
"980030",1,406402,"1",
"980040",3,406402,"1",
"980070",-40,406402,"1",
"980090",100,406402,"1",
"980210",100,406402,"1",
"980240",100,406402,"1",
"980280",100,406402,"1",
"980310",100,406402,"1",
"980330",100,406402,"1",
"800940",842,406411,"1",
"900000",11000,406411,"1",
"980000",11000,406411,"1",
"980010",3,406411,"1",
"980020",50,406411,"1",
"980030",1,406411,"1",
"980040",1,406411,"1",
"980050",1,406411,"1",
"980070",11000,406411,"1",
"980090",100,406411,"1",
"980210",100,406411,"1",
"980240",100,406411,"1",
"980270",100,406411,"1",
"980300",100,406411,"1",
"980330",100,406411,"1",
"800940",842,406412,"1",
"900000",11000,406412,"1",
"980000",11000,406412,"1",
"980010",3,406412,"1",
"980020",50,406412,"1",
"980030",1,406412,"1",
"980040",1,406412,"1",
"980050",1,406412,"1",
"980070",11000,406412,"1",
"980090",100,406412,"1",
"980210",100,406412,"1",
"980240",100,406412,"1",
"980270",100,406412,"1",
"980300",100,406412,"1",
"980330",100,406412,"1",
"900030",10680,406421,"1",
"900040",5760,406421,"1",
"980000",16440,406421,"1",
"980010",4,406421,"1",
"980020",67,406421,"1",
"980040",1,406421,"1",
"980050",2,406421,"1",
"980060",1,406421,"1",
"980070",16440,406421,"1",
"980090",100,406421,"1",
"980210",100,406421,"1",
"980250",100,406421,"1",
"980280",100,406421,"1",
"980310",100,406421,"1",
"980330",100,406421,"1",
"900030",10680,406422,"1",
"900040",5760,406422,"1",
"980000",16440,406422,"1",
"980010",4,406422,"1",
"980020",67,406422,"1",
"980040",1,406422,"1",
"980050",2,406422,"1",
"980060",1,406422,"1",
"980070",16440,406422,"1",
"980090",100,406422,"1",
"980210",100,406422,"1",
"980250",100,406422,"1",
"980280",100,406422,"1",
"980310",100,406422,"1",
"980330",100,406422,"1",
"800932",1500,406431,"1",
"800940",612,406431,"1",
"900000",8000,406431,"1",
"900080",150,406431,"1",
"900140",1000,406431,"1",
"950000",225,406431,"1",
"980000",9150,406431,"1",
"980010",1,406431,"1",
"980020",20,406431,"1",
"980030",1,406431,"1",
"980040",1,406431,"1",
"980070",8925,406431,"1",
"980220",100,406431,"1",
"980260",100,406431,"1",
"980280",100,406431,"1",
"980310",100,406431,"1",
"980330",100,406431,"1",
"800932",1500,406432,"1",
"800940",612,406432,"1",
"900000",8000,406432,"1",
"900080",150,406432,"1",
"900140",1000,406432,"1",
"950000",225,406432,"1",
"980000",9150,406432,"1",
"980010",1,406432,"1",
"980020",20,406432,"1",
"980030",1,406432,"1",
"980040",1,406432,"1",
"980070",8925,406432,"1",
"980220",100,406432,"1",
"980260",100,406432,"1",
"980280",100,406432,"1",
"980310",100,406432,"1",
"980330",100,406432,"1",
"800940",4590,406441,"1",
"900010",30000,406441,"1",
"900050",50,406441,"1",
"910010",25,406441,"1",
"910030",30,406441,"1",
"950022",450,406441,"1",
"980000",30050,406441,"1",
"980010",1,406441,"1",
"980020",61,406441,"1",
"980030",1,406441,"1",
"980040",1,406441,"1",
"980070",29600,406441,"1",
"980090",100,406441,"1",
"980220",100,406441,"1",
"980230",100,406441,"1",
"980280",100,406441,"1",
"980310",100,406441,"1",
"980330",100,406441,"1",
"800940",4590,406442,"1",
"900010",30000,406442,"1",
"900050",50,406442,"1",
"910010",25,406442,"1",
"910030",30,406442,"1",
"950022",450,406442,"1",
"980000",30050,406442,"1",
"980010",1,406442,"1",
"980020",61,406442,"1",
"980030",1,406442,"1",
"980040",1,406442,"1",
"980070",29600,406442,"1",
"980090",100,406442,"1",
"980220",100,406442,"1",
"980230",100,406442,"1",
"980280",100,406442,"1",
"980310",100,406442,"1",
"980330",100,406442,"1",
"980010",2,406452,"1",
"980020",86,406452,"1","T"
"980030",1,406452,"1",
"980060",1,406452,"1",
"980220",100,406452,"1",
"980260",100,406452,"1",
"980280",100,406452,"1",
"980300",100,406452,"1",
"800940",2142,406461,"1",
"900000",28000,406461,"1",
"980000",28000,406461,"1",
"980010",4,406461,"1",
"980020",42,406461,"1",
"980030",2,406461,"1",
"980040",2,406461,"1",
"980050",2,406461,"1",
"980070",28000,406461,"1",
"980090",100,406461,"1",
"980220",100,406461,"1",
"980240",100,406461,"1",
"980280",100,406461,"1",
"980310",100,406461,"1",
"980330",100,406461,"1",
"800940",2142,406462,"1",
"900000",28000,406462,"1",
"980000",28000,406462,"1",
"980010",4,406462,"1",
"980020",42,406462,"1",
"980030",2,406462,"1",
"980040",2,406462,"1",
"980050",2,406462,"1",
"980070",28000,406462,"1",
"980090",100,406462,"1",
"980220",100,406462,"1",
"980240",100,406462,"1",
"980280",100,406462,"1",
"980310",100,406462,"1",
"980330",100,406462,"1",
"800932",2400,406471,"1",
"800940",3442,406471,"1",
"900000",45000,406471,"1",
"950001",-1200,406471,"1",
"980000",45000,406471,"1",
"980010",2,406471,"1",
"980020",25,406471,"1",
"980030",2,406471,"1",
"980040",1,406471,"1",
"980070",46200,406471,"1",
"980210",100,406471,"1",
"980260",100,406471,"1",
"980280",100,406471,"1",
"980310",100,406471,"1",
"980330",100,406471,"1",
"800932",2400,406472,"1",
"800940",3442,406472,"1",
"900000",45000,406472,"1",
"950001",-1200,406472,"1",
"980000",45000,406472,"1",
"980010",2,406472,"1",
"980020",25,406472,"1",
"980030",2,406472,"1",
"980040",1,406472,"1",
"980070",46200,406472,"1",
"980210",100,406472,"1",
"980260",100,406472,"1",
"980280",100,406472,"1",
"980310",100,406472,"1",
"980330",100,406472,"1",
"800932",2000,406481,"1",
"800940",3060,406481,"1",
"900010",20000,406481,"1",
"980000",20000,406481,"1",
"980010",1,406481,"1",
"980020",37,406481,"1",
"980030",1,406481,"1",
"980040",1,406481,"1",
"980070",20000,406481,"1",
"980220",100,406481,"1",
"980260",100,406481,"1",
"980280",100,406481,"1",
"980310",100,406481,"1",
"980330",100,406481,"1",
"800932",2000,406482,"1",
"800940",3060,406482,"1",
"900010",20000,406482,"1",
"980000",20000,406482,"1",
"980010",1,406482,"1",
"980020",37,406482,"1",
"980030",1,406482,"1",
"980040",1,406482,"1",
"980070",20000,406482,"1",
"980220",100,406482,"1",
"980260",100,406482,"1",
"980280",100,406482,"1",
"980310",100,406482,"1",
"980330",100,406482,"1",
"800931",1200,406491,"1",
"800940",6503,406491,"1",
"900000",85000,406491,"1",
"950000",16800,406491,"1",
"950000",90,406491,"1",
"950010",2800,406491,"1",
"950010",250,406491,"1",
"980000",85000,406491,"1",
"980010",3,406491,"1",
"980020",43,406491,"1",
"980030",2,406491,"1",
"980040",1,406491,"1",
"980050",1,406491,"1",
"980070",65060,406491,"1",
"980090",100,406491,"1",
"980210",100,406491,"1",
"980230",100,406491,"1",
"980280",100,406491,"1",
"980310",100,406491,"1",
"980330",100,406491,"1",
"800931",1200,406492,"1",
"800940",6503,406492,"1",
"900000",85000,406492,"1",
"950000",16800,406492,"1",
"950000",90,406492,"1",
"950010",2800,406492,"1",
"950010",250,406492,"1",
"980000",85000,406492,"1",
"980010",3,406492,"1",
"980020",43,406492,"1",
"980030",2,406492,"1",
"980040",1,406492,"1",
"980050",1,406492,"1",
"980070",65060,406492,"1",
"980090",100,406492,"1",
"980210",100,406492,"1",
"980230",100,406492,"1",
"980280",100,406492,"1",
"980310",100,406492,"1",
"980330",100,406492,"1",
"900030",10284,406501,"1",
"900040",7452,406501,"1",
"900050",21000,406501,"1",
"900080",900,406501,"1",
"950001",-131,406501,"1",
"980000",39636,406501,"1",
"980010",1,406501,"1",
"980020",86,406501,"1","T"
"980040",1,406501,"1",
"980060",1,406501,"1",
"980070",39767,406501,"1",
"980090",100,406501,"1",
"980210",100,406501,"1",
"980240",100,406501,"1",
"980280",100,406501,"1",
"980300",100,406501,"1",
"980330",100,406501,"1",
"900030",10284,406502,"1",
"900040",7452,406502,"1",
"900050",21000,406502,"1",
"900080",900,406502,"1",
"950001",-131,406502,"1",
"980000",39636,406502,"1",
"980010",1,406502,"1",
"980020",86,406502,"1","T"
"980040",1,406502,"1",
"980060",1,406502,"1",
"980070",39767,406502,"1",
"980090",100,406502,"1",
"980210",100,406502,"1",
"980240",100,406502,"1",
"980280",100,406502,"1",
"980300",100,406502,"1",
"980330",100,406502,"1",
"800931",1176,406511,"1",
"800940",1836,406511,"1",
"900000",24000,406511,"1",
"980000",24000,406511,"1",
"980010",3,406511,"1",
"980020",38,406511,"1",
"980030",1,406511,"1",
"980040",1,406511,"1",
"980050",1,406511,"1",
"980070",24000,406511,"1",
"980210",100,406511,"1",
"980260",100,406511,"1",
"980280",100,406511,"1",
"980300",100,406511,"1",
"980330",100,406511,"1",
"800931",1176,406512,"1",
"800940",1836,406512,"1",
"900000",24000,406512,"1",
"980000",24000,406512,"1",
"980010",3,406512,"1",
"980020",38,406512,"1",
"980030",1,406512,"1",
"980040",1,406512,"1",
"980050",1,406512,"1",
"980070",24000,406512,"1",
"980210",100,406512,"1",
"980260",100,406512,"1",
"980280",100,406512,"1",
"980300",100,406512,"1",
"980330",100,406512,"1",
"800940",4590,406521,"1",
"900000",60000,406521,"1",
"900100",3000,406521,"1",
"950000",557,406521,"1",
"950001",-4200,406521,"1",
"950010",429,406521,"1",
"950011",-600,406521,"1",
"950023",-1100,406521,"1",
"980000",63000,406521,"1",
"980010",7,406521,"1",
"980020",42,406521,"1",
"980030",5,406521,"1",
"980040",2,406521,"1",
"980050",3,406521,"1",
"980070",67914,406521,"1",
"980090",100,406521,"1",
"980220",100,406521,"1",
"980230",100,406521,"1",
"980280",100,406521,"1",
"980300",100,406521,"1",
"980330",100,406521,"1",
"800940",4590,406522,"1",
"900000",60000,406522,"1",
"900100",3000,406522,"1",
"950000",557,406522,"1",
"950001",-4200,406522,"1",
"950010",429,406522,"1",
"950011",-600,406522,"1",
"950023",-1100,406522,"1",
"980000",63000,406522,"1",
"980010",7,406522,"1",
"980020",42,406522,"1",
"980030",5,406522,"1",
"980040",2,406522,"1",
"980050",3,406522,"1",
"980070",67914,406522,"1",
"980090",100,406522,"1",
"980220",100,406522,"1",
"980230",100,406522,"1",
"980280",100,406522,"1",
"980300",100,406522,"1",
"980330",100,406522,"1",
"950001",-800,406531,"1",
"980010",3,406531,"1",
"980020",42,406531,"1",
"980030",2,406531,"1",
"980040",1,406531,"1",
"980070",800,406531,"1",
"980090",100,406531,"1",
"980220",100,406531,"1",
"980240",100,406531,"1",
"980280",100,406531,"1",
"980300",100,406531,"1",
"980330",100,406531,"1",
"950001",-800,406532,"1",
"980010",3,406532,"1",
"980020",42,406532,"1",
"980030",2,406532,"1",
"980040",1,406532,"1",
"980070",800,406532,"1",
"980090",100,406532,"1",
"980220",100,406532,"1",
"980240",100,406532,"1",
"980280",100,406532,"1",
"980300",100,406532,"1",
"980330",100,406532,"1",
"800910",1273,406541,"1",
"800932",2000,406541,"1",
"800940",2104,406541,"1",
"900000",27500,406541,"1",
"900080",200,406541,"1",
"950001",-100,406541,"1",
"980000",27700,406541,"1",
"980010",1,406541,"1",
"980020",25,406541,"1",
"980030",1,406541,"1",
"980040",1,406541,"1",
"980070",27800,406541,"1",
"980210",100,406541,"1",
"980260",100,406541,"1",
"980280",100,406541,"1",
"980310",100,406541,"1",
"980330",100,406541,"1",
"800910",1273,406542,"1",
"800932",2000,406542,"1",
"800940",2104,406542,"1",
"900000",27500,406542,"1",
"900080",200,406542,"1",
"950001",-100,406542,"1",
"980000",27700,406542,"1",
"980010",1,406542,"1",
"980020",25,406542,"1",
"980030",1,406542,"1",
"980040",1,406542,"1",
"980070",27800,406542,"1",
"980210",100,406542,"1",
"980260",100,406542,"1",
"980280",100,406542,"1",
"980310",100,406542,"1",
"980330",100,406542,"1",
"800940",1148,406551,"1",
"900000",15000,406551,"1",
"980000",15000,406551,"1",
"980010",4,406551,"1",
"980020",36,406551,"1",
"980030",2,406551,"1",
"980040",3,406551,"1",
"980050",2,406551,"1",
"980070",15000,406551,"1",
"980090",100,406551,"1",
"980210",100,406551,"1",
"980230",100,406551,"1",
"980280",100,406551,"1",
"980300",100,406551,"1",
"980330",100,406551,"1",
"800940",1148,406552,"1",
"900000",15000,406552,"1",
"980000",15000,406552,"1",
"980010",4,406552,"1",
"980020",36,406552,"1",
"980030",2,406552,"1",
"980040",3,406552,"1",
"980050",2,406552,"1",
"980070",15000,406552,"1",
"980090",100,406552,"1",
"980210",100,406552,"1",
"980230",100,406552,"1",
"980280",100,406552,"1",
"980300",100,406552,"1",
"980330",100,406552,"1",
"800940",2678,406561,"1",
"900000",35000,406561,"1",
"950000",7500,406561,"1",
"950001",-300,406561,"1",
"950010",2500,406561,"1",
"950011",-100,406561,"1",
"980000",35000,406561,"1",
"980010",5,406561,"1",
"980020",23,406561,"1",
"980030",1,406561,"1",
"980040",1,406561,"1",
"980050",3,406561,"1",
"980070",25400,406561,"1",
"980220",100,406561,"1",
"980260",100,406561,"1",
"980280",100,406561,"1",
"980300",100,406561,"1",
"980330",100,406561,"1",
"800940",2678,406562,"1",
"900000",35000,406562,"1",
"950000",7500,406562,"1",
"950001",-300,406562,"1",
"950010",2500,406562,"1",
"950011",-100,406562,"1",
"980000",35000,406562,"1",
"980010",5,406562,"1",
"980020",23,406562,"1",
"980030",1,406562,"1",
"980040",1,406562,"1",
"980050",3,406562,"1",
"980070",25400,406562,"1",
"980220",100,406562,"1",
"980260",100,406562,"1",
"980280",100,406562,"1",
"980300",100,406562,"1",
"980330",100,406562,"1",
"800940",3580,406571,"1",
"900000",46800,406571,"1",
"980000",46800,406571,"1",
"980010",4,406571,"1",
"980020",50,406571,"1",
"980030",2,406571,"1",
"980040",3,406571,"1",
"980050",2,406571,"1",
"980070",46800,406571,"1",
"980090",100,406571,"1",
"980210",100,406571,"1",
"980230",100,406571,"1",
"980270",100,406571,"1",
"980300",100,406571,"1",
"980330",100,406571,"1",
"800940",2327,406581,"1",
"900000",30421,406581,"1",
"900030",7908,406581,"1",
"950000",3468,406581,"1",
"950001",-900,406581,"1",
"950010",1522,406581,"1",
"950011",-100,406581,"1",
"980000",38329,406581,"1",
"980010",2,406581,"1",
"980020",63,406581,"1",
"980030",1,406581,"1",
"980040",2,406581,"1",
"980070",34339,406581,"1",
"980090",100,406581,"1",
"980210",100,406581,"1",
"980230",100,406581,"1",
"980280",100,406581,"1",
"980300",100,406581,"1",
"980330",100,406581,"1",
"800940",2327,406582,"1",
"900000",30421,406582,"1",
"900030",7908,406582,"1",
"950000",3468,406582,"1",
"950001",-900,406582,"1",
"950010",1522,406582,"1",
"950011",-100,406582,"1",
"980000",38329,406582,"1",
"980010",2,406582,"1",
"980020",63,406582,"1",
"980030",1,406582,"1",
"980040",2,406582,"1",
"980070",34339,406582,"1",
"980090",100,406582,"1",
"980210",100,406582,"1",
"980230",100,406582,"1",
"980280",100,406582,"1",
"980300",100,406582,"1",
"980330",100,406582,"1",
"800940",6120,406591,"1",
"900000",80000,406591,"1",
"900030",5400,406591,"1",
"980000",85400,406591,"1",
"980010",2,406591,"1",
"980020",55,406591,"1",
"980030",1,406591,"1",
"980040",1,406591,"1",
"980070",85400,406591,"1",
"980090",100,406591,"1",
"980210",100,406591,"1",
"980230",100,406591,"1",
"980280",100,406591,"1",
"980300",100,406591,"1",
"980330",100,406591,"1",
"800940",6120,406592,"1",
"900000",80000,406592,"1",
"900030",5400,406592,"1",
"980000",85400,406592,"1",
"980010",2,406592,"1",
"980020",55,406592,"1",
"980030",1,406592,"1",
"980040",1,406592,"1",
"980070",85400,406592,"1",
"980090",100,406592,"1",
"980210",100,406592,"1",
"980230",100,406592,"1",
"980280",100,406592,"1",
"980300",100,406592,"1",
"980330",100,406592,"1",
"800931",1190,406601,"1",
"800940",6626,406601,"1",
"900000",110600,406601,"1",
"950000",14577,406601,"1",
"950010",3995,406601,"1",
"950023",-130,406601,"1",
"980000",110600,406601,"1",
"980010",6,406601,"1",
"980020",37,406601,"1",
"980030",2,406601,"1",
"980040",4,406601,"1",
"980050",4,406601,"1",
"980070",92158,406601,"1",
"980090",100,406601,"1",
"980220",100,406601,"1",
"980230",100,406601,"1",
"980280",100,406601,"1",
"980310",100,406601,"1",
"980330",100,406601,"1",
"800931",1190,406602,"1",
"800940",6626,406602,"1",
"900000",110600,406602,"1",
"950000",14577,406602,"1",
"950010",3995,406602,"1",
"950023",-130,406602,"1",
"980000",110600,406602,"1",
"980010",6,406602,"1",
"980020",37,406602,"1",
"980030",2,406602,"1",
"980040",4,406602,"1",
"980050",4,406602,"1",
"980070",92158,406602,"1",
"980090",100,406602,"1",
"980220",100,406602,"1",
"980230",100,406602,"1",
"980280",100,406602,"1",
"980310",100,406602,"1",
"980330",100,406602,"1",
"800940",2066,406611,"1",
"900000",27000,406611,"1",
"900050",1000,406611,"1",
"980000",28000,406611,"1",
"980010",2,406611,"1",
"980020",52,406611,"1",
"980030",2,406611,"1",
"980070",28000,406611,"1",
"980220",100,406611,"1",
"980260",100,406611,"1",
"980280",100,406611,"1",
"980310",100,406611,"1",
"800940",2066,406612,"1",
"900000",27000,406612,"1",
"900050",1000,406612,"1",
"980000",28000,406612,"1",
"980010",2,406612,"1",
"980020",52,406612,"1",
"980030",2,406612,"1",
"980070",28000,406612,"1",
"980220",100,406612,"1",
"980260",100,406612,"1",
"980280",100,406612,"1",
"980310",100,406612,"1",
"800940",1607,406621,"1",
"900000",21000,406621,"1",
"900131",7800,406621,"1",
"950000",2208,406621,"1",
"950010",513,406621,"1",
"980000",28800,406621,"1",
"980010",4,406621,"1",
"980020",36,406621,"1",
"980030",1,406621,"1",
"980040",1,406621,"1",
"980050",3,406621,"1",
"980070",26079,406621,"1",
"980220",100,406621,"1",
"980260",100,406621,"1",
"980280",100,406621,"1",
"980300",100,406621,"1",
"980330",100,406621,"1",
"800940",1607,406622,"1",
"900000",21000,406622,"1",
"900131",7800,406622,"1",
"950000",2208,406622,"1",
"950010",513,406622,"1",
"980000",28800,406622,"1",
"980010",4,406622,"1",
"980020",36,406622,"1",
"980030",1,406622,"1",
"980040",1,406622,"1",
"980050",3,406622,"1",
"980070",26079,406622,"1",
"980220",100,406622,"1",
"980260",100,406622,"1",
"980280",100,406622,"1",
"980300",100,406622,"1",
"980330",100,406622,"1",
"800932",49,406631,"1",
"800940",2372,406631,"1",
"900000",31000,406631,"1",
"950000",3739,406631,"1",
"950010",1120,406631,"1",
"980000",31000,406631,"1",
"980010",4,406631,"1",
"980020",37,406631,"1",
"980030",2,406631,"1",
"980040",3,406631,"1",
"980050",2,406631,"1",
"980070",26141,406631,"1",
"980090",100,406631,"1",
"980220",100,406631,"1",
"980230",100,406631,"1",
"980280",100,406631,"1",
"980300",100,406631,"1",
"980330",100,406631,"1",
"800932",49,406632,"1",
"800940",2372,406632,"1",
"900000",31000,406632,"1",
"950000",3739,406632,"1",
"950010",1120,406632,"1",
"980000",31000,406632,"1",
"980010",4,406632,"1",
"980020",37,406632,"1",
"980030",2,406632,"1",
"980040",3,406632,"1",
"980050",2,406632,"1",
"980070",26141,406632,"1",
"980090",100,406632,"1",
"980220",100,406632,"1",
"980230",100,406632,"1",
"980280",100,406632,"1",
"980300",100,406632,"1",
"980330",100,406632,"1",
"800940",135,406641,"1",
"900000",1760,406641,"1",
"980000",1760,406641,"1",
"980010",1,406641,"1",
"980020",30,406641,"1",
"980030",1,406641,"1",
"980070",1760,406641,"1",
"980210",100,406641,"1",
"980260",100,406641,"1",
"980280",100,406641,"1",
"980290",100,406641,"1",
"800940",135,406642,"1",
"900000",1760,406642,"1",
"980000",1760,406642,"1",
"980010",1,406642,"1",
"980020",30,406642,"1",
"980030",1,406642,"1",
"980070",1760,406642,"1",
"980210",100,406642,"1",
"980260",100,406642,"1",
"980280",100,406642,"1",
"980290",100,406642,"1",
"800940",9634,406651,"1","T"
"900000",150000,406651,"1",
"950001",-4000,406651,"1",
"980000",150000,406651,"1",
"980010",4,406651,"1",
"980020",34,406651,"1",
"980030",1,406651,"1",
"980040",2,406651,"1",
"980050",2,406651,"1",
"980070",154000,406651,"1",
"980210",100,406651,"1",
"980260",100,406651,"1",
"980270",100,406651,"1",
"980310",100,406651,"1",
"980330",100,406651,"1",
"800940",9634,406652,"1","T"
"900000",150000,406652,"1",
"950001",-4000,406652,"1",
"980000",150000,406652,"1",
"980010",4,406652,"1",
"980020",34,406652,"1",
"980030",1,406652,"1",
"980040",2,406652,"1",
"980050",2,406652,"1",
"980070",154000,406652,"1",
"980210",100,406652,"1",
"980260",100,406652,"1",
"980270",100,406652,"1",
"980310",100,406652,"1",
"980330",100,406652,"1",
"980010",1,406661,"1",
"980020",39,406661,"1",
"980030",1,406661,"1",
"980040",1,406661,"1",
"980220",100,406661,"1",
"980260",100,406661,"1",
"980280",100,406661,"1",
"980300",100,406661,"1",
"980330",100,406661,"1",
"980010",1,406662,"1",
"980020",39,406662,"1",
"980030",1,406662,"1",
"980040",1,406662,"1",
"980220",100,406662,"1",
"980260",100,406662,"1",
"980280",100,406662,"1",
"980300",100,406662,"1",
"980330",100,406662,"1",
"800940",1148,406671,"1",
"900000",15000,406671,"1",
"900030",600,406671,"1",
"950000",1250,406671,"1",
"950001",-2900,406671,"1",
"950010",625,406671,"1",
"950011",-314,406671,"1",
"980000",15600,406671,"1",
"980010",4,406671,"1",
"980020",63,406671,"1",
"980030",2,406671,"1",
"980040",2,406671,"1",
"980050",1,406671,"1",
"980070",16939,406671,"1",
"980090",100,406671,"1",
"980220",100,406671,"1",
"980240",100,406671,"1",
"980270",100,406671,"1",
"980290",100,406671,"1",
