"HH_CU_Q","hhid","hhid_","newid"
1,.,"A",721151
1,.,"A",721152
1,.,"A",721161
1,.,"A",721162
1,.,"A",721171
1,.,"A",721172
1,.,"A",721181
1,.,"A",721182
3,20,"D",721191
3,65,"D",721192
1,.,"A",721201
1,.,"A",721202
1,.,"A",721211
1,.,"A",721212
1,.,"A",721221
1,.,"A",721222
1,.,"A",721231
1,.,"A",721232
1,.,"A",721241
1,.,"A",721242
1,.,"A",721251
1,.,"A",721252
1,.,"A",721261
1,.,"A",721262
1,.,"A",721271
1,.,"A",721272
1,.,"A",721281
1,.,"A",721282
1,.,"A",721291
1,.,"A",721292
2,29,"D",721301
2,75,"D",721302
1,.,"A",721311
1,.,"A",721312
1,.,"A",721321
1,.,"A",721322
1,.,"A",721331
1,.,"A",721332
1,.,"A",721341
1,.,"A",721342
1,.,"A",721352
1,.,"A",721361
1,.,"A",721362
1,.,"A",721371
1,.,"A",721372
6,8,"D",721381
6,50,"D",721382
1,.,"A",721392
1,.,"A",721401
1,.,"A",721402
1,.,"A",721411
1,.,"A",721412
1,.,"A",721421
1,.,"A",721422
1,.,"A",721431
1,.,"A",721432
1,.,"A",721441
1,.,"A",721442
1,.,"A",721451
1,.,"A",721461
1,.,"A",721462
1,.,"A",721471
1,.,"A",721472
1,.,"A",721481
1,.,"A",721482
1,.,"A",721492
1,.,"A",721501
1,.,"A",721502
1,.,"A",721511
1,.,"A",721512
1,.,"A",721522
1,.,"A",721531
1,.,"A",721532
1,.,"A",721542
1,.,"A",721552
1,.,"A",721561
1,.,"A",721562
1,.,"A",721571
1,.,"A",721572
1,.,"A",721581
1,.,"A",721582
1,.,"A",721591
1,.,"A",721592
1,.,"A",721601
1,.,"A",721602
1,.,"A",721611
1,.,"A",721612
1,.,"A",721622
1,.,"A",721631
1,.,"A",721641
1,.,"A",721642
1,.,"A",721651
1,.,"A",721652
1,.,"A",721661
1,.,"A",721662
1,.,"A",721671
1,.,"A",721672
1,.,"A",721681
1,.,"A",721682
1,.,"A",721691
1,.,"A",721692
2,23,"D",721701
2,69,"D",721702
1,.,"A",721711
1,.,"A",721712
1,.,"A",721722
2,45,"D",721732
1,.,"A",721741
1,.,"A",721742
1,.,"A",721751
1,.,"A",721752
1,.,"A",721761
1,.,"A",721762
1,.,"A",721771
1,.,"A",721772
1,.,"A",721781
1,.,"A",721782
1,.,"A",721791
1,.,"A",721792
1,.,"A",721801
1,.,"A",721802
1,.,"A",721811
1,.,"A",721812
1,.,"A",721821
1,.,"A",721822
1,.,"A",721831
1,.,"A",721832
1,.,"A",721841
1,.,"A",721842
1,.,"A",721851
1,.,"A",721852
1,.,"A",721861
1,.,"A",721862
1,.,"A",721871
1,.,"A",721872
1,.,"A",721881
1,.,"A",721882
1,.,"A",721891
1,.,"A",721892
1,.,"A",721901
1,.,"A",721902
1,.,"A",721911
1,.,"A",721912
1,.,"A",721921
1,.,"A",721922
1,.,"A",721931
1,.,"A",721932
1,.,"A",721941
1,.,"A",721942
1,.,"A",721951
1,.,"A",721952
1,.,"A",721961
1,.,"A",721962
1,.,"A",721971
1,.,"A",721972
1,.,"A",721981
1,.,"A",721982
1,.,"A",721991
1,.,"A",721992
1,.,"A",722001
1,.,"A",722002
1,.,"A",722011
1,.,"A",722012
1,.,"A",722021
1,.,"A",722022
1,.,"A",722031
1,.,"A",722032
1,.,"A",722041
1,.,"A",722042
1,.,"A",722051
1,.,"A",722052
1,.,"A",722061
1,.,"A",722062
1,.,"A",722072
1,.,"A",722081
1,.,"A",722082
1,.,"A",722091
1,.,"A",722092
1,.,"A",722101
1,.,"A",722102
1,.,"A",722111
1,.,"A",722112
1,.,"A",722121
1,.,"A",722122
1,.,"A",722131
1,.,"A",722132
1,.,"A",722141
1,.,"A",722142
1,.,"A",722151
1,.,"A",722152
1,.,"A",722161
1,.,"A",722162
1,.,"A",722171
1,.,"A",722172
1,.,"A",722182
1,.,"A",722191
1,.,"A",722192
1,.,"A",722201
1,.,"A",722202
1,.,"A",722211
1,.,"A",722212
1,.,"A",722221
1,.,"A",722222
1,.,"A",722231
1,.,"A",722232
1,.,"A",722241
1,.,"A",722242
1,.,"A",722251
1,.,"A",722252
1,.,"A",722261
1,.,"A",722262
1,.,"A",722271
1,.,"A",722272
1,.,"A",722281
1,.,"A",722282
1,.,"A",722291
1,.,"A",722292
1,.,"A",722301
1,.,"A",722302
1,.,"A",722311
1,.,"A",722312
1,.,"A",722322
1,.,"A",722331
1,.,"A",722332
1,.,"A",722341
1,.,"A",722342
1,.,"A",722351
1,.,"A",722352
1,.,"A",722361
1,.,"A",722362
1,.,"A",722371
1,.,"A",722372
1,.,"A",722381
1,.,"A",722382
1,.,"A",722391
1,.,"A",722392
1,.,"A",722401
1,.,"A",722402
1,.,"A",722411
1,.,"A",722412
1,.,"A",722421
1,.,"A",722422
1,.,"A",722431
1,.,"A",722432
1,.,"A",722441
1,.,"A",722442
1,.,"A",722451
1,.,"A",722452
1,.,"A",722461
1,.,"A",722462
1,.,"A",722471
1,.,"A",722472
2,11,"D",722481
2,56,"D",722482
1,.,"A",722491
1,.,"A",722492
1,.,"A",722501
1,.,"A",722502
1,.,"A",722511
1,.,"A",722521
1,.,"A",722522
1,.,"A",722531
1,.,"A",722542
1,.,"A",722551
1,.,"A",722552
1,.,"A",722561
1,.,"A",722562
1,.,"A",722571
1,.,"A",722572
1,.,"A",722581
1,.,"A",722582
1,.,"A",722591
1,.,"A",722592
1,.,"A",722601
1,.,"A",722602
1,.,"A",722611
1,.,"A",722612
1,.,"A",722621
1,.,"A",722632
1,.,"A",722641
1,.,"A",722642
1,.,"A",722651
2,16,"D",722661
2,61,"D",722662
1,.,"A",722671
1,.,"A",722672
1,.,"A",722681
