"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
1001831,"980281",100,,"1"
1001831,"980286",100,,"1"
1001831,"980310",100,,"1"
1001831,"980330",100,,"1"
1001832,"800940",7629,,"1"
1001832,"900000",99721,,"1"
1001832,"980000",99721,,"1"
1001832,"980010",4,,"1"
1001832,"980020",34,,"1"
1001832,"980030",2,,"1"
1001832,"980040",2,,"1"
1001832,"980050",2,,"1"
1001832,"980070",99721,,"1"
1001832,"980090",100,,"1"
1001832,"980210",100,,"1"
1001832,"980230",100,,"1"
1001832,"980281",100,,"1"
1001832,"980286",100,,"1"
1001832,"980310",100,,"1"
1001832,"980330",100,,"1"
1001841,"800940",2678,,"1"
1001841,"900000",35000,,"1"
1001841,"980000",35000,,"1"
1001841,"980010",4,,"1"
1001841,"980020",39,,"1"
1001841,"980030",1,,"1"
1001841,"980040",2,,"1"
1001841,"980050",2,,"1"
1001841,"980070",35000,,"1"
1001841,"980090",100,,"1"
1001841,"980210",100,,"1"
1001841,"980230",100,,"1"
1001841,"980281",100,,"1"
1001841,"980286",100,,"1"
1001841,"980310",100,,"1"
1001841,"980330",100,,"1"
1001842,"800940",2678,,"1"
1001842,"900000",35000,,"1"
1001842,"980000",35000,,"1"
1001842,"980010",4,,"1"
1001842,"980020",39,,"1"
1001842,"980030",1,,"1"
1001842,"980040",2,,"1"
1001842,"980050",2,,"1"
1001842,"980070",35000,,"1"
1001842,"980090",100,,"1"
1001842,"980210",100,,"1"
1001842,"980230",100,,"1"
1001842,"980281",100,,"1"
1001842,"980286",100,,"1"
1001842,"980310",100,,"1"
1001842,"980330",100,,"1"
1001851,"800940",3825,,"1"
1001851,"900010",25000,,"1"
1001851,"900030",30442,,"1"
1001851,"900040",25400,,"1"
1001851,"900050",5500,,"1"
1001851,"950001",-250,,"1"
1001851,"980000",86342,,"1"
1001851,"980010",2,,"1"
1001851,"980020",81,,"1"
1001851,"980030",1,,"1"
1001851,"980040",2,,"1"
1001851,"980060",2,,"1"
1001851,"980070",86592,,"1"
1001851,"980090",100,,"1"
1001851,"980220",100,,"1"
1001851,"980240",100,,"1"
1001851,"980281",100,,"1"
1001851,"980286",100,,"1"
1001851,"980310",100,,"1"
1001851,"980330",100,,"1"
1001852,"800940",3825,,"1"
1001852,"900010",25000,,"1"
1001852,"900030",30442,,"1"
1001852,"900040",25400,,"1"
1001852,"900050",5500,,"1"
1001852,"950001",-250,,"1"
1001852,"980000",86342,,"1"
1001852,"980010",2,,"1"
1001852,"980020",81,,"1"
1001852,"980030",1,,"1"
1001852,"980040",2,,"1"
1001852,"980060",2,,"1"
1001852,"980070",86592,,"1"
1001852,"980090",100,,"1"
1001852,"980220",100,,"1"
1001852,"980240",100,,"1"
1001852,"980281",100,,"1"
1001852,"980286",100,,"1"
1001852,"980310",100,,"1"
1001852,"980330",100,,"1"
1001861,"800940",6233,,"1"
1001861,"900000",81479,,"1"
1001861,"980000",81479,,"1"
1001861,"980010",3,,"1"
1001861,"980020",44,,"1"
1001861,"980030",3,,"1"
1001861,"980040",4,,"1"
1001861,"980070",81479,,"1"
1001861,"980090",100,,"1"
1001861,"980210",100,,"1"
1001861,"980230",100,,"1"
1001861,"980281",100,,"1"
1001861,"980286",100,,"1"
1001861,"980310",100,,"1"
1001861,"980330",100,,"1"
1001862,"800940",3808,,"1"
1001862,"900000",49778,,"1"
1001862,"980000",49778,,"1"
1001862,"980010",3,,"1"
1001862,"980020",44,,"1"
1001862,"980030",3,,"1"
1001862,"980040",4,,"1"
1001862,"980070",49778,,"1"
1001862,"980090",100,,"1"
1001862,"980210",100,,"1"
1001862,"980230",100,,"1"
1001862,"980281",100,,"1"
1001862,"980286",100,,"1"
1001862,"980310",100,,"1"
1001862,"980330",100,,"1"
1001871,"800940",8109,,"1"
1001871,"900000",106000,,"1"
1001871,"980000",106000,,"1"
1001871,"980010",5,,"1"
1001871,"980020",24,,"1"
1001871,"980030",4,,"1"
1001871,"980040",4,,"1"
1001871,"980060",1,,"1"
1001871,"980070",106000,,"1"
1001871,"980210",100,,"1"
1001871,"980260",100,,"1"
1001871,"980282",100,,"1"
1001871,"980286",100,,"1"
1001871,"980310",100,,"1"
1001871,"980330",100,,"1"
1001872,"800940",8109,,"1"
1001872,"900000",106000,,"1"
1001872,"980000",106000,,"1"
1001872,"980010",5,,"1"
1001872,"980020",24,,"1"
1001872,"980030",4,,"1"
1001872,"980040",4,,"1"
1001872,"980060",1,,"1"
1001872,"980070",106000,,"1"
1001872,"980210",100,,"1"
1001872,"980260",100,,"1"
1001872,"980282",100,,"1"
1001872,"980286",100,,"1"
1001872,"980310",100,,"1"
1001872,"980330",100,,"1"
1001881,"800940",3905,,"1"
1001881,"900000",51046,,"1"
1001881,"980000",51046,,"1"
1001881,"980010",2,,"1"
1001881,"980020",41,,"1"
1001881,"980030",2,,"1"
1001881,"980070",51046,,"1"
1001881,"980220",100,,"1"
1001881,"980260",100,,"1"
1001881,"980281",100,,"1"
1001881,"980286",100,,"1"
1001881,"980310",100,,"1"
1001882,"800940",6467,,"1"
1001882,"900000",84540,,"1"
1001882,"980000",84540,,"1"
1001882,"980010",2,,"1"
1001882,"980020",41,,"1"
1001882,"980030",2,,"1"
1001882,"980070",84540,,"1"
1001882,"980090",100,,"1"
1001882,"980220",100,,"1"
1001882,"980250",100,,"1"
1001882,"980281",100,,"1"
1001882,"980286",100,,"1"
1001882,"980310",100,,"1"
1001891,"800940",12470,,"1"
1001891,"900000",43000,,"1"
1001891,"900010",60000,,"1"
1001891,"950001",-1956,,"1"
1001891,"950013",327,,"1"
1001891,"980000",103000,,"1"
1001891,"980010",4,,"1"
1001891,"980020",33,,"1"
1001891,"980030",2,,"1"
1001891,"980040",1,,"1"
1001891,"980050",2,,"1"
1001891,"980070",104629,,"1"
1001891,"980090",100,,"1"
1001891,"980220",100,,"1"
1001891,"980230",100,,"1"
1001891,"980281",100,,"1"
1001891,"980286",100,,"1"
1001891,"980310",100,,"1"
1001891,"980330",100,,"1"
1001892,"800940",12470,,"1"
1001892,"900000",43000,,"1"
1001892,"900010",60000,,"1"
1001892,"950001",-1956,,"1"
1001892,"950013",327,,"1"
1001892,"980000",103000,,"1"
1001892,"980010",4,,"1"
1001892,"980020",33,,"1"
1001892,"980030",2,,"1"
1001892,"980040",1,,"1"
1001892,"980050",2,,"1"
1001892,"980070",104629,,"1"
1001892,"980090",100,,"1"
1001892,"980220",100,,"1"
1001892,"980230",100,,"1"
1001892,"980281",100,,"1"
1001892,"980286",100,,"1"
1001892,"980310",100,,"1"
1001892,"980330",100,,"1"
1001901,"900030",24089,,"1"
1001901,"900040",5558,,"1"
1001901,"900080",157,,"1"
1001901,"980000",29804,,"1"
1001901,"980010",2,,"1"
1001901,"980020",87,"T","1"
1001901,"980060",1,,"1"
1001901,"980070",29804,,"1"
1001901,"980220",100,,"1"
1001901,"980260",100,,"1"
1001901,"980281",100,,"1"
1001901,"980286",100,,"1"
1001901,"980310",100,,"1"
1001902,"900030",19421,,"1"
1001902,"900040",24010,,"1"
1001902,"900050",3926,,"1"
1001902,"980000",47356,,"1"
1001902,"980010",2,,"1"
1001902,"980020",87,"T","1"
1001902,"980060",1,,"1"
1001902,"980070",47356,,"1"
1001902,"980090",100,,"1"
1001902,"980220",100,,"1"
1001902,"980250",100,,"1"
1001902,"980281",100,,"1"
1001902,"980286",100,,"1"
1001902,"980310",100,,"1"
1001911,"800931",363,,"1"
1001911,"800940",3596,,"1"
1001911,"900000",47000,,"1"
1001911,"950001",-2050,,"1"
1001911,"950002",168,,"1"
1001911,"950011",-600,,"1"
1001911,"950012",419,,"1"
1001911,"980000",47000,,"1"
1001911,"980010",2,,"1"
1001911,"980020",54,,"1"
1001911,"980030",2,,"1"
1001911,"980040",2,,"1"
1001911,"980070",49063,,"1"
1001911,"980090",100,,"1"
1001911,"980210",100,,"1"
1001911,"980240",100,,"1"
1001911,"980281",100,,"1"
1001911,"980286",100,,"1"
1001911,"980300",100,,"1"
1001911,"980330",100,,"1"
1001912,"800931",363,,"1"
1001912,"800940",3596,,"1"
1001912,"900000",47000,,"1"
1001912,"950001",-2050,,"1"
1001912,"950002",168,,"1"
1001912,"950011",-600,,"1"
1001912,"950012",419,,"1"
1001912,"980000",47000,,"1"
1001912,"980010",2,,"1"
1001912,"980020",54,,"1"
1001912,"980030",2,,"1"
1001912,"980040",2,,"1"
1001912,"980070",49063,,"1"
1001912,"980090",100,,"1"
1001912,"980210",100,,"1"
1001912,"980240",100,,"1"
1001912,"980281",100,,"1"
1001912,"980286",100,,"1"
1001912,"980300",100,,"1"
1001912,"980330",100,,"1"
1001921,"800910",3524,,"1"
1001921,"800932",3000,,"1"
1001921,"800940",5050,,"1"
1001921,"900000",66000,,"1"
1001921,"900080",516,,"1"
1001921,"950001",-1307,,"1"
1001921,"950002",2980,,"1"
1001921,"950011",-94,,"1"
1001921,"950012",696,,"1"
1001921,"980000",66516,,"1"
1001921,"980010",2,,"1"
1001921,"980020",57,,"1"
1001921,"980030",2,,"1"
1001921,"980040",2,,"1"
1001921,"980070",64241,,"1"
1001921,"980090",100,,"1"
1001921,"980210",100,,"1"
1001921,"980230",100,,"1"
1001921,"980281",100,,"1"
1001921,"980285",100,,"1"
1001921,"980310",100,,"1"
1001921,"980330",100,,"1"
1001922,"800910",3524,,"1"
1001922,"800932",3000,,"1"
1001922,"800940",5050,,"1"
1001922,"900000",66000,,"1"
1001922,"900080",516,,"1"
1001922,"950001",-1307,,"1"
1001922,"950002",2980,,"1"
1001922,"950011",-94,,"1"
1001922,"950012",696,,"1"
1001922,"980000",66516,,"1"
1001922,"980010",2,,"1"
1001922,"980020",57,,"1"
1001922,"980030",2,,"1"
1001922,"980040",2,,"1"
1001922,"980070",64241,,"1"
1001922,"980090",100,,"1"
1001922,"980210",100,,"1"
1001922,"980230",100,,"1"
1001922,"980281",100,,"1"
1001922,"980285",100,,"1"
1001922,"980310",100,,"1"
1001922,"980330",100,,"1"
1001931,"800940",4035,,"1"
1001931,"900000",52745,,"1"
1001931,"900040",25762,,"1"
1001931,"900080",30999,"T","1"
1001931,"950002",468,,"1"
1001931,"950012",1222,,"1"
1001931,"950022",400,,"1"
1001931,"980000",109507,"T","1"
1001931,"980010",2,,"1"
1001931,"980020",51,,"1"
1001931,"980030",2,,"1"
1001931,"980040",2,,"1"
1001931,"980070",107417,"T","1"
1001931,"980090",100,,"1"
1001931,"980220",100,,"1"
1001931,"980230",100,,"1"
1001931,"980281",100,,"1"
1001931,"980286",100,,"1"
1001931,"980310",100,,"1"
1001931,"980330",100,,"1"
1001932,"800940",5258,,"1"
1001932,"900000",68737,,"1"
1001932,"900040",25273,,"1"
1001932,"900080",30999,"T","1"
1001932,"950002",468,,"1"
1001932,"950012",1222,,"1"
1001932,"950022",400,,"1"
1001932,"980000",125010,"T","1"
1001932,"980010",2,,"1"
1001932,"980020",51,,"1"
1001932,"980030",2,,"1"
1001932,"980040",2,,"1"
1001932,"980070",122920,"T","1"
1001932,"980090",100,,"1"
1001932,"980220",100,,"1"
1001932,"980230",100,,"1"
1001932,"980281",100,,"1"
1001932,"980286",100,,"1"
1001932,"980310",100,,"1"
1001932,"980330",100,,"1"
1001941,"800940",12505,,"1"
1001941,"900000",161478,,"1"
1001941,"900010",-22538,"T","1"
1001941,"980000",138941,"T","1"
1001941,"980010",9,,"1"
1001941,"980020",63,,"1"
1001941,"980030",7,,"1"
1001941,"980070",138941,"T","1"
1001941,"980090",100,,"1"
1001941,"980220",100,,"1"
1001941,"980250",100,,"1"
1001941,"980281",100,,"1"
1001941,"980286",100,,"1"
1001941,"980310",100,,"1"
1001951,"800940",6120,,"1"
1001951,"900000",80000,,"1"
1001951,"900080",475,,"1"
1001951,"980000",80475,,"1"
1001951,"980010",1,,"1"
1001951,"980020",55,,"1"
1001951,"980030",1,,"1"
1001951,"980040",1,,"1"
1001951,"980070",80475,,"1"
1001951,"980090",100,,"1"
1001951,"980220",100,,"1"
1001951,"980230",100,,"1"
1001951,"980281",100,,"1"
1001951,"980286",100,,"1"
1001951,"980310",100,,"1"
1001951,"980330",100,,"1"
1001952,"800940",6120,,"1"
1001952,"900000",80000,,"1"
1001952,"900080",67,,"1"
1001952,"980000",80067,,"1"
1001952,"980010",1,,"1"
1001952,"980020",55,,"1"
1001952,"980030",1,,"1"
1001952,"980040",1,,"1"
1001952,"980070",80067,,"1"
1001952,"980090",100,,"1"
1001952,"980220",100,,"1"
1001952,"980230",100,,"1"
1001952,"980281",100,,"1"
1001952,"980286",100,,"1"
1001952,"980310",100,,"1"
1001952,"980330",100,,"1"
1001961,"800940",5823,,"1"
1001961,"900000",76118,,"1"
1001961,"980000",76118,,"1"
1001961,"980010",4,,"1"
1001961,"980020",35,,"1"
1001961,"980030",2,,"1"
1001961,"980040",2,,"1"
1001961,"980050",2,,"1"
1001961,"980070",76118,,"1"
1001961,"980090",100,,"1"
1001961,"980220",100,,"1"
1001961,"980230",100,,"1"
1001961,"980281",100,,"1"
1001961,"980286",100,,"1"
1001961,"980310",100,,"1"
1001961,"980330",100,,"1"
1001962,"800940",6449,,"1"
1001962,"900000",243659,"T","1"
1001962,"980000",243659,"T","1"
1001962,"980010",4,,"1"
1001962,"980020",35,,"1"
1001962,"980030",2,,"1"
1001962,"980040",2,,"1"
1001962,"980050",2,,"1"
1001962,"980070",243659,"T","1"
1001962,"980090",100,,"1"
1001962,"980220",100,,"1"
1001962,"980230",100,,"1"
1001962,"980281",100,,"1"
1001962,"980286",100,,"1"
1001962,"980310",100,,"1"
1001962,"980330",100,,"1"
1001971,"800931",29200,,"1"
1001971,"800940",11169,,"1"
1001971,"900000",146000,,"1"
1001971,"950001",-1200,,"1"
1001971,"950002",13876,,"1"
1001971,"950012",5978,,"1"
1001971,"980000",146000,,"1"
1001971,"980010",2,,"1"
1001971,"980020",62,,"1"
1001971,"980030",2,,"1"
1001971,"980040",2,,"1"
1001971,"980060",1,,"1"
1001971,"980070",127346,,"1"
1001971,"980090",100,,"1"
1001971,"980220",100,,"1"
1001971,"980230",100,,"1"
1001971,"980281",100,,"1"
1001971,"980286",100,,"1"
1001971,"980310",100,,"1"
1001971,"980330",100,,"1"
1001972,"800931",29200,,"1"
1001972,"800940",11169,,"1"
1001972,"900000",146000,,"1"
1001972,"950001",-1200,,"1"
1001972,"950002",13876,,"1"
1001972,"950012",5978,,"1"
1001972,"980000",146000,,"1"
1001972,"980010",2,,"1"
1001972,"980020",62,,"1"
1001972,"980030",2,,"1"
1001972,"980040",2,,"1"
1001972,"980060",1,,"1"
1001972,"980070",127346,,"1"
1001972,"980090",100,,"1"
1001972,"980220",100,,"1"
1001972,"980230",100,,"1"
1001972,"980281",100,,"1"
1001972,"980286",100,,"1"
1001972,"980310",100,,"1"
1001972,"980330",100,,"1"
1001981,"800940",3797,,"1"
1001981,"900000",49627,,"1"
1001981,"980000",49627,,"1"
1001981,"980010",3,,"1"
1001981,"980020",40,,"1"
1001981,"980030",2,,"1"
1001981,"980050",1,,"1"
1001981,"980070",49627,,"1"
1001981,"980220",100,,"1"
1001981,"980260",100,,"1"
1001981,"980281",100,,"1"
1001981,"980285",100,,"1"
1001981,"980310",100,,"1"
1001982,"800940",3643,,"1"
1001982,"900000",47621,,"1"
1001982,"980000",47621,,"1"
1001982,"980010",3,,"1"
1001982,"980020",40,,"1"
1001982,"980030",2,,"1"
1001982,"980050",1,,"1"
1001982,"980070",47621,,"1"
1001982,"980090",100,,"1"
1001982,"980220",100,,"1"
1001982,"980250",100,,"1"
1001982,"980281",100,,"1"
1001982,"980285",100,,"1"
1001982,"980310",100,,"1"
1001991,"800940",505,,"1"
1001991,"900000",6600,,"1"
1001991,"980000",6600,,"1"
1001991,"980010",1,,"1"
1001991,"980020",38,,"1"
1001991,"980030",1,,"1"
1001991,"980040",1,,"1"
1001991,"980070",6600,,"1"
1001991,"980220",100,,"1"
1001991,"980260",100,,"1"
1001991,"980281",100,,"1"
1001991,"980286",100,,"1"
1001991,"980300",100,,"1"
1001991,"980330",100,,"1"
1001992,"800940",505,,"1"
1001992,"900000",6600,,"1"
1001992,"980000",6600,,"1"
1001992,"980010",1,,"1"
1001992,"980020",38,,"1"
1001992,"980030",1,,"1"
1001992,"980040",1,,"1"
1001992,"980070",6600,,"1"
1001992,"980220",100,,"1"
1001992,"980260",100,,"1"
1001992,"980281",100,,"1"
1001992,"980286",100,,"1"
1001992,"980300",100,,"1"
1001992,"980330",100,,"1"
1002001,"800940",5322,,"1"
1002001,"900000",69565,,"1"
1002001,"980000",69565,,"1"
1002001,"980010",2,,"1"
1002001,"980020",30,,"1"
1002001,"980030",2,,"1"
1002001,"980040",3,,"1"
1002001,"980070",69565,,"1"
1002001,"980090",100,,"1"
1002001,"980220",100,,"1"
1002001,"980230",100,,"1"
1002001,"980281",100,,"1"
1002001,"980286",100,,"1"
1002001,"980310",100,,"1"
1002001,"980330",100,,"1"
1002002,"800940",5702,,"1"
1002002,"900000",77658,,"1"
1002002,"980000",77658,,"1"
1002002,"980010",2,,"1"
1002002,"980020",30,,"1"
1002002,"980030",2,,"1"
1002002,"980040",3,,"1"
1002002,"980070",77658,,"1"
1002002,"980090",100,,"1"
1002002,"980220",100,,"1"
1002002,"980230",100,,"1"
1002002,"980281",100,,"1"
1002002,"980286",100,,"1"
1002002,"980310",100,,"1"
1002002,"980330",100,,"1"
1002011,"800940",383,,"1"
1002011,"900000",5000,,"1"
1002011,"900030",11525,,"1"
1002011,"900040",2088,,"1"
1002011,"980000",18613,,"1"
1002011,"980010",2,,"1"
1002011,"980020",65,,"1"
1002011,"980030",1,,"1"
1002011,"980040",1,,"1"
1002011,"980060",1,,"1"
1002011,"980070",18613,,"1"
1002011,"980090",100,,"1"
1002011,"980220",100,,"1"
1002011,"980230",100,,"1"
1002011,"980281",100,,"1"
1002011,"980286",100,,"1"
1002011,"980300",100,,"1"
1002011,"980330",100,,"1"
1002012,"800940",383,,"1"
1002012,"900000",5000,,"1"
1002012,"900030",11525,,"1"
1002012,"900040",2088,,"1"
1002012,"980000",18613,,"1"
1002012,"980010",2,,"1"
1002012,"980020",65,,"1"
1002012,"980030",1,,"1"
1002012,"980040",1,,"1"
1002012,"980060",1,,"1"
1002012,"980070",18613,,"1"
1002012,"980090",100,,"1"
1002012,"980220",100,,"1"
1002012,"980230",100,,"1"
1002012,"980281",100,,"1"
1002012,"980286",100,,"1"
1002012,"980300",100,,"1"
1002012,"980330",100,,"1"
1002021,"800931",1455,,"1"
1002021,"800940",5814,,"1"
1002021,"900000",76000,,"1"
1002021,"900040",10800,,"1"
1002021,"950001",-7800,,"1"
1002021,"950002",11378,,"1"
1002021,"980000",86800,,"1"
1002021,"980010",2,,"1"
1002021,"980020",59,,"1"
1002021,"980030",1,,"1"
1002021,"980040",2,,"1"
1002021,"980070",83222,,"1"
1002021,"980090",100,,"1"
1002021,"980210",100,,"1"
1002021,"980230",100,,"1"
1002021,"980281",100,,"1"
1002021,"980286",100,,"1"
1002021,"980310",100,,"1"
1002021,"980330",100,,"1"
1002022,"800931",1455,,"1"
1002022,"800940",5814,,"1"
1002022,"900000",76000,,"1"
1002022,"900040",10800,,"1"
1002022,"950001",-7800,,"1"
1002022,"950002",11378,,"1"
1002022,"980000",86800,,"1"
1002022,"980010",2,,"1"
1002022,"980020",59,,"1"
1002022,"980030",1,,"1"
1002022,"980040",2,,"1"
1002022,"980070",83222,,"1"
1002022,"980090",100,,"1"
1002022,"980210",100,,"1"
1002022,"980230",100,,"1"
1002022,"980281",100,,"1"
1002022,"980286",100,,"1"
1002022,"980310",100,,"1"
1002022,"980330",100,,"1"
1002031,"800940",8151,,"1"
1002031,"900000",109820,,"1"
1002031,"980000",109820,,"1"
1002031,"980010",6,,"1"
1002031,"980020",44,,"1"
1002031,"980030",4,,"1"
1002031,"980040",3,,"1"
1002031,"980050",2,,"1"
1002031,"980070",109820,,"1"
1002031,"980090",100,,"1"
1002031,"980220",100,,"1"
1002031,"980230",100,,"1"
1002031,"980281",100,,"1"
1002031,"980286",100,,"1"
1002031,"980310",100,,"1"
1002031,"980330",100,,"1"
1002032,"800940",11042,,"1"
1002032,"900000",145106,,"1"
1002032,"980000",145106,,"1"
1002032,"980010",6,,"1"
1002032,"980020",44,,"1"
1002032,"980030",4,,"1"
1002032,"980040",3,,"1"
1002032,"980050",2,,"1"
1002032,"980070",145106,,"1"
1002032,"980090",100,,"1"
1002032,"980220",100,,"1"
1002032,"980230",100,,"1"
1002032,"980281",100,,"1"
1002032,"980286",100,,"1"
1002032,"980310",100,,"1"
1002032,"980330",100,,"1"
1002041,"800940",321,,"1"
1002041,"900000",4200,,"1"
1002041,"900030",17657,,"1"
1002041,"980000",21857,,"1"
1002041,"980010",1,,"1"
1002041,"980020",68,,"1"
1002041,"980030",1,,"1"
1002041,"980040",1,,"1"
1002041,"980060",1,,"1"
1002041,"980070",21857,,"1"
1002041,"980210",100,,"1"
1002041,"980260",100,,"1"
1002041,"980281",100,,"1"
1002041,"980286",100,,"1"
1002041,"980310",100,,"1"
1002041,"980330",100,,"1"
1002042,"800940",321,,"1"
1002042,"900000",4200,,"1"
1002042,"900030",17657,,"1"
1002042,"980000",21857,,"1"
1002042,"980010",1,,"1"
1002042,"980020",68,,"1"
1002042,"980030",1,,"1"
1002042,"980040",1,,"1"
1002042,"980060",1,,"1"
1002042,"980070",21857,,"1"
1002042,"980210",100,,"1"
1002042,"980260",100,,"1"
1002042,"980281",100,,"1"
1002042,"980286",100,,"1"
1002042,"980310",100,,"1"
1002042,"980330",100,,"1"
1002051,"800940",1933,,"1"
1002051,"900000",25268,,"1"
1002051,"900080",25,,"1"
1002051,"950001",-2089,,"1"
1002051,"950002",1318,,"1"
1002051,"980000",25293,,"1"
1002051,"980010",1,,"1"
1002051,"980020",23,,"1"
1002051,"980030",1,,"1"
1002051,"980040",2,,"1"
1002051,"980070",26063,,"1"
1002051,"980210",100,,"1"
1002051,"980260",100,,"1"
1002051,"980281",100,,"1"
1002051,"980286",100,,"1"
1002051,"980310",100,,"1"
1002051,"980330",100,,"1"
1002052,"800940",1990,,"1"
1002052,"900000",26010,,"1"
1002052,"900080",25,,"1"
1002052,"950001",-2089,,"1"
1002052,"950002",1357,,"1"
1002052,"980000",26035,,"1"
1002052,"980010",1,,"1"
1002052,"980020",23,,"1"
1002052,"980030",1,,"1"
1002052,"980040",2,,"1"
1002052,"980070",26768,,"1"
1002052,"980210",100,,"1"
1002052,"980260",100,,"1"
1002052,"980281",100,,"1"
1002052,"980286",100,,"1"
1002052,"980310",100,,"1"
1002052,"980330",100,,"1"
1002061,"800940",1562,,"1"
1002061,"900000",20413,,"1"
1002061,"980000",20413,,"1"
1002061,"980010",1,,"1"
1002061,"980020",39,,"1"
1002061,"980030",1,,"1"
1002061,"980070",20413,,"1"
1002061,"980210",100,,"1"
1002061,"980260",100,,"1"
1002061,"980281",100,,"1"
1002061,"980285",100,,"1"
1002061,"980310",100,,"1"
1002062,"800940",2941,,"1"
1002062,"900000",38445,,"1"
1002062,"980000",38445,,"1"
1002062,"980010",1,,"1"
1002062,"980020",39,,"1"
1002062,"980030",1,,"1"
1002062,"980070",38445,,"1"
1002062,"980210",100,,"1"
1002062,"980260",100,,"1"
1002062,"980281",100,,"1"
1002062,"980285",100,,"1"
1002062,"980310",100,,"1"
1002071,"900040",50000,,"1"
1002071,"900080",60,,"1"
1002071,"950001",-3000,,"1"
1002071,"950011",-200,,"1"
1002071,"950021",1200,,"1"
1002071,"980000",50060,,"1"
1002071,"980010",3,,"1"
1002071,"980020",59,,"1"
1002071,"980040",3,,"1"
1002071,"980050",1,,"1"
1002071,"980070",52060,,"1"
1002071,"980090",100,,"1"
1002071,"980210",100,,"1"
1002071,"980230",100,,"1"
1002071,"980281",100,,"1"
1002071,"980286",100,,"1"
1002071,"980310",100,,"1"
1002071,"980330",100,,"1"
1002072,"900040",50000,,"1"
1002072,"900080",60,,"1"
1002072,"950001",-3000,,"1"
1002072,"950011",-200,,"1"
1002072,"950021",1200,,"1"
1002072,"980000",50060,,"1"
1002072,"980010",3,,"1"
1002072,"980020",59,,"1"
1002072,"980040",3,,"1"
1002072,"980050",1,,"1"
1002072,"980070",52060,,"1"
1002072,"980090",100,,"1"
1002072,"980210",100,,"1"
1002072,"980230",100,,"1"
1002072,"980281",100,,"1"
1002072,"980286",100,,"1"
1002072,"980310",100,,"1"
1002072,"980330",100,,"1"
1002081,"800940",3872,,"1"
1002081,"900000",50614,,"1"
1002081,"980000",50614,,"1"
1002081,"980010",1,,"1"
1002081,"980020",61,,"1"
1002081,"980030",1,,"1"
1002081,"980070",50614,,"1"
1002081,"980090",100,,"1"
1002081,"980220",100,,"1"
1002081,"980250",100,,"1"
1002081,"980281",100,,"1"
1002081,"980286",100,,"1"
1002081,"980310",100,,"1"
1002082,"800940",2510,,"1"
1002082,"900000",32815,,"1"
1002082,"980000",32815,,"1"
1002082,"980010",1,,"1"
1002082,"980020",61,,"1"
1002082,"980030",1,,"1"
1002082,"980070",32815,,"1"
1002082,"980220",100,,"1"
1002082,"980260",100,,"1"
1002082,"980281",100,,"1"
1002082,"980286",100,,"1"
1002082,"980310",100,,"1"
1002092,"800940",1728,,"1"
1002092,"900000",22590,,"1"
1002092,"980000",22590,,"1"
1002092,"980010",1,,"1"
1002092,"980020",30,,"1"
