"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
992941,"800940","1",8217,,"1"
992941,"800940","1",8217,,"2"
992941,"800940","1",8217,,"3"
992941,"800940","1",8217,,"4"
992941,"800940","1",8217,,"5"
992941,"900000","1",110000,,"1"
992941,"900000","1",110000,,"2"
992941,"900000","1",110000,,"3"
992941,"900000","1",110000,,"4"
992941,"900000","1",110000,,"5"
992941,"900060","1",5000,,"1"
992941,"900060","1",5000,,"2"
992941,"900060","1",5000,,"3"
992941,"900060","1",5000,,"4"
992941,"900060","1",5000,,"5"
992941,"900080","1",400,,"1"
992941,"900080","1",400,,"2"
992941,"900080","1",400,,"3"
992941,"900080","1",400,,"4"
992941,"900080","1",400,,"5"
992941,"950002","1",8525,,"1"
992941,"950002","1",8525,,"2"
992941,"950002","1",8525,,"3"
992941,"950002","1",8525,,"4"
992941,"950002","1",8525,,"5"
992941,"950012","1",3944,,"1"
992941,"950012","1",3944,,"2"
992941,"950012","1",3944,,"3"
992941,"950012","1",3944,,"4"
992941,"950012","1",3944,,"5"
992941,"980000","1",115400,,"1"
992941,"980000","1",115400,,"2"
992941,"980000","1",115400,,"3"
992941,"980000","1",115400,,"4"
992941,"980000","1",115400,,"5"
992941,"980070","1",108531,,"1"
992941,"980070","1",108531,,"2"
992941,"980070","1",108531,,"3"
992941,"980070","1",108531,,"4"
992941,"980070","1",108531,,"5"
992942,"800940","1",8217,,"1"
992942,"800940","1",8217,,"2"
992942,"800940","1",8217,,"3"
992942,"800940","1",8217,,"4"
992942,"800940","1",8217,,"5"
992942,"900000","1",110000,,"1"
992942,"900000","1",110000,,"2"
992942,"900000","1",110000,,"3"
992942,"900000","1",110000,,"4"
992942,"900000","1",110000,,"5"
992942,"900060","1",5000,,"1"
992942,"900060","1",5000,,"2"
992942,"900060","1",5000,,"3"
992942,"900060","1",5000,,"4"
992942,"900060","1",5000,,"5"
992942,"900080","1",400,,"1"
992942,"900080","1",400,,"2"
992942,"900080","1",400,,"3"
992942,"900080","1",400,,"4"
992942,"900080","1",400,,"5"
992942,"950002","1",8525,,"1"
992942,"950002","1",8525,,"2"
992942,"950002","1",8525,,"3"
992942,"950002","1",8525,,"4"
992942,"950002","1",8525,,"5"
992942,"950012","1",3944,,"1"
992942,"950012","1",3944,,"2"
992942,"950012","1",3944,,"3"
992942,"950012","1",3944,,"4"
992942,"950012","1",3944,,"5"
992942,"980000","1",115400,,"1"
992942,"980000","1",115400,,"2"
992942,"980000","1",115400,,"3"
992942,"980000","1",115400,,"4"
992942,"980000","1",115400,,"5"
992942,"980070","1",108531,,"1"
992942,"980070","1",108531,,"2"
992942,"980070","1",108531,,"3"
992942,"980070","1",108531,,"4"
992942,"980070","1",108531,,"5"
987411,"800940","1",5049,,"1"
987411,"800940","1",5049,,"2"
987411,"800940","1",5049,,"3"
987411,"800940","1",5049,,"4"
987411,"800940","1",5049,,"5"
987411,"900000","1",66000,,"1"
987411,"900000","1",66000,,"2"
987411,"900000","1",66000,,"3"
987411,"900000","1",66000,,"4"
987411,"900000","1",66000,,"5"
987411,"900030","1",13200,,"1"
987411,"900030","1",13200,,"2"
987411,"900030","1",13200,,"3"
987411,"900030","1",13200,,"4"
987411,"900030","1",13200,,"5"
987411,"900080","1",50,,"1"
987411,"900080","1",50,,"2"
987411,"900080","1",50,,"3"
987411,"900080","1",50,,"4"
987411,"900080","1",50,,"5"
987411,"950002","1",6581,,"1"
987411,"950002","1",6581,,"2"
987411,"950002","1",6581,,"3"
987411,"950002","1",6581,,"4"
987411,"950002","1",6581,,"5"
987411,"950012","1",3290,,"1"
987411,"950012","1",3290,,"2"
987411,"950012","1",3290,,"3"
987411,"950012","1",3290,,"4"
987411,"950012","1",3290,,"5"
987411,"980000","1",79250,,"1"
987411,"980000","1",79250,,"2"
987411,"980000","1",79250,,"3"
987411,"980000","1",79250,,"4"
987411,"980000","1",79250,,"5"
987411,"980070","1",72879,,"1"
987411,"980070","1",72879,,"2"
987411,"980070","1",72879,,"3"
987411,"980070","1",72879,,"4"
987411,"980070","1",72879,,"5"
987412,"800940","1",5049,,"1"
987412,"800940","1",5049,,"2"
987412,"800940","1",5049,,"3"
987412,"800940","1",5049,,"4"
987412,"800940","1",5049,,"5"
987412,"900000","1",66000,,"1"
987412,"900000","1",66000,,"2"
987412,"900000","1",66000,,"3"
987412,"900000","1",66000,,"4"
987412,"900000","1",66000,,"5"
987412,"900030","1",13200,,"1"
987412,"900030","1",13200,,"2"
987412,"900030","1",13200,,"3"
987412,"900030","1",13200,,"4"
987412,"900030","1",13200,,"5"
987412,"900080","1",50,,"1"
987412,"900080","1",50,,"2"
987412,"900080","1",50,,"3"
987412,"900080","1",50,,"4"
987412,"900080","1",50,,"5"
987412,"950002","1",6581,,"1"
987412,"950002","1",6581,,"2"
987412,"950002","1",6581,,"3"
987412,"950002","1",6581,,"4"
987412,"950002","1",6581,,"5"
987412,"950012","1",3290,,"1"
987412,"950012","1",3290,,"2"
987412,"950012","1",3290,,"3"
987412,"950012","1",3290,,"4"
987412,"950012","1",3290,,"5"
987412,"980000","1",79250,,"1"
987412,"980000","1",79250,,"2"
987412,"980000","1",79250,,"3"
987412,"980000","1",79250,,"4"
987412,"980000","1",79250,,"5"
987412,"980070","1",72879,,"1"
987412,"980070","1",72879,,"2"
987412,"980070","1",72879,,"3"
987412,"980070","1",72879,,"4"
987412,"980070","1",72879,,"5"
998041,"800940","1",153,,"1"
998041,"800940","1",153,,"2"
998041,"800940","1",153,,"3"
998041,"800940","1",153,,"4"
998041,"800940","1",153,,"5"
998041,"900000","1",2000,,"1"
998041,"900000","1",2000,,"2"
998041,"900000","1",2000,,"3"
998041,"900000","1",2000,,"4"
998041,"900000","1",2000,,"5"
998041,"900120","1",400,,"1"
998041,"900120","1",400,,"2"
998041,"900120","1",400,,"3"
998041,"900120","1",400,,"4"
998041,"900120","1",400,,"5"
998041,"900131","1",600,,"1"
998041,"900131","1",600,,"2"
998041,"900131","1",600,,"3"
998041,"900131","1",600,,"4"
998041,"900131","1",600,,"5"
998041,"900150","1",4704,,"1"
998041,"900150","1",4704,,"2"
998041,"900150","1",4704,,"3"
998041,"900150","1",4704,,"4"
998041,"900150","1",4704,,"5"
998041,"980000","1",7704,,"1"
998041,"980000","1",7704,,"2"
998041,"980000","1",7704,,"3"
998041,"980000","1",7704,,"4"
998041,"980000","1",7704,,"5"
998041,"980070","1",7704,,"1"
998041,"980070","1",7704,,"2"
998041,"980070","1",7704,,"3"
998041,"980070","1",7704,,"4"
998041,"980070","1",7704,,"5"
998042,"800940","1",153,,"1"
998042,"800940","1",153,,"2"
998042,"800940","1",153,,"3"
998042,"800940","1",153,,"4"
998042,"800940","1",153,,"5"
998042,"900000","1",2000,,"1"
998042,"900000","1",2000,,"2"
998042,"900000","1",2000,,"3"
998042,"900000","1",2000,,"4"
998042,"900000","1",2000,,"5"
998042,"900120","1",400,,"1"
998042,"900120","1",400,,"2"
998042,"900120","1",400,,"3"
998042,"900120","1",400,,"4"
998042,"900120","1",400,,"5"
998042,"900131","1",600,,"1"
998042,"900131","1",600,,"2"
998042,"900131","1",600,,"3"
998042,"900131","1",600,,"4"
998042,"900131","1",600,,"5"
998042,"900150","1",4704,,"1"
998042,"900150","1",4704,,"2"
998042,"900150","1",4704,,"3"
998042,"900150","1",4704,,"4"
998042,"900150","1",4704,,"5"
998042,"980000","1",7704,,"1"
998042,"980000","1",7704,,"2"
998042,"980000","1",7704,,"3"
998042,"980000","1",7704,,"4"
998042,"980000","1",7704,,"5"
998042,"980070","1",7704,,"1"
998042,"980070","1",7704,,"2"
998042,"980070","1",7704,,"3"
998042,"980070","1",7704,,"4"
998042,"980070","1",7704,,"5"
995321,"800940","1",5355,,"1"
995321,"800940","1",5355,,"2"
995321,"800940","1",5355,,"3"
995321,"800940","1",5355,,"4"
995321,"800940","1",5355,,"5"
995321,"900000","1",70000,,"1"
995321,"900000","1",70000,,"2"
995321,"900000","1",70000,,"3"
995321,"900000","1",70000,,"4"
995321,"900000","1",70000,,"5"
995321,"980000","1",70000,,"1"
995321,"980000","1",70000,,"2"
995321,"980000","1",70000,,"3"
995321,"980000","1",70000,,"4"
995321,"980000","1",70000,,"5"
995321,"980070","1",72900,,"1"
995321,"980070","1",72900,,"2"
995321,"980070","1",72900,,"3"
995321,"980070","1",72900,,"4"
995321,"980070","1",72900,,"5"
995322,"800940","1",5355,,"1"
995322,"800940","1",5355,,"2"
995322,"800940","1",5355,,"3"
995322,"800940","1",5355,,"4"
995322,"800940","1",5355,,"5"
995322,"900000","1",70000,,"1"
995322,"900000","1",70000,,"2"
995322,"900000","1",70000,,"3"
995322,"900000","1",70000,,"4"
995322,"900000","1",70000,,"5"
995322,"980000","1",70000,,"1"
995322,"980000","1",70000,,"2"
995322,"980000","1",70000,,"3"
995322,"980000","1",70000,,"4"
995322,"980000","1",70000,,"5"
995322,"980070","1",72900,,"1"
995322,"980070","1",72900,,"2"
995322,"980070","1",72900,,"3"
995322,"980070","1",72900,,"4"
995322,"980070","1",72900,,"5"
989682,"900030","1",16716,,"1"
989682,"900030","1",6888,,"2"
989682,"900030","1",13500,,"3"
989682,"900030","1",11748,,"4"
989682,"900030","1",7980,,"5"
989682,"980000","1",16716,,"1"
989682,"980000","1",6888,,"2"
989682,"980000","1",13500,,"3"
989682,"980000","1",11748,,"4"
989682,"980000","1",7980,,"5"
989682,"980070","1",16716,,"1"
989682,"980070","1",6888,,"2"
989682,"980070","1",13500,,"3"
989682,"980070","1",11748,,"4"
989682,"980070","1",7980,,"5"
984201,"800940","1",3894,,"1"
984201,"800940","1",3934,,"2"
984201,"800940","1",3313,,"3"
984201,"800940","1",2640,,"4"
984201,"800940","1",3299,,"5"
984201,"900000","1",50907,,"1"
984201,"900000","1",51419,,"2"
984201,"900000","1",43302,,"3"
984201,"900000","1",34513,,"4"
984201,"900000","1",43120,,"5"
