"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
759741,"800940",2678,,"1"
759741,"900000",35000,,"1"
759741,"900150",1732,,"1"
759741,"950001",-2600,,"1"
759741,"980000",36732,,"1"
759741,"980010",6,,"1"
759741,"980020",32,,"1"
759741,"980030",1,,"1"
759741,"980040",3,,"1"
759741,"980050",4,,"1"
759741,"980070",39332,,"1"
759741,"980090",100,,"1"
759741,"980220",100,,"1"
759741,"980230",100,,"1"
759741,"980281",100,,"1"
759741,"980285",100,,"1"
759741,"980300",100,,"1"
759741,"980330",100,,"1"
759742,"800940",2678,,"1"
759742,"900000",35000,,"1"
759742,"900150",1732,,"1"
759742,"950001",-2600,,"1"
759742,"980000",36732,,"1"
759742,"980010",6,,"1"
759742,"980020",32,,"1"
759742,"980030",1,,"1"
759742,"980040",3,,"1"
759742,"980050",4,,"1"
759742,"980070",39332,,"1"
759742,"980090",100,,"1"
759742,"980220",100,,"1"
759742,"980230",100,,"1"
759742,"980281",100,,"1"
759742,"980285",100,,"1"
759742,"980300",100,,"1"
759742,"980330",100,,"1"
759751,"800940",9898,,"1"
759751,"900000",247127,"T","1"
759751,"980000",247127,"T","1"
759751,"980010",4,,"1"
759751,"980020",45,,"1"
759751,"980030",3,,"1"
759751,"980040",4,,"1"
759751,"980050",1,,"1"
759751,"980070",247127,"T","1"
759751,"980090",100,,"1"
759751,"980210",100,,"1"
759751,"980230",100,,"1"
759751,"980281",100,,"1"
759751,"980286",100,,"1"
759751,"980310",100,,"1"
759751,"980330",100,,"1"
759752,"800940",8971,,"1"
759752,"900000",227981,"T","1"
759752,"980000",227981,"T","1"
759752,"980010",4,,"1"
759752,"980020",45,,"1"
759752,"980030",3,,"1"
759752,"980040",4,,"1"
759752,"980050",1,,"1"
759752,"980070",227981,"T","1"
759752,"980090",100,,"1"
759752,"980210",100,,"1"
759752,"980230",100,,"1"
759752,"980281",100,,"1"
759752,"980286",100,,"1"
759752,"980310",100,,"1"
759752,"980330",100,,"1"
759761,"800940",2514,,"1"
759761,"900000",30643,,"1"
759761,"900020",1193,,"1"
759761,"900030",2574,,"1"
759761,"900040",41426,,"1"
759761,"900080",1317,,"1"
759761,"980000",77153,,"1"
759761,"980010",2,,"1"
759761,"980020",74,,"1"
759761,"980030",1,,"1"
759761,"980040",4,,"1"
759761,"980060",2,,"1"
759761,"980070",77153,,"1"
759761,"980090",100,,"1"
759761,"980210",100,,"1"
759761,"980240",100,,"1"
759761,"980281",100,,"1"
759761,"980286",100,,"1"
759761,"980310",100,,"1"
759761,"980330",100,,"1"
759762,"800940",846,,"1"
759762,"900000",7952,,"1"
759762,"900020",1584,,"1"
759762,"900030",2574,,"1"
759762,"900040",41426,,"1"
759762,"900080",1339,,"1"
759762,"980000",54875,,"1"
759762,"980010",2,,"1"
759762,"980020",74,,"1"
759762,"980030",1,,"1"
759762,"980040",4,,"1"
759762,"980060",2,,"1"
759762,"980070",54875,,"1"
759762,"980090",100,,"1"
759762,"980210",100,,"1"
759762,"980240",100,,"1"
759762,"980281",100,,"1"
759762,"980286",100,,"1"
759762,"980310",100,,"1"
759762,"980330",100,,"1"
759771,"800940",16140,,"1"
759771,"900000",199517,"T","1"
759771,"900010",79670,,"1"
759771,"900080",3759,,"1"
759771,"950022",150,,"1"
759771,"980000",282946,"T","1"
759771,"980010",4,,"1"
759771,"980020",46,,"1"
759771,"980030",2,,"1"
759771,"980040",1,,"1"
759771,"980050",2,,"1"
759771,"980070",282796,"T","1"
759771,"980090",100,,"1"
759771,"980210",100,,"1"
759771,"980230",100,,"1"
759771,"980281",100,,"1"
759771,"980286",100,,"1"
759771,"980310",100,,"1"
759771,"980330",100,,"1"
759772,"800940",15442,,"1"
759772,"900000",40597,,"1"
759772,"900010",80626,,"1"
759772,"900080",4302,,"1"
759772,"950022",150,,"1"
759772,"980000",125525,,"1"
759772,"980010",4,,"1"
759772,"980020",46,,"1"
759772,"980030",2,,"1"
759772,"980040",1,,"1"
759772,"980050",2,,"1"
759772,"980070",125375,,"1"
759772,"980090",100,,"1"
759772,"980210",100,,"1"
759772,"980230",100,,"1"
759772,"980281",100,,"1"
759772,"980286",100,,"1"
759772,"980310",100,,"1"
759772,"980330",100,,"1"
759781,"800940",7051,,"1"
759781,"900000",92164,,"1"
759781,"900030",15329,,"1"
759781,"980000",107493,,"1"
759781,"980010",3,,"1"
759781,"980020",51,,"1"
759781,"980030",2,,"1"
759781,"980040",2,,"1"
759781,"980060",1,,"1"
759781,"980070",107493,,"1"
759781,"980090",100,,"1"
759781,"980220",100,,"1"
759781,"980230",100,,"1"
759781,"980282",100,,"1"
759781,"980286",100,,"1"
759781,"980310",100,,"1"
759781,"980330",100,,"1"
759782,"800940",5539,,"1"
759782,"900000",72394,,"1"
759782,"900030",13169,,"1"
759782,"980000",85563,,"1"
759782,"980010",3,,"1"
759782,"980020",51,,"1"
759782,"980030",2,,"1"
759782,"980040",2,,"1"
759782,"980060",1,,"1"
759782,"980070",85563,,"1"
759782,"980090",100,,"1"
759782,"980220",100,,"1"
759782,"980230",100,,"1"
759782,"980282",100,,"1"
759782,"980286",100,,"1"
759782,"980310",100,,"1"
759782,"980330",100,,"1"
759791,"800940",2255,,"1"
759791,"900000",29478,,"1"
759791,"980000",29478,,"1"
759791,"980010",1,,"1"
759791,"980020",86,"T","1"
759791,"980030",1,,"1"
759791,"980060",1,,"1"
759791,"980070",29478,,"1"
759791,"980220",100,,"1"
759791,"980260",100,,"1"
759791,"980281",100,,"1"
759791,"980286",100,,"1"
759791,"980300",100,,"1"
759792,"800940",3000,,"1"
759792,"900000",39221,,"1"
759792,"980000",39221,,"1"
759792,"980010",1,,"1"
759792,"980020",86,"T","1"
759792,"980030",1,,"1"
759792,"980060",1,,"1"
759792,"980070",39221,,"1"
759792,"980090",100,,"1"
759792,"980220",100,,"1"
759792,"980250",100,,"1"
759792,"980281",100,,"1"
759792,"980286",100,,"1"
759792,"980300",100,,"1"
759801,"800940",6503,,"1"
759801,"900000",25000,,"1"
759801,"900020",30000,,"1"
759801,"900080",200,,"1"
759801,"950003",5500,,"1"
759801,"950013",400,,"1"
759801,"980000",55200,,"1"
759801,"980010",2,,"1"
759801,"980020",51,,"1"
759801,"980030",2,,"1"
759801,"980040",2,,"1"
759801,"980070",49300,,"1"
759801,"980090",100,,"1"
759801,"980210",100,,"1"
759801,"980240",100,,"1"
759801,"980281",100,,"1"
759801,"980286",100,,"1"
759801,"980290",100,,"1"
759801,"980330",100,,"1"
759802,"800940",6503,,"1"
759802,"900000",25000,,"1"
759802,"900020",30000,,"1"
759802,"900080",200,,"1"
759802,"950003",5500,,"1"
759802,"950013",400,,"1"
759802,"980000",55200,,"1"
759802,"980010",2,,"1"
759802,"980020",51,,"1"
759802,"980030",2,,"1"
759802,"980040",2,,"1"
759802,"980070",49300,,"1"
759802,"980090",100,,"1"
759802,"980210",100,,"1"
759802,"980240",100,,"1"
759802,"980281",100,,"1"
759802,"980286",100,,"1"
759802,"980290",100,,"1"
759802,"980330",100,,"1"
759811,"800940",1790,,"1"
759811,"900000",23400,,"1"
759811,"980000",23400,,"1"
759811,"980010",6,,"1"
759811,"980020",43,,"1"
759811,"980030",1,,"1"
759811,"980040",1,,"1"
759811,"980050",4,,"1"
759811,"980070",23400,,"1"
759811,"980210",100,,"1"
759811,"980260",100,,"1"
759811,"980281",100,,"1"
759811,"980285",100,,"1"
759811,"980290",100,,"1"
759811,"980330",100,,"1"
759812,"800940",1790,,"1"
759812,"900000",23400,,"1"
759812,"980000",23400,,"1"
759812,"980010",6,,"1"
759812,"980020",43,,"1"
759812,"980030",1,,"1"
759812,"980040",1,,"1"
759812,"980050",4,,"1"
759812,"980070",23400,,"1"
759812,"980210",100,,"1"
759812,"980260",100,,"1"
759812,"980281",100,,"1"
759812,"980285",100,,"1"
759812,"980290",100,,"1"
759812,"980330",100,,"1"
759821,"800940",8139,,"1"
759821,"900000",12800,,"1"
759821,"900010",46800,,"1"
759821,"900080",50,,"1"
759821,"980000",59650,,"1"
759821,"980010",4,,"1"
759821,"980020",37,,"1"
759821,"980030",2,,"1"
759821,"980040",2,,"1"
759821,"980050",2,,"1"
759821,"980070",59650,,"1"
759821,"980090",100,,"1"
759821,"980220",100,,"1"
759821,"980230",100,,"1"
759821,"980281",100,,"1"
759821,"980286",100,,"1"
759821,"980310",100,,"1"
759821,"980330",100,,"1"
759822,"800940",8139,,"1"
759822,"900000",12800,,"1"
759822,"900010",46800,,"1"
759822,"900080",50,,"1"
759822,"980000",59650,,"1"
759822,"980010",4,,"1"
759822,"980020",37,,"1"
759822,"980030",2,,"1"
759822,"980040",2,,"1"
759822,"980050",2,,"1"
759822,"980070",59650,,"1"
759822,"980090",100,,"1"
759822,"980220",100,,"1"
759822,"980230",100,,"1"
759822,"980281",100,,"1"
759822,"980286",100,,"1"
759822,"980310",100,,"1"
759822,"980330",100,,"1"
759832,"800940",2907,,"1"
759832,"900000",38000,,"1"
759832,"980000",38000,,"1"
759832,"980010",2,,"1"
759832,"980020",36,,"1"
759832,"980030",1,,"1"
759832,"980040",1,,"1"
759832,"980050",1,,"1"
759832,"980070",38000,,"1"
759832,"980220",100,,"1"
759832,"980260",100,,"1"
759832,"980281",100,,"1"
759832,"980286",100,,"1"
759832,"980310",100,,"1"
759832,"980330",100,,"1"
759841,"800940",5374,,"1"
759841,"900000",70248,,"1"
759841,"980000",70248,,"1"
759841,"980010",3,,"1"
759841,"980020",40,,"1"
759841,"980030",2,,"1"
759841,"980040",3,,"1"
759841,"980050",1,,"1"
759841,"980070",70248,,"1"
759841,"980090",100,,"1"
759841,"980210",100,,"1"
759841,"980230",100,,"1"
759841,"980282",100,,"1"
759841,"980286",100,,"1"
759841,"980310",100,,"1"
759841,"980330",100,,"1"
759842,"800940",7607,,"1"
759842,"900000",99436,,"1"
759842,"980000",99436,,"1"
759842,"980010",3,,"1"
759842,"980020",40,,"1"
759842,"980030",2,,"1"
759842,"980040",3,,"1"
759842,"980050",1,,"1"
759842,"980070",99436,,"1"
759842,"980090",100,,"1"
759842,"980210",100,,"1"
759842,"980230",100,,"1"
759842,"980282",100,,"1"
759842,"980286",100,,"1"
759842,"980310",100,,"1"
759842,"980330",100,,"1"
759851,"800931",1999,,"1"
759851,"800940",5355,,"1"
759851,"900000",50000,,"1"
759851,"900010",10000,,"1"
759851,"900080",187,,"1"
759851,"950001",-5900,,"1"
759851,"950002",5476,,"1"
