"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
797901,"800931",1400,,"1"
797901,"800940",2142,,"1"
797901,"900000",28000,,"1"
797901,"950002",2800,,"1"
797901,"980000",28000,,"1"
797901,"980010",1,,"1"
797901,"980020",58,,"1"
797901,"980030",1,,"1"
797901,"980040",1,,"1"
797901,"980070",25200,,"1"
797901,"980090",100,,"1"
797901,"980220",100,,"1"
797901,"980230",100,,"1"
797901,"980281",100,,"1"
797901,"980286",100,,"1"
797901,"980310",100,,"1"
797901,"980330",100,,"1"
797902,"800931",1400,,"1"
797902,"800940",2142,,"1"
797902,"900000",28000,,"1"
797902,"950002",2800,,"1"
797902,"980000",28000,,"1"
797902,"980010",1,,"1"
797902,"980020",58,,"1"
797902,"980030",1,,"1"
797902,"980040",1,,"1"
797902,"980070",25200,,"1"
797902,"980090",100,,"1"
797902,"980220",100,,"1"
797902,"980230",100,,"1"
797902,"980281",100,,"1"
797902,"980286",100,,"1"
797902,"980310",100,,"1"
797902,"980330",100,,"1"
797911,"900030",12087,,"1"
797911,"900040",1359,,"1"
797911,"980000",13447,,"1"
797911,"980010",2,,"1"
797911,"980020",75,,"1"
797911,"980060",2,,"1"
797911,"980070",13447,,"1"
797911,"980220",100,,"1"
797911,"980260",100,,"1"
797911,"980282",100,,"1"
797911,"980286",100,,"1"
797911,"980300",100,,"1"
797912,"900030",12217,,"1"
797912,"900040",1575,,"1"
797912,"980000",13792,,"1"
797912,"980010",2,,"1"
797912,"980020",75,,"1"
797912,"980060",2,,"1"
797912,"980070",13792,,"1"
797912,"980220",100,,"1"
797912,"980260",100,,"1"
797912,"980282",100,,"1"
797912,"980286",100,,"1"
797912,"980300",100,,"1"
797921,"800940",5106,,"1"
797921,"900000",66744,,"1"
797921,"900080",138,,"1"
797921,"980000",66882,,"1"
797921,"980010",2,,"1"
797921,"980020",48,,"1"
797921,"980030",2,,"1"
797921,"980040",2,,"1"
797921,"980070",66882,,"1"
797921,"980090",100,,"1"
797921,"980210",100,,"1"
797921,"980240",100,,"1"
797921,"980281",100,,"1"
797921,"980286",100,,"1"
797921,"980300",100,,"1"
797921,"980330",100,,"1"
797922,"800940",5126,,"1"
797922,"900000",67007,,"1"
797922,"900080",164,,"1"
797922,"980000",67171,,"1"
797922,"980010",2,,"1"
797922,"980020",48,,"1"
797922,"980030",2,,"1"
797922,"980040",2,,"1"
797922,"980070",67171,,"1"
797922,"980090",100,,"1"
797922,"980210",100,,"1"
797922,"980240",100,,"1"
797922,"980281",100,,"1"
797922,"980286",100,,"1"
797922,"980300",100,,"1"
797922,"980330",100,,"1"
797931,"800940",1697,,"1"
797931,"900000",22182,,"1"
797931,"980000",22182,,"1"
797931,"980010",5,,"1"
797931,"980020",35,,"1"
797931,"980030",1,,"1"
797931,"980050",3,,"1"
797931,"980070",22182,,"1"
797931,"980090",100,,"1"
797931,"980220",100,,"1"
797931,"980250",100,,"1"
797931,"980281",100,,"1"
797931,"980286",100,,"1"
797931,"980300",100,,"1"
797932,"800940",3180,,"1"
797932,"900000",41565,,"1"
797932,"980000",41565,,"1"
797932,"980010",5,,"1"
797932,"980020",35,,"1"
797932,"980030",1,,"1"
797932,"980050",3,,"1"
797932,"980070",41565,,"1"
797932,"980090",100,,"1"
797932,"980220",100,,"1"
797932,"980250",100,,"1"
797932,"980281",100,,"1"
797932,"980286",100,,"1"
797932,"980300",100,,"1"
797941,"800940",2372,,"1"
797941,"900000",31000,,"1"
797941,"900030",4800,,"1"
797941,"900040",7366,,"1"
797941,"950001",-1300,,"1"
797941,"950002",5250,,"1"
797941,"980000",43166,,"1"
797941,"980010",4,,"1"
797941,"980020",46,,"1"
797941,"980030",2,,"1"
797941,"980040",2,,"1"
797941,"980050",3,,"1"
797941,"980070",39216,,"1"
797941,"980090",100,,"1"
797941,"980220",100,,"1"
797941,"980240",100,,"1"
797941,"980281",100,,"1"
797941,"980286",100,,"1"
797941,"980310",100,,"1"
797941,"980330",100,,"1"
797942,"800940",2372,,"1"
797942,"900000",31000,,"1"
797942,"900030",4800,,"1"
797942,"900040",17391,,"1"
797942,"950001",-1300,,"1"
797942,"950002",5250,,"1"
797942,"980000",53191,,"1"
797942,"980010",4,,"1"
797942,"980020",46,,"1"
797942,"980030",2,,"1"
797942,"980040",2,,"1"
797942,"980050",3,,"1"
797942,"980070",49241,,"1"
