"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
778511,"800940",918,,"1"
778511,"900000",12000,,"1"
778511,"980000",12000,,"1"
778511,"980010",4,,"1"
778511,"980020",26,,"1"
778511,"980030",1,,"1"
778511,"980050",2,,"1"
778511,"980070",12000,,"1"
778511,"980220",100,,"1"
778511,"980260",100,,"1"
778511,"980270",100,,"1"
778511,"980286",100,,"1"
778511,"980310",100,,"1"
778521,"800940",6216,,"1"
778521,"900000",81250,,"1"
778521,"900030",16260,,"1"
778521,"900040",30000,,"1"
778521,"900080",137,,"1"
778521,"950003",6500,,"1"
778521,"950013",800,,"1"
778521,"950021",4000,,"1"
778521,"950022",140,,"1"
778521,"980000",127647,,"1"
778521,"980010",6,,"1"
778521,"980020",86,"T","1"
778521,"980030",3,,"1"
778521,"980040",4,,"1"
778521,"980050",2,,"1"
778521,"980060",2,,"1"
778521,"980070",116207,,"1"
778521,"980090",100,,"1"
778521,"980220",100,,"1"
778521,"980230",100,,"1"
778521,"980281",100,,"1"
778521,"980286",100,,"1"
778521,"980300",100,,"1"
778521,"980330",100,,"1"
778522,"800940",6216,,"1"
778522,"900000",81250,,"1"
778522,"900030",16260,,"1"
778522,"900040",30000,,"1"
778522,"900080",1064,,"1"
778522,"950003",6500,,"1"
778522,"950013",800,,"1"
778522,"950021",4000,,"1"
778522,"950022",140,,"1"
778522,"980000",128574,,"1"
778522,"980010",6,,"1"
778522,"980020",86,"T","1"
778522,"980030",3,,"1"
778522,"980040",4,,"1"
778522,"980050",2,,"1"
778522,"980060",2,,"1"
778522,"980070",117134,,"1"
778522,"980090",100,,"1"
778522,"980220",100,,"1"
778522,"980230",100,,"1"
778522,"980281",100,,"1"
778522,"980286",100,,"1"
778522,"980300",100,,"1"
778522,"980330",100,,"1"
778531,"900030",10986,,"1"
778531,"900050",3561,,"1"
778531,"900080",68,,"1"
778531,"910040",1200,,"1"
778531,"980000",14615,,"1"
778531,"980010",2,,"1"
778531,"980020",41,,"1"
778531,"980040",2,,"1"
778531,"980060",1,,"1"
778531,"980070",14615,,"1"
778531,"980090",100,,"1"
778531,"980220",100,,"1"
778531,"980240",100,,"1"
778531,"980281",100,,"1"
778531,"980286",100,,"1"
778531,"980310",100,,"1"
778531,"980330",100,,"1"
778532,"900030",13744,,"1"
778532,"900050",1535,,"1"
778532,"900080",66,,"1"
778532,"910040",1200,,"1"
778532,"980000",15344,,"1"
778532,"980010",2,,"1"
778532,"980020",41,,"1"
778532,"980040",2,,"1"
778532,"980060",1,,"1"
778532,"980070",15344,,"1"
778532,"980090",100,,"1"
778532,"980220",100,,"1"
778532,"980240",100,,"1"
778532,"980281",100,,"1"
778532,"980286",100,,"1"
778532,"980310",100,,"1"
778532,"980330",100,,"1"
778541,"800910",1603,,"1"
778541,"800940",2845,,"1"
778541,"900000",37186,,"1"
778541,"950001",-2300,,"1"
778541,"950011",-500,,"1"
778541,"950021",750,,"1"
778541,"950022",200,,"1"
778541,"980000",37186,,"1"
778541,"980010",2,,"1"
778541,"980020",32,,"1"
778541,"980030",1,,"1"
778541,"980040",2,,"1"
778541,"980050",1,,"1"
778541,"980070",39036,,"1"
778541,"980090",100,,"1"
778541,"980220",100,,"1"
778541,"980230",100,,"1"
778541,"980270",100,,"1"
778541,"980286",100,,"1"
778541,"980310",100,,"1"
778541,"980330",100,,"1"
778542,"800910",1476,,"1"
778542,"800940",2620,,"1"
778542,"900000",34254,,"1"
778542,"950001",-2300,,"1"
778542,"950011",-500,,"1"
778542,"950021",750,,"1"
778542,"950022",200,,"1"
778542,"980000",34254,,"1"
778542,"980010",2,,"1"
778542,"980020",32,,"1"
778542,"980030",1,,"1"
778542,"980040",2,,"1"
778542,"980050",1,,"1"
778542,"980070",36104,,"1"
778542,"980090",100,,"1"
778542,"980220",100,,"1"
778542,"980230",100,,"1"
778542,"980270",100,,"1"
778542,"980286",100,,"1"
778542,"980310",100,,"1"
778542,"980330",100,,"1"
778551,"900030",12236,,"1"
778551,"900040",180,,"1"
778551,"900080",200,,"1"
778551,"950001",-200,,"1"
778551,"950022",1773,"T","1"
778551,"980000",12616,,"1"
778551,"980010",2,,"1"
778551,"980020",69,,"1"
778551,"980040",2,,"1"
778551,"980060",2,,"1"
778551,"980070",11043,"T","1"
778551,"980090",100,,"1"
778551,"980220",100,,"1"
778551,"980230",100,,"1"
778551,"980281",100,,"1"
778551,"980286",100,,"1"
778551,"980310",100,,"1"
778551,"980330",100,,"1"
778552,"900030",12236,,"1"
778552,"900040",180,,"1"
778552,"900080",200,,"1"
778552,"950001",-200,,"1"
778552,"950022",1773,"T","1"
778552,"980000",12616,,"1"
778552,"980010",2,,"1"
778552,"980020",69,,"1"
778552,"980040",2,,"1"
778552,"980060",2,,"1"
778552,"980070",11043,"T","1"
778552,"980090",100,,"1"
778552,"980220",100,,"1"
778552,"980230",100,,"1"
778552,"980281",100,,"1"
778552,"980286",100,,"1"
778552,"980310",100,,"1"
778552,"980330",100,,"1"
778561,"800940",5983,,"1"
778561,"900000",78197,,"1"
778561,"900080",164,,"1"
778561,"950001",-2800,,"1"
778561,"950002",9385,,"1"
778561,"950012",2638,,"1"
778561,"980000",78361,,"1"
778561,"980010",2,,"1"
778561,"980020",55,,"1"
778561,"980030",2,,"1"
778561,"980040",2,,"1"
778561,"980070",69138,,"1"
778561,"980090",100,,"1"
778561,"980210",100,,"1"
778561,"980230",100,,"1"
778561,"980281",100,,"1"
778561,"980286",100,,"1"
778561,"980310",100,,"1"
778561,"980330",100,,"1"
778562,"800940",5953,,"1"
