"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
793341,"900030","1",16542,,"1"
793341,"900030","1",16542,,"2"
793341,"900030","1",16542,,"3"
793341,"900030","1",16542,,"4"
793341,"900030","1",16542,,"5"
793341,"900040","1",2035,,"1"
793341,"900040","1",2035,,"2"
793341,"900040","1",2035,,"3"
793341,"900040","1",2035,,"4"
793341,"900040","1",2035,,"5"
793341,"900050","1",2100,,"1"
793341,"900050","1",2100,,"2"
793341,"900050","1",2100,,"3"
793341,"900050","1",2100,,"4"
793341,"900050","1",2100,,"5"
793341,"980000","1",20677,,"1"
793341,"980000","1",20677,,"2"
793341,"980000","1",20677,,"3"
793341,"980000","1",20677,,"4"
793341,"980000","1",20677,,"5"
793341,"980070","1",20891,,"1"
793341,"980070","1",20891,,"2"
793341,"980070","1",20891,,"3"
793341,"980070","1",20891,,"4"
793341,"980070","1",20891,,"5"
793342,"900030","1",16542,,"1"
793342,"900030","1",16542,,"2"
793342,"900030","1",16542,,"3"
793342,"900030","1",16542,,"4"
793342,"900030","1",16542,,"5"
793342,"900040","1",2035,,"1"
793342,"900040","1",2035,,"2"
793342,"900040","1",2035,,"3"
793342,"900040","1",2035,,"4"
793342,"900040","1",2035,,"5"
793342,"900050","1",2100,,"1"
793342,"900050","1",2100,,"2"
793342,"900050","1",2100,,"3"
793342,"900050","1",2100,,"4"
793342,"900050","1",2100,,"5"
793342,"980000","1",20677,,"1"
793342,"980000","1",20677,,"2"
793342,"980000","1",20677,,"3"
793342,"980000","1",20677,,"4"
793342,"980000","1",20677,,"5"
793342,"980070","1",20891,,"1"
793342,"980070","1",20891,,"2"
793342,"980070","1",20891,,"3"
793342,"980070","1",20891,,"4"
793342,"980070","1",20891,,"5"
793511,"800940","1",2678,,"1"
793511,"800940","1",2678,,"2"
793511,"800940","1",2678,,"3"
793511,"800940","1",2678,,"4"
793511,"800940","1",2678,,"5"
793511,"900000","1",35000,,"1"
793511,"900000","1",35000,,"2"
793511,"900000","1",35000,,"3"
793511,"900000","1",35000,,"4"
793511,"900000","1",35000,,"5"
793511,"980000","1",35000,,"1"
793511,"980000","1",35000,,"2"
793511,"980000","1",35000,,"3"
793511,"980000","1",35000,,"4"
793511,"980000","1",35000,,"5"
793511,"980070","1",38100,,"1"
793511,"980070","1",38100,,"2"
793511,"980070","1",38100,,"3"
793511,"980070","1",38100,,"4"
793511,"980070","1",38100,,"5"
793512,"800940","1",2678,,"1"
793512,"800940","1",2678,,"2"
793512,"800940","1",2678,,"3"
793512,"800940","1",2678,,"4"
793512,"800940","1",2678,,"5"
793512,"900000","1",35000,,"1"
793512,"900000","1",35000,,"2"
793512,"900000","1",35000,,"3"
793512,"900000","1",35000,,"4"
793512,"900000","1",35000,,"5"
793512,"980000","1",35000,,"1"
793512,"980000","1",35000,,"2"
793512,"980000","1",35000,,"3"
793512,"980000","1",35000,,"4"
793512,"980000","1",35000,,"5"
793512,"980070","1",38100,,"1"
793512,"980070","1",38100,,"2"
793512,"980070","1",38100,,"3"
793512,"980070","1",38100,,"4"
793512,"980070","1",38100,,"5"
790431,"800940","1",230,,"1"
790431,"800940","1",230,,"2"
790431,"800940","1",230,,"3"
790431,"800940","1",230,,"4"
790431,"800940","1",230,,"5"
790431,"900000","1",3000,,"1"
790431,"900000","1",3000,,"2"
790431,"900000","1",3000,,"3"
790431,"900000","1",3000,,"4"
790431,"900000","1",3000,,"5"
790431,"900030","1",7500,,"1"
790431,"900030","1",7500,,"2"
790431,"900030","1",7500,,"3"
790431,"900030","1",7500,,"4"
790431,"900030","1",7500,,"5"
790431,"980000","1",10500,,"1"
790431,"980000","1",10500,,"2"
790431,"980000","1",10500,,"3"
790431,"980000","1",10500,,"4"
790431,"980000","1",10500,,"5"
790431,"980070","1",10500,,"1"
790431,"980070","1",10500,,"2"
790431,"980070","1",10500,,"3"
790431,"980070","1",10500,,"4"
790431,"980070","1",10500,,"5"
790432,"800940","1",230,,"1"
790432,"800940","1",230,,"2"
790432,"800940","1",230,,"3"
790432,"800940","1",230,,"4"
790432,"800940","1",230,,"5"
790432,"900000","1",3000,,"1"
790432,"900000","1",3000,,"2"
790432,"900000","1",3000,,"3"
790432,"900000","1",3000,,"4"
790432,"900000","1",3000,,"5"
790432,"900030","1",7500,,"1"
790432,"900030","1",7500,,"2"
790432,"900030","1",7500,,"3"
790432,"900030","1",7500,,"4"
790432,"900030","1",7500,,"5"
790432,"980000","1",10500,,"1"
790432,"980000","1",10500,,"2"
790432,"980000","1",10500,,"3"
790432,"980000","1",10500,,"4"
790432,"980000","1",10500,,"5"
790432,"980070","1",10500,,"1"
790432,"980070","1",10500,,"2"
790432,"980070","1",10500,,"3"
790432,"980070","1",10500,,"4"
790432,"980070","1",10500,,"5"
781551,"900030","1",7002,,"1"
781551,"900030","1",7002,,"2"
781551,"900030","1",7002,,"3"
781551,"900030","1",7002,,"4"
781551,"900030","1",7002,,"5"
781551,"900090","1",152,,"1"
781551,"900090","1",152,,"2"
781551,"900090","1",152,,"3"
781551,"900090","1",152,,"4"
781551,"900090","1",152,,"5"
781551,"900150","1",684,,"1"
781551,"900150","1",684,,"2"
781551,"900150","1",684,,"3"
781551,"900150","1",684,,"4"
781551,"900150","1",684,,"5"
781551,"980000","1",7838,,"1"
781551,"980000","1",7838,,"2"
781551,"980000","1",7838,,"3"
781551,"980000","1",7838,,"4"
781551,"980000","1",7838,,"5"
781551,"980070","1",7838,,"1"
781551,"980070","1",7838,,"2"
781551,"980070","1",7838,,"3"
781551,"980070","1",7838,,"4"
781551,"980070","1",7838,,"5"
781552,"900030","1",7002,,"1"
781552,"900030","1",7002,,"2"
781552,"900030","1",7002,,"3"
781552,"900030","1",7002,,"4"
781552,"900030","1",7002,,"5"
781552,"900090","1",152,,"1"
781552,"900090","1",152,,"2"
781552,"900090","1",152,,"3"
781552,"900090","1",152,,"4"
781552,"900090","1",152,,"5"
781552,"900150","1",684,,"1"
781552,"900150","1",684,,"2"
781552,"900150","1",684,,"3"
781552,"900150","1",684,,"4"
781552,"900150","1",684,,"5"
781552,"980000","1",7838,,"1"
781552,"980000","1",7838,,"2"
781552,"980000","1",7838,,"3"
781552,"980000","1",7838,,"4"
781552,"980000","1",7838,,"5"
781552,"980070","1",7838,,"1"
781552,"980070","1",7838,,"2"
781552,"980070","1",7838,,"3"
781552,"980070","1",7838,,"4"
781552,"980070","1",7838,,"5"
796951,"800940","1",7218,,"1"
796951,"800940","1",7218,,"2"
796951,"800940","1",7218,,"3"
796951,"800940","1",7218,,"4"
796951,"800940","1",7218,,"5"
796951,"900000","1",95000,,"1"
796951,"900000","1",95000,,"2"
796951,"900000","1",95000,,"3"
796951,"900000","1",95000,,"4"
796951,"900000","1",95000,,"5"
796951,"980000","1",95000,,"1"
796951,"980000","1",95000,,"2"
796951,"980000","1",95000,,"3"
796951,"980000","1",95000,,"4"
796951,"980000","1",95000,,"5"
796951,"980070","1",95000,,"1"
796951,"980070","1",95000,,"2"
796951,"980070","1",95000,,"3"
796951,"980070","1",95000,,"4"
796951,"980070","1",95000,,"5"
796952,"800940","1",7218,,"1"
796952,"800940","1",7218,,"2"
796952,"800940","1",7218,,"3"
796952,"800940","1",7218,,"4"
796952,"800940","1",7218,,"5"
796952,"900000","1",95000,,"1"
796952,"900000","1",95000,,"2"
796952,"900000","1",95000,,"3"
796952,"900000","1",95000,,"4"
796952,"900000","1",95000,,"5"
796952,"980000","1",95000,,"1"
796952,"980000","1",95000,,"2"
796952,"980000","1",95000,,"3"
796952,"980000","1",95000,,"4"
796952,"980000","1",95000,,"5"
796952,"980070","1",95000,,"1"
796952,"980070","1",95000,,"2"
796952,"980070","1",95000,,"3"
796952,"980070","1",95000,,"4"
796952,"980070","1",95000,,"5"
785152,"800940","1",2883,,"1"
785152,"800940","1",3912,,"2"
785152,"800940","1",2025,,"3"
785152,"800940","1",5276,,"4"
785152,"800940","1",7797,,"5"
785152,"900000","1",37681,,"1"
785152,"900000","1",51127,,"2"
785152,"900000","1",26466,,"3"
785152,"900000","1",68974,,"4"
785152,"900000","1",101926,,"5"
785152,"900030","1",21366,,"1"
785152,"900030","1",24714,,"2"
785152,"900030","1",20238,,"3"
785152,"900030","1",22974,,"4"
785152,"900030","1",20742,,"5"
785152,"900040","1",4892,,"1"
785152,"900040","1",15650,,"2"
785152,"900040","1",10996,,"3"
785152,"900040","1",573,,"4"
785152,"900040","1",3531,,"5"
785152,"900050","1",2131,,"1"
785152,"900050","1",14935,,"2"
785152,"900050","1",4168,,"3"
785152,"900050","1",512,,"4"
785152,"900050","1",3056,,"5"
785152,"980000","1",66070,,"1"
785152,"980000","1",106426,,"2"
785152,"980000","1",61868,,"3"
785152,"980000","1",93033,,"4"
785152,"980000","1",129255,,"5"
785152,"980070","1",66070,,"1"
785152,"980070","1",106426,,"2"
785152,"980070","1",61868,,"3"
785152,"980070","1",93033,,"4"
785152,"980070","1",129255,,"5"
787881,"800940","1",2219,,"1"
787881,"800940","1",2219,,"2"
787881,"800940","1",2219,,"3"
787881,"800940","1",2219,,"4"
787881,"800940","1",2219,,"5"
787881,"900000","1",29000,,"1"
787881,"900000","1",29000,,"2"
787881,"900000","1",29000,,"3"
787881,"900000","1",29000,,"4"
787881,"900000","1",29000,,"5"
787881,"900080","1",500,,"1"
787881,"900080","1",500,,"2"
787881,"900080","1",500,,"3"
787881,"900080","1",500,,"4"
787881,"900080","1",500,,"5"
787881,"950002","1",4462,,"1"
787881,"950002","1",4462,,"2"
787881,"950002","1",4462,,"3"
787881,"950002","1",4462,,"4"
787881,"950002","1",4462,,"5"
787881,"950012","1",818,,"1"
787881,"950012","1",818,,"2"
787881,"950012","1",818,,"3"
787881,"950012","1",818,,"4"
787881,"950012","1",818,,"5"
787881,"980000","1",29500,,"1"
787881,"980000","1",29500,,"2"
787881,"980000","1",29500,,"3"
787881,"980000","1",29500,,"4"
787881,"980000","1",29500,,"5"
787881,"980070","1",24580,,"1"
787881,"980070","1",24580,,"2"
787881,"980070","1",24580,,"3"
787881,"980070","1",24580,,"4"
787881,"980070","1",24580,,"5"
787882,"800940","1",2219,,"1"
787882,"800940","1",2219,,"2"
787882,"800940","1",2219,,"3"
787882,"800940","1",2219,,"4"
787882,"800940","1",2219,,"5"
787882,"900000","1",29000,,"1"
787882,"900000","1",29000,,"2"
787882,"900000","1",29000,,"3"
787882,"900000","1",29000,,"4"
787882,"900000","1",29000,,"5"
787882,"900080","1",500,,"1"
787882,"900080","1",500,,"2"
787882,"900080","1",500,,"3"
787882,"900080","1",500,,"4"
787882,"900080","1",500,,"5"
787882,"950002","1",4462,,"1"
787882,"950002","1",4462,,"2"
787882,"950002","1",4462,,"3"
787882,"950002","1",4462,,"4"
787882,"950002","1",4462,,"5"
787882,"950012","1",818,,"1"
787882,"950012","1",818,,"2"
787882,"950012","1",818,,"3"
787882,"950012","1",818,,"4"
787882,"950012","1",818,,"5"
787882,"980000","1",29500,,"1"
787882,"980000","1",29500,,"2"
787882,"980000","1",29500,,"3"
787882,"980000","1",29500,,"4"
787882,"980000","1",29500,,"5"
787882,"980070","1",24580,,"1"
787882,"980070","1",24580,,"2"
787882,"980070","1",24580,,"3"
787882,"980070","1",24580,,"4"
787882,"980070","1",24580,,"5"
790931,"800940","1",268,,"1"
790931,"800940","1",268,,"2"
790931,"800940","1",268,,"3"
790931,"800940","1",268,,"4"
790931,"800940","1",268,,"5"
790931,"900000","1",3500,,"1"
790931,"900000","1",3500,,"2"
790931,"900000","1",3500,,"3"
790931,"900000","1",3500,,"4"
790931,"900000","1",3500,,"5"
790931,"900030","1",30096,,"1"
790931,"900030","1",30096,,"2"
790931,"900030","1",30096,,"3"
790931,"900030","1",30096,,"4"
790931,"900030","1",30096,,"5"
790931,"900040","1",4140,,"1"
790931,"900040","1",4140,,"2"
790931,"900040","1",4140,,"3"
790931,"900040","1",4140,,"4"
790931,"900040","1",4140,,"5"
790931,"900050","1",345,,"1"
790931,"900050","1",345,,"2"
790931,"900050","1",345,,"3"
790931,"900050","1",345,,"4"
790931,"900050","1",345,,"5"
790931,"900080","1",2000,,"1"
790931,"900080","1",2000,,"2"
790931,"900080","1",2000,,"3"
790931,"900080","1",2000,,"4"
790931,"900080","1",2000,,"5"
790931,"980000","1",40081,,"1"
790931,"980000","1",40081,,"2"
790931,"980000","1",40081,,"3"
790931,"980000","1",40081,,"4"
790931,"980000","1",40081,,"5"
790931,"980070","1",37881,,"1"
790931,"980070","1",37881,,"2"
790931,"980070","1",37881,,"3"
790931,"980070","1",37881,,"4"
790931,"980070","1",37881,,"5"
790932,"800940","1",268,,"1"
790932,"800940","1",268,,"2"
790932,"800940","1",268,,"3"
790932,"800940","1",268,,"4"
790932,"800940","1",268,,"5"
790932,"900000","1",3500,,"1"
790932,"900000","1",3500,,"2"
790932,"900000","1",3500,,"3"
790932,"900000","1",3500,,"4"
790932,"900000","1",3500,,"5"
790932,"900030","1",30096,,"1"
790932,"900030","1",30096,,"2"
790932,"900030","1",30096,,"3"
790932,"900030","1",30096,,"4"
790932,"900030","1",30096,,"5"
790932,"900040","1",4140,,"1"
790932,"900040","1",4140,,"2"
790932,"900040","1",4140,,"3"
790932,"900040","1",4140,,"4"
790932,"900040","1",4140,,"5"
790932,"900050","1",345,,"1"
790932,"900050","1",345,,"2"
790932,"900050","1",345,,"3"
790932,"900050","1",345,,"4"
790932,"900050","1",345,,"5"
790932,"900080","1",2000,,"1"
790932,"900080","1",2000,,"2"
790932,"900080","1",2000,,"3"
790932,"900080","1",2000,,"4"
790932,"900080","1",2000,,"5"
790932,"980000","1",40081,,"1"
790932,"980000","1",40081,,"2"
790932,"980000","1",40081,,"3"
790932,"980000","1",40081,,"4"
790932,"980000","1",40081,,"5"
790932,"980070","1",37881,,"1"
790932,"980070","1",37881,,"2"
790932,"980070","1",37881,,"3"
790932,"980070","1",37881,,"4"
790932,"980070","1",37881,,"5"
782812,"800940","1",10064,,"1"
782812,"800940","1",5803,,"2"
