"HH_CU_Q","hhid","hhid_","newid"
1,.,"A",380221
1,.,"A",380222
1,.,"A",380231
1,.,"A",380232
2,7,"D",380241
2,31,"D",380242
1,.,"A",380251
1,.,"A",380252
1,.,"A",380261
1,.,"A",380262
1,.,"A",380271
1,.,"A",380272
1,.,"A",380281
1,.,"A",380282
1,.,"A",380291
1,.,"A",380292
1,.,"A",380301
1,.,"A",380302
2,13,"D",380311
2,36,"D",380312
1,.,"A",380321
1,.,"A",380322
1,.,"A",380331
1,.,"A",380332
2,7,"D",380341
2,31,"D",380342
1,.,"A",380351
1,.,"A",380352
1,.,"A",380361
1,.,"A",380362
1,.,"A",380371
1,.,"A",380372
1,.,"A",380381
1,.,"A",380382
1,.,"A",380391
1,.,"A",380392
1,.,"A",380401
1,.,"A",380402
1,.,"A",380411
1,.,"A",380412
1,.,"A",380421
1,.,"A",380422
1,.,"A",380431
1,.,"A",380432
1,.,"A",380441
1,.,"A",380442
1,.,"A",380451
1,.,"A",380452
1,.,"A",380461
1,.,"A",380462
1,.,"A",380471
1,.,"A",380472
1,.,"A",380481
1,.,"A",380482
1,.,"A",380491
1,.,"A",380492
1,.,"A",380501
1,.,"A",380502
1,.,"A",380511
1,.,"A",380512
1,.,"A",380521
1,.,"A",380522
1,.,"A",380531
1,.,"A",380532
1,.,"A",380541
1,.,"A",380542
1,.,"A",380551
1,.,"A",380552
1,.,"A",380561
1,.,"A",380562
1,.,"A",380571
1,.,"A",380572
1,.,"A",380581
1,.,"A",380582
1,.,"A",380591
1,.,"A",380592
1,.,"A",380601
1,.,"A",380602
1,.,"A",380611
1,.,"A",380612
1,.,"A",380621
1,.,"A",380622
1,.,"A",380631
1,.,"A",380632
1,.,"A",380641
1,.,"A",380642
1,.,"A",380651
1,.,"A",380652
1,.,"A",380661
1,.,"A",380662
1,.,"A",380671
1,.,"A",380672
1,.,"A",380681
1,.,"A",380682
1,.,"A",380691
1,.,"A",380692
1,.,"A",380701
1,.,"A",380702
1,.,"A",380711
1,.,"A",380712
1,.,"A",380721
1,.,"A",380722
1,.,"A",380731
1,.,"A",380732
1,.,"A",380741
1,.,"A",380742
1,.,"A",380751
1,.,"A",380752
1,.,"A",380761
1,.,"A",380762
1,.,"A",380771
1,.,"A",380772
1,.,"A",380781
1,.,"A",380782
1,.,"A",380791
1,.,"A",380792
1,.,"A",380801
1,.,"A",380802
1,.,"A",380811
1,.,"A",380812
1,.,"A",380821
1,.,"A",380822
1,.,"A",380831
1,.,"A",380832
1,.,"A",380841
1,.,"A",380842
1,.,"A",380852
1,.,"A",380861
