"HH_CU_Q","hhid","hhid_","newid"
1,.,"A",780951
1,.,"A",780952
1,.,"A",780961
1,.,"A",780962
1,.,"A",780971
1,.,"A",780972
1,.,"A",780981
1,.,"A",780982
3,21,"D",780991
3,43,"D",780992
1,.,"A",781001
1,.,"A",781002
1,.,"A",781011
1,.,"A",781012
1,.,"A",781021
1,.,"A",781022
1,.,"A",781031
1,.,"A",781032
1,.,"A",781041
1,.,"A",781042
1,.,"A",781051
1,.,"A",781052
1,.,"A",781061
1,.,"A",781062
1,.,"A",781071
1,.,"A",781072
1,.,"A",781081
1,.,"A",781082
1,.,"A",781091
1,.,"A",781092
1,.,"A",781101
1,.,"A",781102
1,.,"A",781111
1,.,"A",781112
1,.,"A",781121
1,.,"A",781122
1,.,"A",781131
1,.,"A",781132
1,.,"A",781141
1,.,"A",781142
1,.,"A",781151
1,.,"A",781152
1,.,"A",781161
1,.,"A",781162
1,.,"A",781171
1,.,"A",781172
1,.,"A",781181
1,.,"A",781182
1,.,"A",781192
1,.,"A",781201
1,.,"A",781202
1,.,"A",781211
1,.,"A",781212
3,8,"D",781221
3,30,"D",781222
1,.,"A",781231
1,.,"A",781232
1,.,"A",781241
1,.,"A",781242
1,.,"A",781251
1,.,"A",781252
1,.,"A",781261
1,.,"A",781262
1,.,"A",781271
1,.,"A",781272
1,.,"A",781281
1,.,"A",781282
1,.,"A",781291
1,.,"A",781292
1,.,"A",781301
1,.,"A",781302
1,.,"A",781312
1,.,"A",781321
1,.,"A",781322
1,.,"A",781331
1,.,"A",781332
1,.,"A",781341
1,.,"A",781342
1,.,"A",781351
1,.,"A",781352
1,.,"A",781361
1,.,"A",781362
1,.,"A",781371
1,.,"A",781372
1,.,"A",781381
1,.,"A",781382
1,.,"A",781391
1,.,"A",781392
1,.,"A",781401
1,.,"A",781402
1,.,"A",781411
1,.,"A",781412
1,.,"A",781421
1,.,"A",781422
1,.,"A",781431
1,.,"A",781432
1,.,"A",781441
1,.,"A",781442
1,.,"A",781451
1,.,"A",781452
1,.,"A",781462
1,.,"A",781471
1,.,"A",781481
1,.,"A",781482
1,.,"A",781491
1,.,"A",781492
1,.,"A",781501
1,.,"A",781502
2,18,"D",781511
2,40,"D",781512
1,.,"A",781522
1,.,"A",781531
1,.,"A",781532
1,.,"A",781541
1,.,"A",781542
1,.,"A",781551
1,.,"A",781552
1,.,"A",781562
1,.,"A",781571
1,.,"A",781572
1,.,"A",781581
1,.,"A",781582
1,.,"A",781591
1,.,"A",781592
1,.,"A",781601
1,.,"A",781602
1,.,"A",781611
1,.,"A",781612
1,.,"A",781621
1,.,"A",781622
1,.,"A",781632
1,.,"A",781641
1,.,"A",781642
1,.,"A",781651
1,.,"A",781652
1,.,"A",781661
1,.,"A",781662
1,.,"A",781671
1,.,"A",781672
1,.,"A",781681
1,.,"A",781682
1,.,"A",781691
1,.,"A",781692
1,.,"A",781701
1,.,"A",781702
1,.,"A",781711
1,.,"A",781712
1,.,"A",781721
1,.,"A",781722
1,.,"A",781731
1,.,"A",781732
3,24,"D",781742
1,.,"A",781751
1,.,"A",781752
1,.,"A",781761
1,.,"A",781762
1,.,"A",781771
1,.,"A",781772
1,.,"A",781781
1,.,"A",781782
1,.,"A",781791
1,.,"A",781792
1,.,"A",781801
1,.,"A",781802
2,9,"D",781811
2,31,"D",781812
1,.,"A",781821
1,.,"A",781822
1,.,"A",781831
1,.,"A",781832
1,.,"A",781841
1,.,"A",781842
1,.,"A",781851
1,.,"A",781852
1,.,"A",781861
1,.,"A",781862
1,.,"A",781871
1,.,"A",781872
1,.,"A",781881
1,.,"A",781882
1,.,"A",781891
1,.,"A",781892
1,.,"A",781901
1,.,"A",781902
1,.,"A",781912
1,.,"A",781921
1,.,"A",781922
1,.,"A",781931
1,.,"A",781932
1,.,"A",781941
1,.,"A",781942
1,.,"A",781951
1,.,"A",781952
1,.,"A",781961
1,.,"A",781962
1,.,"A",781971
1,.,"A",781972
1,.,"A",781981
1,.,"A",781982
1,.,"A",781991
1,.,"A",781992
1,.,"A",782001
1,.,"A",782002
1,.,"A",782011
1,.,"A",782012
1,.,"A",782021
1,.,"A",782022
1,.,"A",782031
1,.,"A",782032
1,.,"A",782041
1,.,"A",782042
1,.,"A",782051
1,.,"A",782052
1,.,"A",782061
1,.,"A",782062
1,.,"A",782071
1,.,"A",782072
1,.,"A",782081
1,.,"A",782082
1,.,"A",782091
1,.,"A",782092
1,.,"A",782101
1,.,"A",782102
1,.,"A",782111
1,.,"A",782112
1,.,"A",782121
1,.,"A",782122
1,.,"A",782131
1,.,"A",782132
1,.,"A",782141
1,.,"A",782151
1,.,"A",782152
1,.,"A",782161
1,.,"A",782162
1,.,"A",782171
1,.,"A",782172
1,.,"A",782181
1,.,"A",782182
1,.,"A",782191
1,.,"A",782192
1,.,"A",782202
2,6,"D",782211
2,28,"D",782212
1,.,"A",782221
1,.,"A",782222
1,.,"A",782231
1,.,"A",782232
1,.,"A",782241
1,.,"A",782242
1,.,"A",782251
1,.,"A",782252
1,.,"A",782261
1,.,"A",782271
1,.,"A",782272
1,.,"A",782281
1,.,"A",782282
1,.,"A",782291
1,.,"A",782292
1,.,"A",782301
1,.,"A",782302
1,.,"A",782312
1,.,"A",782321
1,.,"A",782322
1,.,"A",782331
1,.,"A",782332
3,24,"D",782342
1,.,"A",782351
1,.,"A",782352
1,.,"A",782361
1,.,"A",782362
3,8,"D",782371
3,30,"D",782372
1,.,"A",782381
1,.,"A",782382
1,.,"A",782391
1,.,"A",782392
1,.,"A",782401
1,.,"A",782402
1,.,"A",782411
1,.,"A",782412
1,.,"A",782421
1,.,"A",782422
1,.,"A",782431
1,.,"A",782432
1,.,"A",782441
1,.,"A",782451
1,.,"A",782452
1,.,"A",782461
1,.,"A",782462
1,.,"A",782471
1,.,"A",782472
1,.,"A",782481
1,.,"A",782482
1,.,"A",782491
1,.,"A",782492
1,.,"A",782501
1,.,"A",782502
1,.,"A",782511
1,.,"A",782512
1,.,"A",782521
1,.,"A",782522
1,.,"A",782531
1,.,"A",782532
1,.,"A",782541
1,.,"A",782542
1,.,"A",782551
1,.,"A",782552
1,.,"A",782561
1,.,"A",782562
1,.,"A",782571
1,.,"A",782572
1,.,"A",782582
1,.,"A",782591
1,.,"A",782592
1,.,"A",782601
1,.,"A",782602
1,.,"A",782611
1,.,"A",782612
1,.,"A",782621
1,.,"A",782622
1,.,"A",782631
1,.,"A",782632
1,.,"A",782641
1,.,"A",782642
1,.,"A",782651
1,.,"A",782652
1,.,"A",782661
1,.,"A",782662
1,.,"A",782671
1,.,"A",782672
1,.,"A",782682
1,.,"A",782691
1,.,"A",782692
1,.,"A",782701
1,.,"A",782702
1,.,"A",782711
1,.,"A",782712
1,.,"A",782721
1,.,"A",782722
1,.,"A",782731
1,.,"A",782732
1,.,"A",782741
1,.,"A",782742
1,.,"A",782751
1,.,"A",782752
1,.,"A",782761
1,.,"A",782762
1,.,"A",782771
1,.,"A",782772
1,.,"A",782781
1,.,"A",782782
1,.,"A",782791
1,.,"A",782792
1,.,"A",782801
1,.,"A",782802
1,.,"A",782812
1,.,"A",782821
1,.,"A",782822
1,.,"A",782831
1,.,"A",782832
1,.,"A",782841
1,.,"A",782842
1,.,"A",782851
1,.,"A",782852
1,.,"A",782861
1,.,"A",782862
1,.,"A",782871
1,.,"A",782872
1,.,"A",782881
1,.,"A",782882
1,.,"A",782891
1,.,"A",782901
1,.,"A",782902
1,.,"A",782911
1,.,"A",782912
1,.,"A",782921
1,.,"A",782922
1,.,"A",782931
1,.,"A",782932
1,.,"A",782941
1,.,"A",782942
1,.,"A",782951
1,.,"A",782952
1,.,"A",782961
1,.,"A",782962
1,.,"A",782971
1,.,"A",782972
1,.,"A",782981
1,.,"A",782982
1,.,"A",782991
1,.,"A",782992
1,.,"A",783001
1,.,"A",783002
1,.,"A",783011
1,.,"A",783012
1,.,"A",783021
1,.,"A",783022
1,.,"A",783031
1,.,"A",783032
1,.,"A",783041
1,.,"A",783042
1,.,"A",783051
1,.,"A",783061
1,.,"A",783062
1,.,"A",783071
1,.,"A",783072
1,.,"A",783081
1,.,"A",783082
1,.,"A",783091
1,.,"A",783092
1,.,"A",783101
1,.,"A",783102
1,.,"A",783111
1,.,"A",783112
1,.,"A",783121
1,.,"A",783122
1,.,"A",783132
1,.,"A",783141
1,.,"A",783142
1,.,"A",783151
1,.,"A",783152
1,.,"A",783161
1,.,"A",783162
1,.,"A",783171
1,.,"A",783172
1,.,"A",783181
1,.,"A",783182
1,.,"A",783191
1,.,"A",783192
1,.,"A",783201
1,.,"A",783202
1,.,"A",783211
1,.,"A",783212
1,.,"A",783221
1,.,"A",783222
1,.,"A",783231
1,.,"A",783232
1,.,"A",783241
1,.,"A",783242
1,.,"A",783252
1,.,"A",783261
1,.,"A",783271
1,.,"A",783272
1,.,"A",783281
1,.,"A",783282
1,.,"A",783291
1,.,"A",783292
1,.,"A",783301
1,.,"A",783302
1,.,"A",783311
1,.,"A",783312
1,.,"A",783321
1,.,"A",783322
1,.,"A",783331
1,.,"A",783332
1,.,"A",783341
1,.,"A",783342
1,.,"A",783352
1,.,"A",783361
1,.,"A",783362
1,.,"A",783371
1,.,"A",783372
1,.,"A",783381
1,.,"A",783382
8,3,"D",783391
8,25,"D",783392
1,.,"A",783401
1,.,"A",783402
1,.,"A",783411
1,.,"A",783412
1,.,"A",783421
1,.,"A",783422
1,.,"A",783431
1,.,"A",783432
1,.,"A",783441
1,.,"A",783442
1,.,"A",783451
1,.,"A",783452
1,.,"A",783461
1,.,"A",783462
2,41,"D",783472
1,.,"A",783481
1,.,"A",783482
1,.,"A",783491
1,.,"A",783492
1,.,"A",783501
1,.,"A",783502
1,.,"A",783511
1,.,"A",783512
1,.,"A",783521
1,.,"A",783522
1,.,"A",783531
1,.,"A",783532
1,.,"A",783541
1,.,"A",783542
1,.,"A",783551
1,.,"A",783552
1,.,"A",783561
1,.,"A",783562
1,.,"A",783571
1,.,"A",783572
1,.,"A",783581
1,.,"A",783582
1,.,"A",783591
1,.,"A",783592
1,.,"A",783601
1,.,"A",783602
1,.,"A",783611
1,.,"A",783612
1,.,"A",783621
1,.,"A",783622
1,.,"A",783631
1,.,"A",783632
1,.,"A",783641
1,.,"A",783642
1,.,"A",783651
1,.,"A",783652
1,.,"A",783661
1,.,"A",783662
1,.,"A",783671
1,.,"A",783672
1,.,"A",783681
1,.,"A",783682
1,.,"A",783691
1,.,"A",783692
1,.,"A",783702
1,.,"A",783711
1,.,"A",783712
3,8,"D",783721
3,30,"D",783722
1,.,"A",783731
1,.,"A",783732
1,.,"A",783741
1,.,"A",783742
1,.,"A",783751
1,.,"A",783752
1,.,"A",783761
1,.,"A",783762
1,.,"A",783771
1,.,"A",783772
1,.,"A",783781
1,.,"A",783782
5,20,"D",783791
5,42,"D",783792
1,.,"A",783801
1,.,"A",783802
1,.,"A",783811
1,.,"A",783812
1,.,"A",783821
1,.,"A",783822
1,.,"A",783831
1,.,"A",783832
1,.,"A",783841
1,.,"A",783842
1,.,"A",783851
1,.,"A",783852
1,.,"A",783861
1,.,"A",783862
1,.,"A",783871
1,.,"A",783872
1,.,"A",783881
1,.,"A",783882
1,.,"A",783891
1,.,"A",783892
1,.,"A",783902
1,.,"A",783911
1,.,"A",783912
1,.,"A",783921
1,.,"A",783922
1,.,"A",783931
1,.,"A",783932
1,.,"A",783941
1,.,"A",783942
1,.,"A",783951
1,.,"A",783952
1,.,"A",783961
1,.,"A",783962
1,.,"A",783971
1,.,"A",783972
1,.,"A",783981
1,.,"A",783982
1,.,"A",783991
1,.,"A",783992
2,1,"D",784001
2,23,"D",784002
1,.,"A",784011
1,.,"A",784012
1,.,"A",784021
1,.,"A",784022
1,.,"A",784031
1,.,"A",784032
1,.,"A",784041
1,.,"A",784042
1,.,"A",784051
1,.,"A",784052
1,.,"A",784061
1,.,"A",784062
1,.,"A",784071
1,.,"A",784072
1,.,"A",784081
1,.,"A",784082
1,.,"A",784091
1,.,"A",784092
1,.,"A",784101
1,.,"A",784102
1,.,"A",784111
1,.,"A",784112
1,.,"A",784121
1,.,"A",784122
1,.,"A",784131
1,.,"A",784132
1,.,"A",784141
1,.,"A",784142
3,2,"D",784151
3,24,"D",784152
2,14,"D",784161
2,36,"D",784162
1,.,"A",784172
1,.,"A",784181
1,.,"A",784182
1,.,"A",784191
1,.,"A",784192
1,.,"A",784201
1,.,"A",784202
1,.,"A",784211
1,.,"A",784212
1,.,"A",784221
1,.,"A",784222
1,.,"A",784231
1,.,"A",784232
1,.,"A",784241
1,.,"A",784242
1,.,"A",784251
1,.,"A",784252
1,.,"A",784262
1,.,"A",784271
1,.,"A",784272
1,.,"A",784281
1,.,"A",784282
1,.,"A",784291
1,.,"A",784292
1,.,"A",784301
1,.,"A",784302
1,.,"A",784311
1,.,"A",784312
1,.,"A",784321
1,.,"A",784322
1,.,"A",784331
1,.,"A",784332
1,.,"A",784341
1,.,"A",784342
1,.,"A",784351
1,.,"A",784352
1,.,"A",784361
1,.,"A",784362
1,.,"A",784371
1,.,"A",784372
1,.,"A",784381
1,.,"A",784382
1,.,"A",784391
1,.,"A",784392
1,.,"A",784401
1,.,"A",784402
1,.,"A",784411
1,.,"A",784412
1,.,"A",784421
1,.,"A",784422
1,.,"A",784431
1,.,"A",784432
1,.,"A",784441
1,.,"A",784442
1,.,"A",784451
1,.,"A",784452
1,.,"A",784461
1,.,"A",784462
1,.,"A",784471
1,.,"A",784472
1,.,"A",784481
1,.,"A",784482
1,.,"A",784491
1,.,"A",784492
1,.,"A",784501
1,.,"A",784502
1,.,"A",784511
1,.,"A",784512
1,.,"A",784522
1,.,"A",784531
1,.,"A",784532
1,.,"A",784541
1,.,"A",784542
1,.,"A",784551
1,.,"A",784552
1,.,"A",784561
1,.,"A",784562
1,.,"A",784571
1,.,"A",784572
1,.,"A",784581
1,.,"A",784582
1,.,"A",784591
1,.,"A",784592
1,.,"A",784601
1,.,"A",784602
1,.,"A",784611
1,.,"A",784612
1,.,"A",784621
1,.,"A",784622
1,.,"A",784632
1,.,"A",784641
1,.,"A",784642
1,.,"A",784651
1,.,"A",784652
1,.,"A",784661
1,.,"A",784662
1,.,"A",784671
1,.,"A",784672
1,.,"A",784681
1,.,"A",784682
1,.,"A",784691
1,.,"A",784692
1,.,"A",784701
1,.,"A",784702
1,.,"A",784711
1,.,"A",784712
1,.,"A",784721
1,.,"A",784722
1,.,"A",784731
1,.,"A",784732
1,.,"A",784741
1,.,"A",784742
1,.,"A",784751
1,.,"A",784752
1,.,"A",784761
1,.,"A",784762
1,.,"A",784771
1,.,"A",784772
1,.,"A",784781
1,.,"A",784782
1,.,"A",784791
1,.,"A",784792
1,.,"A",784801
1,.,"A",784802
1,.,"A",784811
1,.,"A",784812
1,.,"A",784821
1,.,"A",784822
1,.,"A",784831
1,.,"A",784832
1,.,"A",784841
1,.,"A",784842
1,.,"A",784851
1,.,"A",784852
1,.,"A",784861
1,.,"A",784862
1,.,"A",784871
1,.,"A",784872
1,.,"A",784881
1,.,"A",784882
1,.,"A",784891
1,.,"A",784892
1,.,"A",784901
1,.,"A",784902
1,.,"A",784911
1,.,"A",784912
1,.,"A",784921
1,.,"A",784922
1,.,"A",784931
1,.,"A",784932
1,.,"A",784941
1,.,"A",784942
1,.,"A",784951
1,.,"A",784952
1,.,"A",784961
1,.,"A",784962
1,.,"A",784971
1,.,"A",784972
1,.,"A",784981
1,.,"A",784982
1,.,"A",784991
1,.,"A",784992
1,.,"A",785001
1,.,"A",785002
1,.,"A",785011
1,.,"A",785021
1,.,"A",785022
1,.,"A",785031
1,.,"A",785041
1,.,"A",785042
1,.,"A",785051
1,.,"A",785052
2,12,"D",785061
2,34,"D",785062
1,.,"A",785071
1,.,"A",785072
1,.,"A",785081
1,.,"A",785082
1,.,"A",785091
1,.,"A",785092
1,.,"A",785101
1,.,"A",785102
1,.,"A",785111
1,.,"A",785112
1,.,"A",785121
1,.,"A",785122
1,.,"A",785131
1,.,"A",785132
1,.,"A",785141
1,.,"A",785142
1,.,"A",785152
1,.,"A",785161
1,.,"A",785162
1,.,"A",785171
1,.,"A",785172
1,.,"A",785182
1,.,"A",785191
1,.,"A",785192
1,.,"A",785201
1,.,"A",785202
1,.,"A",785211
1,.,"A",785212
1,.,"A",785221
1,.,"A",785222
1,.,"A",785231
1,.,"A",785232
1,.,"A",785241
1,.,"A",785242
1,.,"A",785251
1,.,"A",785252
1,.,"A",785261
1,.,"A",785262
1,.,"A",785271
1,.,"A",785272
1,.,"A",785281
1,.,"A",785291
1,.,"A",785292
1,.,"A",785301
1,.,"A",785302
1,.,"A",785311
1,.,"A",785312
1,.,"A",785321
1,.,"A",785322
1,.,"A",785331
1,.,"A",785332
1,.,"A",785341
1,.,"A",785342
1,.,"A",785351
1,.,"A",785352
1,.,"A",785361
1,.,"A",785362
1,.,"A",785371
1,.,"A",785372
1,.,"A",785381
1,.,"A",785382
1,.,"A",785391
1,.,"A",785401
1,.,"A",785402
1,.,"A",785411
1,.,"A",785412
1,.,"A",785421
1,.,"A",785422
1,.,"A",785431
1,.,"A",785432
1,.,"A",785441
1,.,"A",785442
1,.,"A",785451
1,.,"A",785452
1,.,"A",785461
1,.,"A",785462
1,.,"A",785471
1,.,"A",785472
1,.,"A",785481
1,.,"A",785482
1,.,"A",785491
1,.,"A",785492
1,.,"A",785501
1,.,"A",785502
1,.,"A",785511
1,.,"A",785512
1,.,"A",785521
1,.,"A",785522
1,.,"A",785532
1,.,"A",785541
1,.,"A",785542
1,.,"A",785551
1,.,"A",785552
1,.,"A",785561
1,.,"A",785562
1,.,"A",785571
1,.,"A",785572
1,.,"A",785581
1,.,"A",785582
1,.,"A",785591
1,.,"A",785592
1,.,"A",785601
1,.,"A",785602
1,.,"A",785611
1,.,"A",785612
1,.,"A",785621
1,.,"A",785622
1,.,"A",785631
1,.,"A",785632
1,.,"A",785641
1,.,"A",785642
4,10,"D",785651
4,32,"D",785652
1,.,"A",785661
1,.,"A",785662
1,.,"A",785671
1,.,"A",785672
1,.,"A",785681
1,.,"A",785682
1,.,"A",785691
1,.,"A",785692
1,.,"A",785701
1,.,"A",785702
1,.,"A",785711
1,.,"A",785712
1,.,"A",785722
1,.,"A",785731
1,.,"A",785732
1,.,"A",785741
1,.,"A",785742
1,.,"A",785751
1,.,"A",785752
1,.,"A",785761
1,.,"A",785762
