"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","ANYSSINC","ANYRAIL","SS_RRX","MEDICARE","SS_RRQ","US_SUPP","STA_SUPP","SUPPX","GROSPAYX","PAYPERD","SLFEMPSS","SOCRRX","AGE_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","ANYS_INC","ANYRAIL_","MEDI_ARE","US_SUPP_","STA__UPP","PAYPERD_","SCHL_CHX","SCHL_CHQ","SS_RRX_","SS_RRQ_","SUPPX_","GROS_AYX","SLFE_PSS","SOCRRX_","NEWID"
.,.,.,38,500,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"B","A","A","A","B",50,6,"D","D","1","1","1",,"15","D","D","D","A","D","1","1","D","D",33,1,"1","11",,"2",.,.,"2","2",.,,.,"2","2",.,500,"1",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",283992
.,.,.,1607,21000,.,.,.,.,.,"A","A","B","D","D","B","A","A","A","B",.,.,.,.,.,"B","A","A","A","B",40,52,"D","D","1","1","1",,"11","D","D","D","A","D","1","2","D","D",34,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,395,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",283992
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",12,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",283992
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",10,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",283992
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",7,5,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",283992
.,.,.,941,12300,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",45,34,"D","D","1","1","1",,"03","D","D","D","A","D","1","1","D","D",56,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,475,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284001
.,.,.,501,6552,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",24,12,"D","D","1","1","1",,"04","D","D","D","A","D","1","2","D","D",53,2,"2","40","3","2",.,.,"2","2",.,,.,"2","2",.,468,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284001
.,.,.,941,12300,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",45,34,"D","D","1","1","1",,"03","D","D","D","A","D","1","1","D","D",56,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,475,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284002
.,.,.,501,6552,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",24,12,"D","D","1","1","1",,"04","D","D","D","A","D","1","2","D","D",53,2,"2","40","3","2",.,.,"2","2",.,,.,"2","2",.,468,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284002
12000,.,.,3902,27000,2644,.,1253,.,696,"D","A","A","D","D","D","A","D","A","D",95,.,45,.,25,"D","A","D","A","D",40,52,"D","D","3","1","3",,"11","D","D","D","A","D","2","1","D","D",40,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,970,"2",1836,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284011
.,.,.,360,4700,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",8,24,"D","D","1","1","3",,"10","D","D","D","A","D","2","2","D","D",39,2,"2","10",,"2",.,.,"2","2",.,,.,"2","2",.,200,"6",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284011
12000,.,.,3902,27000,2644,.,1253,.,696,"D","A","A","D","D","D","A","D","A","D",95,.,45,.,25,"D","A","D","A","D",40,52,"D","D","3","1","3",,"11","D","D","D","A","D","2","1","D","D",40,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,970,"2",1836,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284012
.,.,.,360,4700,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",8,24,"D","D","1","1","3",,"10","D","D","D","A","D","2","2","D","D",39,2,"2","10",,"2",.,.,"2","2",.,,.,"2","2",.,200,"6",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284012
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","4",,"A","D","D","D","A","1","1","D","D",60,1,"2","39","3","2",.,.,"2","1",192,"1",12,"2","2",.,.,,.,2850,"D","D","D","D","D","D","D","D","D","D","A","A","A","D","D","A","A","A","D",284021
.,.,.,1301,17000,.,.,.,.,.,"A","A","A","D","D","A","B","B","B","A",.,.,.,.,.,"A","C","C","C","A",40,40,"D","D","1","1","1",,"04","D","D","D","A","D","1","2","D","D",62,2,"1","39","3","2",.,.,"1","1",1325,"2",4,"2","2",.,.,,0,5300,"D","D","D","D","D","D","D","D","D","D","C","A","A","D","D","A","C","D","D",284021
.,.,2000,6029,90000,.,.,.,.,.,"A","A","D","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",50,52,"D","D","5","1","4",,"01","D","D","D","A","D","1","1","D","D",39,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,1730,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284031
.,.,2000,1530,20000,.,.,.,.,.,"A","A","D","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",24,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","2","D","D",39,2,"2","43","3","2",.,.,"2","2",.,,.,"2","2",.,769,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284031
.,.,2000,6029,90000,.,.,.,.,.,"A","A","D","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",50,52,"D","D","5","1","4",,"01","D","D","D","A","D","1","1","D","D",39,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,1730,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284032
.,.,2000,1530,20000,.,.,.,.,.,"A","A","D","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",24,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","2","D","D",39,2,"2","43","3","2",.,.,"2","2",.,,.,"2","2",.,769,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284032
.,.,.,918,12000,1646,.,.,.,.,"A","A","A","D","D","D","A","A","A","B",48,.,.,.,.,"D","A","A","A","C",40,52,"D","D","1","1","4",,"05","D","D","D","A","D","1","1","D","D",48,1,"1","45","3","2",.,.,"2","2",.,,.,"2","2",.,350,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284041
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",32,2,"2","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",284041
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",8,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284041
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",6,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284041
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",0,5,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284041
.,.,.,918,12000,1646,.,.,.,.,"A","A","A","D","D","D","A","A","A","B",48,.,.,.,.,"D","A","A","A","C",40,52,"D","D","1","1","4",,"05","D","D","D","A","D","1","1","D","D",48,1,"1","45","3","2",.,.,"2","2",.,,.,"2","2",.,350,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284042
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",32,2,"2","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",284042
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",8,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284042
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",6,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284042
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",0,5,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284042
.,.,.,3825,50000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",52,52,"D","D","1","5","4",,"04","D","D","D","A","D","1","1","D","D",28,2,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,2000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284051
.,.,.,3825,50000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",52,52,"D","D","1","5","4",,"04","D","D","D","A","D","1","1","D","D",28,2,"1","45","3","2",.,.,"2","2",.,,.,"2","2",.,2000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284052
.,.,.,1071,14000,3487,.,572,.,.,"A","A","A","D","D","D","A","D","A","A",67,.,11,.,.,"D","A","D","A","A",40,52,"D","D","1","3","2",,"11","D","D","D","A","D","1","2","D","D",52,1,"1","08",,"2",.,.,"2","2",.,,.,"2","2",.,269,"1",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284061
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",12,2,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284061
.,.,.,1071,14000,3487,.,572,.,.,"A","A","A","D","D","D","A","D","A","A",67,.,11,.,.,"D","A","D","A","A",40,52,"D","D","1","3","2",,"11","D","D","D","A","D","1","2","D","D",52,1,"1","08",,"2",.,.,"2","2",.,,.,"2","2",.,269,"1",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284062
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",12,2,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284062
.,.,.,1913,25000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",45,52,"D","D","1","1","2",,"15","D","D","D","A","D","1","1","D","D",34,1,"1","10",,"2",.,.,"2","2",.,,.,"2","2",.,400,"1",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284071
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",27,2,"2","09",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",284071
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",9,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284071
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",5,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284071
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",4,5,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284071
.,.,.,918,12000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",45,52,"D","D","1","5","2",,"15","D","D","D","A","D","1","1","D","D",36,6,"5","08",,"2",.,.,"2","2",.,,.,"2","2",.,250,"1",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284071
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",3,7,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284071
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",0,8,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284071
.,.,.,1913,25000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",45,52,"D","D","1","1","2",,"15","D","D","D","A","D","1","1","D","D",34,1,"1","10",,"2",.,.,"2","2",.,,.,"2","2",.,400,"1",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284072
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",27,2,"2","09",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",284072
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",9,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284072
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",5,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284072
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",4,5,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284072
.,.,.,918,12000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",45,52,"D","D","1","5","2",,"15","D","D","D","A","D","1","1","D","D",36,6,"5","08",,"2",.,.,"2","2",.,,.,"2","2",.,250,"1",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",284072
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",3,7,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284072
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",0,8,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284072
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",40,52,"D","D","1","1","4",,"06","D","D","D","A","D","1","1","D","D",34,1,"1","38",,"2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","A","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",284081
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",50,52,"D","D","4","1","4",,"02","D","D","D","A","D","1","2","D","D",35,2,"2","44","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",284081
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",15,3,"3","09",,,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",284081
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",12,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284081
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",10,5,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284081
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",8,6,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284081
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",6,7,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284081
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",40,52,"D","D","1","1","4",,"06","D","D","D","A","D","1","1","D","D",34,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",284082
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",50,52,"D","D","4","1","4",,"02","D","D","D","A","D","1","2","D","D",35,2,"2","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",284082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",15,3,"3","09",,,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",284082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",12,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",10,5,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",8,6,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",6,7,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","1","D","D",66,1,"1","40","3",,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",284091
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",65,52,"D","D","1","1","4",,"07","D","D","D","A","D","1","2","D","D",52,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",284091
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","1","D","D",66,1,"1","40","3",,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",284092
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",65,52,"D","D","1","1","4",,"07","D","D","D","A","D","1","2","D","D",52,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",284092
.,.,.,4361,57000,.,.,.,.,.,"A","A","A","D","D","A","A","B","A","A",.,.,.,.,.,"A","A","B","A","A",45,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","1","D","D",36,1,"2","43","3","2",.,.,"2","2",.,,.,"2","1",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","C","A","A","A","A","C","C","D","D",284101
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","3",,"A","D","D","D","A","1","2","D","D",34,2,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",284101
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",6,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284101
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",4,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",284101
.,.,.,4361,57000,.,.,.,.,.,"A","A","A","D","D","A","A","B","A","A",.,.,.,.,.,"A","A","B","A","A",45,52,"D","D","1","1","4",,"03","D","D","D","A","D","4","1","D","D",36,1,"2","43","3","2",.,.,"2","2",.,,.,"2","1",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","C","A","A","A","A","C","C","D","D",284102
