"AMOUNT","UCC","NEWID","PUB_FLAG","AMOUNT_"
4,"980010",280531,"1",
50,"980020",280531,"1",
2,"980030",280531,"1",
3,"980040",280531,"1",
100,"980090",280531,"1",
100,"980220",280531,"1",
100,"980230",280531,"1",
100,"980280",280531,"1",
100,"980310",280531,"1",
100,"980330",280531,"1",
4,"980010",280532,"1",
50,"980020",280532,"1",
2,"980030",280532,"1",
3,"980040",280532,"1",
100,"980090",280532,"1",
100,"980220",280532,"1",
100,"980230",280532,"1",
100,"980280",280532,"1",
100,"980310",280532,"1",
100,"980330",280532,"1",
6029,"800940",280541,"1",
90000,"900000",280541,"1",
-8593,"950001",280541,"1","T"
-1200,"950011",280541,"1",
90000,"980000",280541,"1",
1,"980010",280541,"1",
41,"980020",280541,"1",
1,"980030",280541,"1",
1,"980040",280541,"1",
98200,"980070",280541,"1",
100,"980090",280541,"1",
100,"980210",280541,"1",
100,"980230",280541,"1",
100,"980280",280541,"1",
100,"980310",280541,"1",
100,"980330",280541,"1",
6029,"800940",280542,"1",
90000,"900000",280542,"1",
-8593,"950001",280542,"1","T"
-1200,"950011",280542,"1",
90000,"980000",280542,"1",
1,"980010",280542,"1",
41,"980020",280542,"1",
1,"980030",280542,"1",
1,"980040",280542,"1",
98200,"980070",280542,"1",
100,"980090",280542,"1",
100,"980210",280542,"1",
100,"980230",280542,"1",
100,"980280",280542,"1",
100,"980310",280542,"1",
100,"980330",280542,"1",
4,"980010",280551,"1",
36,"980020",280551,"1",
1,"980030",280551,"1",
1,"980040",280551,"1",
2,"980050",280551,"1",
100,"980090",280551,"1",
100,"980210",280551,"1",
100,"980230",280551,"1",
100,"980280",280551,"1",
100,"980310",280551,"1",
100,"980330",280551,"1",
4,"980010",280552,"1",
36,"980020",280552,"1",
1,"980030",280552,"1",
1,"980040",280552,"1",
2,"980050",280552,"1",
100,"980090",280552,"1",
100,"980210",280552,"1",
100,"980230",280552,"1",
100,"980280",280552,"1",
100,"980310",280552,"1",
100,"980330",280552,"1",
11322,"900030",280561,"1",
4200,"900040",280561,"1",
-500,"950001",280561,"1",
15522,"980000",280561,"1",
1,"980010",280561,"1",
77,"980020",280561,"1",
1,"980040",280561,"1",
1,"980060",280561,"1",
16022,"980070",280561,"1",
100,"980090",280561,"1",
100,"980220",280561,"1",
100,"980240",280561,"1",
100,"980280",280561,"1",
100,"980300",280561,"1",
100,"980330",280561,"1",
11322,"900030",280562,"1",
4200,"900040",280562,"1",
-500,"950001",280562,"1",
15522,"980000",280562,"1",
1,"980010",280562,"1",
77,"980020",280562,"1",
1,"980040",280562,"1",
1,"980060",280562,"1",
16022,"980070",280562,"1",
100,"980090",280562,"1",
100,"980220",280562,"1",
100,"980240",280562,"1",
100,"980280",280562,"1",
100,"980300",280562,"1",
100,"980330",280562,"1",
3389,"800910",280571,"1",
3600,"800932",280571,"1",
4055,"800940",280571,"1",
53000,"900000",280571,"1",
4300,"900040",280571,"1",
11,"910040",280571,"1",
7444,"950000",280571,"1",
-490,"950001",280571,"1",
822,"950022",280571,"1",
57300,"980000",280571,"1",
1,"980010",280571,"1",
56,"980020",280571,"1",
1,"980030",280571,"1",
2,"980040",280571,"1",
49524,"980070",280571,"1",
100,"980090",280571,"1",
100,"980210",280571,"1",
100,"980230",280571,"1",
100,"980270",280571,"1",
100,"980310",280571,"1",
100,"980330",280571,"1",
3389,"800910",280572,"1",
3600,"800932",280572,"1",
4055,"800940",280572,"1",
53000,"900000",280572,"1",
4300,"900040",280572,"1",
11,"910040",280572,"1",
7444,"950000",280572,"1",
-490,"950001",280572,"1",
822,"950022",280572,"1",
57300,"980000",280572,"1",
1,"980010",280572,"1",
56,"980020",280572,"1",
1,"980030",280572,"1",
2,"980040",280572,"1",
49524,"980070",280572,"1",
100,"980090",280572,"1",
100,"980210",280572,"1",
100,"980230",280572,"1",
100,"980270",280572,"1",
100,"980310",280572,"1",
100,"980330",280572,"1",
4591,"800940",280581,"1",
60000,"900000",280581,"1",
-1400,"950001",280581,"1",
-1400,"950011",280581,"1",
60000,"980000",280581,"1",
6,"980010",280581,"1",
62,"980020",280581,"1",
3,"980030",280581,"1",
4,"980040",280581,"1",
2,"980050",280581,"1",
62800,"980070",280581,"1",
100,"980090",280581,"1",
100,"980210",280581,"1",
100,"980230",280581,"1",
100,"980280",280581,"1",
100,"980310",280581,"1",
100,"980330",280581,"1",
4591,"800940",280582,"1",
60000,"900000",280582,"1",
-1400,"950001",280582,"1",
-1400,"950011",280582,"1",
60000,"980000",280582,"1",
6,"980010",280582,"1",
62,"980020",280582,"1",
3,"980030",280582,"1",
4,"980040",280582,"1",
2,"980050",280582,"1",
62800,"980070",280582,"1",
100,"980090",280582,"1",
100,"980210",280582,"1",
100,"980230",280582,"1",
100,"980280",280582,"1",
100,"980310",280582,"1",
100,"980330",280582,"1",
10482,"900030",280591,"1",
10482,"980000",280591,"1",
1,"980010",280591,"1",
77,"980020",280591,"1",
1,"980040",280591,"1",
1,"980060",280591,"1",
10482,"980070",280591,"1",
100,"980090",280591,"1",
100,"980220",280591,"1",
100,"980240",280591,"1",
100,"980270",280591,"1",
100,"980300",280591,"1",
100,"980330",280591,"1",
10482,"900030",280592,"1",
10482,"980000",280592,"1",
1,"980010",280592,"1",
77,"980020",280592,"1",
1,"980040",280592,"1",
1,"980060",280592,"1",
10482,"980070",280592,"1",
100,"980090",280592,"1",
100,"980220",280592,"1",
100,"980240",280592,"1",
100,"980270",280592,"1",
100,"980300",280592,"1",
100,"980330",280592,"1",
6732,"800940",280601,"1",
24000,"900000",280601,"1",
32000,"900010",280601,"1",
56000,"980000",280601,"1",
2,"980010",280601,"1",
62,"980020",280601,"1",
2,"980030",280601,"1",
2,"980040",280601,"1",
56000,"980070",280601,"1",
100,"980090",280601,"1",
100,"980210",280601,"1",
100,"980230",280601,"1",
100,"980280",280601,"1",
100,"980300",280601,"1",
100,"980330",280601,"1",
6732,"800940",280602,"1",
24000,"900000",280602,"1",
32000,"900010",280602,"1",
56000,"980000",280602,"1",
2,"980010",280602,"1",
62,"980020",280602,"1",
2,"980030",280602,"1",
2,"980040",280602,"1",
56000,"980070",280602,"1",
100,"980090",280602,"1",
100,"980210",280602,"1",
100,"980230",280602,"1",
100,"980280",280602,"1",
100,"980300",280602,"1",
100,"980330",280602,"1",
15588,"900030",280611,"1",
15588,"980000",280611,"1",
7,"980010",280611,"1",
37,"980020",280611,"1",
1,"980040",280611,"1",
5,"980050",280611,"1",
15588,"980070",280611,"1",
100,"980220",280611,"1",
100,"980260",280611,"1",
100,"980280",280611,"1",
100,"980300",280611,"1",
100,"980330",280611,"1",
15588,"900030",280612,"1",
15588,"980000",280612,"1",
7,"980010",280612,"1",
37,"980020",280612,"1",
1,"980040",280612,"1",
5,"980050",280612,"1",
15588,"980070",280612,"1",
100,"980220",280612,"1",
100,"980260",280612,"1",
100,"980280",280612,"1",
100,"980300",280612,"1",
100,"980330",280612,"1",
3091,"800940",280621,"1",
16400,"900000",280621,"1",
12000,"900010",280621,"1",
6000,"900132",280621,"1",
-200,"950001",280621,"1",
-50,"950011",280621,"1",
34400,"980000",280621,"1",
2,"980010",280621,"1",
26,"980020",280621,"1",
2,"980030",280621,"1",
2,"980040",280621,"1",
34650,"980070",280621,"1",
100,"980210",280621,"1",
100,"980260",280621,"1",
100,"980280",280621,"1",
100,"980310",280621,"1",
100,"980330",280621,"1",
3091,"800940",280622,"1",
16400,"900000",280622,"1",
12000,"900010",280622,"1",
6000,"900132",280622,"1",
-200,"950001",280622,"1",
-50,"950011",280622,"1",
34400,"980000",280622,"1",
2,"980010",280622,"1",
26,"980020",280622,"1",
2,"980030",280622,"1",
2,"980040",280622,"1",
34650,"980070",280622,"1",
100,"980210",280622,"1",
100,"980260",280622,"1",
100,"980280",280622,"1",
100,"980310",280622,"1",
100,"980330",280622,"1",
19956,"900030",280631,"1",
8000,"900040",280631,"1",
2000,"900050",280631,"1",
200,"950000",280631,"1",
240,"950010",280631,"1",
29956,"980000",280631,"1",
2,"980010",280631,"1",
78,"980020",280631,"1",
2,"980040",280631,"1",
2,"980060",280631,"1",
29516,"980070",280631,"1",
100,"980090",280631,"1",
100,"980210",280631,"1",
100,"980240",280631,"1",
100,"980280",280631,"1",
100,"980310",280631,"1",
100,"980330",280631,"1",
19956,"900030",280632,"1",
8000,"900040",280632,"1",
2000,"900050",280632,"1",
200,"950000",280632,"1",
240,"950010",280632,"1",
29956,"980000",280632,"1",
2,"980010",280632,"1",
78,"980020",280632,"1",
2,"980040",280632,"1",
2,"980060",280632,"1",
29516,"980070",280632,"1",
100,"980090",280632,"1",
100,"980210",280632,"1",
100,"980240",280632,"1",
100,"980280",280632,"1",
100,"980310",280632,"1",
100,"980330",280632,"1",
2066,"800940",280641,"1",
27000,"900000",280641,"1",
1800,"900030",280641,"1",
3000,"900070",280641,"1",
31800,"980000",280641,"1",
2,"980010",280641,"1",
66,"980020",280641,"1",
1,"980030",280641,"1",
1,"980040",280641,"1",
1,"980060",280641,"1",
31800,"980070",280641,"1",
100,"980090",280641,"1",
100,"980210",280641,"1",
100,"980240",280641,"1",
100,"980280",280641,"1",
100,"980290",280641,"1",
100,"980330",280641,"1",
2066,"800940",280642,"1",
27000,"900000",280642,"1",
1800,"900030",280642,"1",
3000,"900070",280642,"1",
31800,"980000",280642,"1",
2,"980010",280642,"1",
66,"980020",280642,"1",
1,"980030",280642,"1",
1,"980040",280642,"1",
1,"980060",280642,"1",
31800,"980070",280642,"1",
100,"980090",280642,"1",
100,"980210",280642,"1",
100,"980240",280642,"1",
100,"980280",280642,"1",
100,"980290",280642,"1",
100,"980330",280642,"1",
501,"800931",280651,"1",
1951,"800940",280651,"1",
25500,"900000",280651,"1",
426,"900100",280651,"1",
2170,"900131",280651,"1",
2527,"950000",280651,"1",
-2000,"950001",280651,"1",
558,"950010",280651,"1",
-400,"950011",280651,"1",
28096,"980000",280651,"1",
3,"980010",280651,"1",
41,"980020",280651,"1",
2,"980030",280651,"1",
3,"980040",280651,"1",
1,"980050",280651,"1",
27411,"980070",280651,"1",
100,"980090",280651,"1",
100,"980220",280651,"1",
100,"980240",280651,"1",
100,"980280",280651,"1",
100,"980300",280651,"1",
100,"980330",280651,"1",
501,"800931",280652,"1",
1951,"800940",280652,"1",
25500,"900000",280652,"1",
426,"900100",280652,"1",
2170,"900131",280652,"1",
2527,"950000",280652,"1",
-2000,"950001",280652,"1",
558,"950010",280652,"1",
-400,"950011",280652,"1",
28096,"980000",280652,"1",
3,"980010",280652,"1",
41,"980020",280652,"1",
2,"980030",280652,"1",
3,"980040",280652,"1",
1,"980050",280652,"1",
27411,"980070",280652,"1",
100,"980090",280652,"1",
100,"980220",280652,"1",
100,"980240",280652,"1",
100,"980280",280652,"1",
100,"980300",280652,"1",
100,"980330",280652,"1",
2,"980010",280661,"1",
31,"980020",280661,"1",
1,"980030",280661,"1",
1,"980040",280661,"1",
100,"980090",280661,"1",
100,"980210",280661,"1",
100,"980230",280661,"1",
100,"980280",280661,"1",
100,"980310",280661,"1",
100,"980330",280661,"1",
2,"980010",280662,"1",
31,"980020",280662,"1",
1,"980030",280662,"1",
1,"980040",280662,"1",
100,"980090",280662,"1",
100,"980210",280662,"1",
100,"980230",280662,"1",
100,"980280",280662,"1",
100,"980310",280662,"1",
100,"980330",280662,"1",
5355,"800940",280671,"1",
70000,"900000",280671,"1",
30,"900080",280671,"1",
-4200,"950001",280671,"1",
-40,"950011",280671,"1",
70030,"980000",280671,"1",
4,"980010",280671,"1",
28,"980020",280671,"1",
1,"980030",280671,"1",
2,"980040",280671,"1",
2,"980050",280671,"1",
74270,"980070",280671,"1",
100,"980090",280671,"1",
100,"980220",280671,"1",
100,"980230",280671,"1",
100,"980280",280671,"1",
100,"980310",280671,"1",
100,"980330",280671,"1",
5355,"800940",280672,"1",
70000,"900000",280672,"1",
30,"900080",280672,"1",
-4200,"950001",280672,"1",
-40,"950011",280672,"1",
70030,"980000",280672,"1",
4,"980010",280672,"1",
28,"980020",280672,"1",
1,"980030",280672,"1",
2,"980040",280672,"1",
2,"980050",280672,"1",
74270,"980070",280672,"1",
100,"980090",280672,"1",
100,"980220",280672,"1",
100,"980230",280672,"1",
100,"980280",280672,"1",
100,"980310",280672,"1",
100,"980330",280672,"1",
1607,"800940",280681,"1",
21000,"900000",280681,"1",
30,"900132",280681,"1",
2851,"950000",280681,"1",
-2800,"950001",280681,"1",
841,"950010",280681,"1",
-80,"950011",280681,"1",
50,"950022",280681,"1",
21030,"980000",280681,"1",
2,"980010",280681,"1",
21,"980020",280681,"1",
1,"980030",280681,"1",
1,"980040",280681,"1",
1,"980050",280681,"1",
20168,"980070",280681,"1",
100,"980220",280681,"1",
100,"980260",280681,"1",
100,"980280",280681,"1",
100,"980300",280681,"1",
100,"980330",280681,"1",
1607,"800940",280682,"1",
21000,"900000",280682,"1",
30,"900132",280682,"1",
2851,"950000",280682,"1",
-2800,"950001",280682,"1",
841,"950010",280682,"1",
-80,"950011",280682,"1",
50,"950022",280682,"1",
21030,"980000",280682,"1",
2,"980010",280682,"1",
21,"980020",280682,"1",
1,"980030",280682,"1",
1,"980040",280682,"1",
1,"980050",280682,"1",
20168,"980070",280682,"1",
100,"980220",280682,"1",
100,"980260",280682,"1",
100,"980280",280682,"1",
100,"980300",280682,"1",
100,"980330",280682,"1",
175,"950000",280691,"1",
2,"980010",280691,"1",
29,"980020",280691,"1",
2,"980030",280691,"1",
2,"980040",280691,"1",
-175,"980070",280691,"1",
100,"980220",280691,"1",
100,"980260",280691,"1",
100,"980280",280691,"1",
100,"980300",280691,"1",
100,"980330",280691,"1",
175,"950000",280692,"1",
2,"980010",280692,"1",
29,"980020",280692,"1",
2,"980030",280692,"1",
2,"980040",280692,"1",
-175,"980070",280692,"1",
100,"980220",280692,"1",
100,"980260",280692,"1",
100,"980280",280692,"1",
100,"980300",280692,"1",
100,"980330",280692,"1",
918,"800940",280701,"1",
6000,"900010",280701,"1",
11346,"900030",280701,"1",
17346,"980000",280701,"1",
1,"980010",280701,"1",
84,"980020",280701,"1",
1,"980030",280701,"1",
1,"980060",280701,"1",
17346,"980070",280701,"1",
100,"980220",280701,"1",
100,"980260",280701,"1",
100,"980280",280701,"1",
100,"980310",280701,"1",
918,"800940",280702,"1",
6000,"900010",280702,"1",
11346,"900030",280702,"1",
17346,"980000",280702,"1",
1,"980010",280702,"1",
84,"980020",280702,"1",
1,"980030",280702,"1",
1,"980060",280702,"1",
17346,"980070",280702,"1",
100,"980220",280702,"1",
100,"980260",280702,"1",
100,"980280",280702,"1",
100,"980310",280702,"1",
20532,"900030",280711,"1",
2400,"900040",280711,"1",
180,"950021",280711,"1",
145,"950022",280711,"1",
22932,"980000",280711,"1",
2,"980010",280711,"1",
82,"980020",280711,"1",
1,"980040",280711,"1",
2,"980060",280711,"1",
22607,"980070",280711,"1",
100,"980090",280711,"1",
100,"980210",280711,"1",
100,"980240",280711,"1",
100,"980280",280711,"1",
100,"980290",280711,"1",
100,"980330",280711,"1",
20532,"900030",280712,"1",
2400,"900040",280712,"1",
180,"950021",280712,"1",
145,"950022",280712,"1",
22932,"980000",280712,"1",
2,"980010",280712,"1",
82,"980020",280712,"1",
1,"980040",280712,"1",
2,"980060",280712,"1",
22607,"980070",280712,"1",
100,"980090",280712,"1",
100,"980210",280712,"1",
100,"980240",280712,"1",
100,"980280",280712,"1",
100,"980290",280712,"1",
100,"980330",280712,"1",
1339,"800910",280721,"1",
4437,"800940",280721,"1",
58000,"900000",280721,"1",
30,"900080",280721,"1",
6187,"950000",280721,"1",
-400,"950001",280721,"1",
1000,"950022",280721,"1",
58030,"980000",280721,"1",
2,"980010",280721,"1",
25,"980020",280721,"1",
2,"980030",280721,"1",
2,"980040",280721,"1",
51243,"980070",280721,"1",
100,"980090",280721,"1",
100,"980210",280721,"1",
100,"980230",280721,"1",
100,"980270",280721,"1",
100,"980300",280721,"1",
100,"980330",280721,"1",
1339,"800910",280722,"1",
4437,"800940",280722,"1",
58000,"900000",280722,"1",
30,"900080",280722,"1",
6187,"950000",280722,"1",
-400,"950001",280722,"1",
1000,"950022",280722,"1",
58030,"980000",280722,"1",
2,"980010",280722,"1",
25,"980020",280722,"1",
2,"980030",280722,"1",
2,"980040",280722,"1",
51243,"980070",280722,"1",
100,"980090",280722,"1",
100,"980210",280722,"1",
100,"980230",280722,"1",
100,"980270",280722,"1",
100,"980300",280722,"1",
100,"980330",280722,"1",
17472,"900030",280731,"1",
1029,"900040",280731,"1",
-175,"950001",280731,"1",
-125,"950011",280731,"1",
18501,"980000",280731,"1",
2,"980010",280731,"1",
78,"980020",280731,"1",
1,"980040",280731,"1",
2,"980060",280731,"1",
18801,"980070",280731,"1",
100,"980090",280731,"1",
100,"980210",280731,"1",
100,"980240",280731,"1",
100,"980280",280731,"1",
100,"980300",280731,"1",
100,"980330",280731,"1",
17472,"900030",280732,"1",
1029,"900040",280732,"1",
-175,"950001",280732,"1",
-125,"950011",280732,"1",
18501,"980000",280732,"1",
2,"980010",280732,"1",
78,"980020",280732,"1",
1,"980040",280732,"1",
2,"980060",280732,"1",
18801,"980070",280732,"1",
100,"980090",280732,"1",
100,"980210",280732,"1",
100,"980240",280732,"1",
100,"980280",280732,"1",
100,"980300",280732,"1",
100,"980330",280732,"1",
5526,"900030",280741,"1",
4800,"900060",280741,"1",
10326,"980000",280741,"1",
1,"980010",280741,"1",
88,"980020",280741,"1",
1,"980060",280741,"1",
10326,"980070",280741,"1",
100,"980090",280741,"1",
100,"980220",280741,"1",
100,"980240",280741,"1",
100,"980280",280741,"1",
100,"980290",280741,"1",
5526,"900030",280742,"1",
4800,"900060",280742,"1",
10326,"980000",280742,"1",
1,"980010",280742,"1",
88,"980020",280742,"1",
1,"980060",280742,"1",
10326,"980070",280742,"1",
100,"980090",280742,"1",
100,"980220",280742,"1",
100,"980240",280742,"1",
100,"980280",280742,"1",
100,"980290",280742,"1",
938,"800931",280751,"1",
3596,"800940",280751,"1",
47000,"900000",280751,"1",
7812,"950000",280751,"1",
-509,"950001",280751,"1",
2232,"950010",280751,"1",
-20,"950011",280751,"1",
47000,"980000",280751,"1",
1,"980010",280751,"1",
53,"980020",280751,"1",
1,"980030",280751,"1",
1,"980040",280751,"1",
37485,"980070",280751,"1",
100,"980210",280751,"1",
100,"980260",280751,"1",
100,"980280",280751,"1",
100,"980310",280751,"1",
100,"980330",280751,"1",
938,"800931",280752,"1",
3596,"800940",280752,"1",
47000,"900000",280752,"1",
7812,"950000",280752,"1",
-509,"950001",280752,"1",
2232,"950010",280752,"1",
-20,"950011",280752,"1",
47000,"980000",280752,"1",
1,"980010",280752,"1",
53,"980020",280752,"1",
1,"980030",280752,"1",
1,"980040",280752,"1",
37485,"980070",280752,"1",
100,"980210",280752,"1",
100,"980260",280752,"1",
100,"980280",280752,"1",
100,"980310",280752,"1",
100,"980330",280752,"1",
546,"900030",280761,"1",
546,"980000",280761,"1",
1,"980010",280761,"1",
75,"980020",280761,"1",
1,"980040",280761,"1",
1,"980060",280761,"1",
546,"980070",280761,"1",
100,"980090",280761,"1",
100,"980220",280761,"1",
100,"980240",280761,"1",
100,"980280",280761,"1",
100,"980310",280761,"1",
100,"980330",280761,"1",
546,"900030",280762,"1",
546,"980000",280762,"1",
1,"980010",280762,"1",
75,"980020",280762,"1",
1,"980040",280762,"1",
1,"980060",280762,"1",
546,"980070",280762,"1",
100,"980090",280762,"1",
100,"980220",280762,"1",
100,"980240",280762,"1",
100,"980280",280762,"1",
100,"980310",280762,"1",
100,"980330",280762,"1",
278,"800940",280771,"1",
3640,"900000",280771,"1",
6473,"900090",280771,"1",
5044,"900120",280771,"1",
1500,"900150",280771,"1",
130,"950010",280771,"1",
16657,"980000",280771,"1",
3,"980010",280771,"1",
42,"980020",280771,"1",
1,"980030",280771,"1",
16527,"980070",280771,"1",
100,"980220",280771,"1",
100,"980260",280771,"1",
100,"980280",280771,"1",
100,"980300",280771,"1",
278,"800940",280772,"1",
3640,"900000",280772,"1",
6473,"900090",280772,"1",
5044,"900120",280772,"1",
1500,"900150",280772,"1",
130,"950010",280772,"1",
16657,"980000",280772,"1",
3,"980010",280772,"1",
42,"980020",280772,"1",
1,"980030",280772,"1",
16527,"980070",280772,"1",
100,"980220",280772,"1",
100,"980260",280772,"1",
100,"980280",280772,"1",
100,"980300",280772,"1",
3672,"800940",280781,"1",
48000,"900000",280781,"1",
6431,"950000",280781,"1",
-3000,"950001",280781,"1",
2205,"950010",280781,"1",
59,"950022",280781,"1",
48000,"980000",280781,"1",
1,"980010",280781,"1",
39,"980020",280781,"1",
1,"980030",280781,"1",
1,"980040",280781,"1",
42305,"980070",280781,"1",
100,"980090",280781,"1",
100,"980210",280781,"1",
100,"980230",280781,"1",
100,"980280",280781,"1",
100,"980300",280781,"1",
100,"980330",280781,"1",
3672,"800940",280782,"1",
48000,"900000",280782,"1",
6431,"950000",280782,"1",
-3000,"950001",280782,"1",
2205,"950010",280782,"1",
59,"950022",280782,"1",
48000,"980000",280782,"1",
1,"980010",280782,"1",
39,"980020",280782,"1",
1,"980030",280782,"1",
1,"980040",280782,"1",
42305,"980070",280782,"1",
100,"980090",280782,"1",
100,"980210",280782,"1",
100,"980230",280782,"1",
100,"980280",280782,"1",
100,"980300",280782,"1",
100,"980330",280782,"1",
3,"980010",280791,"1",
44,"980020",280791,"1",
2,"980030",280791,"1",
2,"980040",280791,"1",
1,"980050",280791,"1",
100,"980090",280791,"1",
100,"980220",280791,"1",
100,"980230",280791,"1",
100,"980280",280791,"1",
100,"980310",280791,"1",
100,"980330",280791,"1",
3,"980010",280792,"1",
44,"980020",280792,"1",
2,"980030",280792,"1",
2,"980040",280792,"1",
1,"980050",280792,"1",
100,"980090",280792,"1",
100,"980220",280792,"1",
100,"980230",280792,"1",
100,"980280",280792,"1",
100,"980310",280792,"1",
100,"980330",280792,"1",
2678,"800940",280801,"1",
35000,"900000",280801,"1",
35000,"980000",280801,"1",
4,"980010",280801,"1",
31,"980020",280801,"1",
1,"980030",280801,"1",
2,"980040",280801,"1",
2,"980050",280801,"1",
35000,"980070",280801,"1",
100,"980090",280801,"1",
100,"980220",280801,"1",
100,"980230",280801,"1",
100,"980280",280801,"1",
100,"980310",280801,"1",
100,"980330",280801,"1",
2678,"800940",280802,"1",
35000,"900000",280802,"1",
35000,"980000",280802,"1",
4,"980010",280802,"1",
31,"980020",280802,"1",
1,"980030",280802,"1",
2,"980040",280802,"1",
2,"980050",280802,"1",
35000,"980070",280802,"1",
100,"980090",280802,"1",
100,"980220",280802,"1",
100,"980230",280802,"1",
100,"980280",280802,"1",
100,"980310",280802,"1",
100,"980330",280802,"1",
1377,"800940",280811,"1",
18000,"900000",280811,"1",
2618,"950000",280811,"1",
655,"950010",280811,"1",
18000,"980000",280811,"1",
3,"980010",280811,"1",
27,"980020",280811,"1",
2,"980030",280811,"1",
2,"980040",280811,"1",
1,"980050",280811,"1",
14727,"980070",280811,"1",
100,"980210",280811,"1",
100,"980260",280811,"1",
100,"980280",280811,"1",
100,"980300",280811,"1",
100,"980330",280811,"1",
1377,"800940",280812,"1",
18000,"900000",280812,"1",
2618,"950000",280812,"1",
655,"950010",280812,"1",
18000,"980000",280812,"1",
3,"980010",280812,"1",
27,"980020",280812,"1",
2,"980030",280812,"1",
2,"980040",280812,"1",
1,"980050",280812,"1",
14727,"980070",280812,"1",
100,"980210",280812,"1",
100,"980260",280812,"1",
100,"980280",280812,"1",
100,"980300",280812,"1",
100,"980330",280812,"1",
1,"980010",280821,"1",
42,"980020",280821,"1",
1,"980030",280821,"1",
2,"980040",280821,"1",
100,"980090",280821,"1",
100,"980210",280821,"1",
100,"980230",280821,"1",
100,"980280",280821,"1",
100,"980310",280821,"1",
100,"980330",280821,"1",
1,"980010",280822,"1",
42,"980020",280822,"1",
1,"980030",280822,"1",
2,"980040",280822,"1",
100,"980090",280822,"1",
100,"980210",280822,"1",
100,"980230",280822,"1",
100,"980280",280822,"1",
100,"980310",280822,"1",
100,"980330",280822,"1",
5,"980010",280831,"1",
49,"980020",280831,"1",
5,"980030",280831,"1",
5,"980040",280831,"1",
1,"980050",280831,"1",
100,"980090",280831,"1",
100,"980210",280831,"1",
100,"980240",280831,"1",
100,"980280",280831,"1",
100,"980300",280831,"1",
100,"980330",280831,"1",
5,"980010",280832,"1",
49,"980020",280832,"1",
5,"980030",280832,"1",
5,"980040",280832,"1",
1,"980050",280832,"1",
100,"980090",280832,"1",
100,"980210",280832,"1",
100,"980240",280832,"1",
100,"980280",280832,"1",
100,"980300",280832,"1",
100,"980330",280832,"1",
551,"800940",280841,"1",
7200,"900000",280841,"1",
10638,"900030",280841,"1",
75,"900080",280841,"1",
17913,"980000",280841,"1",
1,"980010",280841,"1",
67,"980020",280841,"1",
1,"980030",280841,"1",
1,"980040",280841,"1",
1,"980060",280841,"1",
17913,"980070",280841,"1",
100,"980090",280841,"1",
100,"980210",280841,"1",
100,"980230",280841,"1",
100,"980280",280841,"1",
100,"980300",280841,"1",
100,"980330",280841,"1",
551,"800940",280842,"1",
7200,"900000",280842,"1",
10638,"900030",280842,"1",
75,"900080",280842,"1",
17913,"980000",280842,"1",
1,"980010",280842,"1",
67,"980020",280842,"1",
1,"980030",280842,"1",
1,"980040",280842,"1",
1,"980060",280842,"1",
17913,"980070",280842,"1",
100,"980090",280842,"1",
100,"980210",280842,"1",
100,"980230",280842,"1",
100,"980280",280842,"1",
100,"980300",280842,"1",
100,"980330",280842,"1",
1320,"900150",280851,"1",
1320,"980000",280851,"1",
1,"980010",280851,"1",
58,"980020",280851,"1",
1320,"980070",280851,"1",
100,"980220",280851,"1",
100,"980260",280851,"1",
100,"980280",280851,"1",
100,"980300",280851,"1",
1320,"900150",280852,"1",
1320,"980000",280852,"1",
1,"980010",280852,"1",
58,"980020",280852,"1",
1320,"980070",280852,"1",
100,"980220",280852,"1",
100,"980260",280852,"1",
100,"980280",280852,"1",
100,"980300",280852,"1",
12590,"800910",280861,"1",
9632,"800940",280861,"1",
125900,"900000",280861,"1",
3562,"900050",280861,"1",
100,"900080",280861,"1",
100,"910010",280861,"1",
22917,"950000",280861,"1",
-2305,"950001",280861,"1",
7908,"950010",280861,"1",
-404,"950011",280861,"1",
129562,"980000",280861,"1",
2,"980010",280861,"1",
39,"980020",280861,"1",
2,"980030",280861,"1",
2,"980040",280861,"1",
101446,"980070",280861,"1",
100,"980090",280861,"1",
100,"980210",280861,"1",
100,"980230",280861,"1",
100,"980280",280861,"1",
100,"980310",280861,"1",
100,"980330",280861,"1",
12590,"800910",280862,"1",
9632,"800940",280862,"1",
125900,"900000",280862,"1",
3562,"900050",280862,"1",
100,"900080",280862,"1",
100,"910010",280862,"1",
22917,"950000",280862,"1",
-2305,"950001",280862,"1",
7908,"950010",280862,"1",
-404,"950011",280862,"1",
129562,"980000",280862,"1",
2,"980010",280862,"1",
39,"980020",280862,"1",
2,"980030",280862,"1",
2,"980040",280862,"1",
101446,"980070",280862,"1",
100,"980090",280862,"1",
100,"980210",280862,"1",
100,"980230",280862,"1",
100,"980280",280862,"1",
100,"980310",280862,"1",
100,"980330",280862,"1",
200,"910010",280871,"1",
-3200,"950001",280871,"1",
4,"980010",280871,"1",
29,"980020",280871,"1",
2,"980030",280871,"1",
2,"980040",280871,"1",
2,"980050",280871,"1",
3200,"980070",280871,"1",
100,"980090",280871,"1",
100,"980210",280871,"1",
100,"980230",280871,"1",
100,"980280",280871,"1",
100,"980310",280871,"1",
100,"980330",280871,"1",
200,"910010",280872,"1",
-3200,"950001",280872,"1",
4,"980010",280872,"1",
29,"980020",280872,"1",
2,"980030",280872,"1",
2,"980040",280872,"1",
2,"980050",280872,"1",
3200,"980070",280872,"1",
