"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","ANYSSINC","ANYRAIL","SS_RRX","MEDICARE","SS_RRQ","US_SUPP","STA_SUPP","SUPPX","GROSPAYX","PAYPERD","SLFEMPSS","SOCRRX","AGE_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","ANYS_INC","ANYRAIL_","MEDI_ARE","US_SUPP_","STA__UPP","PAYPERD_","SCHL_CHX","SCHL_CHQ","SS_RRX_","SS_RRQ_","SUPPX_","GROS_AYX","SLFE_PSS","SOCRRX_","NEWID"
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",4,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",304512
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",2,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",304512
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",69,1,"1","46","3",,.,.,"1","2",959,"1",12,"2","2",.,.,,.,12054,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",304521
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","2","D","D",67,2,"2","43","2",,.,.,"1","2",448,"1",12,"2","2",.,.,,.,5922,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",304521
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",69,1,"1","46","3",,.,.,"1","2",959,"1",12,"2","2",.,.,,.,12054,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",304522
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","2","D","D",67,2,"2","43","2",,.,.,"1","2",448,"1",12,"2","2",.,.,,.,5922,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",304522
.,.,.,6247,105000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","B","A","C",62,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","1","D","D",43,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,3000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304531
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",41,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304531
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","6",,"A","D","D","D","A","1","2","D","D",15,3,"3","09",,,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304531
.,.,.,6247,105000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","B","A","C",62,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","1","D","D",43,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,3000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304532
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",41,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304532
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","6",,"A","D","D","D","A","1","2","D","D",15,3,"3","09",,,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304532
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",40,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","1","D","D",36,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",304541
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",40,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","1","D","D",50,1,"1","03",,"2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","A","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",304542
12000,.,.,1836,.,.,.,.,.,.,"D","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",45,52,"D","D","5","5","1",,"04","D","D","D","A","D","1","1","D","D",55,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,1836,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","D","D",304551
12000,.,.,1836,.,.,.,.,.,.,"D","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",45,52,"D","D","5","5","1",,"04","D","D","D","A","D","1","1","D","D",55,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,1836,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","D","D",304552
.,.,2000,765,10000,.,.,.,.,.,"A","A","D","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",25,52,"D","D","1","5","1",,"07","D","D","D","A","D","1","1","D","D",21,1,"1","40","2","2",.,.,"2","2",.,,.,"2","2",.,500,"7",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304561
.,.,2000,765,10000,.,.,.,.,.,"A","A","D","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",25,52,"D","D","1","5","1",,"07","D","D","D","A","D","1","1","D","D",21,2,"6","40","2","2",.,.,"2","2",.,,.,"2","2",.,.,"7",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","A","D","D",304561
.,.,2000,765,10000,.,.,.,.,.,"A","A","D","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",25,52,"D","D","1","5","1",,"07","D","D","D","A","D","1","1","D","D",21,1,"1","40","2","2",.,.,"2","2",.,,.,"2","2",.,500,"7",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304562
.,.,2000,765,10000,.,.,.,.,.,"A","A","D","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",25,52,"D","D","1","5","1",,"07","D","D","D","A","D","1","1","D","D",21,2,"6","40","2","2",.,.,"2","2",.,,.,"2","2",.,.,"7",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","A","D","D",304562
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","2","D","D",80,1,"1","39","3",,.,.,"1","2",600,"1",12,"2","2",.,.,,.,7746,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",304571
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",78,2,"2","39","3",,.,.,"1","2",700,"1",12,"2","2",.,.,,.,8946,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",304571
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","2","D","D",80,1,"1","39","3",,.,.,"1","2",600,"1",12,"2","2",.,.,,.,7746,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",304572
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",78,2,"2","39","3",,.,.,"1","2",700,"1",12,"2","2",.,.,,.,8946,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",304572
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","1",,"A","D","D","D","A","1","2","D","D",70,1,"1","40","3",,.,.,"1","2",914,"1",12,"2","2",.,.,,.,11514,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",304581
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","1",,"A","D","D","D","A","1","2","D","D",70,1,"1","40","3",,.,.,"1","2",914,"1",12,"2","2",.,.,,.,11514,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",304582
.,.,.,1913,25000,.,.,.,.,.,"A","A","A","D","D","B","B","B","A","B",.,.,.,.,.,"C","C","C","A","C",40,30,"D","D","1","5","3",,"10","D","D","D","A","D","2","1","D","D",30,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","C","A","A","A","A","A","C","D","D",304592
.,.,.,0,.,.,.,.,.,.,"A","A","B","D","C","B","A","B","A","A",.,.,.,.,.,"B","A","C","A","A",40,52,"D","D","1","1","1",,"07","D","D","D","A","D","1","1","D","D",52,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",304601
.,.,.,.,.,.,.,.,.,.,"A","A","B","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",52,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304601
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","A",.,.,.,.,.,"B","A","A","A","A",15,52,"D","D","1","5","1",,"10","D","D","D","A","D","1","2","D","D",18,3,"3","39","3","2",.,.,"2","2",.,,.,"2","2",.,150,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304601
.,.,.,0,.,.,.,.,.,.,"A","A","B","D","C","B","A","B","A","A",.,.,.,.,.,"B","A","C","A","A",40,52,"D","D","1","1","1",,"07","D","D","D","A","D","1","1","D","D",52,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",304602
.,.,.,.,.,.,.,.,.,.,"A","A","B","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",52,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304602
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","A",.,.,.,.,.,"B","A","A","A","A",15,52,"D","D","1","5","1",,"10","D","D","D","A","D","1","2","D","D",18,3,"3","39","3","2",.,.,"2","2",.,,.,"2","2",.,150,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304602
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","1","D","D",42,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,1600,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304611
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","1",,"12","D","D","D","A","D","1","2","D","D",38,2,"2","40","3","2",.,.,"2","2",.,,.,"2","2",.,2000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304611
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",5,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",304611
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",4,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",304611
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","1","D","D",42,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,1600,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304612
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","1",,"12","D","D","D","A","D","1","2","D","D",38,2,"2","40","3","2",.,.,"2","2",.,,.,"2","2",.,2000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304612
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",5,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",304612
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",4,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",304612
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","4",,"A","D","D","D","A","1","2","D","D",48,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304621
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",35,52,"D","D","4","1","4",,"04","D","D","D","A","D","1","1","D","D",24,2,"3","39","1","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",304621
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","4",,"A","D","D","D","A","1","2","D","D",48,1,"1","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304622
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",35,52,"D","D","4","1","4",,"04","D","D","D","A","D","1","1","D","D",24,2,"3","40","1","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",304622
.,.,.,574,7500,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"B","A","A","A","B",46,52,"D","D","1","5","1",,"05","D","D","D","A","D","1","1","D","D",21,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,520,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304631
.,.,.,574,7500,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"B","A","A","A","B",46,52,"D","D","1","5","1",,"05","D","D","D","A","D","1","1","D","D",21,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,520,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304632
.,.,.,2678,35000,5040,.,1540,.,1680,"A","A","A","D","D","D","A","D","A","D",108,.,33,.,36,"D","A","D","A","D",40,52,"D","D","1","3","4",,"13","D","D","D","A","D","1","1","D","D",53,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,750,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304641
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",66,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","2","D","D",26,3,"9","11",,"2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","A","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",304641
.,.,.,2678,35000,5040,.,1540,.,1680,"A","A","A","D","D","D","A","D","A","D",108,.,33,.,36,"D","A","D","A","D",40,52,"D","D","1","3","4",,"13","D","D","D","A","D","1","1","D","D",53,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,750,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304642
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",66,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","2","D","D",25,3,"9","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",304642
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",46,1,"1","00",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304651
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","1",,"A","D","D","D","A","1","1","D","D",72,2,"2","03",,,.,.,"1","2",750,"1",12,"2","2",.,.,,.,9546,"D","D","D","A","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",304651
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","1","2","D","D",17,3,"3","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304651
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","1","2","D","D",17,4,"3","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304651
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",46,1,"1","00",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304652
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","1",,"A","D","D","D","A","1","1","D","D",72,2,"2","03",,,.,.,"1","2",750,"1",12,"2","2",.,.,,.,9546,"D","D","D","A","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",304652
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","1","2","D","D",17,3,"3","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304652
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","1","2","D","D",17,4,"3","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304652
538,.,500,388,4000,.,.,.,.,.,"D","A","D","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",20,28,"D","D","1","1","4",,"04","D","D","D","A","D","1","2","D","D",26,1,"1","44","3","2",.,.,"2","2",.,,.,"2","2",.,320,"2",82,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304661
.,.,4500,8633,120000,35651,.,.,.,.,"A","A","D","T","D","T","A","A","A","A",4008,.,.,.,.,"T","A","A","A","A",45,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","1","D","D",28,2,"2","46","3","2",.,.,"2","2",.,,.,"2","2",.,5000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304661
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",0,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",304661
538,.,500,388,4000,.,.,.,.,.,"D","A","D","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",20,28,"D","D","1","1","4",,"04","D","D","D","A","D","1","1","D","D",26,1,"1","44","3","2",.,.,"2","2",.,,.,"2","2",.,320,"2",82,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304662
.,.,4500,8633,120000,35651,.,.,.,.,"A","A","D","T","D","T","A","A","A","A",4008,.,.,.,.,"T","A","A","A","A",45,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",28,2,"2","46","3","2",.,.,"2","2",.,,.,"2","2",.,5000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304662
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",0,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",304662
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",20,35,"D","D","4","5","4",,"10","D","D","D","A","D","1","2","D","D",20,1,"1","40","1","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",304671
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",20,35,"D","D","4","5","4",,"10","D","D","D","A","D","1","2","D","D",20,1,"1","40","1","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",304672
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","B","A","B",.,.,.,.,.,"C","A","B","A","C",40,52,"D","D","1","5","4",,"11","D","D","D","A","D","1","1","D","D",45,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,800,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304681
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",81,.,.,.,32,"D","A","A","A","D",47,52,"D","D","1","5","1",,"13","D","D","D","A","D","1","1","D","D",42,2,"9","40","3","2",.,.,"2","2",.,,.,"2","2",.,616,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304681
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","B","A","B",.,.,.,.,.,"C","A","B","A","C",40,52,"D","D","1","5","4",,"11","D","D","D","A","D","1","1","D","D",45,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,800,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304682
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",81,.,.,.,32,"D","A","A","A","D",47,52,"D","D","1","5","1",,"13","D","D","D","A","D","1","1","D","D",42,2,"9","40","3","2",.,.,"2","2",.,,.,"2","2",.,616,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",304682
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","1","D","D",64,1,"1","40","3","2",.,.,"1","2",1119,"2",12,"2","2",.,.,,.,13428,"D","D","D","D","D","D","D","D","D","D","A","A","A","D","D","A","A","A","D",304691
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","2","D","D",58,2,"2","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",304691
