"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
949841,"800940","1",2295,"","1"
949841,"800940","1",2295,"","2"
949841,"800940","1",2295,"","3"
949841,"800940","1",2295,"","4"
949841,"800940","1",2295,"","5"
949841,"900000","1",30000,"","1"
949841,"900000","1",30000,"","2"
949841,"900000","1",30000,"","3"
949841,"900000","1",30000,"","4"
949841,"900000","1",30000,"","5"
949841,"950002","1",3247,"","1"
949841,"950002","1",3247,"","2"
949841,"950002","1",3247,"","3"
949841,"950002","1",3247,"","4"
949841,"950002","1",3247,"","5"
949841,"950012","1",1299,"","1"
949841,"950012","1",1299,"","2"
949841,"950012","1",1299,"","3"
949841,"950012","1",1299,"","4"
949841,"950012","1",1299,"","5"
949841,"980000","1",30000,"","1"
949841,"980000","1",30000,"","2"
949841,"980000","1",30000,"","3"
949841,"980000","1",30000,"","4"
949841,"980000","1",30000,"","5"
949841,"980070","1",27454,"","1"
949841,"980070","1",27454,"","2"
949841,"980070","1",27454,"","3"
949841,"980070","1",27454,"","4"
949841,"980070","1",27454,"","5"
949842,"800940","1",2295,"","1"
949842,"800940","1",2295,"","2"
949842,"800940","1",2295,"","3"
949842,"800940","1",2295,"","4"
949842,"800940","1",2295,"","5"
949842,"900000","1",30000,"","1"
949842,"900000","1",30000,"","2"
949842,"900000","1",30000,"","3"
949842,"900000","1",30000,"","4"
949842,"900000","1",30000,"","5"
949842,"950002","1",3247,"","1"
949842,"950002","1",3247,"","2"
949842,"950002","1",3247,"","3"
949842,"950002","1",3247,"","4"
949842,"950002","1",3247,"","5"
949842,"950012","1",1299,"","1"
949842,"950012","1",1299,"","2"
949842,"950012","1",1299,"","3"
949842,"950012","1",1299,"","4"
949842,"950012","1",1299,"","5"
949842,"980000","1",30000,"","1"
949842,"980000","1",30000,"","2"
949842,"980000","1",30000,"","3"
949842,"980000","1",30000,"","4"
949842,"980000","1",30000,"","5"
949842,"980070","1",27454,"","1"
949842,"980070","1",27454,"","2"
949842,"980070","1",27454,"","3"
949842,"980070","1",27454,"","4"
949842,"980070","1",27454,"","5"
950391,"800940","1",3902,"","1"
950391,"800940","1",3902,"","2"
950391,"800940","1",3902,"","3"
950391,"800940","1",3902,"","4"
950391,"800940","1",3902,"","5"
950391,"900000","1",51000,"","1"
950391,"900000","1",51000,"","2"
950391,"900000","1",51000,"","3"
950391,"900000","1",51000,"","4"
950391,"900000","1",51000,"","5"
950391,"900050","1",200,"","1"
950391,"900050","1",200,"","2"
950391,"900050","1",200,"","3"
950391,"900050","1",200,"","4"
950391,"900050","1",200,"","5"
950391,"900080","1",300,"","1"
950391,"900080","1",300,"","2"
950391,"900080","1",300,"","3"
950391,"900080","1",300,"","4"
950391,"900080","1",300,"","5"
950391,"950002","1",5205,"","1"
950391,"950002","1",5205,"","2"
950391,"950002","1",5205,"","3"
950391,"950002","1",5205,"","4"
950391,"950002","1",5205,"","5"
950391,"950012","1",2366,"","1"
950391,"950012","1",2366,"","2"
950391,"950012","1",2366,"","3"
950391,"950012","1",2366,"","4"
950391,"950012","1",2366,"","5"
950391,"980000","1",51500,"","1"
950391,"980000","1",51500,"","2"
950391,"980000","1",51500,"","3"
950391,"980000","1",51500,"","4"
950391,"980000","1",51500,"","5"
950391,"980070","1",44279,"","1"
950391,"980070","1",44279,"","2"
950391,"980070","1",44279,"","3"
950391,"980070","1",44279,"","4"
950391,"980070","1",44279,"","5"
950392,"800940","1",3902,"","1"
950392,"800940","1",3902,"","2"
950392,"800940","1",3902,"","3"
950392,"800940","1",3902,"","4"
950392,"800940","1",3902,"","5"
950392,"900000","1",51000,"","1"
950392,"900000","1",51000,"","2"
950392,"900000","1",51000,"","3"
950392,"900000","1",51000,"","4"
950392,"900000","1",51000,"","5"
950392,"900050","1",200,"","1"
950392,"900050","1",200,"","2"
950392,"900050","1",200,"","3"
950392,"900050","1",200,"","4"
950392,"900050","1",200,"","5"
950392,"900080","1",300,"","1"
950392,"900080","1",300,"","2"
950392,"900080","1",300,"","3"
950392,"900080","1",300,"","4"
950392,"900080","1",300,"","5"
950392,"950002","1",5205,"","1"
950392,"950002","1",5205,"","2"
950392,"950002","1",5205,"","3"
950392,"950002","1",5205,"","4"
950392,"950002","1",5205,"","5"
950392,"950012","1",2366,"","1"
950392,"950012","1",2366,"","2"
950392,"950012","1",2366,"","3"
950392,"950012","1",2366,"","4"
950392,"950012","1",2366,"","5"
950392,"980000","1",51500,"","1"
950392,"980000","1",51500,"","2"
950392,"980000","1",51500,"","3"
950392,"980000","1",51500,"","4"
