"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
926541,"800940",4662,"","1"
926541,"900000",60934,"","1"
926541,"980000",60934,"","1"
926541,"980010",2,"","1"
926541,"980020",49,"","1"
926541,"980030",2,"","1"
926541,"980070",60934,"","1"
926541,"980090",100,"","1"
926541,"980210",100,"","1"
926541,"980250",100,"","1"
926541,"980270",100,"","1"
926541,"980286",100,"","1"
926541,"980310",100,"","1"
926551,"800940",8185,"","1"
926551,"900000",120993,"","1"
926551,"900010",-7000,"","1"
926551,"900050",1200,"","1"
926551,"900080",36,"","1"
926551,"950013",516,"","1"
926551,"980000",115229,"","1"
926551,"980010",3,"","1"
926551,"980020",61,"","1"
926551,"980030",2,"","1"
926551,"980040",3,"","1"
926551,"980070",114713,"","1"
926551,"980090",100,"","1"
926551,"980210",100,"","1"
926551,"980230",100,"","1"
926551,"980281",100,"","1"
926551,"980286",100,"","1"
926551,"980310",100,"","1"
926551,"980330",100,"","1"
926552,"800940",8185,"","1"
926552,"900000",120993,"","1"
926552,"900010",-7000,"","1"
926552,"900050",1200,"","1"
926552,"900080",36,"","1"
926552,"950013",516,"","1"
926552,"980000",115229,"","1"
926552,"980010",3,"","1"
926552,"980020",61,"","1"
926552,"980030",2,"","1"
926552,"980040",3,"","1"
926552,"980070",114713,"","1"
926552,"980090",100,"","1"
926552,"980210",100,"","1"
926552,"980230",100,"","1"
926552,"980281",100,"","1"
926552,"980286",100,"","1"
926552,"980310",100,"","1"
926552,"980330",100,"","1"
926562,"980010",1,"","1"
926562,"980020",50,"","1"
926562,"980040",1,"","1"
926562,"980220",100,"","1"
926562,"980260",100,"","1"
926562,"980270",100,"","1"
926562,"980286",100,"","1"
926562,"980300",100,"","1"
926562,"980330",100,"","1"
926571,"800940",5695,"","1"
926571,"900000",295072,"T","1"
926571,"980000",295072,"T","1"
926571,"980010",4,"","1"
926571,"980020",25,"","1"
926571,"980030",2,"","1"
926571,"980040",3,"","1"
926571,"980050",1,"","1"
926571,"980070",295072,"T","1"
926571,"980220",100,"","1"
926571,"980260",100,"","1"
926571,"980281",100,"","1"
926571,"980286",100,"","1"
926571,"980300",100,"","1"
926571,"980330",100,"","1"
926572,"800940",4424,"","1"
926572,"900000",57828,"","1"
926572,"980000",57828,"","1"
926572,"980010",4,"","1"
926572,"980020",25,"","1"
926572,"980030",2,"","1"
926572,"980040",3,"","1"
926572,"980050",1,"","1"
926572,"980070",57828,"","1"
926572,"980220",100,"","1"
926572,"980260",100,"","1"
926572,"980281",100,"","1"
926572,"980286",100,"","1"
926572,"980310",100,"","1"
926572,"980330",100,"","1"
926581,"800940",6073,"","1"
926581,"900000",86414,"","1"
926581,"950001",-1000,"","1"
926581,"980000",86414,"","1"
926581,"980010",3,"","1"
926581,"980020",44,"","1"
926581,"980030",3,"","1"
926581,"980040",1,"","1"
926581,"980070",87414,"","1"
926581,"980090",100,"","1"
926581,"980210",100,"","1"
926581,"980230",100,"","1"
926581,"980281",100,"","1"
926581,"980285",100,"","1"
926581,"980300",100,"","1"
926581,"980330",100,"","1"
926582,"800940",5210,"","1"
926582,"900000",68113,"","1"
926582,"950001",-1000,"","1"
926582,"980000",68113,"","1"
926582,"980010",3,"","1"
926582,"980020",44,"","1"
926582,"980030",3,"","1"
926582,"980040",1,"","1"
926582,"980070",69113,"","1"
926582,"980090",100,"","1"
926582,"980210",100,"","1"
926582,"980230",100,"","1"
926582,"980281",100,"","1"
926582,"980285",100,"","1"
926582,"980300",100,"","1"
926582,"980330",100,"","1"
926591,"800940",2553,"","1"
926591,"900000",33370,"","1"
926591,"980000",33370,"","1"
926591,"980010",2,"","1"
926591,"980020",32,"","1"
926591,"980030",1,"","1"
926591,"980040",1,"","1"
926591,"980050",1,"","1"
926591,"980070",33370,"","1"
926591,"980220",100,"","1"
926591,"980260",100,"","1"
926591,"980270",100,"","1"
926591,"980286",100,"","1"
926591,"980310",100,"","1"
926591,"980330",100,"","1"
926592,"800940",813,"","1"
926592,"900000",10632,"","1"
926592,"980000",10632,"","1"
926592,"980010",2,"","1"
926592,"980020",32,"","1"
926592,"980030",1,"","1"
926592,"980040",1,"","1"
926592,"980050",1,"","1"
926592,"980070",10632,"","1"
926592,"980220",100,"","1"
926592,"980260",100,"","1"
926592,"980270",100,"","1"
