"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
945081,"900040",50400,"","1"
945081,"980000",50400,"","1"
945081,"980010",2,"","1"
945081,"980020",60,"","1"
945081,"980040",1,"","1"
945081,"980070",50400,"","1"
945081,"980090",100,"","1"
945081,"980210",100,"","1"
945081,"980240",100,"","1"
945081,"980270",100,"","1"
945081,"980286",100,"","1"
945081,"980300",100,"","1"
945081,"980330",100,"","1"
945082,"900040",50400,"","1"
945082,"980000",50400,"","1"
945082,"980010",2,"","1"
945082,"980020",60,"","1"
945082,"980040",1,"","1"
945082,"980070",50400,"","1"
945082,"980090",100,"","1"
945082,"980210",100,"","1"
945082,"980240",100,"","1"
945082,"980270",100,"","1"
945082,"980286",100,"","1"
945082,"980300",100,"","1"
945082,"980330",100,"","1"
945091,"800940",11423,"","1"
945091,"900000",149315,"","1"
945091,"900080",1225,"","1"
945091,"950003",2000,"","1"
945091,"950011",-300,"","1"
945091,"980000",150541,"","1"
945091,"980010",2,"","1"
945091,"980020",37,"","1"
945091,"980030",2,"","1"
945091,"980040",3,"","1"
945091,"980070",148841,"","1"
945091,"980210",100,"","1"
945091,"980260",100,"","1"
945091,"980281",100,"","1"
945091,"980286",100,"","1"
945091,"980310",100,"","1"
945091,"980330",100,"","1"
945092,"800940",10862,"","1"
945092,"900000",141979,"","1"
945092,"900080",1311,"","1"
945092,"950003",2000,"","1"
945092,"950011",-300,"","1"
945092,"980000",143290,"","1"
945092,"980010",2,"","1"
945092,"980020",37,"","1"
945092,"980030",2,"","1"
945092,"980040",3,"","1"
945092,"980070",141590,"","1"
945092,"980210",100,"","1"
945092,"980260",100,"","1"
945092,"980281",100,"","1"
945092,"980286",100,"","1"
945092,"980310",100,"","1"
945092,"980330",100,"","1"
945101,"900030",10174,"","1"
945101,"980000",10174,"","1"
945101,"980010",1,"","1"
945101,"980020",81,"","1"
945101,"980060",1,"","1"
945101,"980070",10174,"","1"
945101,"980220",100,"","1"
945101,"980260",100,"","1"
945101,"980281",100,"","1"
945101,"980286",100,"","1"
945101,"980300",100,"","1"
945102,"900030",10325,"","1"
945102,"980000",10325,"","1"
945102,"980010",1,"","1"
945102,"980020",81,"","1"
945102,"980060",1,"","1"
945102,"980070",10325,"","1"
945102,"980220",100,"","1"
945102,"980260",100,"","1"
945102,"980281",100,"","1"
945102,"980286",100,"","1"
945102,"980300",100,"","1"
945111,"800940",3443,"","1"
945111,"900000",45000,"","1"
945111,"900132",3500,"","1"
945111,"980000",48500,"","1"
945111,"980010",1,"","1"
945111,"980020",35,"","1"
945111,"980030",1,"","1"
945111,"980040",1,"","1"
945111,"980070",48500,"","1"
945111,"980090",100,"","1"
945111,"980220",100,"","1"
945111,"980230",100,"","1"
945111,"980282",100,"","1"
945111,"980286",100,"","1"
945111,"980310",100,"","1"
945111,"980330",100,"","1"
945112,"800940",3443,"","1"
945112,"900000",45000,"","1"
945112,"900132",3500,"","1"
945112,"980000",48500,"","1"
945112,"980010",1,"","1"
945112,"980020",35,"","1"
945112,"980030",1,"","1"
945112,"980040",1,"","1"
945112,"980070",48500,"","1"
945112,"980090",100,"","1"
945112,"980220",100,"","1"
945112,"980230",100,"","1"
945112,"980282",100,"","1"
945112,"980286",100,"","1"
945112,"980310",100,"","1"
945112,"980330",100,"","1"
945121,"800940",1710,"","1"
945121,"900000",22351,"","1"
945121,"980000",22351,"","1"
945121,"980010",3,"","1"
945121,"980020",36,"","1"
945121,"980030",1,"","1"
945121,"980040",3,"","1"
945121,"980050",1,"","1"
945121,"980060",1,"","1"
945121,"980070",22351,"","1"
945121,"980210",100,"","1"
945121,"980260",100,"","1"
945121,"980281",100,"","1"
945121,"980286",100,"","1"
945121,"980300",100,"","1"
945121,"980330",100,"","1"
945122,"800940",2241,"","1"
945122,"900000",29294,"","1"
945122,"980000",29294,"","1"
945122,"980010",3,"","1"
945122,"980020",36,"","1"
