"NEWID","UCC","PUB_FLAG","AMOUNT","AMOUNT_","IMPNUM"
902591,"800940","1",12793,"","1"
902591,"800940","1",14703,"","2"
902591,"800940","1",11751,"","3"
902591,"800940","1",14217,"","4"
902591,"800940","1",11134,"","5"
902591,"900000","1",167221,"","1"
902591,"900000","1",201248,"","2"
902591,"900000","1",153610,"","3"
902591,"900000","1",199463,"","4"
902591,"900000","1",145546,"","5"
902591,"980000","1",167221,"","1"
902591,"980000","1",201248,"","2"
902591,"980000","1",153610,"","3"
902591,"980000","1",199463,"","4"
902591,"980000","1",145546,"","5"
902591,"980070","1",167221,"","1"
902591,"980070","1",201248,"","2"
902591,"980070","1",153610,"","3"
902591,"980070","1",199463,"","4"
902591,"980070","1",145546,"","5"
902592,"800940","1",14143,"","1"
902592,"800940","1",10412,"","2"
902592,"800940","1",10742,"","3"
902592,"800940","1",14595,"","4"
902592,"800940","1",14873,"","5"
902592,"900000","1",204692,"","1"
902592,"900000","1",136095,"","2"
902592,"900000","1",140421,"","3"
902592,"900000","1",190784,"","4"
902592,"900000","1",205289,"","5"
902592,"980000","1",204692,"","1"
902592,"980000","1",136095,"","2"
902592,"980000","1",140421,"","3"
902592,"980000","1",190784,"","4"
902592,"980000","1",205289,"","5"
902592,"980070","1",204692,"","1"
902592,"980070","1",136095,"","2"
902592,"980070","1",140421,"","3"
902592,"980070","1",190784,"","4"
902592,"980070","1",205289,"","5"
890891,"800940","1",1849,"","1"
890891,"800940","1",7403,"","2"
890891,"800940","1",5693,"","3"
890891,"800940","1",6353,"","4"
890891,"800940","1",7330,"","5"
890891,"900000","1",24167,"","1"
890891,"900000","1",96760,"","2"
890891,"900000","1",74421,"","3"
890891,"900000","1",83051,"","4"
890891,"900000","1",95815,"","5"
890891,"900040","1",49668,"","1"
890891,"900040","1",41346,"","2"
890891,"900040","1",46683,"","3"
890891,"900040","1",41706,"","4"
890891,"900040","1",43896,"","5"
890891,"900080","1",567,"","1"
890891,"900080","1",128,"","2"
890891,"900080","1",10,"","3"
890891,"900080","1",120,"","4"
890891,"900080","1",12,"","5"
890891,"980000","1",74402,"","1"
890891,"980000","1",138234,"","2"
890891,"980000","1",121114,"","3"
890891,"980000","1",124877,"","4"
890891,"980000","1",139723,"","5"
890891,"980070","1",74402,"","1"
890891,"980070","1",138234,"","2"
890891,"980070","1",121114,"","3"
890891,"980070","1",124877,"","4"
890891,"980070","1",139723,"","5"
890892,"800940","1",5250,"","1"
890892,"800940","1",6956,"","2"
890892,"800940","1",4023,"","3"
890892,"800940","1",3504,"","4"
890892,"800940","1",6687,"","5"
890892,"900000","1",68636,"","1"
890892,"900000","1",90921,"","2"
890892,"900000","1",52579,"","3"
890892,"900000","1",45797,"","4"
890892,"900000","1",87415,"","5"
890892,"900040","1",43908,"","1"
890892,"900040","1",43853,"","2"
890892,"900040","1",43433,"","3"
890892,"900040","1",49590,"","4"
890892,"900040","1",49077,"","5"
890892,"900080","1",20,"","1"
890892,"900080","1",176,"","2"
890892,"900080","1",133,"","3"
890892,"900080","1",94,"","4"
890892,"900080","1",21,"","5"
890892,"980000","1",112564,"","1"
890892,"980000","1",134950,"","2"
890892,"980000","1",96145,"","3"
890892,"980000","1",95481,"","4"
890892,"980000","1",136513,"","5"
890892,"980070","1",112564,"","1"
890892,"980070","1",134950,"","2"
890892,"980070","1",96145,"","3"
890892,"980070","1",95481,"","4"
890892,"980070","1",136513,"","5"
891251,"900030","1",14513,"","1"
891251,"900030","1",14513,"","2"
891251,"900030","1",14513,"","3"
891251,"900030","1",14513,"","4"
891251,"900030","1",14513,"","5"
891251,"900040","1",1300,"","1"
891251,"900040","1",1300,"","2"
891251,"900040","1",1300,"","3"
891251,"900040","1",1300,"","4"
891251,"900040","1",1300,"","5"
891251,"900080","1",4000,"","1"
891251,"900080","1",4000,"","2"
891251,"900080","1",4000,"","3"
891251,"900080","1",4000,"","4"
891251,"900080","1",4000,"","5"
891251,"980000","1",19813,"","1"
891251,"980000","1",19813,"","2"
891251,"980000","1",19813,"","3"
891251,"980000","1",19813,"","4"
891251,"980000","1",19813,"","5"
891251,"980070","1",20613,"","1"
891251,"980070","1",20613,"","2"
891251,"980070","1",20613,"","3"
891251,"980070","1",20613,"","4"
891251,"980070","1",20613,"","5"
891252,"900030","1",14513,"","1"
891252,"900030","1",14513,"","2"
891252,"900030","1",14513,"","3"
891252,"900030","1",14513,"","4"
891252,"900030","1",14513,"","5"
891252,"900040","1",1300,"","1"
891252,"900040","1",1300,"","2"
891252,"900040","1",1300,"","3"
891252,"900040","1",1300,"","4"
891252,"900040","1",1300,"","5"
891252,"900080","1",4000,"","1"
891252,"900080","1",4000,"","2"
891252,"900080","1",4000,"","3"
891252,"900080","1",4000,"","4"
891252,"900080","1",4000,"","5"
891252,"980000","1",19813,"","1"
891252,"980000","1",19813,"","2"
891252,"980000","1",19813,"","3"
891252,"980000","1",19813,"","4"
891252,"980000","1",19813,"","5"
891252,"980070","1",20613,"","1"
891252,"980070","1",20613,"","2"
891252,"980070","1",20613,"","3"
891252,"980070","1",20613,"","4"
891252,"980070","1",20613,"","5"
897861,"900030","1",12336,"","1"
897861,"900030","1",12336,"","2"
897861,"900030","1",12336,"","3"
897861,"900030","1",12336,"","4"
897861,"900030","1",12336,"","5"
897861,"980000","1",12336,"","1"
897861,"980000","1",12336,"","2"
897861,"980000","1",12336,"","3"
897861,"980000","1",12336,"","4"
897861,"980000","1",12336,"","5"
897861,"980070","1",12336,"","1"
897861,"980070","1",12336,"","2"
897861,"980070","1",12336,"","3"
