"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
501141,"800940",5355,,"1"
501141,"900000",70000,,"1"
501141,"950000",200,,"1"
501141,"980000",70000,,"1"
501141,"980010",4,,"1"
501141,"980020",44,,"1"
501141,"980030",1,,"1"
501141,"980040",2,,"1"
501141,"980050",2,,"1"
501141,"980070",69800,,"1"
501141,"980090",100,,"1"
501141,"980220",100,,"1"
501141,"980230",100,,"1"
501141,"980281",100,,"1"
501141,"980286",100,,"1"
501141,"980310",100,,"1"
501141,"980330",100,,"1"
501142,"800940",5355,,"1"
501142,"900000",70000,,"1"
501142,"950000",200,,"1"
501142,"980000",70000,,"1"
501142,"980010",4,,"1"
501142,"980020",44,,"1"
501142,"980030",1,,"1"
501142,"980040",2,,"1"
501142,"980050",2,,"1"
501142,"980070",69800,,"1"
501142,"980090",100,,"1"
501142,"980220",100,,"1"
501142,"980230",100,,"1"
501142,"980281",100,,"1"
501142,"980286",100,,"1"
501142,"980310",100,,"1"
501142,"980330",100,,"1"
501151,"900030",704,,"1"
501151,"980000",704,,"1"
501151,"980010",1,,"1"
501151,"980020",74,,"1"
501151,"980040",2,,"1"
501151,"980060",1,,"1"
501151,"980070",704,,"1"
501151,"980210",100,,"1"
501151,"980260",100,,"1"
501151,"980281",100,,"1"
501151,"980286",100,,"1"
501151,"980300",100,,"1"
501151,"980330",100,,"1"
501152,"900030",704,,"1"
501152,"980000",704,,"1"
501152,"980010",1,,"1"
501152,"980020",74,,"1"
501152,"980040",2,,"1"
501152,"980060",1,,"1"
501152,"980070",704,,"1"
501152,"980210",100,,"1"
501152,"980260",100,,"1"
501152,"980281",100,,"1"
501152,"980286",100,,"1"
501152,"980300",100,,"1"
501152,"980330",100,,"1"
501161,"980010",1,,"1"
501161,"980020",26,,"1"
501161,"980030",1,,"1"
501161,"980040",1,,"1"
501161,"980220",100,,"1"
501161,"980260",100,,"1"
501161,"980281",100,,"1"
501161,"980286",100,,"1"
501161,"980310",100,,"1"
501161,"980330",100,,"1"
501162,"980010",1,,"1"
501162,"980020",26,,"1"
501162,"980030",1,,"1"
501162,"980040",1,,"1"
501162,"980220",100,,"1"
501162,"980260",100,,"1"
501162,"980281",100,,"1"
501162,"980286",100,,"1"
501162,"980310",100,,"1"
501162,"980330",100,,"1"
501171,"800940",1148,,"1"
501171,"900000",15000,,"1"
501171,"980000",15000,,"1"
501171,"980010",1,,"1"
501171,"980020",26,,"1"
501171,"980030",1,,"1"
501171,"980040",1,,"1"
501171,"980070",15000,,"1"
501171,"980210",100,,"1"
501171,"980260",100,,"1"
501171,"980281",100,,"1"
501171,"980286",100,,"1"
501171,"980300",100,,"1"
501171,"980330",100,,"1"
501172,"800940",1148,,"1"
501172,"900000",15000,,"1"
501172,"980000",15000,,"1"
501172,"980010",1,,"1"
501172,"980020",26,,"1"
501172,"980030",1,,"1"
501172,"980040",1,,"1"
501172,"980070",15000,,"1"
501172,"980210",100,,"1"
501172,"980260",100,,"1"
501172,"980281",100,,"1"
501172,"980286",100,,"1"
501172,"980310",100,,"1"
501172,"980330",100,,"1"
501181,"800940",268,,"1"
501181,"900000",3500,,"1"
501181,"950000",214,,"1"
501181,"950001",-1000,,"1"
501181,"950010",100,,"1"
501181,"950011",-50,,"1"
501181,"980000",3500,,"1"
501181,"980010",1,,"1"
501181,"980020",26,,"1"
501181,"980030",1,,"1"
501181,"980070",4236,,"1"
501181,"980220",100,,"1"
501181,"980260",100,,"1"
501181,"980270",100,,"1"
501181,"980286",100,,"1"
501181,"980310",100,,"1"
501182,"800940",268,,"1"
501182,"900000",3500,,"1"
501182,"950000",214,,"1"
501182,"950001",-1000,,"1"
501182,"950010",100,,"1"
501182,"950011",-50,,"1"
501182,"980000",3500,,"1"
501182,"980010",1,,"1"
501182,"980020",26,,"1"
501182,"980030",1,,"1"
501182,"980070",4236,,"1"
501182,"980220",100,,"1"
501182,"980260",100,,"1"
501182,"980270",100,,"1"
501182,"980286",100,,"1"
501182,"980310",100,,"1"
501191,"800932",2500,,"1"
501191,"800940",4149,,"1"
501191,"900000",54238,,"1"
501191,"900030",11160,,"1"
501191,"950021",1200,,"1"
501191,"950022",900,,"1"
501191,"980000",65398,,"1"
501191,"980010",4,,"1"
501191,"980020",53,,"1"
501191,"980030",4,,"1"
501191,"980040",4,,"1"
501191,"980050",1,,"1"
501191,"980070",63298,,"1"
501191,"980090",100,,"1"
501191,"980220",100,,"1"
501191,"980230",100,,"1"
501191,"980281",100,,"1"
501191,"980286",100,,"1"
501191,"980310",100,,"1"
501191,"980330",100,,"1"
501192,"800932",2500,,"1"
501192,"800940",4149,,"1"
501192,"900000",54238,,"1"
501192,"900030",11160,,"1"
501192,"950021",1200,,"1"
501192,"950022",900,,"1"
501192,"980000",65398,,"1"
501192,"980010",4,,"1"
501192,"980020",53,,"1"
501192,"980030",4,,"1"
501192,"980040",4,,"1"
501192,"980050",1,,"1"
501192,"980070",63298,,"1"
501192,"980090",100,,"1"
501192,"980220",100,,"1"
501192,"980230",100,,"1"
501192,"980281",100,,"1"
501192,"980286",100,,"1"
501192,"980310",100,,"1"
501192,"980330",100,,"1"
501201,"980010",5,,"1"
501201,"980020",43,,"1"
501201,"980030",2,,"1"
501201,"980040",3,,"1"
501201,"980050",2,,"1"
501201,"980090",100,,"1"
501201,"980210",100,,"1"
501201,"980230",100,,"1"
501201,"980281",100,,"1"
501201,"980286",100,,"1"
501201,"980300",100,,"1"
501201,"980330",100,,"1"
501202,"980010",5,,"1"
501202,"980020",43,,"1"
501202,"980030",2,,"1"
501202,"980040",3,,"1"
501202,"980050",2,,"1"
501202,"980090",100,,"1"
501202,"980210",100,,"1"
501202,"980230",100,,"1"
501202,"980281",100,,"1"
501202,"980286",100,,"1"
501202,"980300",100,,"1"
501202,"980330",100,,"1"
501211,"800940",2234,,"1"
501211,"900000",29200,,"1"
501211,"900080",54,,"1"
501211,"980000",29254,,"1"
501211,"980010",2,,"1"
501211,"980020",40,,"1"
501211,"980030",2,,"1"
501211,"980040",2,,"1"
501211,"980070",29254,,"1"
501211,"980210",100,,"1"
501211,"980260",100,,"1"
501211,"980281",100,,"1"
501211,"980285",100,,"1"
501211,"980290",100,,"1"
501211,"980330",100,,"1"
501212,"800940",2234,,"1"
501212,"900000",29200,,"1"
501212,"900080",54,,"1"
501212,"980000",29254,,"1"
501212,"980010",2,,"1"
501212,"980020",40,,"1"
501212,"980030",2,,"1"
501212,"980040",2,,"1"
501212,"980070",29254,,"1"
501212,"980210",100,,"1"
501212,"980260",100,,"1"
501212,"980281",100,,"1"
501212,"980285",100,,"1"
501212,"980290",100,,"1"
501212,"980330",100,,"1"
501221,"980010",2,,"1"
501221,"980020",57,,"1"
501221,"980030",2,,"1"
501221,"980040",1,,"1"
501221,"980090",100,,"1"
501221,"980210",100,,"1"
501221,"980230",100,,"1"
501221,"980281",100,,"1"
501221,"980286",100,,"1"
501221,"980310",100,,"1"
501221,"980330",100,,"1"
501222,"980010",2,,"1"
501222,"980020",68,,"1"
501222,"980030",2,,"1"
501222,"980040",1,,"1"
501222,"980060",1,,"1"
501222,"980090",100,,"1"
501222,"980210",100,,"1"
501222,"980230",100,,"1"
501222,"980281",100,,"1"
501222,"980286",100,,"1"
501222,"980310",100,,"1"
501222,"980330",100,,"1"
501231,"980010",2,,"1"
501231,"980020",75,,"1"
501231,"980040",2,,"1"
501231,"980060",2,,"1"
501231,"980090",100,,"1"
501231,"980210",100,,"1"
501231,"980240",100,,"1"
501231,"980281",100,,"1"
501231,"980286",100,,"1"
501231,"980300",100,,"1"
501231,"980330",100,,"1"
501232,"980010",2,,"1"
501232,"980020",38,,"1"
501232,"980040",2,,"1"
501232,"980090",100,,"1"
501232,"980210",100,,"1"
501232,"980240",100,,"1"
501232,"980281",100,,"1"
501232,"980286",100,,"1"
501232,"980310",100,,"1"
501232,"980330",100,,"1"
501241,"800940",6916,,"1"
501241,"900000",90400,,"1"
501241,"900030",1408,,"1"
501241,"980000",91808,,"1"
501241,"980010",2,,"1"
501241,"980020",70,,"1"
501241,"980030",2,,"1"
501241,"980040",1,,"1"
501241,"980060",2,,"1"
501241,"980070",91808,,"1"
501241,"980090",100,,"1"
501241,"980210",100,,"1"
501241,"980230",100,,"1"
501241,"980281",100,,"1"
501241,"980286",100,,"1"
501241,"980300",100,,"1"
501241,"980330",100,,"1"
501242,"800940",6916,,"1"
501242,"900000",90400,,"1"
501242,"900030",1408,,"1"
501242,"980000",91808,,"1"
501242,"980010",2,,"1"
501242,"980020",70,,"1"
501242,"980030",2,,"1"
501242,"980040",1,,"1"
501242,"980060",2,,"1"
501242,"980070",91808,,"1"
501242,"980090",100,,"1"
501242,"980210",100,,"1"
501242,"980230",100,,"1"
501242,"980281",100,,"1"
501242,"980286",100,,"1"
501242,"980300",100,,"1"
501242,"980330",100,,"1"
501251,"980010",3,,"1"
501251,"980020",20,,"1"
501251,"980030",1,,"1"
501251,"980040",1,,"1"
501251,"980050",1,,"1"
501251,"980220",100,,"1"
501251,"980260",100,,"1"
501251,"980281",100,,"1"
501251,"980286",100,,"1"
501251,"980300",100,,"1"
501251,"980330",100,,"1"
501252,"980010",3,,"1"
501252,"980020",20,,"1"
501252,"980030",1,,"1"
501252,"980040",1,,"1"
501252,"980050",1,,"1"
501252,"980220",100,,"1"
501252,"980260",100,,"1"
501252,"980281",100,,"1"
501252,"980286",100,,"1"
501252,"980300",100,,"1"
501252,"980330",100,,"1"
501261,"800931",981,,"1"
501261,"800940",8759,,"1"
501261,"900000",114492,,"1"
501261,"950000",8229,,"1"
501261,"950010",878,,"1"
501261,"980000",114492,,"1"
501261,"980010",5,,"1"
501261,"980020",44,,"1"
501261,"980030",2,,"1"
501261,"980040",3,,"1"
501261,"980050",3,,"1"
501261,"980070",105385,,"1"
501261,"980090",100,,"1"
501261,"980210",100,,"1"
501261,"980230",100,,"1"
501261,"980281",100,,"1"
501261,"980286",100,,"1"
501261,"980310",100,,"1"
501261,"980330",100,,"1"
501262,"800931",981,,"1"
501262,"800940",8759,,"1"
501262,"900000",114492,,"1"
501262,"950000",8229,,"1"
501262,"950010",878,,"1"
501262,"980000",114492,,"1"
501262,"980010",5,,"1"
501262,"980020",44,,"1"
501262,"980030",2,,"1"
501262,"980040",3,,"1"
501262,"980050",3,,"1"
501262,"980070",105385,,"1"
501262,"980090",100,,"1"
501262,"980210",100,,"1"
501262,"980230",100,,"1"
501262,"980281",100,,"1"
501262,"980286",100,,"1"
501262,"980310",100,,"1"
501262,"980330",100,,"1"
501271,"800932",500,,"1"
501271,"800940",1720,,"1"
501271,"900000",22480,,"1"
501271,"900050",100,,"1"
501271,"950001",-2,,"1"
501271,"950011",-50,,"1"
501271,"980000",22580,,"1"
501271,"980010",2,,"1"
501271,"980020",22,,"1"
501271,"980030",2,,"1"
501271,"980040",2,,"1"
501271,"980070",22632,,"1"
501271,"980220",100,,"1"
501271,"980260",100,,"1"
501271,"980281",100,,"1"
501271,"980286",100,,"1"
501271,"980310",100,,"1"
501271,"980330",100,,"1"
501272,"800932",500,,"1"
501272,"800940",1720,,"1"
501272,"900000",22480,,"1"
501272,"900050",100,,"1"
501272,"950001",-2,,"1"
501272,"950011",-50,,"1"
501272,"980000",22580,,"1"
501272,"980010",2,,"1"
501272,"980020",22,,"1"
501272,"980030",2,,"1"
501272,"980040",2,,"1"
501272,"980070",22632,,"1"
501272,"980220",100,,"1"
501272,"980260",100,,"1"
501272,"980281",100,,"1"
501272,"980286",100,,"1"
501272,"980310",100,,"1"
501272,"980330",100,,"1"
501281,"980010",1,,"1"
501281,"980020",44,,"1"
501281,"980030",1,,"1"
501281,"980040",1,,"1"
501281,"980210",100,,"1"
501281,"980260",100,,"1"
501281,"980281",100,,"1"
501281,"980286",100,,"1"
501281,"980300",100,,"1"
501281,"980330",100,,"1"
501282,"980010",1,,"1"
501282,"980020",66,,"1"
501282,"980030",1,,"1"
501282,"980040",1,,"1"
501282,"980060",1,,"1"
501282,"980210",100,,"1"
501282,"980260",100,,"1"
501282,"980281",100,,"1"
501282,"980286",100,,"1"
501282,"980300",100,,"1"
501282,"980330",100,,"1"
501291,"800931",2050,,"1"
501291,"800932",90,,"1"
501291,"800940",3137,,"1"
501291,"900000",41000,,"1"
501291,"950000",5353,,"1"
501291,"950000",300,,"1"
501291,"950010",2027,,"1"
501291,"950022",800,,"1"
501291,"980000",41000,,"1"
501291,"980010",1,,"1"
501291,"980020",30,,"1"
501291,"980030",1,,"1"
501291,"980040",1,,"1"
501291,"980070",32520,,"1"
