"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","HISPANIC","WHYNOWRK","OCCULIST","MEMBRACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","HISP_NIC","WHYN_WRK","OCCU_IST","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_","HORIGIN","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_"
.,0,,"1",,"1",,"1","2","A","D","A","A","D","A",564071,70,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","03","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"C","2","D",.,"A",.,"A","2","D",.,"A",12,"D",0,"D",,"A",,"A","2","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","1","A","D","A","A","D","A",564071,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","03","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"C","2","D",.,"A",.,"A","2","D",.,"A",12,"D",0,"D",,"A",,"A","2","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","2","A","D","A","A","D","A",564072,70,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","03","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"C","2","D",.,"A",.,"A","2","D",.,"A",12,"D",0,"D",,"A",,"A","2","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","1","A","D","A","A","D","A",564072,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","03","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"C","2","D",.,"A",.,"A","2","D",.,"A",12,"D",0,"D",,"A",,"A","2","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
54,52,"1","1",,,"13","4","1","D","D","D","A","A","D",564081,43,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","10","D",.,"A",.,"A",.,"C",.,"A",.,"A",520,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",6800,"D",.,"A",0,"D","2","D",,"A",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
54,52,"1","1",,,"13","4","1","D","D","D","A","A","D",564082,43,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","10","D",.,"A",.,"A",.,"C",.,"A",.,"A",520,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",6800,"D",.,"A",0,"D","2","D",,"A",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
50,52,"1","1",,,"03","1","1","D","D","D","A","A","D",564091,28,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",1730,"D",.,"A",3000,"D",3443,"D",1,.,"B",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",45000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
5,52,"1","1",,,"03","1","2","D","D","D","A","A","D",564091,27,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","2","43","D",.,"A",.,"C",60,"D",.,"A",2000,"D",115,"D",2,.,"B",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",1500,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",564091,2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",564091,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,52,"1","1",,,"03","1","1","D","D","D","A","A","D",564092,28,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",1730,"D",.,"A",3000,"D",3443,"D",1,.,"B",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",45000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
5,52,"1","1",,,"03","1","2","D","D","D","A","A","D",564092,27,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","2","43","D",.,"A",.,"C",60,"D",.,"A",2000,"D",115,"D",2,.,"B",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",1500,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",564092,2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",564092,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"2","5",,,"18","1","1","D","D","D","A","A","D",564101,25,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","43","D",.,"A",.,"A",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","1","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"2","5",,,"18","1","1","D","D","D","A","A","D",564102,25,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","43","D",.,"A",.,"A",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","1","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
32,52,"1","1","2",,"04","1","2","D","D","D","D","A","D",564111,47,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","40","D",.,"A",.,"B",1800,"D",.,"A",80,"D",3,"D",1,.,"B",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",40,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","2",,"07","1","1","D","D","D","D","A","D",564111,48,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","39","D",.,"A",.,"B",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
32,52,"1","1","2",,"04","1","2","D","D","D","D","A","D",564112,47,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","40","D",.,"A",.,"B",1800,"D",.,"A",80,"D",3,"D",1,.,"B",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",40,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","2",,"07","1","1","D","D","D","D","A","D",564112,48,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","39","D",.,"A",.,"B",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"03","1","2","D","D","D","A","A","D",564121,27,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","41","D",.,"A",.,"C",2048,"D",.,"A",.,"A",4055,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",53000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"07","1","1","D","D","D","A","A","D",564121,29,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","39","D",.,"A",.,"C",1368,"D",.,"A",.,"A",2678,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",35000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"03","1","2","D","D","D","A","A","D",564122,27,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","41","D",.,"A",.,"C",2048,"D",.,"A",.,"A",4055,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",53000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"07","1","1","D","D","D","A","A","D",564122,29,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","39","D",.,"A",.,"C",1368,"D",.,"A",.,"A",2678,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",35000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","1","A","D","A","A","D","A",564131,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","11","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1100,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",13904,"D",,"A",,"A","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","2","A","D","A","A","D","A",564131,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",449,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6092,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","1","A","D","A","A","D","A",564132,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","11","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1100,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",13904,"D",,"A",,"A","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","2","A","D","A","A","D","A",564132,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",449,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6092,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","5",,,"03","4","2","D","D","D","A","A","D",564141,51,"D",9644,"D",3832,"D",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","43","D",.,"A",375,"D",2333,"D",149,"D",.,"A",4590,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",60000,"D",.,"A",0,"D","2","D","3","D",,"A","7","D","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
40,52,"1","5",,,"03","4","2","D","D","D","A","A","D",564142,51,"D",9644,"D",3832,"D",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","43","D",.,"A",375,"D",2333,"D",149,"D",.,"A",4590,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",60000,"D",.,"A",0,"D","2","D","3","D",,"A","7","D","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
25,52,"1","5",,,"04","1","2","D","D","D","A","A","D",564151,21,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","0","40","D",.,"A",.,"C",650,"D",.,"A",.,"A",1301,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",17000,"D",.,"A",0,"D","1","D","1","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","5",,,"01","1","1","D","D","D","A","A","D",564151,22,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","41","D",.,"A",.,"C",600,"D",.,"A",.,"A",2295,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
25,52,"1","5",,,"04","1","2","D","D","D","A","A","D",564152,21,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","0","40","D",.,"A",.,"C",650,"D",.,"A",.,"A",1301,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",17000,"D",.,"A",0,"D","1","D","1","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","5",,,"01","1","1","D","D","D","A","A","D",564152,22,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","41","D",.,"A",.,"C",600,"D",.,"A",.,"A",2295,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
55,52,"4","5",,,"17","1","2","D","D","D","A","A","D",564161,27,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","40","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","1","D",,"A",,"B","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
55,52,"4","5",,,"17","1","2","D","D","D","A","A","D",564162,27,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","40","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","1","D",,"A",,"B","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
8,52,"1","2",,,"03","1","1","D","D","D","A","A","D",564171,61,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","46","D",.,"A",.,"C",.,"A",.,"A",.,"A",5355,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",70000,"D",.,"A",0,"D","2","D","3","D",,"A","6","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
8,52,"1","2",,,"03","1","1","D","D","D","A","A","D",564172,61,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","46","D",.,"A",.,"C",.,"A",.,"A",.,"A",5355,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",70000,"D",.,"A",0,"D","2","D","3","D",,"A","6","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,26,"3","3",,,"07","1","1","D","D","D","A","A","D",564181,56,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",.,"C",.,"A",.,"A",1913,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",25000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,26,"3","3",,,"07","1","1","D","D","D","A","A","D",564182,56,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",.,"C",.,"A",.,"A",1913,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",25000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"3",,"2",,"1","2","A","D","A","A","D","A",564191,58,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","0","38","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
38,52,"3","3",,,"04","1","1","D","D","D","A","A","D",564191,40,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",2000,"D",.,"A",.,"A",3978,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",52000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
20,52,"1","5",,,"10","1","1","D","D","D","A","A","D",564191,21,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","9","39","D",.,"A",18,"D",150,"D",.,"A",.,"A",0,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"3",,"2",,"1","2","A","D","A","A","D","A",564192,58,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","0","38","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
38,52,"3","3",,,"04","1","1","D","D","D","A","A","D",564192,40,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",2000,"D",.,"A",.,"A",3978,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",52000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
20,52,"1","5",,,"10","1","1","D","D","D","A","A","D",564192,21,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","9","39","D",.,"A",18,"D",150,"D",.,"A",.,"A",0,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
20,4,"1","5",,,"05","1","1","D","D","D","A","A","D",564201,23,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","40","D",.,"A",.,"C",250,"D",.,"A",.,"A",77,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",1000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D","2",,"A",,"A",,"A",,"A",,"A","6","D",,"A"
40,24,"1","5",,,"06","1","1","D","D","D","A","A","D",564201,23,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","9","43","D",.,"A",.,"C",450,"D",.,"A",.,"A",1148,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,48,"1","5",,,"07","1","1","D","D","D","A","A","D",564201,24,"D",2833,"D",.,"A",.,"A",.,"A",708,"D","2","D","2","D",.,"A","9","43","D",.,"A",200,"D",1200,"D",.,"A",.,"A",1301,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",50,"D",.,"A","2","D",17000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
20,4,"1","5",,,"05","1","1","D","D","D","A","A","D",564202,23,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","40","D",.,"A",.,"C",250,"D",.,"A",.,"A",77,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",1000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D","2",,"A",,"A",,"A",,"A",,"A","6","D",,"A"
40,24,"1","5",,,"06","1","1","D","D","D","A","A","D",564202,23,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","9","43","D",.,"A",.,"C",450,"D",.,"A",.,"A",1148,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,48,"1","5",,,"07","1","1","D","D","D","A","A","D",564202,24,"D",2833,"D",.,"A",.,"A",.,"A",708,"D","2","D","2","D",.,"A","9","43","D",.,"A",200,"D",1200,"D",.,"A",.,"A",1301,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",50,"D",.,"A","2","D",17000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,44,"4","5","2",,"02","1","2","D","D","D","D","A","D",564211,36,"D",.,"B",.,"A",657,"D",.,"A",.,"A","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",3300,"D",.,"A",.,"C",3251,"D",1,51,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",42500,"D",.,"A",0,"D","2","D","3","D",,"A","3","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,44,"4","5","2",,"02","1","2","D","D","D","D","A","D",564212,36,"D",.,"B",.,"A",657,"D",.,"A",.,"A","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",3300,"D",.,"A",.,"C",3251,"D",1,51,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",42500,"D",.,"A",0,"D","2","D","3","D",,"A","3","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
30,26,"1","3",,,"03","1","2","D","D","D","A","A","D",564221,61,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",24000,"D","1","45","D",.,"A",.,"C",2500,"D",.,"A",2700,"D",3672,"D",1,.,"A",.,"A",.,"A",.,"A",3672,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
30,26,"1","3",,,"03","1","2","D","D","D","A","A","D",564222,61,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",24000,"D","1","45","D",.,"A",.,"C",2500,"D",.,"A",2700,"D",3672,"D",1,.,"A",.,"A",.,"A",.,"A",3672,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
60,52,"1","5","3",,"06","1","2","D","D","D","D","A","D",564231,45,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",1000,"D",.,"A",.,"A",3825,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",50000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"3","3","5",,"1","2","A","D","A","D","D","A",564231,42,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","6","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
