"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
521731,"800940",2602,,"1"
521731,"900000",34000,,"1"
521731,"900100",1000,,"1"
521731,"950001",-700,,"1"
521731,"980000",35000,,"1"
521731,"980010",3,,"1"
521731,"980020",47,,"1"
521731,"980030",2,,"1"
521731,"980040",2,,"1"
521731,"980050",1,,"1"
521731,"980070",35700,,"1"
521731,"980220",100,,"1"
521731,"980260",100,,"1"
521731,"980281",100,,"1"
521731,"980286",100,,"1"
521731,"980300",100,,"1"
521731,"980330",100,,"1"
521732,"800940",2602,,"1"
521732,"900000",34000,,"1"
521732,"900100",1000,,"1"
521732,"950001",-700,,"1"
521732,"980000",35000,,"1"
521732,"980010",3,,"1"
521732,"980020",47,,"1"
521732,"980030",2,,"1"
521732,"980040",2,,"1"
521732,"980050",1,,"1"
521732,"980070",35700,,"1"
521732,"980220",100,,"1"
521732,"980260",100,,"1"
521732,"980281",100,,"1"
521732,"980286",100,,"1"
521732,"980300",100,,"1"
521732,"980330",100,,"1"
521741,"800940",5738,,"1"
521741,"900000",75000,,"1"
521741,"900131",5160,,"1"
521741,"950001",-2000,,"1"
521741,"980000",80160,,"1"
521741,"980010",5,,"1"
521741,"980020",49,,"1"
521741,"980030",2,,"1"
521741,"980040",2,,"1"
521741,"980050",3,,"1"
521741,"980070",82160,,"1"
521741,"980090",100,,"1"
521741,"980220",100,,"1"
521741,"980230",100,,"1"
521741,"980281",100,,"1"
521741,"980286",100,,"1"
521741,"980310",100,,"1"
521741,"980330",100,,"1"
521742,"800940",5738,,"1"
521742,"900000",75000,,"1"
521742,"900131",5160,,"1"
521742,"950001",-2000,,"1"
521742,"980000",80160,,"1"
521742,"980010",5,,"1"
521742,"980020",49,,"1"
521742,"980030",2,,"1"
521742,"980040",2,,"1"
521742,"980050",3,,"1"
521742,"980070",82160,,"1"
521742,"980090",100,,"1"
521742,"980220",100,,"1"
521742,"980230",100,,"1"
521742,"980281",100,,"1"
521742,"980286",100,,"1"
521742,"980310",100,,"1"
521742,"980330",100,,"1"
521751,"800940",1530,,"1"
521751,"900000",20000,,"1"
521751,"950001",-600,,"1"
521751,"950011",-60,,"1"
521751,"980000",20000,,"1"
521751,"980010",1,,"1"
521751,"980020",49,,"1"
521751,"980030",1,,"1"
521751,"980040",1,,"1"
521751,"980070",20660,,"1"
521751,"980090",100,,"1"
521751,"980210",100,,"1"
521751,"980240",100,,"1"
521751,"980281",100,,"1"
521751,"980286",100,,"1"
521751,"980300",100,,"1"
521751,"980330",100,,"1"
521752,"800940",1530,,"1"
521752,"900000",20000,,"1"
521752,"950001",-600,,"1"
521752,"950011",-60,,"1"
521752,"980000",20000,,"1"
521752,"980010",1,,"1"
521752,"980020",49,,"1"
521752,"980030",1,,"1"
521752,"980040",1,,"1"
521752,"980070",20660,,"1"
521752,"980090",100,,"1"
521752,"980210",100,,"1"
521752,"980240",100,,"1"
521752,"980281",100,,"1"
521752,"980286",100,,"1"
521752,"980300",100,,"1"
521752,"980330",100,,"1"
521761,"900090",5200,,"1"
521761,"980000",5200,,"1"
521761,"980010",2,,"1"
521761,"980020",50,,"1"
521761,"980040",1,,"1"
521761,"980060",1,,"1"
521761,"980070",5200,,"1"
521761,"980090",100,,"1"
521761,"980210",100,,"1"
521761,"980230",100,,"1"
521761,"980281",100,,"1"
521761,"980286",100,,"1"
521761,"980300",100,,"1"
521761,"980330",100,,"1"
521762,"900090",5200,,"1"
521762,"980000",5200,,"1"
521762,"980010",2,,"1"
521762,"980020",50,,"1"
521762,"980040",1,,"1"
521762,"980060",1,,"1"
521762,"980070",5200,,"1"
521762,"980090",100,,"1"
521762,"980210",100,,"1"
521762,"980230",100,,"1"
521762,"980281",100,,"1"
521762,"980286",100,,"1"
521762,"980300",100,,"1"
521762,"980330",100,,"1"
521771,"950000",700,,"1"
521771,"950010",200,,"1"
521771,"950022",1500,,"1"
521771,"980010",2,,"1"
521771,"980020",54,,"1"
521771,"980030",2,,"1"
521771,"980040",2,,"1"
521771,"980070",-2400,,"1"
521771,"980090",100,,"1"
521771,"980210",100,,"1"
521771,"980230",100,,"1"
521771,"980281",100,,"1"
521771,"980286",100,,"1"
521771,"980310",100,,"1"
521771,"980330",100,,"1"
521772,"950000",700,,"1"
521772,"950010",200,,"1"
521772,"950022",1500,,"1"
521772,"980010",2,,"1"
521772,"980020",54,,"1"
521772,"980030",2,,"1"
521772,"980040",2,,"1"
521772,"980070",-2400,,"1"
521772,"980090",100,,"1"
521772,"980210",100,,"1"
521772,"980230",100,,"1"
521772,"980281",100,,"1"
521772,"980286",100,,"1"
521772,"980310",100,,"1"
521772,"980330",100,,"1"
521781,"800931",8942,,"1"
521781,"800940",3420,,"1"
521781,"900000",44710,,"1"
521781,"950000",14388,,"1"
521781,"950001",-4600,,"1"
521781,"950010",5260,,"1"
521781,"950011",-700,,"1"
521781,"980000",44710,,"1"
521781,"980010",4,,"1"
521781,"980020",30,,"1"
521781,"980030",1,,"1"
521781,"980040",3,,"1"
521781,"980050",2,,"1"
521781,"980070",30362,,"1"
521781,"980090",100,,"1"
521781,"980210",100,,"1"
521781,"980230",100,,"1"
521781,"980281",100,,"1"
521781,"980286",100,,"1"
521781,"980310",100,,"1"
521781,"980330",100,,"1"
521782,"800931",8942,,"1"
521782,"800940",3420,,"1"
521782,"900000",44710,,"1"
521782,"950000",14388,,"1"
521782,"950001",-4600,,"1"
521782,"950010",5260,,"1"
521782,"950011",-700,,"1"
521782,"980000",44710,,"1"
521782,"980010",4,,"1"
521782,"980020",30,,"1"
521782,"980030",1,,"1"
521782,"980040",3,,"1"
521782,"980050",2,,"1"
521782,"980070",30362,,"1"
521782,"980090",100,,"1"
521782,"980210",100,,"1"
521782,"980230",100,,"1"
521782,"980281",100,,"1"
521782,"980286",100,,"1"
521782,"980310",100,,"1"
521782,"980330",100,,"1"
521791,"800940",1530,,"1"
521791,"900000",20000,,"1"
521791,"900050",18,,"1"
521791,"900100",2240,,"1"
521791,"950000",1567,,"1"
521791,"950001",-1600,,"1"
521791,"950022",1050,,"1"
521791,"980000",22258,,"1"
521791,"980010",1,,"1"
521791,"980020",51,,"1"
521791,"980030",1,,"1"
521791,"980040",1,,"1"
521791,"980070",21241,,"1"
521791,"980090",100,,"1"
521791,"980210",100,,"1"
521791,"980230",100,,"1"
521791,"980281",100,,"1"
521791,"980286",100,,"1"
521791,"980310",100,,"1"
521791,"980330",100,,"1"
521792,"800940",1530,,"1"
521792,"900000",20000,,"1"
521792,"900050",18,,"1"
521792,"900100",2240,,"1"
521792,"950000",1567,,"1"
521792,"950001",-1600,,"1"
521792,"950022",1050,,"1"
521792,"980000",22258,,"1"
521792,"980010",1,,"1"
521792,"980020",51,,"1"
521792,"980030",1,,"1"
521792,"980040",1,,"1"
521792,"980070",21241,,"1"
521792,"980090",100,,"1"
521792,"980210",100,,"1"
521792,"980230",100,,"1"
521792,"980281",100,,"1"
521792,"980286",100,,"1"
521792,"980310",100,,"1"
521792,"980330",100,,"1"
521802,"900030",704,,"1"
521802,"980000",704,,"1"
521802,"980010",1,,"1"
521802,"980020",76,,"1"
521802,"980040",1,,"1"
521802,"980060",1,,"1"
521802,"980070",704,,"1"
521802,"980090",100,,"1"
521802,"980220",100,,"1"
521802,"980230",100,,"1"
521802,"980281",100,,"1"
521802,"980286",100,,"1"
521802,"980300",100,,"1"
521802,"980330",100,,"1"
521811,"800940",383,,"1"
521811,"900000",5000,,"1"
521811,"950022",250,,"1"
521811,"980000",5000,,"1"
521811,"980010",1,,"1"
521811,"980020",26,,"1"
521811,"980030",1,,"1"
521811,"980070",4750,,"1"
521811,"980090",100,,"1"
521811,"980210",100,,"1"
521811,"980230",100,,"1"
521811,"980281",100,,"1"
521811,"980286",100,,"1"
521811,"980310",100,,"1"
521812,"800940",383,,"1"
521812,"900000",5000,,"1"
521812,"950022",250,,"1"
521812,"980000",5000,,"1"
521812,"980010",1,,"1"
521812,"980020",26,,"1"
521812,"980030",1,,"1"
521812,"980070",4750,,"1"
521812,"980090",100,,"1"
521812,"980210",100,,"1"
521812,"980230",100,,"1"
521812,"980281",100,,"1"
521812,"980286",100,,"1"
521812,"980310",100,,"1"
521821,"800940",7803,,"1"
521821,"900000",102000,,"1"
521821,"980000",102000,,"1"
521821,"980010",3,,"1"
521821,"980020",58,,"1"
521821,"980030",3,,"1"
521821,"980040",3,,"1"
521821,"980050",1,,"1"
521821,"980070",102000,,"1"
521821,"980090",100,,"1"
521821,"980220",100,,"1"
521821,"980230",100,,"1"
521821,"980281",100,,"1"
521821,"980286",100,,"1"
521821,"980310",100,,"1"
521821,"980330",100,,"1"
521822,"800940",7803,,"1"
521822,"900000",102000,,"1"
521822,"980000",102000,,"1"
521822,"980010",3,,"1"
521822,"980020",58,,"1"
521822,"980030",3,,"1"
521822,"980040",3,,"1"
521822,"980050",1,,"1"
521822,"980070",102000,,"1"
521822,"980090",100,,"1"
521822,"980220",100,,"1"
521822,"980230",100,,"1"
521822,"980281",100,,"1"
521822,"980286",100,,"1"
521822,"980310",100,,"1"
521822,"980330",100,,"1"
521831,"800710",850,,"1"
521831,"800940",3596,,"1"
521831,"900000",47000,,"1"
521831,"900050",400,,"1"
521831,"900132",30000,,"1"
521831,"910000",8800,,"1"
521831,"950000",7079,,"1"
521831,"950001",-1060,,"1"
521831,"950010",480,,"1"
521831,"980000",77400,,"1"
521831,"980010",4,,"1"
521831,"980020",31,,"1"
521831,"980030",2,,"1"
521831,"980040",1,,"1"
521831,"980070",70901,,"1"
521831,"980210",100,,"1"
521831,"980260",100,,"1"
521831,"980281",100,,"1"
521831,"980286",100,,"1"
521831,"980300",100,,"1"
521831,"980330",100,,"1"
521832,"800710",850,,"1"
521832,"800940",3596,,"1"
521832,"900000",47000,,"1"
521832,"900050",400,,"1"
521832,"900132",30000,,"1"
521832,"910000",8800,,"1"
521832,"950000",7079,,"1"
521832,"950001",-1060,,"1"
521832,"950010",480,,"1"
521832,"980000",77400,,"1"
521832,"980010",4,,"1"
521832,"980020",31,,"1"
521832,"980030",2,,"1"
521832,"980040",1,,"1"
521832,"980070",70901,,"1"
521832,"980210",100,,"1"
521832,"980260",100,,"1"
521832,"980281",100,,"1"
521832,"980286",100,,"1"
