"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
562521,"900030",8828,,"1"
562521,"900050",6000,,"1"
562521,"950000",249,,"1"
562521,"980000",14828,,"1"
562521,"980010",2,,"1"
562521,"980020",85,"T","1"
562521,"980030",1,,"1"
562521,"980040",1,,"1"
562521,"980060",1,,"1"
562521,"980070",14579,,"1"
562521,"980090",100,,"1"
562521,"980220",100,,"1"
562521,"980240",100,,"1"
562521,"980281",100,,"1"
562521,"980286",100,,"1"
562521,"980310",100,,"1"
562521,"980330",100,,"1"
562522,"900030",8828,,"1"
562522,"900050",6000,,"1"
562522,"950000",249,,"1"
562522,"980000",14828,,"1"
562522,"980010",2,,"1"
562522,"980020",85,"T","1"
562522,"980030",1,,"1"
562522,"980040",1,,"1"
562522,"980060",1,,"1"
562522,"980070",14579,,"1"
562522,"980090",100,,"1"
562522,"980220",100,,"1"
562522,"980240",100,,"1"
562522,"980281",100,,"1"
562522,"980286",100,,"1"
562522,"980310",100,,"1"
562522,"980330",100,,"1"
562531,"800940",2142,,"1"
562531,"900000",28000,,"1"
562531,"900080",5,,"1"
562531,"900150",3000,,"1"
562531,"950000",1057,,"1"
562531,"950001",-1100,,"1"
562531,"950010",317,,"1"
562531,"950011",-300,,"1"
562531,"980000",31005,,"1"
562531,"980010",3,,"1"
562531,"980020",29,,"1"
562531,"980030",2,,"1"
562531,"980040",1,,"1"
562531,"980050",1,,"1"
562531,"980070",31031,,"1"
562531,"980210",100,,"1"
562531,"980260",100,,"1"
562531,"980281",100,,"1"
562531,"980286",100,,"1"
562531,"980310",100,,"1"
562531,"980330",100,,"1"
562532,"800940",2142,,"1"
562532,"900000",28000,,"1"
562532,"900080",5,,"1"
562532,"900150",3000,,"1"
562532,"950000",1057,,"1"
562532,"950001",-1100,,"1"
562532,"950010",317,,"1"
562532,"950011",-300,,"1"
562532,"980000",31005,,"1"
562532,"980010",3,,"1"
562532,"980020",29,,"1"
562532,"980030",2,,"1"
562532,"980040",1,,"1"
562532,"980050",1,,"1"
562532,"980070",31031,,"1"
562532,"980210",100,,"1"
562532,"980260",100,,"1"
562532,"980281",100,,"1"
562532,"980286",100,,"1"
562532,"980310",100,,"1"
562532,"980330",100,,"1"
562541,"980010",3,,"1"
562541,"980020",42,,"1"
562541,"980030",1,,"1"
562541,"980040",1,,"1"
562541,"980050",2,,"1"
562541,"980220",100,,"1"
562541,"980260",100,,"1"
562541,"980281",100,,"1"
562541,"980286",100,,"1"
562541,"980310",100,,"1"
562541,"980330",100,,"1"
562551,"900030",704,,"1"
562551,"900131",4248,,"1"
562551,"950001",-1000,,"1"
562551,"950011",-150,,"1"
562551,"980000",4952,,"1"
562551,"980010",8,,"1"
562551,"980020",72,,"1"
562551,"980030",2,,"1"
562551,"980040",4,,"1"
562551,"980050",4,,"1"
562551,"980060",1,,"1"
562551,"980070",6102,,"1"
562551,"980090",100,,"1"
562551,"980220",100,,"1"
562551,"980230",100,,"1"
562551,"980281",100,,"1"
562551,"980286",100,,"1"
562551,"980300",100,,"1"
562551,"980330",100,,"1"
562552,"900030",704,,"1"
562552,"900131",4248,,"1"
562552,"950001",-1000,,"1"
562552,"950011",-150,,"1"
562552,"980000",4952,,"1"
562552,"980010",8,,"1"
562552,"980020",72,,"1"
562552,"980030",2,,"1"
562552,"980040",4,,"1"
562552,"980050",4,,"1"
562552,"980060",1,,"1"
562552,"980070",6102,,"1"
562552,"980090",100,,"1"
562552,"980220",100,,"1"
562552,"980230",100,,"1"
562552,"980281",100,,"1"
562552,"980286",100,,"1"
562552,"980300",100,,"1"
562552,"980330",100,,"1"
562561,"800940",5661,,"1"
562561,"900000",74000,,"1"
562561,"980000",74000,,"1"
562561,"980010",9,,"1"
562561,"980020",54,,"1"
562561,"980030",5,,"1"
562561,"980040",2,,"1"
562561,"980050",4,,"1"
562561,"980070",74000,,"1"
562561,"980220",100,,"1"
562561,"980260",100,,"1"
562561,"980281",100,,"1"
562561,"980286",100,,"1"
562561,"980300",100,,"1"
562561,"980330",100,,"1"
562562,"800940",5661,,"1"
562562,"900000",74000,,"1"
562562,"980000",74000,,"1"
562562,"980010",9,,"1"
562562,"980020",54,,"1"
562562,"980030",5,,"1"
562562,"980040",2,,"1"
562562,"980050",4,,"1"
562562,"980070",74000,,"1"
562562,"980220",100,,"1"
562562,"980260",100,,"1"
562562,"980281",100,,"1"
562562,"980286",100,,"1"
562562,"980300",100,,"1"
562562,"980330",100,,"1"
562571,"800940",4284,,"1"
562571,"900000",56000,,"1"
562571,"950001",-1500,,"1"
562571,"950011",-72,,"1"
562571,"980000",56000,,"1"
562571,"980010",4,,"1"
562571,"980020",44,,"1"
562571,"980030",2,,"1"
562571,"980040",2,,"1"
562571,"980050",2,,"1"
562571,"980070",57572,,"1"
562571,"980210",100,,"1"
562571,"980260",100,,"1"
562571,"980281",100,,"1"
562571,"980286",100,,"1"
562571,"980310",100,,"1"
562571,"980330",100,,"1"
562572,"800940",4284,,"1"
562572,"900000",56000,,"1"
562572,"950001",-1500,,"1"
562572,"950011",-72,,"1"
562572,"980000",56000,,"1"
