"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","HISPANIC","WHYNOWRK","OCCULIST","MEMBRACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","HISP_NIC","WHYN_WRK","OCCU_IST","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_","HORIGIN","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_"
40,48,"3","1",,,"10","1","1","D","D","D","A","A","D",526691,61,"D",.,"B",.,"A",1167,"D",.,"A",.,"B","2","D","2","D",.,"A","2","42","D",.,"A",.,"C",2400,"D",.,"A",.,"A",2142,"D",2,100,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",28000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"2",,"1",,"1","2","A","D","A","A","D","A",526701,80,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",516,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6896,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"2",,"1",,"1","2","A","D","A","A","D","A",526702,80,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",516,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6896,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","5",,,"04","1","1","D","D","D","A","A","D",526711,31,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","40","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","5",,,"04","1","1","D","D","D","A","A","D",526712,31,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","40","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"2",,"1",,"1","2","A","D","A","A","D","A",526721,73,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"2",,"1",,"1","2","A","D","A","A","D","A",526722,73,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","3",,,"07","2","1","D","D","D","A","A","D",526731,55,"D",3416,"D",.,"A",.,"A",.,"A",4121,"D","2","D","2","D",.,"A","1","43","D",.,"A",131,"D",1227,"D",.,"A",.,"A",2448,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",158,"D",.,"A","2","D",32000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
40,52,"1","3",,,"07","2","1","D","D","D","A","A","D",526732,55,"D",3416,"D",.,"A",.,"A",.,"A",4121,"D","2","D","2","D",.,"A","1","43","D",.,"A",131,"D",1227,"D",.,"A",.,"A",2448,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",158,"D",.,"A","2","D",32000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
30,25,"1","2",,,"01","2","2","D","D","D","A","A","D",526741,30,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",92,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",460,"D","2","D",.,"A",.,"A","2","D",1200,"D",12,"D",5520,"D","2","D","3","D","2","D",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"2","1","A","A","A","A","A","A",526741,9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"2","2","A","A","A","A","A","A",526741,2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
30,25,"1","2",,,"01","2","2","D","D","D","A","A","D",526742,30,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",92,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",460,"D","2","D",.,"A",.,"A","2","D",1200,"D",12,"D",5520,"D","2","D","3","D","2","D",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"2","1","A","A","A","A","A","A",526742,9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"2","2","A","A","A","A","A","A",526742,2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"2",,"1",,"2","1","A","D","A","A","D","A",526751,67,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1100,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",13904,"D",,"A","3","D","1","D",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"2",,"1",,"2","1","A","D","A","A","D","A",526752,67,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1100,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",13904,"D",,"A","3","D","1","D",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
36,39,"1","3",,,"08","1","1","D","D","D","A","A","D",526761,27,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","1","D",.,"C","0","43","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",890,"D","2","D",.,"C",.,"A","2","D",.,"C",12,"D",11384,"D","2","D","3","D","1","D","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
60,52,"5","3",,,"03","1","2","D","D","D","A","A","D",526761,27,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"C","1","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
36,39,"1","3",,,"08","1","1","D","D","D","A","A","D",526762,62,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","1","D",.,"C","0","43","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",890,"D","2","D",.,"C",.,"A","2","D",.,"C",12,"D",11384,"D","2","D","3","D","1","D","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
60,52,"5","3",,,"03","1","2","D","D","D","A","A","D",526762,62,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"C","1","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,30,"1","5",,,"10","1","2","D","D","D","A","A","D",526771,24,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","1","D",,"A",,"B","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
70,52,"5","1",,,"03","1","2","D","D","D","A","A","D",526781,48,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",12000,"D","1","43","D",6000,"D",.,"A",.,"A",.,"A",.,"A",2754,"D",1,.,"A",.,"A",.,"A",.,"A",2754,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
60,52,"1","1",,,"03","1","1","D","D","D","A","A","D",526781,51,"D",14543,"D",.,"A",.,"A",.,"A",6025,"D","2","D","2","D",.,"A","2","43","D",.,"A",280,"D",2888,"D",.,"A",.,"A",7569,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",116,"D",.,"A","2","D",150000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","2","A","D","A","A","D","A",526781,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",5,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",526781,11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",4,"D",4,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
70,52,"5","1",,,"03","1","2","D","D","D","A","A","D",526782,48,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",12000,"D","1","43","D",6000,"D",.,"A",.,"A",.,"A",.,"A",2754,"D",1,.,"A",.,"A",.,"A",.,"A",2754,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
60,52,"1","1",,,"03","1","1","D","D","D","A","A","D",526782,51,"D",14543,"D",.,"A",.,"A",.,"A",6025,"D","2","D","2","D",.,"A","2","43","D",.,"A",280,"D",2888,"D",.,"A",.,"A",7569,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",116,"D",.,"A","2","D",150000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","2","A","D","A","A","D","A",526782,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",5,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",526782,11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",4,"D",4,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,52,"5","4",,,"10","1","1","D","D","D","A","A","D",526792,55,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"C","1","38","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
32,2,"1","1",,,"14","2","2","D","D","D","A","A","D",526801,41,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","2","D",,"A",,"B","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"06","2","1","D","D","D","A","A","D",526801,50,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","11","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D",,"A",,"A",,"B","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
32,2,"1","1",,,"14","2","2","D","D","D","A","A","D",526802,41,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","2","D",,"A",,"B","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"06","2","1","D","D","D","A","A","D",526802,50,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","11","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D",,"A",,"A",,"B","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
41,52,"1","3",,,"04","1","2","D","D","D","A","A","D",526811,42,"D",2196,"D",.,"A",2196,"D",.,"A",941,"D","2","D","2","D",.,"A","1","39","D",.,"A",84,"D",1415,"D",.,"A",.,"A",2831,"D",1,84,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",36,"D",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",526811,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"B",2,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",526811,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"B",2,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
41,52,"1","3",,,"04","1","2","D","D","D","A","A","D",526812,42,"D",2196,"D",.,"A",2196,"D",.,"A",941,"D","2","D","2","D",.,"A","1","39","D",.,"A",84,"D",1415,"D",.,"A",.,"A",2831,"D",1,84,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",36,"D",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",526812,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"B",2,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",526812,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"B",2,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","2","A","D","A","A","D","A",526821,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",470,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6344,"D",,"A",,"A","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","2","A","D","A","A","D","A",526822,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",470,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6344,"D",,"A",,"A","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
20,52,"1","3",,,"04","2","2","D","D","D","A","A","D",526831,37,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","39","D",.,"A",.,"A",400,"D",.,"A",.,"A",1148,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"2","1","A","D","A","A","D","A",526831,18,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
20,52,"1","3",,,"04","2","2","D","D","D","A","A","D",526832,37,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","39","D",.,"A",.,"A",400,"D",.,"A",.,"A",1148,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"2","1","A","D","A","A","D","A",526832,18,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
40,40,"1","5","4",,"04","4","2","D","D","D","D","A","D",526841,31,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","1",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
40,40,"1","5","4",,"10","4","1","D","D","D","D","A","D",526841,41,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","9","39","D",.,"A",.,"B",500,"D",.,"A",.,"A",1377,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",18000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","1",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
40,40,"1","5","4",,"04","4","2","D","D","D","D","A","D",526842,40,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","1",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
40,40,"1","5","4",,"10","4","1","D","D","D","D","A","D",526842,41,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","9","39","D",.,"A",.,"B",500,"D",.,"A",.,"A",1377,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",18000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","1",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
40,52,"1","1","1",,"13","1","1","D","D","D","D","A","D",526851,38,"D",327,"D",.,"A",.,"A",.,"A",47,"D","2","D","2","D",.,"A","1","11","D",.,"A",14,"D",907,"D",.,"A",.,"A",1621,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",2,"D",.,"A","2","D",21196,"D",.,"A",0,"D","2","D",,"A",,"A","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
45,36,"1","1","1",,"13","1","2","D","D","D","D","A","D",526851,35,"D",.,"A",.,"A",.,"A",.,"A",319,"D","2","D","2","D",.,"A","2","09","D",.,"A",.,"A",238,"D",.,"A",.,"A",968,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",6,"D",.,"A","2","D",12653,"D",.,"A",0,"D","2","D",,"A",,"A","1","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5","2","3",,"1","2","A","D","A","D","D","A",526851,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5","2",,,"1","1","A","A","A","D","A","A",526851,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","1",,"13","1","1","D","D","D","D","A","D",526852,38,"D",327,"D",.,"A",.,"A",.,"A",47,"D","2","D","2","D",.,"A","1","11","D",.,"A",14,"D",907,"D",.,"A",.,"A",1621,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",2,"D",.,"A","2","D",21196,"D",.,"A",0,"D","2","D",,"A",,"A","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
45,36,"1","1","1",,"13","1","2","D","D","D","D","A","D",526852,35,"D",.,"A",.,"A",.,"A",.,"A",319,"D","2","D","2","D",.,"A","2","09","D",.,"A",.,"A",238,"D",.,"A",.,"A",968,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",6,"D",.,"A","2","D",12653,"D",.,"A",0,"D","2","D",,"A",,"A","1","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5","2","3",,"1","2","A","D","A","D","D","A",526852,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
