"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
641751,"900030",17438,,"1"
641751,"900040",10800,,"1"
641751,"950001",-1000,,"1"
641751,"950011",-500,,"1"
641751,"980000",28238,,"1"
641751,"980010",2,,"1"
641751,"980020",88,"T","1"
641751,"980060",2,,"1"
641751,"980070",29738,,"1"
641751,"980090",100,,"1"
641751,"980210",100,,"1"
641751,"980240",100,,"1"
641751,"980281",100,,"1"
641751,"980286",100,,"1"
641751,"980300",100,,"1"
641752,"900030",17438,,"1"
641752,"900040",10800,,"1"
641752,"950001",-1000,,"1"
641752,"950011",-500,,"1"
641752,"980000",28238,,"1"
641752,"980010",2,,"1"
641752,"980020",88,"T","1"
641752,"980060",2,,"1"
641752,"980070",29738,,"1"
641752,"980090",100,,"1"
641752,"980210",100,,"1"
641752,"980240",100,,"1"
641752,"980281",100,,"1"
641752,"980286",100,,"1"
641752,"980300",100,,"1"
641761,"900120",327,,"1"
641761,"900150",3624,,"1"
641761,"980000",3951,,"1"
641761,"980010",5,,"1"
641761,"980020",26,,"1"
641761,"980040",1,,"1"
641761,"980050",4,,"1"
641761,"980070",3951,,"1"
641761,"980220",100,,"1"
641761,"980260",100,,"1"
641761,"980283",100,,"1"
641761,"980286",100,,"1"
641761,"980300",100,,"1"
641761,"980330",100,,"1"
641762,"900120",882,,"1"
641762,"900150",3002,,"1"
641762,"980000",3885,,"1"
641762,"980010",5,,"1"
641762,"980020",26,,"1"
641762,"980040",1,,"1"
641762,"980050",4,,"1"
641762,"980070",3885,,"1"
641762,"980220",100,,"1"
641762,"980260",100,,"1"
641762,"980283",100,,"1"
641762,"980286",100,,"1"
641762,"980300",100,,"1"
641762,"980330",100,,"1"
641771,"800940",4284,,"1"
641771,"900000",56000,,"1"
641771,"950001",-2613,,"1"
641771,"950011",-4135,"T","1"
641771,"980000",56000,,"1"
641771,"980010",4,,"1"
641771,"980020",44,,"1"
641771,"980030",1,,"1"
641771,"980040",2,,"1"
641771,"980050",2,,"1"
641771,"980070",62748,"T","1"
641771,"980090",100,,"1"
641771,"980220",100,,"1"
641771,"980230",100,,"1"
641771,"980281",100,,"1"
641771,"980286",100,,"1"
641771,"980310",100,,"1"
641771,"980330",100,,"1"
641772,"800940",4284,,"1"
641772,"900000",56000,,"1"
641772,"950001",-2613,,"1"
641772,"950011",-4135,"T","1"
641772,"980000",56000,,"1"
641772,"980010",4,,"1"
641772,"980020",44,,"1"
641772,"980030",1,,"1"
641772,"980040",2,,"1"
641772,"980050",2,,"1"
641772,"980070",62748,"T","1"
641772,"980090",100,,"1"
641772,"980220",100,,"1"
641772,"980230",100,,"1"
641772,"980281",100,,"1"
641772,"980286",100,,"1"
641772,"980310",100,,"1"
641772,"980330",100,,"1"
641781,"900030",10471,,"1"
641781,"900040",1128,,"1"
641781,"980000",11599,,"1"
641781,"980010",1,,"1"
641781,"980020",71,,"1"
641781,"980060",1,,"1"
641781,"980070",11599,,"1"
641781,"980220",100,,"1"
641781,"980260",100,,"1"
641781,"980270",100,,"1"
641781,"980286",100,,"1"
641781,"980290",100,,"1"
641782,"900030",10471,,"1"
641782,"900040",1128,,"1"
641782,"980000",11599,,"1"
641782,"980010",1,,"1"
641782,"980020",71,,"1"
641782,"980060",1,,"1"
641782,"980070",11599,,"1"
641782,"980220",100,,"1"
641782,"980260",100,,"1"
641782,"980270",100,,"1"
641782,"980286",100,,"1"
641782,"980290",100,,"1"
641791,"800940",3213,,"1"
641791,"900000",42000,,"1"
641791,"950001",-2100,,"1"
641791,"980000",42000,,"1"
641791,"980010",1,,"1"
641791,"980020",57,,"1"
641791,"980030",1,,"1"
641791,"980040",1,,"1"
641791,"980070",44100,,"1"
641791,"980210",100,,"1"
641791,"980260",100,,"1"
641791,"980281",100,,"1"
641791,"980286",100,,"1"
641791,"980300",100,,"1"
641791,"980330",100,,"1"
641801,"900030",8697,,"1"
641801,"900040",8617,,"1"
641801,"980000",17314,,"1"
641801,"980010",1,,"1"
641801,"980020",75,,"1"
641801,"980040",1,,"1"
641801,"980060",1,,"1"
641801,"980070",17314,,"1"
641801,"980210",100,,"1"
641801,"980260",100,,"1"
641801,"980281",100,,"1"
641801,"980286",100,,"1"
641801,"980310",100,,"1"
641801,"980330",100,,"1"
641802,"900030",8249,,"1"
641802,"900040",11762,,"1"
641802,"980000",20011,,"1"
641802,"980010",1,,"1"
641802,"980020",75,,"1"
641802,"980040",1,,"1"
641802,"980060",1,,"1"
641802,"980070",20011,,"1"
641802,"980210",100,,"1"
641802,"980260",100,,"1"
641802,"980281",100,,"1"
641802,"980286",100,,"1"
641802,"980310",100,,"1"
641802,"980330",100,,"1"
641811,"800940",459,,"1"
641811,"900000",6000,,"1"
641811,"900080",155,,"1"
641811,"950000",303,,"1"
641811,"950001",-1500,,"1"
641811,"950010",98,,"1"
641811,"950011",-1000,,"1"
641811,"950022",110,,"1"
641811,"980000",6155,,"1"
641811,"980010",2,,"1"
641811,"980020",20,,"1"
641811,"980030",1,,"1"
641811,"980040",2,,"1"
641811,"980050",1,,"1"
641811,"980070",8144,,"1"
641811,"980220",100,,"1"
641811,"980260",100,,"1"
641811,"980281",100,,"1"
641811,"980286",100,,"1"
641811,"980310",100,,"1"
641811,"980330",100,,"1"
641812,"800940",459,,"1"
641812,"900000",6000,,"1"
641812,"900080",155,,"1"
641812,"950000",303,,"1"
641812,"950001",-1500,,"1"
641812,"950010",98,,"1"
641812,"950011",-1000,,"1"
641812,"950022",110,,"1"
641812,"980000",6155,,"1"
641812,"980010",2,,"1"
641812,"980020",20,,"1"
641812,"980030",1,,"1"
641812,"980040",2,,"1"
641812,"980050",1,,"1"
641812,"980070",8144,,"1"
641812,"980220",100,,"1"
641812,"980260",100,,"1"
641812,"980281",100,,"1"
641812,"980286",100,,"1"
641812,"980310",100,,"1"
641812,"980330",100,,"1"
641821,"900030",16538,,"1"
641821,"900040",28000,,"1"
641821,"900080",93701,"T","1"
641821,"950001",-1000,,"1"
641821,"950010",200,,"1"
641821,"980000",138239,"T","1"
641821,"980010",2,,"1"
641821,"980020",80,,"1"
641821,"980040",1,,"1"
641821,"980060",2,,"1"
641821,"980070",139039,"T","1"
641821,"980090",100,,"1"
641821,"980220",100,,"1"
641821,"980240",100,,"1"
641821,"980281",100,,"1"
641821,"980286",100,,"1"
641821,"980300",100,,"1"
641821,"980330",100,,"1"
641822,"900030",16538,,"1"
641822,"900040",28000,,"1"
641822,"900080",93701,"T","1"
641822,"950001",-1000,,"1"
641822,"950010",200,,"1"
641822,"980000",138239,"T","1"
641822,"980010",2,,"1"
641822,"980020",80,,"1"
641822,"980040",1,,"1"
641822,"980060",2,,"1"
641822,"980070",139039,"T","1"
641822,"980090",100,,"1"
641822,"980220",100,,"1"
641822,"980240",100,,"1"
641822,"980281",100,,"1"
641822,"980286",100,,"1"
641822,"980300",100,,"1"
641822,"980330",100,,"1"
641831,"800700",120,,"1"
641831,"800940",1530,,"1"
641831,"900000",20000,,"1"
641831,"900080",227,,"1"
641831,"950000",1978,,"1"
641831,"950001",-550,,"1"
641831,"980000",20227,,"1"
641831,"980010",1,,"1"
641831,"980020",25,,"1"
641831,"980030",1,,"1"
641831,"980070",18799,,"1"
641831,"980210",100,,"1"
641831,"980260",100,,"1"
641831,"980281",100,,"1"
641831,"980286",100,,"1"
641831,"980300",100,,"1"
641832,"800700",120,,"1"
641832,"800940",1530,,"1"
641832,"900000",20000,,"1"
641832,"900080",740,,"1"
641832,"950000",1978,,"1"
641832,"950001",-550,,"1"
641832,"980000",20740,,"1"
641832,"980010",1,,"1"
641832,"980020",25,,"1"
641832,"980030",1,,"1"
641832,"980070",19312,,"1"
641832,"980210",100,,"1"
641832,"980260",100,,"1"
641832,"980281",100,,"1"
641832,"980286",100,,"1"
641832,"980300",100,,"1"
641841,"800931",6171,,"1"
641841,"800940",5738,,"1"
641841,"900000",75000,,"1"
641841,"950000",38869,"T","1"
641841,"950001",-6000,,"1"
641841,"950010",13376,"T","1"
641841,"950021",650,,"1"
641841,"980000",75000,,"1"
641841,"980010",4,,"1"
641841,"980020",39,,"1"
641841,"980030",2,,"1"
641841,"980040",2,,"1"
641841,"980050",2,,"1"
641841,"980070",28106,"T","1"
641841,"980090",100,,"1"
641841,"980210",100,,"1"
641841,"980230",100,,"1"
641841,"980281",100,,"1"
641841,"980286",100,,"1"
641841,"980310",100,,"1"
641841,"980330",100,,"1"
641842,"800931",6171,,"1"
641842,"800940",5738,,"1"
641842,"900000",75000,,"1"
641842,"950000",38869,"T","1"
641842,"950001",-6000,,"1"
641842,"950010",13376,"T","1"
641842,"950021",650,,"1"
641842,"980000",75000,,"1"
641842,"980010",4,,"1"
641842,"980020",39,,"1"
641842,"980030",2,,"1"
641842,"980040",2,,"1"
641842,"980050",2,,"1"
641842,"980070",28106,"T","1"
641842,"980090",100,,"1"
641842,"980210",100,,"1"
641842,"980230",100,,"1"
641842,"980281",100,,"1"
641842,"980286",100,,"1"
641842,"980310",100,,"1"
641842,"980330",100,,"1"
641851,"800940",6466,,"1"
641851,"900000",84518,,"1"
641851,"950000",8624,,"1"
641851,"950010",3300,,"1"
641851,"980000",84518,,"1"
641851,"980010",4,,"1"
641851,"980020",40,,"1"
641851,"980030",2,,"1"
641851,"980040",2,,"1"
641851,"980050",2,,"1"
641851,"980070",72594,,"1"
641851,"980090",100,,"1"
641851,"980210",100,,"1"
641851,"980230",100,,"1"
