"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
582881,"800940",2525,,"1"
582881,"900000",33000,,"1"
582881,"900040",26400,,"1"
582881,"950000",5500,,"1"
582881,"950000",520,,"1"
582881,"950010",4950,,"1"
582881,"950010",520,,"1"
582881,"950021",138,,"1"
582881,"980000",59400,,"1"
582881,"980010",2,,"1"
582881,"980020",57,,"1"
582881,"980030",1,,"1"
582881,"980040",2,,"1"
582881,"980070",47772,,"1"
582881,"980090",100,,"1"
582881,"980210",100,,"1"
582881,"980230",100,,"1"
582881,"980283",100,,"1"
582881,"980286",100,,"1"
582881,"980310",100,,"1"
582881,"980330",100,,"1"
582882,"800940",2525,,"1"
582882,"900000",33000,,"1"
582882,"900040",26400,,"1"
582882,"950000",5500,,"1"
582882,"950000",520,,"1"
582882,"950010",4950,,"1"
582882,"950010",520,,"1"
582882,"950021",138,,"1"
582882,"980000",59400,,"1"
582882,"980010",2,,"1"
582882,"980020",57,,"1"
582882,"980030",1,,"1"
582882,"980040",2,,"1"
582882,"980070",47772,,"1"
582882,"980090",100,,"1"
582882,"980210",100,,"1"
582882,"980230",100,,"1"
582882,"980283",100,,"1"
582882,"980286",100,,"1"
582882,"980310",100,,"1"
582882,"980330",100,,"1"
582891,"800940",2052,,"1"
582891,"900000",26821,,"1"
582891,"980000",26821,,"1"
582891,"980010",3,,"1"
582891,"980020",46,,"1"
582891,"980030",1,,"1"
582891,"980040",2,,"1"
582891,"980050",1,,"1"
582891,"980070",26821,,"1"
582891,"980090",100,,"1"
582891,"980210",100,,"1"
582891,"980230",100,,"1"
582891,"980281",100,,"1"
582891,"980286",100,,"1"
582891,"980300",100,,"1"
582891,"980330",100,,"1"
582892,"800940",2288,,"1"
582892,"900000",29905,,"1"
582892,"980000",29905,,"1"
582892,"980010",3,,"1"
582892,"980020",46,,"1"
582892,"980030",1,,"1"
582892,"980040",2,,"1"
582892,"980050",1,,"1"
582892,"980070",29905,,"1"
582892,"980090",100,,"1"
582892,"980210",100,,"1"
582892,"980230",100,,"1"
582892,"980281",100,,"1"
582892,"980286",100,,"1"
582892,"980300",100,,"1"
582892,"980330",100,,"1"
582901,"800931",1936,,"1"
582901,"800940",10404,,"1"
582901,"900000",136000,,"1"
582901,"900080",150,,"1"
582901,"910040",200,,"1"
582901,"950000",3636,,"1"
582901,"950001",-2000,,"1"
582901,"950010",613,,"1"
582901,"950011",-90,,"1"
582901,"980000",136150,,"1"
582901,"980010",3,,"1"
582901,"980020",25,,"1"
582901,"980030",3,,"1"
582901,"980040",2,,"1"
582901,"980070",133991,,"1"
582901,"980220",100,,"1"
582901,"980260",100,,"1"
582901,"980281",100,,"1"
582901,"980286",100,,"1"
582901,"980310",100,,"1"
582901,"980330",100,,"1"
582902,"800931",1936,,"1"
582902,"800940",10404,,"1"
582902,"900000",136000,,"1"
582902,"900080",150,,"1"
582902,"910040",200,,"1"
582902,"950000",3636,,"1"
582902,"950001",-2000,,"1"
582902,"950010",613,,"1"
582902,"950011",-90,,"1"
582902,"980000",136150,,"1"
