"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
621891,"800940",4409,,"1"
621891,"900000",57632,,"1"
621891,"900040",30000,,"1"
621891,"950001",-400,,"1"
621891,"950011",-60,,"1"
621891,"980000",87632,,"1"
621891,"980010",3,,"1"
621891,"980020",31,,"1"
621891,"980030",2,,"1"
621891,"980040",3,,"1"
621891,"980070",88092,,"1"
621891,"980090",100,,"1"
621891,"980220",100,,"1"
621891,"980240",100,,"1"
621891,"980281",100,,"1"
621891,"980286",100,,"1"
621891,"980300",100,,"1"
621891,"980330",100,,"1"
621892,"800940",4409,,"1"
621892,"900000",57632,,"1"
621892,"900040",30000,,"1"
621892,"950001",-400,,"1"
621892,"950011",-60,,"1"
621892,"980000",87632,,"1"
621892,"980010",3,,"1"
621892,"980020",31,,"1"
621892,"980030",2,,"1"
621892,"980040",3,,"1"
621892,"980060",1,,"1"
621892,"980070",88092,,"1"
621892,"980090",100,,"1"
621892,"980220",100,,"1"
621892,"980240",100,,"1"
621892,"980281",100,,"1"
621892,"980286",100,,"1"
621892,"980300",100,,"1"
621892,"980330",100,,"1"
621901,"800931",790,,"1"
621901,"800932",720,,"1"
621901,"800940",6435,,"1"
621901,"900000",84119,,"1"
621901,"910000",5500,,"1"
621901,"950000",17999,,"1"
621901,"950001",-2850,,"1"
621901,"980000",84119,,"1"
621901,"980010",5,,"1"
621901,"980020",50,,"1"
621901,"980030",5,,"1"
621901,"980040",4,,"1"
621901,"980050",1,,"1"
621901,"980070",68970,,"1"
621901,"980090",100,,"1"
621901,"980210",100,,"1"
621901,"980230",100,,"1"
621901,"980281",100,,"1"
621901,"980286",100,,"1"
621901,"980310",100,,"1"
621901,"980330",100,,"1"
621902,"800931",739,,"1"
621902,"800932",720,,"1"
621902,"800940",6211,,"1"
621902,"900000",81201,,"1"
621902,"910000",5500,,"1"
621902,"950000",17130,,"1"
621902,"950001",-2850,,"1"
621902,"980000",81201,,"1"
621902,"980010",5,,"1"
621902,"980020",50,,"1"
621902,"980030",5,,"1"
621902,"980040",4,,"1"
621902,"980050",1,,"1"
621902,"980070",66921,,"1"
621902,"980090",100,,"1"
621902,"980210",100,,"1"
621902,"980230",100,,"1"
621902,"980281",100,,"1"
621902,"980286",100,,"1"
621902,"980310",100,,"1"
621902,"980330",100,,"1"
621911,"800940",153,,"1"
621911,"900000",2000,,"1"
621911,"900040",61890,"T","1"
621911,"910010",2000,,"1"
621911,"950000",1500,,"1"
621911,"950011",-50,,"1"
621911,"980000",63890,"T","1"
621911,"980010",2,,"1"
621911,"980020",61,,"1"
621911,"980030",1,,"1"
621911,"980070",62440,"T","1"
621911,"980090",100,,"1"
621911,"980210",100,,"1"
621911,"980230",100,,"1"
621911,"980281",100,,"1"
621911,"980286",100,,"1"
621911,"980310",100,,"1"
621912,"800940",153,,"1"
621912,"900000",2000,,"1"
621912,"900040",61890,"T","1"
621912,"910010",2000,,"1"
621912,"950000",1500,,"1"
621912,"950011",-50,,"1"
621912,"980000",63890,"T","1"
621912,"980010",2,,"1"
621912,"980020",61,,"1"
621912,"980030",1,,"1"
621912,"980070",62440,"T","1"
621912,"980090",100,,"1"
621912,"980210",100,,"1"
621912,"980230",100,,"1"
621912,"980281",100,,"1"
621912,"980286",100,,"1"
621912,"980310",100,,"1"
621921,"800932",4800,,"1"
621921,"800940",12480,,"1"
621921,"900000",177000,,"1"
621921,"900010",-25852,"T","1"
621921,"900050",1800,,"1"
621921,"900060",-7000,,"1"
621921,"900080",600,,"1"
621921,"950001",-10262,"T","1"
621921,"950011",-4135,"T","1"
621921,"980000",146548,"T","1"
621921,"980010",4,,"1"
621921,"980020",34,,"1"
621921,"980030",2,,"1"
621921,"980040",3,,"1"
621921,"980050",2,,"1"
621921,"980070",160945,"T","1"
621921,"980090",100,,"1"
621921,"980210",100,,"1"
621921,"980230",100,,"1"
621921,"980282",100,,"1"
621921,"980286",100,,"1"
621921,"980310",100,,"1"
621921,"980330",100,,"1"
621922,"800932",4800,,"1"
621922,"800940",12480,,"1"
621922,"900000",177000,,"1"
621922,"900010",-25852,"T","1"
621922,"900050",1800,,"1"
621922,"900060",-7000,,"1"
621922,"900080",600,,"1"
621922,"950001",-10262,"T","1"
621922,"950011",-4135,"T","1"
621922,"980000",146548,"T","1"
621922,"980010",4,,"1"
621922,"980020",34,,"1"
621922,"980030",2,,"1"
621922,"980040",3,,"1"
621922,"980050",2,,"1"
621922,"980070",160945,"T","1"
621922,"980090",100,,"1"
621922,"980210",100,,"1"
621922,"980230",100,,"1"
621922,"980282",100,,"1"
621922,"980286",100,,"1"
621922,"980310",100,,"1"
621922,"980330",100,,"1"
621931,"800931",20000,"T","1"
621931,"800932",20300,,"1"
621931,"800940",6827,,"1"
621931,"900000",95000,,"1"
621931,"900080",1000,,"1"
621931,"950000",7118,,"1"
621931,"950000",450,,"1"
621931,"950010",3978,,"1"
621931,"950011",-60,,"1"
621931,"980000",96000,,"1"
621931,"980010",2,,"1"
621931,"980020",64,,"1"
621931,"980030",1,,"1"
621931,"980040",2,,"1"
621931,"980060",1,,"1"
621931,"980070",84514,,"1"
621931,"980090",100,,"1"
621931,"980220",100,,"1"
621931,"980230",100,,"1"
621931,"980281",100,,"1"
621931,"980285",100,,"1"
621931,"980300",100,,"1"
621931,"980330",100,,"1"
621932,"800931",20000,"T","1"
621932,"800932",20300,,"1"
621932,"800940",6827,,"1"
621932,"900000",95000,,"1"
621932,"900080",1000,,"1"
621932,"950000",7118,,"1"
621932,"950000",450,,"1"
621932,"950010",3978,,"1"
621932,"950011",-60,,"1"
621932,"980000",96000,,"1"
621932,"980010",2,,"1"
621932,"980020",64,,"1"
621932,"980030",1,,"1"
621932,"980040",2,,"1"
621932,"980060",1,,"1"
621932,"980070",84514,,"1"
621932,"980090",100,,"1"
621932,"980220",100,,"1"
621932,"980230",100,,"1"
621932,"980281",100,,"1"
621932,"980285",100,,"1"
621932,"980300",100,,"1"
621932,"980330",100,,"1"
621941,"800940",2831,,"1"
621941,"900000",37000,,"1"
621941,"950000",5570,,"1"
621941,"950000",3000,,"1"
621941,"950010",2146,,"1"
621941,"950011",-24,,"1"
621941,"950022",200,,"1"
621941,"980000",37000,,"1"
621941,"980010",2,,"1"
621941,"980020",26,,"1"
621941,"980030",2,,"1"
621941,"980040",3,,"1"
621941,"980070",26108,,"1"
621941,"980210",100,,"1"
621941,"980260",100,,"1"
621941,"980270",100,,"1"
621941,"980286",100,,"1"
621941,"980300",100,,"1"
621941,"980330",100,,"1"
621942,"800940",2831,,"1"
621942,"900000",37000,,"1"
621942,"950000",5570,,"1"
621942,"950000",3000,,"1"
621942,"950010",2146,,"1"
621942,"950011",-24,,"1"
621942,"950022",200,,"1"
621942,"980000",37000,,"1"
621942,"980010",2,,"1"
621942,"980020",26,,"1"
621942,"980030",2,,"1"
621942,"980040",3,,"1"
621942,"980070",26108,,"1"
621942,"980210",100,,"1"
621942,"980260",100,,"1"
621942,"980270",100,,"1"
621942,"980286",100,,"1"
621942,"980300",100,,"1"
621942,"980330",100,,"1"
621952,"900030",20539,,"1"
621952,"900040",48000,,"1"
621952,"900110",10800,,"1"
621952,"950001",-1100,,"1"
621952,"980000",79339,,"1"
621952,"980010",2,,"1"
621952,"980020",65,,"1"
621952,"980040",1,,"1"
621952,"980060",1,,"1"
621952,"980070",80439,,"1"
621952,"980090",100,,"1"
621952,"980210",100,,"1"
621952,"980230",100,,"1"
621952,"980281",100,,"1"
621952,"980286",100,,"1"
621952,"980300",100,,"1"
621952,"980330",100,,"1"
621961,"800940",1836,,"1"
621961,"900000",24000,,"1"
621961,"950001",-2700,,"1"
621961,"980000",24000,,"1"
621961,"980010",1,,"1"
621961,"980020",26,,"1"
621961,"980030",1,,"1"
621961,"980040",1,,"1"
621961,"980070",26700,,"1"
621961,"980210",100,,"1"
621961,"980260",100,,"1"
621961,"980270",100,,"1"
621961,"980286",100,,"1"
621961,"980310",100,,"1"
621961,"980330",100,,"1"
621962,"800940",1836,,"1"
621962,"900000",24000,,"1"
621962,"950001",-2700,,"1"
621962,"980000",24000,,"1"
621962,"980010",1,,"1"
621962,"980020",26,,"1"
621962,"980030",1,,"1"
